"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"25","20","beam","1","1","Answer the question: who is the premier of northern cape 2018?","1","59","91.92317199707031"
"26","20","beam","1","1","Answer the question: who owns the biggest house in beverly hills?","1","18","73.07064056396484"
"27","20","beam","1","1","Answer the question: who sings god is great beer is good?","1","89","238.4934539794922"
"28","20","beam","1","1","Answer the question: what does the air gap do on a dishwasher?","1","87","59.90263748168945"
"29","20","beam","1","1","Answer the question: who is the first indian climber of mount everest?","1","97","54.4385986328125"
"30","20","beam","1","1","Answer the question: what is in a pat o brien hurricane?","1","7","256.1989440917969"
"31","20","beam","1","1","Answer the question: what is the name of son of lord krishna?","1","44","29.21246910095215"
"32","20","beam","1","1","Answer the question: who played anna in once upon a time?","1","84","421.22137451171875"
"33","20","beam","1","1","Answer the question: what is the average salary for a us congressman?","1","96","90.67098999023438"
"34","20","beam","1","1","Answer the question: what type of joint connects the incus with the malleus?","1","15","58.835289001464844"
"35","20","beam","1","1","Answer the question: when was the lupus foundation of america founded?","1","17","15.199539184570312"
"36","20","beam","1","1","Answer the question: what started the war between us and japan?","1","41","91.15790557861328"
"37","20","beam","1","1","Answer the question: who sang i put a spell on you in hocus pocus?","1","24","97.83659362792969"
"38","20","beam","1","1","Answer the question: who played jennifer in back to the future?","1","21","72.66009521484375"
"39","20","beam","1","1","Answer the question: where are the cardiac and vasomotor centers found?","1","22","76.45069885253906"
"40","20","beam","1","1","Answer the question: who was the first to say i'm going to disney world?","1","50","65.67285919189453"
"41","20","beam","1","1","Answer the question: who sings the whiskey ain't workin anymore?","1","12","354.9560546875"
"42","20","beam","1","1","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","20","591.1307373046875"
"43","20","beam","1","1","Answer the question: what goes on the bottom of shepherd's pie?","1","71","135.08050537109375"
"44","20","beam","1","1","Answer the question: who sang the most number of songs in the world?","1","75","37.773651123046875"
"45","20","beam","1","1","Answer the question: who owns spirit of the suwannee music park?","1","57","205.62185668945312"
"46","20","beam","1","1","Answer the question: who is the singer of kal ho na ho?","1","36","45.384830474853516"
"47","20","beam","1","1","Answer the question: what episode does marnie come back in geordie shore?","1","13","320.3539123535156"
"48","20","beam","1","1","Answer the question: is jaffa cakes a biscuit or a cake?","1","55","12.10628604888916"
"49","20","beam","1","1","Answer the question: who sings love will keep us alive by the eagles?","1","14","219.70921325683594"
"50","20","beam","1","1","Answer the question: who sings the theme song for the tv show cops?","1","70","146.01715087890625"
"51","20","beam","1","1","Answer the question: when did 10 shilling note go out of circulation?","1","2","67.27857208251953"
"52","20","beam","1","1","Answer the question: who sang the songs on walk the line?","1","47","317.4033508300781"
"53","20","beam","1","1","Answer the question: who sang the song should have been a cowboy?","1","77","174.28854370117188"
"54","20","beam","1","1","Answer the question: who sang i ran all the way home?","1","1","141.02867126464844"
"55","20","beam","1","1","Answer the question: what is the second largest country in asia?","1","16","48.0697021484375"
"56","20","beam","1","1","Answer the question: who sang the theme song for the man with the golden gun?","1","32","79.3457260131836"
"57","20","beam","1","1","Answer the question: where does the last name roberts come from?","1","54","31.440593719482422"
"58","20","beam","1","1","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","83","31.66008949279785"
"59","20","beam","1","1","Answer the question: who is the captain of richmond football club?","1","51","67.11400604248047"
"60","20","beam","1","1","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80","9.231468200683594"
"61","20","beam","1","1","Answer the question: where is the heart of palm on a palm tree?","1","79","61.74300003051758"
"62","20","beam","1","1","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","61","45.85808563232422"
"63","20","beam","1","1","Answer the question: how old do you have to be to get a gun licence in nz?","1","46","21.7563419342041"
"64","20","beam","1","1","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","65","58.72317886352539"
"65","20","beam","1","1","Answer the question: when did the song things that make you go hmmm come out?","1","29","91.09455871582031"
"66","20","beam","1","1","Answer the question: cast of the have and have nots play?","1","98","129.48129272460938"
"67","20","beam","1","1","Answer the question: where does the last name orozco originate from?","1","8","181.86822509765625"
"68","20","beam","1","1","Answer the question: what is the name of india pakistan border?","1","58","22.099117279052734"
"69","20","beam","1","1","Answer the question: which british city is farthest from the sea?","1","11","26.308835983276367"
"70","20","beam","1","1","Answer the question: who played mrs warboys in one foot in the grave?","1","35","222.51722717285156"
"71","20","beam","1","1","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","19","107.71395111083984"
"72","20","beam","1","1","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","40","203.85433959960938"
"73","20","beam","1","1","Answer the question: sequel to a christmas story it runs in the family?","1","82","179.52273559570312"
"74","20","beam","1","1","Answer the question: where was because i could not stop for death published?","1","4","264.23516845703125"
"75","20","beam","1","1","Answer the question: where does kfc get their chicken in south africa?","1","43","79.34777069091797"
"76","20","beam","1","1","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","88","304.0265197753906"
"77","20","beam","1","1","Answer the question: when did men's curling start in the olympics?","1","28","28.36100196838379"
"78","20","beam","1","1","Answer the question: which state is the richest state in nigeria?","1","10","42.18349075317383"
"79","20","beam","1","1","Answer the question: who wrote if she knew what she wants?","1","37","387.2657775878906"
"80","20","beam","1","1","Answer the question: where was the film coming home for christmas filmed?","1","86","819.3206787109375"
"81","20","beam","1","1","Answer the question: who plays the mother of howard on big bang theory?","1","5","261.71771240234375"
"82","20","beam","1","1","Answer the question: who was the dj on in living color?","1","94","83.23493194580078"
"83","20","beam","1","1","Answer the question: when did the granite mountain hotshots get certified?","1","56","278.2891540527344"
"84","20","beam","1","1","Answer the question: who has been appointed as the election commissioner of india?","1","6","25.34217643737793"
"85","20","beam","1","1","Answer the question: what is the ultimate objective of financial management?","1","76","34.32301712036133"
"86","20","beam","1","1","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","72","72.10517120361328"
"87","20","beam","1","1","Answer the question: who kidnapped ben in the deep end of the ocean?","1","85","126.40636444091797"
"88","20","beam","1","1","Answer the question: university of michigan school of public health ranking?","1","90","87.71316528320312"
"89","20","beam","1","1","Answer the question: what is the name of the gap between two front teeth?","1","48","146.38970947265625"
"90","20","beam","1","1","Answer the question: who plays colin on young and the restless?","1","0","222.31126403808594"
"91","20","beam","1","1","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","49","9.581807136535645"
"92","20","beam","1","1","Answer the question: who is the actress who plays baker on blue bloods?","1","95","100.9937744140625"
"93","20","beam","1","1","Answer the question: what is the function of the pericardial sac?","1","73","35.2989501953125"
"94","20","beam","1","1","Answer the question: who won the 2017 sports personality of the year?","1","30","90.64474487304688"
"95","20","beam","1","1","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62","64.51248168945312"
"96","20","beam","1","1","Answer the question: what was the first capital city of australia?","1","34","50.41147994995117"
"97","20","beam","1","1","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","99","184.15036010742188"
"98","20","beam","1","1","Answer the question: who is the authority or governing body of mca?","1","64","200.46221923828125"
"99","20","beam","1","1","Answer the question: who invented the cornell method of note taking?","1","3","93.19429779052734"
