"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"22","20","beam","1","5","Answer the question: where does the last name andersen originate from?","1","66","127.14380645751953"
"23","20","beam","1","5","Answer the question: how long did the democrats control the house and senate?","1","9","202.845703125"
"24","20","beam","1","5","Answer the question: who sang in the movie i walk the line?","1","26","405.9665832519531"
"25","20","beam","1","5","Answer the question: who is the premier of northern cape 2018?","1","59","47.58298110961914"
"26","20","beam","1","5","Answer the question: who owns the biggest house in beverly hills?","1","18","99.7428970336914"
"27","20","beam","1","5","Answer the question: who sings god is great beer is good?","1","89","1865.541748046875"
"28","20","beam","1","5","Answer the question: what does the air gap do on a dishwasher?","1","87","47.47248840332031"
"29","20","beam","1","5","Answer the question: who is the first indian climber of mount everest?","1","97","36.784507751464844"
"30","20","beam","1","5","Answer the question: what is in a pat o brien hurricane?","1","7","164.9403076171875"
"31","20","beam","1","5","Answer the question: what is the name of son of lord krishna?","1","44","56.14145278930664"
"32","20","beam","1","5","Answer the question: who played anna in once upon a time?","1","84","143.3921661376953"
"33","20","beam","1","5","Answer the question: what is the average salary for a us congressman?","1","96","163.13316345214844"
"34","20","beam","1","5","Answer the question: what type of joint connects the incus with the malleus?","1","15","65.32440185546875"
"35","20","beam","1","5","Answer the question: when was the lupus foundation of america founded?","1","17","17.816980361938477"
"36","20","beam","1","5","Answer the question: what started the war between us and japan?","1","41","109.46478271484375"
"37","20","beam","1","5","Answer the question: who sang i put a spell on you in hocus pocus?","1","24","72.72765350341797"
"38","20","beam","1","5","Answer the question: who played jennifer in back to the future?","1","21","48.07337951660156"
"39","20","beam","1","5","Answer the question: where are the cardiac and vasomotor centers found?","1","22","61.02102279663086"
"40","20","beam","1","5","Answer the question: who was the first to say i'm going to disney world?","1","50","40.9640998840332"
"41","20","beam","1","5","Answer the question: who sings the whiskey ain't workin anymore?","1","12","120.46180725097656"
"42","20","beam","1","5","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","20","231.2018585205078"
"43","20","beam","1","5","Answer the question: what goes on the bottom of shepherd's pie?","1","71","137.93507385253906"
"44","20","beam","1","5","Answer the question: who sang the most number of songs in the world?","1","75","39.17976760864258"
"45","20","beam","1","5","Answer the question: who owns spirit of the suwannee music park?","1","57","219.7894744873047"
"46","20","beam","1","5","Answer the question: who is the singer of kal ho na ho?","1","36","66.4923095703125"
"47","20","beam","1","5","Answer the question: what episode does marnie come back in geordie shore?","1","13","394.3006591796875"
"48","20","beam","1","5","Answer the question: is jaffa cakes a biscuit or a cake?","1","55","18.457536697387695"
"49","20","beam","1","5","Answer the question: who sings love will keep us alive by the eagles?","1","14","83.66947174072266"
"50","20","beam","1","5","Answer the question: who sings the theme song for the tv show cops?","1","70","303.2535095214844"
"51","20","beam","1","5","Answer the question: when did 10 shilling note go out of circulation?","1","2","90.21212768554688"
"52","20","beam","1","5","Answer the question: who sang the songs on walk the line?","1","47","282.9307556152344"
"53","20","beam","1","5","Answer the question: who sang the song should have been a cowboy?","1","77","88.3431625366211"
"54","20","beam","1","5","Answer the question: who sang i ran all the way home?","1","1","64.71502685546875"
"55","20","beam","1","5","Answer the question: what is the second largest country in asia?","1","16","40.67058563232422"
"56","20","beam","1","5","Answer the question: who sang the theme song for the man with the golden gun?","1","32","110.36915588378906"
"57","20","beam","1","5","Answer the question: where does the last name roberts come from?","1","54","36.1194953918457"
"58","20","beam","1","5","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","83","61.208229064941406"
"59","20","beam","1","5","Answer the question: who is the captain of richmond football club?","1","51","33.380558013916016"
"60","20","beam","1","5","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80","9.310728073120117"
"61","20","beam","1","5","Answer the question: where is the heart of palm on a palm tree?","1","79","94.44921875"
"62","20","beam","1","5","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","61","44.75223922729492"
"63","20","beam","1","5","Answer the question: how old do you have to be to get a gun licence in nz?","1","46","25.218759536743164"
"64","20","beam","1","5","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","65","82.89176940917969"
"65","20","beam","1","5","Answer the question: when did the song things that make you go hmmm come out?","1","29","162.5869140625"
"66","20","beam","1","5","Answer the question: cast of the have and have nots play?","1","98","266.34796142578125"
"67","20","beam","1","5","Answer the question: where does the last name orozco originate from?","1","8","157.13128662109375"
"68","20","beam","1","5","Answer the question: what is the name of india pakistan border?","1","58","37.45178985595703"
"69","20","beam","1","5","Answer the question: which british city is farthest from the sea?","1","11","55.60026550292969"
"70","20","beam","1","5","Answer the question: who played mrs warboys in one foot in the grave?","1","35","88.44660186767578"
"71","20","beam","1","5","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","19","63.64460754394531"
"72","20","beam","1","5","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","40","148.80807495117188"
"73","20","beam","1","5","Answer the question: sequel to a christmas story it runs in the family?","1","82","112.72968292236328"
"74","20","beam","1","5","Answer the question: where was because i could not stop for death published?","1","4","187.6478729248047"
"75","20","beam","1","5","Answer the question: where does kfc get their chicken in south africa?","1","43","104.85978698730469"
"76","20","beam","1","5","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","88","91.03441619873047"
"77","20","beam","1","5","Answer the question: when did men's curling start in the olympics?","1","28","39.391353607177734"
"78","20","beam","1","5","Answer the question: which state is the richest state in nigeria?","1","10","165.35137939453125"
"79","20","beam","1","5","Answer the question: who wrote if she knew what she wants?","1","37","70.58609008789062"
"80","20","beam","1","5","Answer the question: where was the film coming home for christmas filmed?","1","86","55.75752258300781"
"81","20","beam","1","5","Answer the question: who plays the mother of howard on big bang theory?","1","5","1362.572509765625"
"82","20","beam","1","5","Answer the question: who was the dj on in living color?","1","94","54.93185806274414"
"83","20","beam","1","5","Answer the question: when did the granite mountain hotshots get certified?","1","56","167.1654052734375"
"84","20","beam","1","5","Answer the question: who has been appointed as the election commissioner of india?","1","6","32.108131408691406"
"85","20","beam","1","5","Answer the question: what is the ultimate objective of financial management?","1","76","57.703941345214844"
"86","20","beam","1","5","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","72","38.99799728393555"
"87","20","beam","1","5","Answer the question: who kidnapped ben in the deep end of the ocean?","1","85","352.04315185546875"
"88","20","beam","1","5","Answer the question: university of michigan school of public health ranking?","1","90","46.98712158203125"
"89","20","beam","1","5","Answer the question: what is the name of the gap between two front teeth?","1","48","116.06649780273438"
"90","20","beam","1","5","Answer the question: who plays colin on young and the restless?","1","0","236.356689453125"
"91","20","beam","1","5","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","49","13.02157974243164"
"92","20","beam","1","5","Answer the question: who is the actress who plays baker on blue bloods?","1","95","82.76325225830078"
"93","20","beam","1","5","Answer the question: what is the function of the pericardial sac?","1","73","25.8920955657959"
"94","20","beam","1","5","Answer the question: who won the 2017 sports personality of the year?","1","30","111.44859313964844"
"95","20","beam","1","5","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62","46.559959411621094"
"96","20","beam","1","5","Answer the question: what was the first capital city of australia?","1","34","27.467500686645508"
"97","20","beam","1","5","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","99","86.27978515625"
"98","20","beam","1","5","Answer the question: who is the authority or governing body of mca?","1","64","319.7552185058594"
"99","20","beam","1","5","Answer the question: who invented the cornell method of note taking?","1","3","47.833412170410156"
