"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"55","20","beam","1","25","Answer the question: what is the second largest country in asia?","1","16","34.39933776855469"
"56","20","beam","1","25","Answer the question: who sang the theme song for the man with the golden gun?","1","32","79.70084381103516"
"57","20","beam","1","25","Answer the question: where does the last name roberts come from?","1","54","80.57341003417969"
"58","20","beam","1","25","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","83","74.33623504638672"
"59","20","beam","1","25","Answer the question: who is the captain of richmond football club?","1","51","47.909278869628906"
"60","20","beam","1","25","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80","18.789216995239258"
"61","20","beam","1","25","Answer the question: where is the heart of palm on a palm tree?","1","79","81.2939224243164"
"62","20","beam","1","25","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","61","65.06612396240234"
"63","20","beam","1","25","Answer the question: how old do you have to be to get a gun licence in nz?","1","46","59.3492431640625"
"64","20","beam","1","25","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","65","47.68339538574219"
"65","20","beam","1","25","Answer the question: when did the song things that make you go hmmm come out?","1","29","79.97574615478516"
"66","20","beam","1","25","Answer the question: cast of the have and have nots play?","1","98","135.39810180664062"
"67","20","beam","1","25","Answer the question: where does the last name orozco originate from?","1","8","60.552650451660156"
"68","20","beam","1","25","Answer the question: what is the name of india pakistan border?","1","58","47.69984817504883"
"69","20","beam","1","25","Answer the question: which british city is farthest from the sea?","1","11","92.46134185791016"
"70","20","beam","1","25","Answer the question: who played mrs warboys in one foot in the grave?","1","35","41.1412467956543"
"71","20","beam","1","25","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","19","99.08653259277344"
"72","20","beam","1","25","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","40","224.7401123046875"
"73","20","beam","1","25","Answer the question: sequel to a christmas story it runs in the family?","1","82","100.02452087402344"
"74","20","beam","1","25","Answer the question: where was because i could not stop for death published?","1","4","186.27017211914062"
"75","20","beam","1","25","Answer the question: where does kfc get their chicken in south africa?","1","43","92.44198608398438"
"76","20","beam","1","25","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","88","55.563743591308594"
"77","20","beam","1","25","Answer the question: when did men's curling start in the olympics?","1","28","61.41999053955078"
"78","20","beam","1","25","Answer the question: which state is the richest state in nigeria?","1","10","115.16094970703125"
"79","20","beam","1","25","Answer the question: who wrote if she knew what she wants?","1","37","63.968910217285156"
"80","20","beam","1","25","Answer the question: where was the film coming home for christmas filmed?","1","86","125.028564453125"
"81","20","beam","1","25","Answer the question: who plays the mother of howard on big bang theory?","1","5","156.65847778320312"
"82","20","beam","1","25","Answer the question: who was the dj on in living color?","1","94","128.81121826171875"
"83","20","beam","1","25","Answer the question: when did the granite mountain hotshots get certified?","1","56","89.04301452636719"
"84","20","beam","1","25","Answer the question: who has been appointed as the election commissioner of india?","1","6","33.288639068603516"
"85","20","beam","1","25","Answer the question: what is the ultimate objective of financial management?","1","76","42.17186737060547"
"86","20","beam","1","25","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","72","58.58641052246094"
"87","20","beam","1","25","Answer the question: who kidnapped ben in the deep end of the ocean?","1","85","152.65211486816406"
"88","20","beam","1","25","Answer the question: university of michigan school of public health ranking?","1","90","22.62727165222168"
"89","20","beam","1","25","Answer the question: what is the name of the gap between two front teeth?","1","48","115.76034545898438"
"90","20","beam","1","25","Answer the question: who plays colin on young and the restless?","1","0","1402.6746826171875"
"91","20","beam","1","25","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","49","19.565704345703125"
"92","20","beam","1","25","Answer the question: who is the actress who plays baker on blue bloods?","1","95","44.63180160522461"
"93","20","beam","1","25","Answer the question: what is the function of the pericardial sac?","1","73","56.68293380737305"
"94","20","beam","1","25","Answer the question: who won the 2017 sports personality of the year?","1","30","103.38123321533203"
"95","20","beam","1","25","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62","86.25379180908203"
"96","20","beam","1","25","Answer the question: what was the first capital city of australia?","1","34","23.368526458740234"
"97","20","beam","1","25","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","99","87.59086608886719"
"98","20","beam","1","25","Answer the question: who is the authority or governing body of mca?","1","64","384.5086364746094"
"99","20","beam","1","25","Answer the question: who invented the cornell method of note taking?","1","3","73.4646224975586"
