"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"16","15","sampling_top_p","5","100",". Which martial art did the author think was the hardest workout?. Answer one of the following options: 1) Tae Kwon Do 2) Kung Fu 3) Jujistui 4) Karate. Answer: ","46","111,158,278,169,265","1) Tae Kwon Do
2) Kung Fu
","3","13.723121643066406,22.39244842529297,42.67554473876953,51.78379821777344,49.49531555175781,48.984161376953125,33.74395751953125,36.971534729003906,45.253597259521484,19.2048282623291,43.34196472167969,56.268409729003906,39.34212112426758,42.40668869018555,53.497772216796875","0","0","0"
"17","15","sampling_top_p","5","100",". What type of media does the author believe will be the most influential on the immediate future?. Answer one of the following options: 1) Government-approved media 2) Visual media 3) Participatory media 4) Print media. Answer: ","49","111,158,278,169,265","4) Print media. The author believes that print media will be the","3","14.394826889038086,26.507694244384766,38.88911056518555,62.12749099731445,54.990455627441406,37.392356872558594,44.41112518310547,63.082183837890625,51.88041687011719,58.173736572265625,49.345985412597656,47.922828674316406,42.715633392333984,35.51764678955078,40.999732971191406","0","0","0"
"18","15","sampling_top_p","5","100",". Why do some evangelical authors believe that the Antichrist will not be Jewish?. Answer one of the following options: 1) They believe that the Antichrist is Henry Kissinger 2) It is thought that the Antichrist will make an agreement with Israel, which would be more likely by a gentile 3) They think that the Antichrist will be a United States President 4) It is believed that the Antichrist will not come until after the upcoming turn of the century. Answer: ","103","111,158,278,169,265","1) They believe that the Antichrist is Henry Kissinger.","2","16.65581512451172,27.19010353088379,49.040401458740234,53.20726013183594,50.47739791870117,51.321632385253906,52.73766326904297,45.31047439575195,30.8691463470459,30.511119842529297,45.25537109375,61.632015228271484,56.10952377319336,40.060943603515625,45.26126480102539","0","0","0"
"19","15","sampling_top_p","5","100",". Why did the Maglev trains not become popular in the western hemisphere?. Answer one of the following options: 1) People did not like traveling so fast 2) The technology was unreliable 3) Their cost was not justifiable 4) All of the other answers are correct. Answer: ","58","111,158,278,169,265","4) All of the other answers are correct. The Maglev trains","3","15.88388729095459,24.204986572265625,36.68497085571289,54.41072463989258,54.591026306152344,63.29826354980469,46.531734466552734,35.65255355834961,47.098915100097656,35.0268669128418,52.647979736328125,34.605445861816406,43.732086181640625,45.36153030395508,39.55989074707031","0","0","0"
"20","15","sampling_top_p","5","100",". Who was on the list of those who knew about Kennedy's affair?. Answer one of the following options: 1) The Secret Service members were the only ones who knew what was going on. 2) His wife and mistress were the only two who knew about the affair. 3) He did not have an affair. 4) His aids, secretary, drivers, guards, Secret Service, the domestic staff, and many friends and family members of both parties.. Answer: ","95","38,105,239,75,344","1) The Secret Service members were the only ones who knew what was","4","17.6579647064209,32.186195373535156,54.49074172973633,52.120567321777344,54.520809173583984,40.20733642578125,33.46101760864258,48.461692810058594,53.356563568115234,44.602783203125,36.950889587402344,55.244140625,32.84557342529297,48.5459098815918,44.297645568847656","0","0","0"
"21","15","sampling_top_p","5","100",". What is the musical’s relationship like between Monica and Linda?. Answer one of the following options: 1) Monica and Linda conspired together to hatch the plan 2) Monica keeps reiterating the story over and over in different ways to Linda 3) Linda does not believe what Monica is telling here and discredits it 4) Linda presses for details and Monica obliges. Answer: ","79","38,105,239,75,344","4) Linda presses for details and Monica obliges. 
This","4","15.950272560119629,36.12761688232422,50.1451530456543,55.41537094116211,31.970827102661133,48.79964828491211,34.30559158325195,49.36574935913086,42.85589599609375,33.48711395263672,43.69854736328125,56.34996795654297,43.54534912109375,23.560302734375,26.45939826965332","0","0.19999999999999998","0"
"22","15","sampling_top_p","5","100",". What made father realize he couldn't memory-wash Ronnie?. Answer one of the following options: 1) Others would notice and it would hurt Dad's reputation 2) Ronnie would just learn to read again 3) The technology wouldn't work on someone so young 4) Ronnie had already ingrained reading in his memory permanently . Answer: ","71","38,105,239,75,344","1) Others would notice and it would hurt Dad's reputation 
","1","16.442121505737305,25.28875732421875,44.991493225097656,47.045570373535156,43.336910247802734,34.066810607910156,42.03895950317383,41.128875732421875,41.07568359375,30.7907772064209,41.218162536621094,28.052501678466797,28.74601173400879,50.72035217285156,18.736696243286133","0","0.16666666666666669","0"
"23","15","sampling_top_p","5","100",". Why do owners want to build large ballparks?. Answer one of the following options: 1) they want to increase the total number of seats 2) they can afford it and don't need to budget 3) they want to sell more expensive tickets to the rich 4) they want to help bring an economic boom to the area. Answer: ","71","38,105,239,75,344","1) they want to increase the total number of seats 
2","3","14.537311553955078,24.3939266204834,49.198760986328125,48.753509521484375,46.04226303100586,52.2308349609375,46.59868621826172,40.77043914794922,37.87028503417969,34.767478942871094,39.066261291503906,37.393672943115234,48.250572204589844,18.551387786865234,25.324586868286133","0","0","0"
"24","15","sampling_top_p","5","100",". Which answer doesn't support the idea that green OA isn't likely to cause subscription cancellations?. Answer one of the following options: 1) 6 2) 4 3) 2 4) 10. Answer: ","43","38,105,239,75,344","1) 6 
Explanation: The statement ""green OA is","4","14.397584915161133,22.7016544342041,45.167659759521484,41.55779266357422,35.89585876464844,19.00481414794922,25.1658935546875,28.813125610351562,43.680419921875,35.378387451171875,24.69318962097168,35.64141082763672,28.017051696777344,30.29523277282715,37.6195182800293","0","0","0"
"25","15","sampling_top_p","5","100",". How is the topic of slavery treated in inaugural speeches?. Answer one of the following options: 1) It is not treated with proper gravity, and referred to only in terms of progress 2) Is was mentioned 17 times in the Roosevelt address 3) It is often referenced in inaugural speeches from the 1850s through the 1960s 4) Its reference depends on the political party in power. Answer: ","80","108,210,29,178,321","1) It is not treated with proper gravity, and referred to only","1","17.677597045898438,28.502269744873047,46.229766845703125,48.5539665222168,50.5833854675293,49.88850784301758,37.63024139404297,44.8034782409668,37.36030960083008,32.88410949707031,47.068748474121094,46.24789810180664,29.495132446289062,42.016483306884766,40.374149322509766","0","0.15384615384615385","0"
"26","15","sampling_top_p","5","100",". Why is Parks stuck on Earth?. Answer one of the following options: 1) He is outlawed on his own planet 2) He must to finish his mission before his is allowed to leave 3) The warp beacon blew up 4) His rocket ship blew up. Answer: ","57","108,210,29,178,321","4) His rocket ship blew up.","3","15.568309783935547,30.194124221801758,47.98659133911133,53.963863372802734,49.214698791503906,34.512245178222656,35.53779983520508,30.54481315612793,44.664405822753906,37.380855560302734,33.796329498291016","0","0","0"
"27","15","sampling_top_p","5","100",". Of the following options, who might enjoy reading this the most?. Answer one of the following options: 1) A creationist who wants to prove that evolution isn't real through the ways in which adopted and biological children are treated differently. 2) A potential parent deciding between adopting a child and having a biological child. 3) A preteen who's adopted and wants to learn more about the differences between parenting of adopted and biological children.  4) A high schooler interested in learning more about family dynamics and the chemical/evolutionary processes with regard to parenting.. Answer: ","117","108,210,29,178,321","1) A creationist who wants to prove that evolution isn't real","2","18.523035049438477,31.269960403442383,51.946075439453125,41.02127456665039,51.76741027832031,38.54751205444336,42.80154037475586,39.22932052612305,40.68779373168945,28.728696823120117,47.81886291503906,37.1174430847168,32.45967483520508,42.75366973876953,37.5661735534668","0","0","0"
"28","15","sampling_top_p","5","100",". What does the author NOT rate for each class?. Answer one of the following options: 1) The difficulty of the workout. 2) The cost of each class.  3) The degree that the class requires contact with other participants.  4) If the skills are useful for self-defense.. Answer: ","64","108,210,29,178,321","The author does not rate for each class. 
The author does","2","17.558639526367188,26.8499813079834,64.16535949707031,54.94035339355469,47.67482376098633,53.670753479003906,57.005496978759766,53.84568405151367,48.871055603027344,49.485389709472656,41.687583923339844,23.7650089263916,26.037334442138672,52.46249008178711,44.991390228271484","0","0","0"
"29","15","sampling_top_p","5","100",". How does Neeshan feel initially when he sees the Free'l doing magic correctly?. Answer one of the following options: 1) He is not surprised.  He knew he would be able to get them to do it eventually. 2) He wonders who helped them learn magic because he could take no credit for their work. 3) He almost feels a sense of pride and excitement. 4) He is angry because it took them too long to finally get it.. Answer: ","98","108,210,29,178,321","3) He almost feels a sense of pride and excitement. 
","3","16.35468864440918,26.681631088256836,48.590553283691406,55.050201416015625,51.070133209228516,34.5859260559082,44.713706970214844,35.08380126953125,39.61285400390625,37.648040771484375,41.55851745605469,30.526058197021484,60.90532302856445,48.12747573852539,20.77069664001465","0","0.18181818181818182","0"
"30","15","sampling_top_p","5","100",". Why did Parks want to speak with Morgan?. Answer one of the following options: 1) Morgan had enough knowledge to help Parks build a beacon 2) Parks found Morgan by pure chance 3) Morgan had enough money to help Parks build a ship 4) Morgan could write Parks' story and spread it for him. Answer: ","66","213,238,63,71,167","1) Morgan had enough knowledge to help Parks build a beacon. ","4","16.41971206665039,27.709117889404297,46.660186767578125,56.39618682861328,38.59454345703125,32.57797622680664,31.916244506835938,37.00680160522461,31.616195678710938,48.61908721923828,32.115501403808594,45.44029235839844,34.058494567871094,39.77105712890625,46.009490966796875","0","0","0"
"31","15","sampling_top_p","5","100",". Why is it likely that reading was outlawed?. Answer one of the following options: 1) To save paper for environmental purposes  2) To make the population have a lower intelligence 3) To control what content the population was able to consume 4) So that readers could retain their power. Answer: ","62","213,238,63,71,167","4) So that readers could retain their power.

a)","3","15.920614242553711,32.658695220947266,43.252769470214844,57.157920837402344,40.40530014038086,36.984352111816406,37.781795501708984,32.779701232910156,49.274940490722656,30.918956756591797,56.1220817565918,35.61488723754883,22.955711364746094,17.216941833496094,32.67402648925781","0","0","0"
"32","15","sampling_top_p","5","100",". Why did the addresses change in style over time?. Answer one of the following options: 1) The presidents had different problems to address 2) They were adapting to the changing populace 3) They deteriorated over time 4) They got less wordy. Answer: ","54","213,238,63,71,167","4) They got less wordy. 
As time went on","2","16.2048397064209,25.769121170043945,44.40764617919922,48.91397476196289,36.87616729736328,36.8104362487793,30.51866340637207,38.87852096557617,51.69036102294922,40.506378173828125,22.333114624023438,27.434234619140625,41.317779541015625,46.231483459472656,53.62575912475586","0","0","0"
"33","15","sampling_top_p","5","100",". Which is true?. Answer one of the following options: 1) All newer ballparks have top-level seating closer to the field than ever 2) Newer ballparks do not have upper deck seating 3) All newer ballparks have top-level seating further away from the field than ever 4) Some newer ballparks have top-level seating further away from the field than ever. Answer: ","85","213,238,63,71,167","4) Some newer ballparks have top-level seating further away","4","17.17027473449707,26.79737663269043,44.516578674316406,59.71765899658203,37.408878326416016,40.78120040893555,40.82676315307617,38.43560791015625,41.36681365966797,50.6246452331543,59.45071029663086,44.41863250732422,33.2503662109375,33.2762565612793,32.787994384765625","0","0.18181818181818182","0"
"34","15","sampling_top_p","5","100",". What effect does the author believe the Antichrist myth has on Judaism as a whole?. Answer one of the following options: 1) It is fuel for antisemitism 2) It is unimportant  3) It sheds a good light on modern day Jews 4) It brings attention to the plight of the Jewish people. Answer: ","70","213,238,63,71,167","3) It sheds a good light on modern day Jews. The","1","16.983476638793945,27.142377853393555,42.001522064208984,58.13078689575195,42.58970260620117,40.928794860839844,47.46067810058594,41.23076629638672,37.51615905761719,43.10230255126953,39.20331573486328,38.93002700805664,37.21634292602539,45.26505661010742,49.51874923706055","0","0","0"
"35","15","sampling_top_p","5","100",". Why are people less satisfied with their smile now than in previous generations?. Answer one of the following options: 1) People had nicer smiles in the past 2) Plastic implants are not as effective as amalgam fillings 3) They aren't 4) They have different expectations. Answer: ","60","199,333,176,347,166","1) People had nicer smiles in the past.
2) Pl","4","16.50039291381836,25.13913917541504,49.00877380371094,48.94441223144531,40.78010177612305,30.16639518737793,34.75935363769531,43.67383575439453,46.083702087402344,36.063114166259766,49.87631607055664,37.81625747680664,21.35955238342285,36.25249481201172,57.84566116333008","0","0","0"
"36","15","sampling_top_p","5","100",". How does the author likely feel about the present?. Answer one of the following options: 1) He is optimistic 2) He is cynical 3) This is an impossible question to answer based on the article 4) He does not feel anything. Answer: ","52","199,333,176,347,166","1) He is optimistic
2) He is cynical
3)","1","16.933591842651367,30.11509132385254,47.14986801147461,55.25131607055664,52.172306060791016,43.20750427246094,54.680809020996094,25.708236694335938,37.01154327392578,61.848785400390625,56.540706634521484,58.269039154052734,59.411258697509766,27.522903442382812,41.22260665893555","0","0.19999999999999998","0"
"37","15","sampling_top_p","5","100",". What is the author’s major criticism of the documentary Mr. Death?. Answer one of the following options: 1) The film is offensive.  2) The film does not include a counterargument to Leuchter's argument.  3) The film is shallow and emotionless. 4) The film contains false information. . Answer: ","71","199,333,176,347,166","The film does not include a counterargument to Leuchter's argument","3","17.55173683166504,33.15477752685547,61.1431999206543,53.01015853881836,52.86177062988281,34.1048698425293,55.359840393066406,34.0244255065918,30.626930236816406,48.43913269042969,36.57735824584961,32.018733978271484,34.986419677734375,32.70267105102539,32.42633056640625","0","0","0"
"38","15","sampling_top_p","5","100",". Which most closely describes how the author feels?. Answer one of the following options: 1) Green OA should not be stifled regardless of cost 2) Gold OA is more successful than green OA 3) If green OA causes too many cancellations, it should be stopped 4) TA publishing is going to lose a lot of money because of green OA. Answer: ","75","199,333,176,347,166","3) If green OA causes too many cancellations, it should be","1","15.760180473327637,27.817699432373047,44.16377258300781,47.7108039855957,37.31671905517578,37.648075103759766,29.49116325378418,32.8048095703125,34.621307373046875,35.82879638671875,30.128448486328125,31.550413131713867,41.952796936035156,38.351905822753906,38.28499984741211","0","0","0"
"39","15","sampling_top_p","5","100",". What is the author referencing when they say Christian imperialism?. Answer one of the following options: 1) The attempt to change Judaism to include Jesus as messiah 2) The attempt to include Muhammad 3) The New World being colonized by Christians 4) The crusades and other violent acts of Christians. Answer: ","65","199,333,176,347,166","4) The crusades and other violent acts of Christians. The author","1","16.343420028686523,30.016826629638672,36.60517883300781,51.16870880126953,41.82932662963867,43.878387451171875,48.91939163208008,43.01012420654297,29.353618621826172,32.483848571777344,38.819496154785156,36.71107482910156,50.328224182128906,40.31814193725586,45.521461486816406","0","0","0"
"40","15","sampling_top_p","5","100",". Why did the demonstrator reduce the price to $3 for Biff?. Answer one of the following options: 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","84","218,339,162,290,109","1) Biff only had $3 in cash. 
Ex","3","16.50258445739746,29.3063907623291,51.278099060058594,48.492919921875,33.884586334228516,46.45817947387695,34.905616760253906,48.140098571777344,37.46797180175781,45.49739074707031,39.13177490234375,62.0442008972168,50.4726676940918,21.28989028930664,28.768108367919922","0","0.2222222222222222","0"
"41","15","sampling_top_p","5","100",". What isn't a problem happening because people don't face their emotions?. Answer one of the following options: 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","59","218,339,162,290,109","2) people are finding unhealthy ways to solve problems.

.","3","17.59173011779785,24.545866012573242,33.815921783447266,44.39950180053711,41.55249786376953,42.021305084228516,29.509313583374023,30.919076919555664,43.75206756591797,29.545787811279297,35.945926666259766,47.61376190185547,39.25099182128906,20.800689697265625,19.902381896972656","0","0","0"
"42","15","sampling_top_p","5","100",". What is a quality included in each of the martial art descriptions that was not mentioned in the introductory paragraphs?. Answer one of the following options: 1) Coordination and balance 2) Degree-of-contact 3) Reputation 4) Intimidation. Answer: ","55","218,339,162,290,109","1) Coordination and balance.","3","15.201299667358398,22.513729095458984,45.75975799560547,57.06627655029297,30.84898567199707,62.319358825683594,51.60179138183594,38.89988327026367,30.556339263916016,34.882999420166016","0","0","0"
"43","15","sampling_top_p","5","100",". What does the author use as a counterpoint to the concerns of the publishers about subscription cancelations? . Answer one of the following options: 1) The success of Gold OA policies for publishers  2) A lack of empirical evidence  3) The systematic requirement of waivers  4) The fact that green OA practices were the standard in the past . Answer: ","75","218,339,162,290,109","4) The fact that green OA practices were the standard in the past","2","17.163101196289062,29.56163215637207,33.68121337890625,47.473060607910156,37.17526626586914,42.00606155395508,34.785518646240234,32.40397262573242,29.243661880493164,44.699790954589844,38.42283248901367,28.960092544555664,40.8591194152832,40.53063201904297,26.75627326965332","0","0","0"
"44","15","sampling_top_p","5","100",". What is the most spoken about topic in inaugural speeches that were analyzed?. Answer one of the following options: 1) Foreign wars 2) Slavery 3) Women's rights 4) Taxes. Answer: ","44","218,339,162,290,109","1) Foreign wars
2) Slavery
3) Women","4","17.648189544677734,25.67005157470703,43.49383544921875,56.19552230834961,43.078609466552734,40.3178596496582,20.77018165588379,41.166629791259766,51.10657501220703,39.313758850097656,33.42562484741211,53.593505859375,31.550182342529297,35.01287841796875,58.611297607421875","0","0","0"
"45","15","sampling_top_p","5","100",". Why did the people at the mayor's office and Police station laugh at Parks?. Answer one of the following options: 1) He claimed he was an extra-terrestrial 2) He waited for hours to speak to someome 3) He had inhuman like features 4) He wouldn't tell them where he lived. Answer: ","68","208,117,104,20,115","4) He wouldn't tell them where he lived. 
Why","1","16.683757781982422,27.740718841552734,46.87813186645508,56.25361251831055,35.408817291259766,53.4044189453125,32.43724060058594,45.477264404296875,49.42407989501953,53.99940490722656,35.74116134643555,51.08008575439453,35.77753448486328,20.540727615356445,20.998912811279297","0","0","0"
"46","15","sampling_top_p","5","100",". What is the difference between how baseball stadiums used to be paid for and how they are paid for at the time of this writing?. Answer one of the following options: 1) They have always been paid for by stadium owners, and the owners now have so much more money they can upgrade the parks 2) They were paid for by team owners, and now mostly by taxpayers 3) They have always been paid by taxpayers, but now there is more tax money going towards it 4) They used to be payed for by taxes, but as they became more expensive the team owners began having to pay for them. Answer: ","127","208,117,104,20,115","4) They used to be payed for by taxes, but as","2","15.593526840209961,27.30750846862793,38.402183532714844,46.36213302612305,55.69367980957031,45.23752975463867,44.6340446472168,53.72079849243164,38.60285186767578,54.05438995361328,50.109798431396484,40.88139343261719,36.984134674072266,51.147064208984375,46.388916015625","0","0","0"
"47","15","sampling_top_p","5","100",". What was the important thing for Linda to do?. Answer one of the following options: 1) Cover up the details for Monica 2) Speak with the president 3) Deny ever hearing Monica tell the story 4) Get a recording of Monica telling the story. Answer: ","57","208,117,104,20,115","1) Cover up the details for Monica
2) Speak with","4","16.76721954345703,26.62271499633789,46.623748779296875,53.70207595825195,33.59101867675781,39.06399917602539,33.96659851074219,40.688114166259766,45.67131805419922,34.15855026245117,24.0513973236084,38.784969329833984,50.188140869140625,35.53482437133789,46.43465805053711","0","0","0"
