"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"29","15","sampling_top_p","5","10",". How does Neeshan feel initially when he sees the Free'l doing magic correctly?. Answer one of the following options: 1) He is not surprised.  He knew he would be able to get them to do it eventually. 2) He wonders who helped them learn magic because he could take no credit for their work. 3) He almost feels a sense of pride and excitement. 4) He is angry because it took them too long to finally get it.. Answer: ","98","108,210,29,178,321","3) He almost feels a sense of pride and excitement. 
","3","16.354690551757812,26.68160057067871,48.59055709838867,55.050209045410156,51.070152282714844,34.58592987060547,44.71369552612305,35.08380126953125,39.612831115722656,37.64802932739258,41.55850601196289,30.52606201171875,60.90529251098633,48.12748718261719,20.770689010620117","0","0.18181818181818182","0"
"30","15","sampling_top_p","5","10",". Why did Parks want to speak with Morgan?. Answer one of the following options: 1) Morgan had enough knowledge to help Parks build a beacon 2) Parks found Morgan by pure chance 3) Morgan had enough money to help Parks build a ship 4) Morgan could write Parks' story and spread it for him. Answer: ","66","213,238,63,71,167","1) Morgan had enough knowledge to help Parks build a beacon. ","4","16.419719696044922,27.7091121673584,46.66017532348633,56.396183013916016,38.594520568847656,32.5779914855957,31.916236877441406,37.006797790527344,31.6162109375,48.61908721923828,32.11548614501953,45.44028091430664,34.0584716796875,39.77098846435547,46.00950622558594","0","0","0"
"31","15","sampling_top_p","5","10",". Why is it likely that reading was outlawed?. Answer one of the following options: 1) To save paper for environmental purposes  2) To make the population have a lower intelligence 3) To control what content the population was able to consume 4) So that readers could retain their power. Answer: ","62","213,238,63,71,167","4) So that readers could retain their power.

a)","3","15.920614242553711,32.658695220947266,43.252769470214844,57.157920837402344,40.40528869628906,36.98434829711914,37.781768798828125,32.77969741821289,49.27494812011719,30.91896629333496,56.122066497802734,35.61486053466797,22.955686569213867,17.21693229675293,32.67397689819336","0","0","0"
"32","15","sampling_top_p","5","10",". Why did the addresses change in style over time?. Answer one of the following options: 1) The presidents had different problems to address 2) They were adapting to the changing populace 3) They deteriorated over time 4) They got less wordy. Answer: ","54","213,238,63,71,167","4) They got less wordy. 
As time went on","2","16.2048397064209,25.769121170043945,44.40764617919922,48.91397476196289,36.87616729736328,36.8104362487793,30.51866340637207,38.87852096557617,51.69036102294922,40.506378173828125,22.333114624023438,27.434249877929688,41.31775665283203,46.231529235839844,53.62574005126953","0","0","0"
"33","15","sampling_top_p","5","10",". Which is true?. Answer one of the following options: 1) All newer ballparks have top-level seating closer to the field than ever 2) Newer ballparks do not have upper deck seating 3) All newer ballparks have top-level seating further away from the field than ever 4) Some newer ballparks have top-level seating further away from the field than ever. Answer: ","85","213,238,63,71,167","4) Some newer ballparks have top-level seating further away","4","17.170263290405273,26.797412872314453,44.5166015625,59.7176628112793,37.408843994140625,40.78119659423828,40.82674026489258,38.435611724853516,41.36681365966797,50.62465286254883,59.450706481933594,44.41862106323242,33.25033950805664,33.2762451171875,32.788002014160156","0","0.18181818181818182","0"
"34","15","sampling_top_p","5","10",". What effect does the author believe the Antichrist myth has on Judaism as a whole?. Answer one of the following options: 1) It is fuel for antisemitism 2) It is unimportant  3) It sheds a good light on modern day Jews 4) It brings attention to the plight of the Jewish people. Answer: ","70","213,238,63,71,167","3) It sheds a good light on modern day Jews. The","1","16.983482360839844,27.142383575439453,42.00151443481445,58.13078308105469,42.58963394165039,40.92879867553711,47.46065902709961,41.230735778808594,37.51612854003906,43.10226058959961,39.20330047607422,38.93006134033203,37.21635055541992,45.26502227783203,49.518741607666016","0","0","0"
"35","15","sampling_top_p","5","10",". Why are people less satisfied with their smile now than in previous generations?. Answer one of the following options: 1) People had nicer smiles in the past 2) Plastic implants are not as effective as amalgam fillings 3) They aren't 4) They have different expectations. Answer: ","60","199,333,176,347,166","1) People had nicer smiles in the past.
2) Pl","4","16.50039291381836,25.13913917541504,49.00877380371094,48.94441223144531,40.78010177612305,30.166370391845703,34.75938034057617,43.67384719848633,46.08360290527344,36.063079833984375,49.876285552978516,37.81627655029297,21.35956573486328,36.25251388549805,57.845645904541016","0","0","0"
"36","15","sampling_top_p","5","10",". How does the author likely feel about the present?. Answer one of the following options: 1) He is optimistic 2) He is cynical 3) This is an impossible question to answer based on the article 4) He does not feel anything. Answer: ","52","199,333,176,347,166","1) He is optimistic
2) He is cynical
3)","1","16.933591842651367,30.11509132385254,47.14986801147461,55.25131607055664,52.172306060791016,43.20750427246094,54.680809020996094,25.708236694335938,37.01154327392578,61.848785400390625,56.540706634521484,58.269039154052734,59.411258697509766,27.522907257080078,41.22259521484375","0","0.19999999999999998","0"
"37","15","sampling_top_p","5","10",". What is the author’s major criticism of the documentary Mr. Death?. Answer one of the following options: 1) The film is offensive.  2) The film does not include a counterargument to Leuchter's argument.  3) The film is shallow and emotionless. 4) The film contains false information. . Answer: ","71","199,333,176,347,166","The film does not include a counterargument to Leuchter's argument","3","17.551733016967773,33.154747009277344,61.143192291259766,53.010154724121094,52.86174774169922,34.10485076904297,55.3598518371582,34.02442932128906,30.62693977355957,48.439151763916016,36.577392578125,32.01874542236328,34.986427307128906,32.702640533447266,32.42632293701172","0","0","0"
"38","15","sampling_top_p","5","10",". Which most closely describes how the author feels?. Answer one of the following options: 1) Green OA should not be stifled regardless of cost 2) Gold OA is more successful than green OA 3) If green OA causes too many cancellations, it should be stopped 4) TA publishing is going to lose a lot of money because of green OA. Answer: ","75","199,333,176,347,166","3) If green OA causes too many cancellations, it should be","1","15.760187149047852,27.817716598510742,44.163818359375,47.71080780029297,37.31672668457031,37.64811706542969,29.49117660522461,32.804832458496094,34.62126922607422,35.828758239746094,30.12847328186035,31.550411224365234,41.95281219482422,38.35192108154297,38.2850456237793","0","0","0"
"39","15","sampling_top_p","5","10",". What is the author referencing when they say Christian imperialism?. Answer one of the following options: 1) The attempt to change Judaism to include Jesus as messiah 2) The attempt to include Muhammad 3) The New World being colonized by Christians 4) The crusades and other violent acts of Christians. Answer: ","65","199,333,176,347,166","4) The crusades and other violent acts of Christians. The author","1","16.343427658081055,30.016801834106445,36.60512161254883,51.16868591308594,41.82936096191406,43.87840270996094,48.91939163208008,43.01014709472656,29.35359764099121,32.48387145996094,38.81951904296875,36.71107482910156,50.32820129394531,40.3181266784668,45.52144241333008","0","0","0"
"40","15","sampling_top_p","5","10",". Why did the demonstrator reduce the price to $3 for Biff?. Answer one of the following options: 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","84","218,339,162,290,109","1) Biff only had $3 in cash. 
Ex","3","16.50259780883789,29.30636978149414,51.27812194824219,48.4929313659668,33.884605407714844,46.45819091796875,34.90562438964844,48.14009094238281,37.46794128417969,45.49738311767578,39.13172912597656,62.044219970703125,50.47267150878906,21.289892196655273,28.76808738708496","0","0.2222222222222222","0"
"41","15","sampling_top_p","5","10",". What isn't a problem happening because people don't face their emotions?. Answer one of the following options: 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","59","218,339,162,290,109","2) people are finding unhealthy ways to solve problems.

.","3","17.59173011779785,24.545866012573242,33.815921783447266,44.39950180053711,41.55249786376953,42.021305084228516,29.509302139282227,30.919084548950195,43.7520751953125,29.54578971862793,35.945945739746094,47.61381530761719,39.2509765625,20.800708770751953,19.902381896972656","0","0","0"
"42","15","sampling_top_p","5","10",". What is a quality included in each of the martial art descriptions that was not mentioned in the introductory paragraphs?. Answer one of the following options: 1) Coordination and balance 2) Degree-of-contact 3) Reputation 4) Intimidation. Answer: ","55","218,339,162,290,109","1) Coordination and balance.","3","15.201299667358398,22.513729095458984,45.75975799560547,57.06627655029297,30.84898567199707,62.319358825683594,51.60179138183594,38.89988327026367,30.556339263916016,34.882999420166016","0","0","0"
"43","15","sampling_top_p","5","10",". What does the author use as a counterpoint to the concerns of the publishers about subscription cancelations? . Answer one of the following options: 1) The success of Gold OA policies for publishers  2) A lack of empirical evidence  3) The systematic requirement of waivers  4) The fact that green OA practices were the standard in the past . Answer: ","75","218,339,162,290,109","4) The fact that green OA practices were the standard in the past","2","17.163089752197266,29.561595916748047,33.68120574951172,47.47304153442383,37.17523193359375,42.006046295166016,34.78554916381836,32.40395736694336,29.243675231933594,44.699806213378906,38.4228515625,28.960111618041992,40.8591194152832,40.530616760253906,26.756282806396484","0","0","0"
"44","15","sampling_top_p","5","10",". What is the most spoken about topic in inaugural speeches that were analyzed?. Answer one of the following options: 1) Foreign wars 2) Slavery 3) Women's rights 4) Taxes. Answer: ","44","218,339,162,290,109","1) Foreign wars
2) Slavery
3) Women","4","17.648189544677734,25.67005157470703,43.49383544921875,56.19552230834961,43.078609466552734,40.3178596496582,20.77018165588379,41.166629791259766,51.10657501220703,39.313758850097656,33.42562484741211,53.593505859375,31.550182342529297,35.01287841796875,58.611297607421875","0","0","0"
"45","15","sampling_top_p","5","10",". Why did the people at the mayor's office and Police station laugh at Parks?. Answer one of the following options: 1) He claimed he was an extra-terrestrial 2) He waited for hours to speak to someome 3) He had inhuman like features 4) He wouldn't tell them where he lived. Answer: ","68","208,117,104,20,115","4) He wouldn't tell them where he lived. 
Why","1","16.683761596679688,27.74074935913086,46.87811279296875,56.253604888916016,35.40884780883789,53.40446090698242,32.4372673034668,45.477256774902344,49.42402648925781,53.99936294555664,35.741153717041016,51.08004379272461,35.777565002441406,20.54071044921875,20.998870849609375","0","0","0"
"46","15","sampling_top_p","5","10",". What is the difference between how baseball stadiums used to be paid for and how they are paid for at the time of this writing?. Answer one of the following options: 1) They have always been paid for by stadium owners, and the owners now have so much more money they can upgrade the parks 2) They were paid for by team owners, and now mostly by taxpayers 3) They have always been paid by taxpayers, but now there is more tax money going towards it 4) They used to be payed for by taxes, but as they became more expensive the team owners began having to pay for them. Answer: ","127","208,117,104,20,115","4) They used to be payed for by taxes, but as","2","15.593535423278809,27.307485580444336,38.402191162109375,46.362144470214844,55.69367980957031,45.237518310546875,44.63407516479492,53.72080612182617,38.60286331176758,54.054439544677734,50.10980224609375,40.881404876708984,36.984107971191406,51.147003173828125,46.388916015625","0","0","0"
"47","15","sampling_top_p","5","10",". What was the important thing for Linda to do?. Answer one of the following options: 1) Cover up the details for Monica 2) Speak with the president 3) Deny ever hearing Monica tell the story 4) Get a recording of Monica telling the story. Answer: ","57","208,117,104,20,115","1) Cover up the details for Monica
2) Speak with","4","16.76721954345703,26.62271499633789,46.623748779296875,53.70207595825195,33.59101867675781,39.06399917602539,33.96659851074219,40.688114166259766,45.67136001586914,34.15860366821289,24.051406860351562,38.78497314453125,50.18815231323242,35.53483200073242,46.434661865234375","0","0","0"
