"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"18","20","beam","5","15","Answer the question: who wrote song what a friend we have in jesus?","20","53,67,78,27,39","
How Do You Do It? is a song written by Gerry Marsden and John Chad","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","18.486122131347656,12.247736930847168,16.058895111083984,42.36204147338867,43.42827606201172,44.733360290527344,53.43639373779297,49.49455642700195,18.580612182617188,45.486244201660156,32.54767990112305,45.39838409423828,43.196983337402344,16.01959228515625,26.745803833007812,21.02859878540039,33.56311798095703,44.45183563232422,14.501877784729004,19.53628921508789","0","0","0"
"19","20","beam","5","15","Answer the question: who is the original singer of just when i needed you most?","20","53,67,78,27,39"," Retrieved - Cite this section - is the main article: | edit source -","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","14.972417831420898,23.4271297454834,24.870166778564453,28.903268814086914,14.21552562713623,19.473398208618164,17.8632869720459,13.595415115356445,18.167207717895508,17.979557037353516,23.07089614868164,20.778104782104492,24.55392074584961,35.0723762512207,21.109619140625,18.186058044433594,15.618891716003418,25.553884506225586,20.10193634033203,26.621885299682617","0","0","0"
"20","20","beam","5","15","Answer the question: what allows chyme to enter the small intestine?","20","69,42,66,9,26","Chyme","pyloric valve,the pyloric valve,the pyloric valve","25.062908172607422,14.626444816589355,19.144899368286133,27.52719497680664,25.2514705657959","0","0","0"
"21","20","beam","5","15","Answer the question: where would the group bacteroids likely be found?","20","69,42,66,9,26","
Chyme is a mixture of undigested food and digestive juices from the stomach. It","human colon,human colon,the human colon,human colon","23.0866756439209,19.891794204711914,21.049560546875,20.777076721191406,27.754995346069336,32.65921401977539,22.478004455566406,45.7969970703125,18.445934295654297,26.95319938659668,28.12868881225586,16.048126220703125,24.996793746948242,18.841053009033203,21.01468849182129,30.42159652709961,28.463642120361328,24.404253005981445,28.07792854309082,27.09373664855957","0.01758542189440898","0.029411764705882353","0"
"22","20","beam","5","15","Answer the question: where does the last name andersen originate from?","20","69,42,66,9,26","
Chyme is a food mixture produced in the stomach by the breakdown of proteins and carbohydrates by","Danish,Norwegian","21.170856475830078,16.717554092407227,16.184810638427734,20.045555114746094,31.626909255981445,37.763519287109375,28.42435646057129,22.50846290588379,31.032264709472656,42.007816314697266,27.828027725219727,26.543481826782227,36.08259963989258,24.901771545410156,24.541879653930664,28.353153228759766,17.51226043701172,40.2753791809082,20.856487274169922,42.610294342041016","0","0","0"
"23","20","beam","5","15","Answer the question: how long did the democrats control the house and senate?","20","69,42,66,9,26","
Chyme is a mixture of undigested food and digestive juices from the stomach. It","57 yrs,57 yrs,57 yrs,35 yrs","19.309154510498047,15.329567909240723,16.990001678466797,21.522714614868164,34.004676818847656,35.76213073730469,28.19215202331543,45.63492202758789,19.970674514770508,27.45163345336914,28.986732482910156,16.786434173583984,26.151853561401367,19.476390838623047,23.111486434936523,31.312294006347656,31.412755966186523,26.683786392211914,30.373689651489258,29.34300994873047","0","0","0"
"24","20","beam","5","15","Answer the question: who sang in the movie i walk the line?","20","69,42,66,9,26","
Chyme is a mixture of undigested food and digestive juices from the stomach. It","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","21.441043853759766,16.17334747314453,16.098892211914062,21.996028900146484,28.41162109375,36.275169372558594,26.031583786010742,45.31175994873047,19.688915252685547,26.869354248046875,28.74589729309082,17.334869384765625,24.549009323120117,18.465431213378906,22.122800827026367,30.506345748901367,33.23358154296875,29.010629653930664,31.197484970092773,31.217060089111328","0","0","0"
"25","20","beam","5","15","Answer the question: who is the premier of northern cape 2018?","20","59,18,89,87,97","
The Premier of the Northern Cape is the head of the executive of the Northern Cape province of","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","20.149179458618164,15.117108345031738,20.113325119018555,47.854209899902344,38.40347671508789,48.96087646484375,55.389347076416016,37.923728942871094,35.952301025390625,38.37055587768555,32.16228485107422,43.49497604370117,30.01946449279785,29.05096435546875,24.917495727539062,47.09906005859375,45.04764938354492,35.9954948425293,40.778717041015625,33.762027740478516","0","0","0"
"26","20","beam","5","15","Answer the question: who owns the biggest house in beverly hills?","20","59,18,89,87,97","
The Premier of the Northern Cape is the head of the executive of the Northern Cape province of","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","27.703277587890625,16.38241195678711,25.96103858947754,43.67122268676758,31.86315155029297,45.39591598510742,49.68210983276367,35.52812194824219,34.15658187866211,36.74630355834961,31.536113739013672,40.446842193603516,30.19406509399414,29.923099517822266,26.032245635986328,43.51366424560547,44.36029052734375,38.01662063598633,39.826332092285156,33.66264724731445","0","0","0"
"27","20","beam","5","15","Answer the question: who sings god is great beer is good?","20","59,18,89,87,97","
The Honourable Sylvia Lucas MMC Premier of the Northern Cape

Premier","Currington","19.953462600708008,21.41291046142578,26.012136459350586,46.572181701660156,40.2074089050293,43.707271575927734,28.022010803222656,27.586912155151367,45.53058624267578,15.845765113830566,19.696699142456055,18.672395706176758,24.693140029907227,45.124908447265625,48.01790237426758,34.23707580566406,20.47426414489746,19.063827514648438,20.117969512939453,23.9439640045166","0","0","0"
"28","20","beam","5","15","Answer the question: what does the air gap do on a dishwasher?","20","59,18,89,87,97","
The Premier of the Northern Cape is the head of the executive branch of the Northern Cape government","backflow prevention","25.517290115356445,15.338878631591797,22.95673179626465,47.649391174316406,40.40448760986328,44.91112518310547,51.538753509521484,36.75037384033203,34.593528747558594,37.57334518432617,29.489221572875977,35.670166015625,27.766765594482422,29.381196975708008,26.86400604248047,35.113590240478516,33.285125732421875,29.822649002075195,34.83557891845703,32.04959487915039","0","0","0"
"29","20","beam","5","15","Answer the question: who is the first indian climber of mount everest?","20","59,18,89,87,97","
The Premier of the Northern Cape is the head of the executive of the Northern Cape province of","Bachendri Pal","18.991512298583984,15.121721267700195,16.52235221862793,49.71389389038086,34.30797576904297,42.49013137817383,51.35047912597656,34.9053840637207,32.42496109008789,36.159934997558594,31.46403694152832,38.833641052246094,28.32598876953125,29.603130340576172,25.880992889404297,46.880977630615234,45.841007232666016,36.025474548339844,39.05937957763672,36.151145935058594","0","0","0"
"30","20","beam","5","15","Answer the question: what is in a pat o brien hurricane?","20","7,44,84,96,15"," Retrieved from the original on October 1, 2014. ^ a b c d e n.","rum,fruit juice,syrup or grenadine","23.81281280517578,21.907310485839844,22.53582000732422,42.117835998535156,24.35901641845703,33.11434555053711,31.92685317993164,36.550621032714844,54.814666748046875,35.55649948120117,55.1180534362793,27.794198989868164,27.47260284423828,38.36670684814453,29.526046752929688,39.54597473144531,34.19377517700195,34.8231315612793,38.6761589050293,22.095901489257812","0","0","0"
"31","20","beam","5","15","Answer the question: what is the name of son of lord krishna?","20","7,44,84,96,15","
Hurricane ( cocktail )
A hurricane is a tropical storm that is characterized by a","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","16.708988189697266,21.11796760559082,13.584477424621582,18.39256477355957,19.3283748626709,25.35677146911621,18.127626419067383,24.884437561035156,20.288516998291016,15.82410717010498,31.83296012878418,50.46516799926758,53.48543930053711,46.32653045654297,39.399200439453125,45.82224655151367,53.472774505615234,51.104026794433594,57.64748001098633,45.10435485839844","0","0","0"
"32","20","beam","5","15","Answer the question: who played anna in once upon a time?","20","7,44,84,96,15","
Hurricane Cocktail Recipe Ingredients: 1 part dark rum 2 parts white rum","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","25.555782318115234,21.4605712890625,17.689533233642578,32.37992477416992,20.324865341186523,18.772144317626953,46.7007942199707,37.23007583618164,24.059581756591797,30.550525665283203,23.267433166503906,26.356586456298828,30.757490158081055,37.97634506225586,28.140830993652344,32.294925689697266,33.34563064575195,33.093360900878906,21.337430953979492,31.838123321533203","0","0","0"
"33","20","beam","5","15","Answer the question: what is the average salary for a us congressman?","20","7,44,84,96,15","
The hurricane is a cocktail made with rum and various fruit juices and is a popular drink in","$174,000,$174,000","20.384138107299805,16.975881576538086,16.66203498840332,49.16856002807617,47.892948150634766,51.71183776855469,46.597373962402344,42.17328643798828,48.61691665649414,32.091758728027344,34.409996032714844,20.623920440673828,35.51421356201172,37.784847259521484,39.73976135253906,21.604745864868164,46.343902587890625,42.141387939453125,35.82776641845703,43.90142822265625","0","0","0"
"34","20","beam","5","15","Answer the question: what type of joint connects the incus with the malleus?","20","7,44,84,96,15"," Retrieved from the original on Retrieved from the original on Retrieved from the original on Ret","incudomallear joint,synovial,a small synovial joint,synovial joint","16.021480560302734,28.98900032043457,23.401954650878906,40.36253356933594,32.23908996582031,27.890911102294922,36.7443733215332,30.832538604736328,25.36591339111328,19.657676696777344,25.388784408569336,25.022056579589844,28.453954696655273,33.5719108581543,24.998205184936523,29.149612426757812,25.625394821166992,32.161842346191406,34.577476501464844,38.363189697265625","0","0","0"
"35","20","beam","5","15","Answer the question: when was the lupus foundation of america founded?","20","17,41,24,21,22","Lupus Foundation of America

The Lupus Foundation of America is a nonprofit organization","1977,1977,1977,1977,1977","17.15328598022461,10.330244064331055,27.8636417388916,28.62002944946289,27.0494384765625,40.015045166015625,49.04096984863281,26.785127639770508,12.09934139251709,13.061528205871582,38.817237854003906,35.40043258666992,29.654653549194336,41.967166900634766,44.738494873046875,44.74517059326172,25.0899658203125,45.83083724975586,38.94100570678711,34.29893493652344","0","0","0"
"36","20","beam","5","15","Answer the question: what started the war between us and japan?","20","17,41,24,21,22","","attack on Pearl Harbor,attack on Pearl Harbor","30.28435707092285,23.541460037231445","0","0","0"
"37","20","beam","5","15","Answer the question: who sang i put a spell on you in hocus pocus?","20","17,41,24,21,22","
The Lupus Foundation of America is a non-profit organization that raises funds for research","Bette Midler,Bette Midler,Bette Midler,Bette Midler,Bette Midler","22.964086532592773,11.552438735961914,18.450111389160156,35.23572540283203,37.84498977661133,31.451913833618164,36.4934196472168,44.108253479003906,44.6453971862793,21.564861297607422,43.40227508544922,35.196495056152344,41.296913146972656,42.04841995239258,30.956649780273438,41.2290153503418,39.97013854980469,41.981712341308594,44.04521179199219,32.57200622558594","0","0","0"
"38","20","beam","5","15","Answer the question: who played jennifer in back to the future?","20","17,41,24,21,22"," [ online ]
The Lupus Foundation of America is a nonprofit organization that raises funds for","Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells","17.595922470092773,22.645137786865234,18.457515716552734,16.53455352783203,23.81410026550293,20.309473037719727,32.59270095825195,34.32326889038086,29.824092864990234,41.33591079711914,44.73099136352539,48.62384033203125,20.186037063598633,47.62332534790039,40.18547058105469,35.76874923706055,42.95960998535156,44.07630920410156,46.667484283447266,43.9680290222168","0","0","0"
"39","20","beam","5","15","Answer the question: where are the cardiac and vasomotor centers found?","20","17,41,24,21,22","
The Lupus Foundation of America is a nonprofit organization that raises funds for research into lupus","the medulla oblongata,medulla oblongata,medulla oblongata","26.041728973388672,12.554737091064453,13.083745956420898,32.39283752441406,28.630970001220703,30.241079330444336,37.723907470703125,44.905704498291016,45.111263275146484,22.08682632446289,47.25522994995117,38.554290771484375,34.083831787109375,41.93589782714844,44.142967224121094,45.7950325012207,46.68204116821289,34.3011360168457,38.185272216796875,29.774250030517578","0","0.03508771929824561","0"
"40","20","beam","5","15","Answer the question: who was the first to say i'm going to disney world?","20","50,12,20,71,75"," References 6 External links Disney World Disney Land Disneyland Paris Disneyland Resort Paris Disne","Phil Simms,Dick Rutan,Jeana Yeager","19.331695556640625,40.44854736328125,27.115219116210938,38.325584411621094,43.90891647338867,25.929927825927734,35.832679748535156,31.588218688964844,39.18769836425781,26.670053482055664,25.0513858795166,21.556476593017578,40.411617279052734,41.3137321472168,24.163068771362305,22.39913558959961,34.84653091430664,39.338958740234375,41.65879440307617,24.245269775390625","0","0","0"
"41","20","beam","5","15","Answer the question: who sings the whiskey ain't workin anymore?","20","50,12,20,71,75","
The Walt Disney Company has used the phrase ""I'm going to Disneyland"" in","Travis Tritt,Marty Stuart,Tim Passmore,Dennis Locorriere,Travis Tritt,Travis Tritt,Travis Tritt,Marty Stuart","18.53076171875,16.71950340270996,12.750813484191895,41.92742919921875,43.70372772216797,38.58896255493164,42.34805679321289,48.3830451965332,39.957244873046875,50.4697265625,45.126319885253906,39.295265197753906,43.56096649169922,49.26869583129883,42.17833709716797,42.38841247558594,35.30508804321289,28.99785614013672,48.31923294067383,37.993408203125","0","0","0"
"42","20","beam","5","15","Answer the question: this inventor co-created the film fred ott’s sneeze?","21","50,12,20,71,75"," The Walt Disney Company. Retrieved March 1, 2016. The commercial features a player celebrating a","Edison,Fred Ott","18.868196487426758,38.24960708618164,43.03718566894531,44.582767486572266,40.901275634765625,34.152889251708984,33.06520462036133,27.85167121887207,29.094701766967773,53.353519439697266,36.52622985839844,52.17348861694336,23.184831619262695,27.710346221923828,41.24626541137695,35.75041198730469,39.853538513183594,32.09504318237305,43.12909698486328,41.06541061401367","0","0","0"
"43","20","beam","5","15","Answer the question: what goes on the bottom of shepherd's pie?","20","50,12,20,71,75"," The Walt Disney Company. Retrieved 2016-02-17. The phrase is used to promote","mashed potato,minced meat,mashed potato","20.945802688598633,34.64972686767578,45.66900634765625,38.53181457519531,47.68693161010742,32.241722106933594,34.53468704223633,25.514068603515625,22.376285552978516,17.511688232421875,36.811763763427734,36.78702926635742,49.430755615234375,37.27758026123047,25.764957427978516,42.282257080078125,42.58330535888672,43.19707489013672,49.45380401611328,50.4454345703125","0","0","0"
"44","20","beam","5","15","Answer the question: who sang the most number of songs in the world?","20","50,12,20,71,75","
The phrase is used to promote the company's theme parks in Florida and California. The","Asha Bhosle,Asha Bhosle","22.52556610107422,14.248144149780273,14.514098167419434,37.5867919921875,44.37156295776367,45.908966064453125,50.11871337890625,51.86439895629883,43.584877014160156,40.148136138916016,56.54483413696289,41.944862365722656,39.55107116699219,62.08498764038086,45.91475296020508,38.33000946044922,62.80656051635742,44.201419830322266,46.62847900390625,37.79935073852539","0","0","0"
"45","20","beam","5","15","Answer the question: who owns spirit of the suwannee music park?","20","57,36,13,55,14","Spirit of the Suwannee Music Park is a music festival held in Live Oak, Florida","The Cornett family,The Cornett family","22.1967716217041,14.669488906860352,30.902503967285156,36.38943862915039,38.35782241821289,55.27447509765625,36.81079864501953,40.08578109741211,47.79347610473633,44.247928619384766,26.615903854370117,51.49427795410156,38.92070007324219,53.52674865722656,49.33250427246094,54.865150451660156,22.63941192626953,50.90437698364258,54.707489013671875,49.76382827758789","0","0.1111111111111111","0"
"46","20","beam","5","15","Answer the question: who is the singer of kal ho na ho?","20","57,36,13,55,14"," Retrieved from https://en.","Sonu Nigam,Sonu Nigam,Sonu Nigam,Sonu Nigam,Alka Yagnik,Richa Sharma,Sonu Nigam","23.320392608642578,28.120223999023438,26.07608413696289,34.82616424560547,29.770980834960938,31.427461624145508,26.085186004638672,29.855688095092773","0","0","0"
"47","20","beam","5","15","Answer the question: what episode does marnie come back in geordie shore?","20","57,36,13,55,14","ANDOM. Retrieved October 10, 2015.
^ a b c d e ""Sp","5","18.443632125854492,30.412931442260742,27.466602325439453,18.442489624023438,36.040977478027344,27.152524948120117,25.61239242553711,48.90522766113281,32.35558319091797,44.54592514038086,30.7265625,26.46808624267578,18.4997501373291,44.175880432128906,31.834686279296875,53.02556610107422,50.41883087158203,38.45330047607422,35.519920349121094,20.10045051574707","0","0","0"
"48","20","beam","5","15","Answer the question: is jaffa cakes a biscuit or a cake?","20","57,36,13,55,14","Spirit of the Suwannee Music Park is a music festival held each year in Live Oak","cakes,Cake,biscuit - sized cakes","21.267650604248047,17.485158920288086,30.852832794189453,48.434913635253906,46.06995391845703,51.68547058105469,35.000064849853516,35.88909149169922,52.963783264160156,49.81940841674805,37.71319580078125,47.948734283447266,39.40318298339844,52.94740676879883,48.2171630859375,53.906551361083984,39.63417053222656,52.231544494628906,22.063140869140625,51.34172058105469","0","0","0"
"49","20","beam","5","15","Answer the question: who sings love will keep us alive by the eagles?","20","57,36,13,55,14","The park is a non-profit organization that hosts a variety of music events and festivals throughout the","Timothy B. Schmit","17.706418991088867,15.087931632995605,53.66054916381836,52.716487884521484,52.2232666015625,41.96244812011719,49.4904670715332,45.106666564941406,42.139373779296875,50.61690139770508,53.63726043701172,40.41333770751953,51.74710464477539,41.397186279296875,49.35538101196289,50.46760940551758,58.49013137817383,39.779605865478516,58.618526458740234,52.67073440551758","0","0","0"
"50","20","beam","5","15","Answer the question: who sings the theme song for the tv show cops?","20","70,2,47,77,1"," Retrieved 2013-05-08. ""Bad Boys"" is a song by the Jamaican","Inner Circle,Inner Circle","19.319774627685547,25.940330505371094,25.283124923706055,24.994524002075195,18.589534759521484,34.71061325073242,31.9975643157959,50.233978271484375,21.37493324279785,17.885639190673828,24.08018684387207,48.1318359375,29.386554718017578,18.669042587280273,41.39627456665039,33.26211166381836,49.59455108642578,29.411983489990234,31.394775390625,32.85243225097656","0","0","0"
"51","20","beam","5","15","Answer the question: when did 10 shilling note go out of circulation?","20","70,2,47,77,1"," The Official Charts Company
Bad Boys ( Inner Circle song ) - wikipedia
Bad Boys","22 November 1970,1970,1970,1970,1970","17.164615631103516,17.381511688232422,17.7724609375,25.53429412841797,25.895061492919922,32.6246452331543,20.196260452270508,16.881797790527344,40.29363250732422,19.173391342163086,22.72036361694336,28.814739227294922,24.401090621948242,19.361309051513672,17.29108428955078,26.563987731933594,27.787578582763672,26.302661895751953,14.36233139038086,46.31196212768555","0","0","0"
