"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"10","20","beam","5","20","Answer the question: who played the detective in little boy blue?","20","68,31,81,63,45","The series was created by Jeff Pope and produced by ITV Studios. The series was created by","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","23.58452606201172,16.142196655273438,43.9676399230957,45.65858840942383,45.356117248535156,49.28712463378906,39.43366622924805,32.898826599121094,46.1070671081543,30.26530647277832,47.24816131591797,21.173500061035156,41.3732795715332,33.38572311401367,33.28802490234375,34.077239990234375,37.327205657958984,45.27919006347656,39.326995849609375,45.888179779052734","0","0","0"
"11","20","beam","5","20","Answer the question: when was the first horrid henry book written?","20","68,31,81,63,45","Little Boy Blue is a British television series that aired on ITV from 2 April to 15 May","published in 1994,1994,1994,in 1994,1994","21.509126663208008,15.440855026245117,51.35710906982422,39.33182144165039,30.33072280883789,40.248600006103516,42.448707580566406,38.892539978027344,44.499244689941406,45.52692413330078,53.632694244384766,47.2642707824707,35.012393951416016,43.753257751464844,33.773155212402344,39.746681213378906,37.72370147705078,46.115509033203125,40.44623565673828,49.115081787109375","0","0","0"
"12","20","beam","5","20","Answer the question: who plays grace in the secret life of the american teenager?","20","68,31,81,63,45","Little Boy Blue ( tv series )
Little Boy Blue is a British television series that first aired","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","20.862308502197266,12.806180953979492,45.10689163208008,39.93059539794922,21.03912353515625,17.808887481689453,30.415992736816406,28.248376846313477,26.987302780151367,15.943681716918945,44.110164642333984,40.143917083740234,31.860958099365234,44.883148193359375,41.27243423461914,37.4349479675293,43.87851333618164,45.20466995239258,54.835506439208984,57.02607727050781","0","0","0"
"13","20","beam","5","20","Answer the question: who has won the canada open women's doubles?","20","68,31,81,63,45","The series follows the story of a young boy who is the son of a former world champion box","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","21.8219051361084,16.857383728027344,39.767738342285156,45.871482849121094,34.19219970703125,39.46530532836914,42.286922454833984,34.82789993286133,43.93785095214844,45.17290115356445,43.39833068847656,48.472625732421875,34.859893798828125,40.06658935546875,36.144447326660156,43.975704193115234,39.239498138427734,26.552074432373047,22.445463180541992,28.754623413085938","0","0","0"
"14","20","beam","5","20","Answer the question: where does the last name waller come from?","20","68,31,81,63,45","Little Boy Blue is a British television series that aired on ITV from September to December 2017.","Anglo - Saxon origin","21.872400283813477,17.15436553955078,49.598838806152344,49.37992477416992,27.39424705505371,42.338436126708984,45.22654342651367,41.32075500488281,46.03128433227539,47.217498779296875,54.503021240234375,47.798553466796875,37.02956771850586,44.239051818847656,33.63234329223633,38.26868438720703,45.674930572509766,47.89366149902344,40.993072509765625,42.449222564697266","0","0","0"
"15","20","beam","5","20","Answer the question: who wrote how do you do it by gerry and the pacemakers?","20","53,67,78,27,39","How Do You Do It?
How Do You Do It? is a song written by John","Mitch Murray,Mitch Murray,Mitch Murray,Mitch Murray","17.498586654663086,13.615011215209961,60.423919677734375,58.38129425048828,58.6674919128418,61.26742935180664,52.27389907836914,22.744539260864258,14.751420974731445,59.16606903076172,57.81387710571289,57.628501892089844,61.97320556640625,52.48320007324219,20.920900344848633,47.33199691772461,37.1219367980957,48.55775833129883,48.81456756591797,15.388692855834961","0","0","0"
"16","20","beam","5","20","Answer the question: what type of reproduction do whiptail lizards use?","20","53,67,78,27,39"," Retrieved 2013-05-15. How Do You Do It?
How Do You Do","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","19.21339988708496,31.444042205810547,24.3283748626709,35.796051025390625,16.882169723510742,28.301433563232422,32.27337646484375,52.380008697509766,22.88536262512207,23.644784927368164,25.11033058166504,49.220428466796875,48.262332916259766,53.79096984863281,45.021240234375,27.647743225097656,15.83580493927002,47.563232421875,53.59703826904297,56.09713363647461","0","0","0"
"17","20","beam","5","20","Answer the question: who sings i don't want to be lonely?","20","53,67,78,27,39","
How Do You Do It? is a song written by John Feeley and originally recorded","Ronnie Dyson","18.68922233581543,10.941946983337402,16.10784912109375,32.687828063964844,36.16157531738281,46.06521987915039,53.898460388183594,49.319854736328125,25.257184982299805,42.227317810058594,34.317073822021484,44.11998748779297,42.62649154663086,15.273594856262207,22.537582397460938,21.89781951904297,22.153419494628906,37.87883377075195,16.0638370513916,34.1314811706543","0","0","0"
"18","20","beam","5","20","Answer the question: who wrote song what a friend we have in jesus?","20","53,67,78,27,39","How Do You Do It?
How Do You Do It? is a song written by G","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","18.832853317260742,12.802369117736816,45.40857696533203,48.91969680786133,52.01326370239258,48.85781478881836,52.262062072753906,29.35325813293457,12.477163314819336,51.391273498535156,49.544960021972656,55.02277374267578,57.174339294433594,51.99186706542969,26.575254440307617,45.90948486328125,33.603519439697266,46.199623107910156,46.52858352661133,15.153636932373047","0","0","0"
"19","20","beam","5","20","Answer the question: who is the original singer of just when i needed you most?","20","53,67,78,27,39"," in: The Beatles : The Song Encyclopedia. (Second edition.) [ ]
How Do","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","15.319214820861816,17.574617385864258,19.086938858032227,21.679941177368164,25.037452697753906,21.304733276367188,25.057710647583008,20.111913681030273,16.816991806030273,30.893043518066406,18.878068923950195,14.157220840454102,40.7428092956543,24.035560607910156,19.295251846313477,16.12249183654785,14.628519058227539,26.441743850708008,20.100845336914062,53.16902542114258","0","0","0"
"20","20","beam","5","20","Answer the question: what allows chyme to enter the small intestine?","20","69,42,66,9,26","
Chyme is the first product of human digestion and is formed in the stomach and small intestine","pyloric valve,the pyloric valve,the pyloric valve","20.663246154785156,16.029996871948242,22.28863525390625,22.00275421142578,27.943490982055664,31.04313850402832,17.838281631469727,17.044893264770508,34.7619514465332,20.140756607055664,22.338123321533203,42.38304901123047,20.325267791748047,30.33363151550293,46.41051483154297,32.483734130859375,28.158517837524414,35.01090621948242,22.166858673095703,31.3037109375","0.014936192853457254","0.06666666666666667","0"
"21","20","beam","5","20","Answer the question: where would the group bacteroids likely be found?","20","69,42,66,9,26","
Chyme is a mixture of undigested food and digestive juices from the stomach. It","human colon,human colon,the human colon,human colon","23.027240753173828,17.646900177001953,20.715986251831055,18.967872619628906,29.244775772094727,35.9504508972168,23.825542449951172,46.076629638671875,19.78945541381836,26.723243713378906,27.990312576293945,16.832534790039062,26.272480010986328,18.28001594543457,20.922279357910156,32.98469161987305,30.58222198486328,26.23196029663086,27.972515106201172,27.936283111572266","0.01758542189440898","0.029411764705882353","0"
"22","20","beam","5","20","Answer the question: where does the last name andersen originate from?","20","69,42,66,9,26","
Chyme is a hypothetical substance that is produced by the stomach and is composed of partially digested","Danish,Norwegian","24.45553207397461,18.751007080078125,16.04030990600586,20.59729766845703,32.70173263549805,39.9045524597168,27.915828704833984,25.308446884155273,43.409889221191406,37.21210479736328,39.9709358215332,42.99810791015625,24.619869232177734,22.59462547302246,33.227970123291016,20.188417434692383,31.281496047973633,34.988834381103516,20.588603973388672,34.769752502441406","0","0","0"
"23","20","beam","5","20","Answer the question: how long did the democrats control the house and senate?","20","69,42,66,9,26","
Chyme is a complex mixture of undigested food and digestive juices from the stomach.","57 yrs,57 yrs,57 yrs,35 yrs","20.44609260559082,16.49837875366211,16.29901885986328,21.736370086669922,25.547954559326172,36.224143981933594,26.821264266967773,25.006118774414062,42.4577522277832,21.874269485473633,25.992698669433594,28.73714256286621,17.04920768737793,24.608150482177734,20.93521499633789,22.17257308959961,31.619083404541016,32.45904541015625,29.088239669799805,28.933401107788086","0","0","0"
"24","20","beam","5","20","Answer the question: who sang in the movie i walk the line?","20","69,42,66,9,26","
Chyme is a mixture of undigested food and digestive juices from the stomach. It","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","17.748132705688477,17.054584503173828,17.480802536010742,22.063657760620117,29.076955795288086,35.47123336791992,26.54352378845215,42.95184326171875,19.57950782775879,27.164501190185547,28.63102149963379,17.716655731201172,24.770824432373047,18.66196060180664,22.133974075317383,30.763381958007812,32.434871673583984,29.46347999572754,28.61821746826172,29.655214309692383","0","0","0"
"25","20","beam","5","20","Answer the question: who is the premier of northern cape 2018?","20","59,18,89,87,97","Premier of the Northern Cape Jump to : navigation, search The Premier of the Northern Cape is","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","18.789682388305664,17.036508560180664,27.274017333984375,31.747339248657227,54.649627685546875,54.687191009521484,34.75952911376953,30.51774024963379,34.52799987792969,26.6329288482666,21.07170295715332,34.16238784790039,32.12348556518555,28.977441787719727,53.178497314453125,43.26690673828125,52.89944839477539,58.58067321777344,45.01572036743164,45.803531646728516","0","0","0"
"26","20","beam","5","20","Answer the question: who owns the biggest house in beverly hills?","20","59,18,89,87,97","
The Premier of the Northern Cape is the head of the executive branch of the Northern Cape government","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","23.40406036376953,17.58742904663086,23.949031829833984,48.23081970214844,31.018909454345703,49.16911315917969,56.00759506225586,38.270206451416016,37.16684341430664,43.14512252807617,36.19371032714844,45.669776916503906,36.606353759765625,34.57589340209961,27.861909866333008,39.27541732788086,31.77248191833496,36.7130126953125,41.32037353515625,35.89840316772461","0","0","0"
"27","20","beam","5","20","Answer the question: who sings god is great beer is good?","20","59,18,89,87,97","The Northern Cape Premier is the head of the executive of the Northern Cape Province of South Africa.","Currington","25.91120719909668,18.626440048217773,47.78794860839844,43.85028076171875,43.63304138183594,34.871673583984375,46.20116424560547,38.51531219482422,42.319007873535156,31.160823822021484,32.963443756103516,24.442302703857422,47.31029510498047,49.69338607788086,38.12528991699219,39.06045150756836,33.661773681640625,54.45954132080078,54.84601593017578,48.82577896118164","0","0","0"
"28","20","beam","5","20","Answer the question: what does the air gap do on a dishwasher?","20","59,18,89,87,97","
The Premier of the Northern Cape is the head of the executive branch of the Northern Cape government","backflow prevention","25.969762802124023,19.16652488708496,25.738008499145508,46.624000549316406,35.79304504394531,45.786746978759766,54.808902740478516,38.480098724365234,36.1624870300293,38.09898376464844,31.47380256652832,41.678688049316406,29.32691192626953,28.261295318603516,24.940528869628906,33.451358795166016,28.842857360839844,28.613492965698242,36.124298095703125,31.343416213989258","0","0","0"
"29","20","beam","5","20","Answer the question: who is the first indian climber of mount everest?","20","59,18,89,87,97","
Premier of the Northern Cape Jump to navigation search The Premier of the Northern Cape is the","Bachendri Pal","19.437320709228516,19.029396057128906,19.174741744995117,30.594480514526367,27.20265769958496,51.84718704223633,53.93429183959961,34.95644760131836,28.70952606201172,36.765892028808594,28.04376983642578,29.895404815673828,28.45579719543457,51.06988525390625,42.459938049316406,51.16715621948242,56.467918395996094,39.011985778808594,39.181278228759766,40.35669708251953","0","0","0"
"30","20","beam","5","20","Answer the question: what is in a pat o brien hurricane?","20","7,44,84,96,15"," Retrieved 2016 - 02 - 12. ^ a b c d e Hurricanes are a type","rum,fruit juice,syrup or grenadine","24.468242645263672,23.65439796447754,22.552326202392578,45.553871154785156,21.396953582763672,35.84563064575195,29.227432250976562,52.2396125793457,25.576122283935547,30.342374801635742,36.625511169433594,26.777244567871094,41.032569885253906,37.50063705444336,34.7126579284668,26.438838958740234,17.512964248657227,38.97886657714844,49.26554870605469,50.77503204345703","0","0","0"
"31","20","beam","5","20","Answer the question: what is the name of son of lord krishna?","20","7,44,84,96,15","
The hurricane is a cocktail made with rum and various other ingredients. The drink is traditionally served","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","19.72197151184082,21.71515655517578,13.163847923278809,51.08059310913086,51.799102783203125,53.45451736450195,47.668216705322266,47.95647430419922,51.35860061645508,36.29924392700195,37.77519226074219,22.150907516479492,40.732181549072266,48.95501708984375,46.17467498779297,38.3292121887207,44.56843566894531,43.43067169189453,44.64540481567383,39.432334899902344","0","0","0"
"32","20","beam","5","20","Answer the question: who played anna in once upon a time?","20","7,44,84,96,15","

The hurricane is a cocktail made with rum and various other ingredients such as fruit juice and","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","20.225034713745117,22.42774772644043,17.333419799804688,16.186912536621094,48.53323745727539,50.404052734375,50.37614822387695,46.91410827636719,41.52289962768555,47.569618225097656,27.3673152923584,32.65306091308594,19.790977478027344,31.942445755004883,42.707054138183594,43.93829345703125,46.861968994140625,22.69243621826172,34.63152313232422,43.25234603881836","0","0","0"
"33","20","beam","5","20","Answer the question: what is the average salary for a us congressman?","20","7,44,84,96,15","

The hurricane is a cocktail made with rum and various fruit juices and is a popular drink","$174,000,$174,000","24.63214111328125,27.305953979492188,14.56901741027832,13.109672546386719,50.582542419433594,48.737388610839844,50.600921630859375,45.43580627441406,42.33692169189453,48.29360580444336,28.73519515991211,32.49337387084961,18.419950485229492,34.29133987426758,36.757225036621094,40.35274124145508,22.66631317138672,46.01747131347656,38.73633575439453,34.921180725097656","0","0","0"
"34","20","beam","5","20","Answer the question: what type of joint connects the incus with the malleus?","20","7,44,84,96,15","Hurricane Cocktail Recipe Ingredients: 1 part dark rum 2 parts white rum $","incudomallear joint,synovial,a small synovial joint,synovial joint","20.377788543701172,14.797014236450195,38.302894592285156,20.67156410217285,36.303707122802734,50.91259765625,36.068458557128906,23.363636016845703,31.22260093688965,23.9115047454834,29.39859390258789,33.584373474121094,42.50733947753906,31.199575424194336,34.412818908691406,36.20121383666992,39.651649475097656,20.932270050048828,34.06962203979492,36.936038970947266","0","0","0"
"35","20","beam","5","20","Answer the question: when was the lupus foundation of america founded?","20","17,41,24,21,22","
The Lupus Foundation of America is a nonprofit organization that raises funds for research into the","1977,1977,1977,1977,1977","17.187772750854492,15.147870063781738,11.544240951538086,42.48419952392578,32.81262969970703,32.522945404052734,40.98356628417969,46.23026657104492,44.56682586669922,21.769428253173828,47.63420104980469,38.56023406982422,33.48095703125,41.694183349609375,43.86290740966797,43.4046516418457,39.34093475341797,35.402862548828125,36.320213317871094,31.591659545898438","0","0","0"
"36","20","beam","5","20","Answer the question: what started the war between us and japan?","20","17,41,24,21,22","
The Lupus Foundation of America is a nonprofit organization that raises funds for research into lupus","attack on Pearl Harbor,attack on Pearl Harbor","28.6342830657959,13.282503128051758,12.659164428710938,32.91899871826172,31.972944259643555,30.934040069580078,39.09068298339844,46.976261138916016,45.29206848144531,24.8996639251709,46.72979736328125,39.48836898803711,33.308837890625,41.99550247192383,42.730003356933594,43.80801010131836,43.8792610168457,32.64153289794922,37.25289535522461,29.10891342163086","0","0","0"
"37","20","beam","5","20","Answer the question: who sang i put a spell on you in hocus pocus?","20","17,41,24,21,22","","Bette Midler,Bette Midler,Bette Midler,Bette Midler,Bette Midler","25.922178268432617,27.807592391967773","0","0","0"
"38","20","beam","5","20","Answer the question: who played jennifer in back to the future?","20","17,41,24,21,22","The Lupus Foundation of America is a nonprofit organization that raises funds for research into lupus and","Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells","22.178333282470703,12.323430061340332,38.4490966796875,36.18230438232422,32.7504997253418,44.85308074951172,45.62910842895508,48.9337043762207,21.196321487426758,48.106197357177734,40.063846588134766,34.45083999633789,42.86764144897461,44.789432525634766,44.268272399902344,43.08942413330078,34.76513671875,36.865325927734375,31.98179054260254,29.96234703063965","0","0","0"
"39","20","beam","5","20","Answer the question: where are the cardiac and vasomotor centers found?","20","17,41,24,21,22","Lupus Foundation of America

The Lupus Foundation of America is a nonprofit organization","the medulla oblongata,medulla oblongata,medulla oblongata","24.47538185119629,12.059383392333984,28.517595291137695,26.538291931152344,25.185216903686523,32.09105682373047,47.0805778503418,18.838581085205078,12.290276527404785,12.75084114074707,35.3110466003418,35.186485290527344,28.98284149169922,40.53403854370117,45.02743911743164,44.97237014770508,23.44578742980957,44.31488800048828,40.799251556396484,35.295249938964844","0","0.041666666666666664","0"
"40","20","beam","5","20","Answer the question: who was the first to say i'm going to disney world?","20","50,12,20,71,75"," help | talk ) The phrase was created by Disney to promote its theme parks in Florida and California","Phil Simms,Dick Rutan,Jeana Yeager","16.73438262939453,18.230039596557617,15.157530784606934,16.96941566467285,16.957448959350586,20.01222801208496,38.165565490722656,39.74875259399414,45.06580352783203,52.05352020263672,29.410274505615234,23.782808303833008,48.19763946533203,40.25517654418945,38.52241134643555,63.17033004760742,45.443809509277344,35.27886199951172,60.327964782714844,43.71427917480469","0","0","0"
"41","20","beam","5","20","Answer the question: who sings the whiskey ain't workin anymore?","20","50,12,20,71,75"," Retrieved.
I'm going to Disney World! - Wikipedia
I'm going","Travis Tritt,Marty Stuart,Tim Passmore,Dennis Locorriere,Travis Tritt,Travis Tritt,Travis Tritt,Marty Stuart","21.823760986328125,25.119447708129883,24.822540283203125,19.103872299194336,18.595802307128906,10.7108154296875,45.96017837524414,55.81995391845703,39.06497573852539,38.79288864135742,61.85377502441406,53.39669418334961,46.898681640625,22.499353408813477,30.914615631103516,29.981220245361328,13.91174602508545,46.9144287109375,52.34278869628906,53.458251953125","0","0","0"
"42","20","beam","5","20","Answer the question: this inventor co-created the film fred ott’s sneeze?","21","50,12,20,71,75"," way.","Edison,Fred Ott","22.53185272216797,36.98012924194336,42.85787582397461","0","0","0"
"43","20","beam","5","20","Answer the question: what goes on the bottom of shepherd's pie?","20","50,12,20,71,75"," The New York Times. Retrieved 2016-02-17.
^ a b c d","mashed potato,minced meat,mashed potato","20.61294174194336,26.80571937561035,39.69834518432617,37.095401763916016,54.600502014160156,18.36298942565918,30.494598388671875,25.452539443969727,25.647241592407227,17.960739135742188,35.78560256958008,36.552490234375,50.9300651550293,35.14204406738281,22.418170928955078,16.438072204589844,42.795875549316406,22.22589111328125,52.98652267456055,43.91729736328125","0","0","0"
"44","20","beam","5","20","Answer the question: who sang the most number of songs in the world?","20","50,12,20,71,75"," The New York Times.","Asha Bhosle,Asha Bhosle","18.40095329284668,19.412891387939453,33.81156921386719,45.5106201171875,56.7484016418457,19.932395935058594","0","0","0"
"45","20","beam","5","20","Answer the question: who owns spirit of the suwannee music park?","20","57,36,13,55,14","Spirit of the Suwannee Music Park is a music festival held in Live Oak, Florida","The Cornett family,The Cornett family","23.99843406677246,16.4368896484375,32.41737747192383,39.16650390625,40.87675476074219,49.71414566040039,36.733829498291016,41.10755157470703,45.48176193237305,46.29645538330078,23.405332565307617,48.41214370727539,40.57261276245117,54.764869689941406,48.806331634521484,53.9622802734375,23.907135009765625,52.11263656616211,55.12545394897461,49.646610260009766","0","0.1111111111111111","0"
"46","20","beam","5","20","Answer the question: who is the singer of kal ho na ho?","20","57,36,13,55,14","","Sonu Nigam,Sonu Nigam,Sonu Nigam,Sonu Nigam,Alka Yagnik,Richa Sharma,Sonu Nigam","22.993244171142578,22.126623153686523","0","0","0"
"47","20","beam","5","20","Answer the question: what episode does marnie come back in geordie shore?","20","57,36,13,55,14","This article is about the song. For the music video, see the video.
For other","5","24.8798885345459,15.763959884643555,38.216896057128906,33.274044036865234,32.0457649230957,37.02431869506836,35.87855529785156,42.99384689331055,43.874267578125,48.158348083496094,33.35658264160156,49.78487777709961,41.00277328491211,48.72934341430664,46.5435676574707,41.57535934448242,36.50381088256836,36.234466552734375,28.113996505737305,49.29487991333008","0","0","0"
"48","20","beam","5","20","Answer the question: is jaffa cakes a biscuit or a cake?","20","57,36,13,55,14","Spirit of the Suwannee Music Park is a music festival held in Live Oak, Florida","cakes,Cake,biscuit - sized cakes","19.929454803466797,16.682132720947266,31.090877532958984,47.608482360839844,40.412254333496094,40.89134979248047,35.12030029296875,34.563392639160156,51.34916687011719,49.61639404296875,31.034568786621094,46.53545379638672,39.440147399902344,52.73125457763672,47.50127029418945,54.08918762207031,22.51166343688965,49.283782958984375,54.2326774597168,44.643489837646484","0","0","0"
"49","20","beam","5","20","Answer the question: who sings love will keep us alive by the eagles?","20","57,36,13,55,14","Spirit of the Suwannee Music park is a music festival held in Live Oak, Florida","Timothy B. Schmit","16.43705940246582,15.237537384033203,31.608566284179688,44.21929931640625,40.908287048339844,51.9459228515625,35.93989181518555,36.482276916503906,43.74898910522461,49.93634033203125,20.61257553100586,49.1971435546875,40.89063262939453,52.81202697753906,47.806190490722656,54.84213638305664,24.2067928314209,53.096214294433594,53.29086685180664,35.628883361816406","0","0","0"
"50","20","beam","5","20","Answer the question: who sings the theme song for the tv show cops?","20","70,2,47,77,1","
The song was written by the band members of the Inner Circle, and the music was composed","Inner Circle,Inner Circle","18.952604293823242,17.98868179321289,19.294490814208984,40.98012924194336,36.60246276855469,44.52264404296875,50.32915496826172,31.349956512451172,32.47401809692383,38.94648361206055,31.20394515991211,43.87845993041992,33.93703842163086,34.83011245727539,26.950908660888672,25.061878204345703,22.492565155029297,28.5347900390625,26.094057083129883,45.755027770996094","0.014936192853457254","0.21052631578947367","0"
"51","20","beam","5","20","Answer the question: when did 10 shilling note go out of circulation?","20","70,2,47,77,1"," Retrieved 2011 - 02 - 15. ^ a b c Bad Boys. AllMusic. Ret","22 November 1970,1970,1970,1970,1970","19.060396194458008,23.56842041015625,25.568525314331055,27.740209579467773,20.24224281311035,24.743022918701172,36.37248611450195,35.53168487548828,15.570103645324707,18.722681045532227,14.343167304992676,21.88225746154785,24.11406707763672,18.338560104370117,43.22334671020508,15.267040252685547,16.575441360473633,27.13969612121582,28.126514434814453,18.831199645996094","0","0","0"
"52","20","beam","5","20","Answer the question: who sang the songs on walk the line?","20","70,2,47,77,1"," Retrieved 2011-07-01. Bad Boys ( Inner Circle song ). Retrieved 2011","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings,Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","20.78030014038086,22.405263900756836,24.754228591918945,23.413053512573242,18.50731086730957,28.33467674255371,29.21373176574707,44.4975471496582,25.80122947692871,17.295869827270508,36.71724319458008,20.092926025390625,18.324440002441406,30.78099250793457,28.8748836517334,31.702634811401367,22.738855361938477,19.837352752685547,27.708045959472656,30.457490921020508","0","0","0"
