"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"12","20","beam","5","20",". What did Morgan assume when he thought that principles of business would be the same in both worlds?. Answer one of the following options: 1) That he would be able to start a business without any issues 2) That he would be able to get a newspaper for free 3) That his money would be good in this world 4) That he could negotiate the price of items at the store. Answer: ","82","255,181,212,269,315","1) That he would be able to start a business without any issues.","3","20.742488861083984,27.653120040893555,45.85505676269531,46.128849029541016,52.423675537109375,60.470516204833984,55.76189422607422,56.27360153198242,49.03550338745117,55.4024772644043,55.53157043457031,47.9937858581543,54.300411224365234,47.87044143676758,49.102996826171875,49.639949798583984","0","0","0"
"13","20","beam","5","20",". What is the main factor that makes maglev trains more successful in Asia?. Answer one of the following options: 1) More efficient organization of construction projects 2) A greater importance on speed of travel 3) Increased passenger volume 4) More accurate train schedules. Answer: ","55","255,181,212,269,315","1) The maglev train is a marvel of modern engineering.","3","17.393068313598633,19.14525604248047,42.58883285522461,46.809059143066406,49.04427719116211,27.7518367767334,33.1051025390625,36.02470016479492,41.018741607666016,41.1605224609375,50.49415969848633,40.846351623535156,45.59333801269531,41.888084411621094","0","0","0"
"14","20","beam","5","20",". The narrator's false sense of superiority. Answer one of the following options: 1) leads him to believe that he was the mastermind behind the victory over the high roller, but the kid actually was the one who saved the day. 2) almost got them killed when the big roller came to play. 3) turns out to be a huge joke at his expense because they are all exposed. 4) actually comes in handy because he comes up with a great plan to use when the high roller comes in.. Answer: ","106","255,181,212,269,315","1)","1","18.16684341430664,26.476388931274414,41.93115234375,40.22574996948242,31.618114471435547","0","1","0"
"15","20","beam","5","20",". How was Nash’s family involved in the story?. Answer one of the following options: 1) His two sons and previous wife were talked about 2) His father was a large influence on his life 3) His mother’s influence was discussed at length 4) His parents and wife were discussed. Answer: ","64","111,158,278,169,265","1) 2) 3) 4)","1","14.038206100463867,14.184762001037598,40.58022689819336,38.35542297363281,41.4863395690918,37.633270263671875,52.594970703125,40.12888717651367,38.53096008300781,36.031028747558594,28.889869689941406","0","0.4","0"
"16","20","beam","5","20",". Which martial art did the author think was the hardest workout?. Answer one of the following options: 1) Tae Kwon Do 2) Kung Fu 3) Jujistui 4) Karate. Answer: ","46","111,158,278,169,265","1) Tae Kwon Do 2) Kung Fu 3) Aikido 5)","3","11.606782913208008,12.729294776916504,36.317623138427734,38.44218444824219,42.771949768066406,42.0143928527832,38.75807571411133,47.4731559753418,44.659278869628906,40.162349700927734,47.27705383300781,48.58519744873047,49.69635009765625,45.558040618896484,41.893280029296875,42.543975830078125,31.221576690673828,32.52812194824219,44.30679702758789,34.276206970214844","0","0.18181818181818182","0"
"17","20","beam","5","20",". What type of media does the author believe will be the most influential on the immediate future?. Answer one of the following options: 1) Government-approved media 2) Visual media 3) Participatory media 4) Print media. Answer: ","49","111,158,278,169,265","1)","3","14.618184089660645,15.109306335449219,31.09818458557129,30.819904327392578,27.41687774658203","0","0","0"
"18","20","beam","5","20",". Why do some evangelical authors believe that the Antichrist will not be Jewish?. Answer one of the following options: 1) They believe that the Antichrist is Henry Kissinger 2) It is thought that the Antichrist will make an agreement with Israel, which would be more likely by a gentile 3) They think that the Antichrist will be a United States President 4) It is believed that the Antichrist will not come until after the upcoming turn of the century. Answer: ","103","111,158,278,169,265","4)","2","13.717232704162598,13.995156288146973,26.70200538635254,27.204355239868164,27.432741165161133","0","0","0"
"19","20","beam","5","20",". Why did the Maglev trains not become popular in the western hemisphere?. Answer one of the following options: 1) People did not like traveling so fast 2) The technology was unreliable 3) Their cost was not justifiable 4) All of the other answers are correct. Answer: ","58","111,158,278,169,265","a) The relationship is not accidental.","3","13.156779289245605,12.697222709655762,20.97490692138672,29.926124572753906,41.77989959716797,43.97024917602539,29.370574951171875,31.119829177856445,43.2822151184082","0","0","0"
"20","20","beam","5","20",". Who was on the list of those who knew about Kennedy's affair?. Answer one of the following options: 1) The Secret Service members were the only ones who knew what was going on. 2) His wife and mistress were the only two who knew about the affair. 3) He did not have an affair. 4) His aids, secretary, drivers, guards, Secret Service, the domestic staff, and many friends and family members of both parties.. Answer: ","95","38,105,239,75,344","1) The Washington Times story is based on a book by David","4","20.579971313476562,26.800247192382812,47.70172119140625,40.56707763671875,36.53851318359375,38.84897232055664,32.56569290161133,42.41345977783203,38.00149154663086,52.894935607910156,34.935874938964844,27.965038299560547,33.616764068603516,30.72922706604004,16.044719696044922,30.244544982910156","0","0","0"
"21","20","beam","5","20",". What is the musical’s relationship like between Monica and Linda?. Answer one of the following options: 1) Monica and Linda conspired together to hatch the plan 2) Monica keeps reiterating the story over and over in different ways to Linda 3) Linda does not believe what Monica is telling here and discredits it 4) Linda presses for details and Monica obliges. Answer: ","79","38,105,239,75,344","1)","4","18.53429412841797,25.27338218688965,41.9534797668457,40.92794418334961,27.140426635742188","0","0","0"
"22","20","beam","5","20",". What made father realize he couldn't memory-wash Ronnie?. Answer one of the following options: 1) Others would notice and it would hurt Dad's reputation 2) Ronnie would just learn to read again 3) The technology wouldn't work on someone so young 4) Ronnie had already ingrained reading in his memory permanently . Answer: ","71","38,105,239,75,344","1) The Secret Service would notice, and it would be a huge scandal.","1","18.546775817871094,29.28287124633789,44.439823150634766,41.494197845458984,38.286590576171875,47.63807678222656,42.30976104736328,51.600120544433594,33.11384582519531,40.62055206298828,29.7099552154541,58.2042350769043,51.363529205322266,30.754037857055664,32.57054138183594,35.236419677734375,42.38776397705078","0","0.14285714285714288","0"
"23","20","beam","5","20",". Why do owners want to build large ballparks?. Answer one of the following options: 1) they want to increase the total number of seats 2) they can afford it and don't need to budget 3) they want to sell more expensive tickets to the rich 4) they want to help bring an economic boom to the area. Answer: ","71","38,105,239,75,344","1) The Secret Service is not a ""force"" in the sense of a police or military","3","19.179149627685547,29.37520980834961,42.729759216308594,40.624549865722656,40.72161102294922,48.52253341674805,42.942413330078125,40.971588134765625,31.76720428466797,30.940523147583008,27.52147674560547,37.9868278503418,31.918588638305664,30.73340606689453,40.384056091308594,40.14574432373047,39.394874572753906,44.62358856201172,41.28273010253906,41.88196563720703","0","0","0"
"24","20","beam","5","20",". Which answer doesn't support the idea that green OA isn't likely to cause subscription cancellations?. Answer one of the following options: 1) 6 2) 4 3) 2 4) 10. Answer: ","43","38,105,239,75,344","4) The Secret Service agent on duty that night.","4","15.341370582580566,23.694026947021484,43.459007263183594,45.335716247558594,40.162841796875,38.77092361450195,41.21552276611328,42.45530700683594,27.19788932800293,37.64077377319336,50.72871017456055,43.369869232177734","0","0.19999999999999998","0"
"25","20","beam","5","20",". How is the topic of slavery treated in inaugural speeches?. Answer one of the following options: 1) It is not treated with proper gravity, and referred to only in terms of progress 2) Is was mentioned 17 times in the Roosevelt address 3) It is often referenced in inaugural speeches from the 1850s through the 1960s 4) Its reference depends on the political party in power. Answer: ","80","108,210,29,178,321","1) The Inaugural Address is a speech given by the President of the United States at","1","15.818644523620605,21.840938568115234,48.066925048828125,40.21424865722656,40.810707092285156,34.1686897277832,22.850902557373047,41.81717300415039,34.86427307128906,43.930267333984375,42.198150634765625,39.09286880493164,51.550926208496094,52.31336212158203,41.737117767333984,46.02655029296875,53.99415588378906,59.706912994384766,57.09760284423828,38.721920013427734","0","0.11764705882352941","0"
"26","20","beam","5","20",". Why is Parks stuck on Earth?. Answer one of the following options: 1) He is outlawed on his own planet 2) He must to finish his mission before his is allowed to leave 3) The warp beacon blew up 4) His rocket ship blew up. Answer: ","57","108,210,29,178,321","1) He is a war criminal.","3","16.789958953857422,29.936784744262695,50.959041595458984,48.4167594909668,57.203495025634766,55.31821060180664,49.200660705566406,34.18647003173828,47.707427978515625","0","0","0"
"27","20","beam","5","20",". Of the following options, who might enjoy reading this the most?. Answer one of the following options: 1) A creationist who wants to prove that evolution isn't real through the ways in which adopted and biological children are treated differently. 2) A potential parent deciding between adopting a child and having a biological child. 3) A preteen who's adopted and wants to learn more about the differences between parenting of adopted and biological children.  4) A high schooler interested in learning more about family dynamics and the chemical/evolutionary processes with regard to parenting.. Answer: ","117","108,210,29,178,321","1) The first option is the most interesting, because it's the one that's most likely","2","18.237932205200195,21.444744110107422,47.144161224365234,39.18645477294922,38.45227813720703,31.689369201660156,48.24152755737305,44.74776840209961,40.195133209228516,50.95907211303711,47.691650390625,45.43926239013672,38.64314270019531,56.62548065185547,44.04392623901367,37.90752029418945,34.82523727416992,49.30384063720703,42.863319396972656,44.04801559448242","0","0","0"
"28","20","beam","5","20",". What does the author NOT rate for each class?. Answer one of the following options: 1) The difficulty of the workout. 2) The cost of each class.  3) The degree that the class requires contact with other participants.  4) If the skills are useful for self-defense.. Answer: ","64","108,210,29,178,321","1) The cost of the class.","2","17.524654388427734,23.498432159423828,49.016841888427734,47.9172248840332,53.42412185668945,48.774723052978516,51.142486572265625,54.652130126953125,50.589054107666016","0","0","0"
"29","20","beam","5","20",". How does Neeshan feel initially when he sees the Free'l doing magic correctly?. Answer one of the following options: 1) He is not surprised.  He knew he would be able to get them to do it eventually. 2) He wonders who helped them learn magic because he could take no credit for their work. 3) He almost feels a sense of pride and excitement. 4) He is angry because it took them too long to finally get it.. Answer: ","98","108,210,29,178,321","1) He is not surprised because he knows that the Inaugurals are a tradition that","3","17.676868438720703,18.7519588470459,49.27360153198242,44.429161071777344,55.96303176879883,54.02629089355469,53.44588088989258,47.81301498413086,41.952003479003906,55.68023681640625,42.396080017089844,44.66179275512695,41.9835090637207,32.49489212036133,22.34526252746582,41.3370246887207,47.179954528808594,37.519935607910156,39.01620101928711,43.04290771484375","0","0","0"
"30","20","beam","5","20",". Why did Parks want to speak with Morgan?. Answer one of the following options: 1) Morgan had enough knowledge to help Parks build a beacon 2) Parks found Morgan by pure chance 3) Morgan had enough money to help Parks build a ship 4) Morgan could write Parks' story and spread it for him. Answer: ","66","213,238,63,71,167","1) Morgan was a scientist.","4","21.383222579956055,26.320329666137695,34.174434661865234,44.61140441894531,43.50928497314453,41.0799560546875,37.08634567260742,32.00544738769531","0","0","0"
"31","20","beam","5","20",". Why is it likely that reading was outlawed?. Answer one of the following options: 1) To save paper for environmental purposes  2) To make the population have a lower intelligence 3) To control what content the population was able to consume 4) So that readers could retain their power. Answer: ","62","213,238,63,71,167","""I don't know.""
Morgan sat back in his chair, staring at the man","3","22.2355899810791,29.16753578186035,38.923744201660156,51.339942932128906,56.041194915771484,56.62458801269531,47.42478561401367,48.0064697265625,19.58158302307129,36.174285888671875,45.41830825805664,32.566932678222656,40.34494400024414,49.22400665283203,25.294658660888672,41.37327194213867,37.54743576049805,33.00357437133789,51.24437713623047,26.544269561767578","0","0","0"
"32","20","beam","5","20",". Why did the addresses change in style over time?. Answer one of the following options: 1) The presidents had different problems to address 2) They were adapting to the changing populace 3) They deteriorated over time 4) They got less wordy. Answer: ","54","213,238,63,71,167","1) The presidents had different problems to address.","2","20.52199935913086,26.473690032958984,39.71133804321289,42.171348571777344,40.28997802734375,35.890838623046875,39.767215728759766,47.33939743041992,44.835567474365234,55.88064956665039,41.35105895996094","0","0","0"
"33","20","beam","5","20",". Which is true?. Answer one of the following options: 1) All newer ballparks have top-level seating closer to the field than ever 2) Newer ballparks do not have upper deck seating 3) All newer ballparks have top-level seating further away from the field than ever 4) Some newer ballparks have top-level seating further away from the field than ever. Answer: ","85","213,238,63,71,167","3) All newer ballparks have top-level seating further away from the field than ever","4","19.704540252685547,22.83579444885254,36.609283447265625,38.2121696472168,29.644893646240234,39.21268081665039,50.58592987060547,38.40266418457031,39.192169189453125,49.76931381225586,46.11270523071289,45.2451057434082,39.53947448730469,46.37213134765625,53.53120803833008,55.5921630859375,46.02082824707031,50.43782424926758,62.0400390625,46.020240783691406","0","0","0"
"34","20","beam","5","20",". What effect does the author believe the Antichrist myth has on Judaism as a whole?. Answer one of the following options: 1) It is fuel for antisemitism 2) It is unimportant  3) It sheds a good light on modern day Jews 4) It brings attention to the plight of the Jewish people. Answer: ","70","213,238,63,71,167","""I don't know.","1","21.734525680541992,31.569185256958008,32.301963806152344,40.106964111328125,49.907737731933594,50.49689865112305,39.71629333496094","0","0","0"
"35","20","beam","5","20",". Why are people less satisfied with their smile now than in previous generations?. Answer one of the following options: 1) People had nicer smiles in the past 2) Plastic implants are not as effective as amalgam fillings 3) They aren't 4) They have different expectations. Answer: ","60","199,333,176,347,166","1) People are more concerned with their appearance than they used to be.","4","18.04950523376465,22.933895111083984,39.96276092529297,43.93505859375,46.314964294433594,45.2989501953125,37.715362548828125,52.10397720336914,45.24850845336914,50.10362243652344,46.74274444580078,39.274749755859375,45.79524230957031,49.311790466308594,49.38505935668945,48.632022857666016","0","0","0"
"36","20","beam","5","20",". How does the author likely feel about the present?. Answer one of the following options: 1) He is optimistic 2) He is cynical 3) This is an impossible question to answer based on the article 4) He does not feel anything. Answer: ","52","199,333,176,347,166","1) He is optimistic.","1","19.076629638671875,18.405611038208008,37.374427795410156,48.90233612060547,57.22530746459961,58.008880615234375,46.40909194946289","0","0.4","0"
"37","20","beam","5","20",". What is the author’s major criticism of the documentary Mr. Death?. Answer one of the following options: 1) The film is offensive.  2) The film does not include a counterargument to Leuchter's argument.  3) The film is shallow and emotionless. 4) The film contains false information. . Answer: ","71","199,333,176,347,166","The film is shallow and emotionless.","3","20.480831146240234,30.832246780395508,52.11054992675781,44.92880630493164,46.43226623535156,53.35690689086914,40.69627380371094,38.23678970336914,55.341522216796875","0","0","0"
"38","20","beam","5","20",". Which most closely describes how the author feels?. Answer one of the following options: 1) Green OA should not be stifled regardless of cost 2) Gold OA is more successful than green OA 3) If green OA causes too many cancellations, it should be stopped 4) TA publishing is going to lose a lot of money because of green OA. Answer: ","75","199,333,176,347,166","1) Green OA is a good thing, and it's not a threat to traditional publishing.","1","17.04395866394043,23.011171340942383,43.281803131103516,40.679832458496094,48.41358184814453,40.15531539916992,40.84614181518555,39.7082405090332,41.94074630737305,41.21315002441406,39.09610366821289,30.774595260620117,49.01314926147461,31.676942825317383,23.640878677368164,26.182458877563477,41.342185974121094,29.944561004638672,34.7727165222168,34.402435302734375","0","0.11764705882352941","0"
"39","20","beam","5","20",". What is the author referencing when they say Christian imperialism?. Answer one of the following options: 1) The attempt to change Judaism to include Jesus as messiah 2) The attempt to include Muhammad 3) The New World being colonized by Christians 4) The crusades and other violent acts of Christians. Answer: ","65","199,333,176,347,166","1) The attempt to change Judaism to include Jesus as messiah is a form of imperialism","1","19.441957473754883,25.048254013061523,43.13074493408203,47.381046295166016,46.670204162597656,53.24060821533203,54.738895416259766,61.56373596191406,49.305992126464844,54.49976348876953,57.06718063354492,51.967498779296875,53.0416374206543,41.764427185058594,48.86168670654297,44.00160217285156,38.576717376708984,34.619781494140625,40.78963851928711,43.933956146240234","0","0.11764705882352941","0"
"40","20","beam","5","20",". Why did the demonstrator reduce the price to $3 for Biff?. Answer one of the following options: 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","84","218,339,162,290,109","4) It costs $4 to make, so he would still make a profit.","3","19.845056533813477,26.196958541870117,49.02125549316406,39.72663879394531,53.136878967285156,32.894927978515625,35.898494720458984,45.055702209472656,40.830204010009766,51.473140716552734,55.82106018066406,42.559654235839844,47.360355377197266,47.644805908203125,54.2979621887207,49.073646545410156,41.04745864868164,56.79522705078125","0","0","0"
"41","20","beam","5","20",". What isn't a problem happening because people don't face their emotions?. Answer one of the following options: 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","59","218,339,162,290,109","1) The gadget was strictly,

 beyond any question, a toy.","3","17.255842208862305,29.102535247802734,42.871158599853516,37.0271110534668,49.818965911865234,61.290321350097656,48.15556716918945,48.79651641845703,48.51011657714844,56.04481887817383,44.358497619628906,44.60469055175781,44.65080642700195,43.05234909057617,48.379337310791016,54.13018798828125,53.18943405151367","0","0","0"
"42","20","beam","5","20",". What is a quality included in each of the martial art descriptions that was not mentioned in the introductory paragraphs?. Answer one of the following options: 1) Coordination and balance 2) Degree-of-contact 3) Reputation 4) Intimidation. Answer: ","55","218,339,162,290,109","1) Coordination and balance.","3","17.34969139099121,28.91672706604004,47.58623504638672,48.77246856689453,31.820877075195312,54.01918411254883,55.030460357666016,44.20960998535156","0","0","0"
"43","20","beam","5","20",". What does the author use as a counterpoint to the concerns of the publishers about subscription cancelations? . Answer one of the following options: 1) The success of Gold OA policies for publishers  2) A lack of empirical evidence  3) The systematic requirement of waivers  4) The fact that green OA practices were the standard in the past . Answer: ","75","218,339,162,290,109","4) The fact that green OA practices were the standard in the past.","2","19.1474609375,25.069639205932617,39.00477600097656,31.84673309326172,28.843299865722656,45.80939483642578,45.15727233886719,34.49727249145508,39.77893829345703,51.35238265991211,39.93635177612305,50.22477722167969,45.189422607421875,35.321022033691406,41.41343688964844,47.768104553222656","0","0","0"
"44","20","beam","5","20",". What is the most spoken about topic in inaugural speeches that were analyzed?. Answer one of the following options: 1) Foreign wars 2) Slavery 3) Women's rights 4) Taxes. Answer: ","44","218,339,162,290,109","1) Slavery 2) Abolition of slavery 3) Women's rights to vote","4","17.737133026123047,29.253915786743164,44.678245544433594,45.308929443359375,51.11699295043945,29.621681213378906,43.18726348876953,39.96662139892578,49.22392654418945,27.368316650390625,27.616008758544922,39.71310043334961,28.189165115356445,43.582000732421875,41.5191535949707,44.26969909667969,48.094696044921875,39.99675750732422,43.64956283569336,26.638765335083008","0","0","0"
"45","20","beam","5","20",". Why did the people at the mayor's office and Police station laugh at Parks?. Answer one of the following options: 1) He claimed he was an extra-terrestrial 2) He waited for hours to speak to someome 3) He had inhuman like features 4) He wouldn't tell them where he lived. Answer: ","68","208,117,104,20,115","1) He was an alien.","1","20.62116050720215,19.780275344848633,27.99173927307129,31.3799991607666,46.318504333496094,29.486663818359375,47.41412353515625,26.87311553955078","0","0.33333333333333337","0"
"46","20","beam","5","20",". What is the difference between how baseball stadiums used to be paid for and how they are paid for at the time of this writing?. Answer one of the following options: 1) They have always been paid for by stadium owners, and the owners now have so much more money they can upgrade the parks 2) They were paid for by team owners, and now mostly by taxpayers 3) They have always been paid by taxpayers, but now there is more tax money going towards it 4) They used to be payed for by taxes, but as they became more expensive the team owners began having to pay for them. Answer: ","127","208,117,104,20,115","1) They have always been paid for by stadium owners, and now mostly by taxpayers.","2","18.9892635345459,27.089305877685547,43.435142517089844,40.71045684814453,50.97259521484375,62.9345817565918,56.459564208984375,54.38982391357422,59.96550750732422,52.913028717041016,55.14806365966797,44.614898681640625,48.025062561035156,46.47096252441406,47.01476287841797,43.91611099243164,56.91623306274414,57.39924240112305,48.21366500854492","0","0","0"
"47","20","beam","5","20",". What was the important thing for Linda to do?. Answer one of the following options: 1) Cover up the details for Monica 2) Speak with the president 3) Deny ever hearing Monica tell the story 4) Get a recording of Monica telling the story. Answer: ","57","208,117,104,20,115","1) Cover up the details for Monica 2) Speak with the president 3) Deny","4","21.28439712524414,27.322175979614258,36.943511962890625,39.58568572998047,54.26087951660156,37.196533203125,42.65565490722656,38.27531814575195,55.94390106201172,37.815303802490234,32.52799987792969,46.792240142822266,38.34918212890625,51.09933853149414,55.25952911376953,40.43988800048828,47.461669921875,35.68013381958008,46.151981353759766,35.4007568359375","0","0","0"
"48","20","beam","5","20",". What is one of the things that give Mike McCurry a ""plus?"". Answer one of the following options: 1) He completely enjoyed his time in the spotlight in regards to this scandal. 2) He did his best to defend Clinton. 3) He spoke out against Monica. 4) He quit his position.. Answer: ","68","208,117,104,20,115","1) He completely enjoyed his time in the spotlight.","4","21.224178314208984,24.762245178222656,33.38431167602539,40.18804931640625,52.418174743652344,50.701744079589844,43.88102722167969,40.89952850341797,45.705142974853516,49.008636474609375,56.60401153564453,40.49958038330078","0","0","0"
"49","20","beam","5","20",". What is the trend happening in new stadium construction?. Answer one of the following options: 1) There are escalators to bring fans right from the parking lots 2) All seats are getting closer to the action with new steel construction methods 3) Fans spend more time in the restaurants than at their seats 4) Cheap seats are getting further away from the action due to being higher from the field. Answer: ","83","208,117,104,20,115","1)
2)
3)
4)
5)
6)
7","4","19.21286964416504,25.598194122314453,40.45295715332031,37.59928894042969,22.158870697021484,29.194530487060547,39.82038497924805,33.87617111206055,29.189857482910156,37.727684020996094,33.759281158447266,28.196006774902344,38.03380584716797,29.348522186279297,27.62129020690918,40.461204528808594,28.719465255737305,27.827438354492188,41.55387878417969,29.80408477783203","0","0.25","0"
