"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","66","15","5","5","beam","facebook/contriever",". Question: where does the last name andersen originate from?","515","66_1,66_11,66_10,66_9,66_6","0.3935396075248718,0.438160240650177,0.4560062885284424,0.48220503330230713,0.4909549355506897","10.184117317199707"
"rag","9","15","5","5","beam","facebook/contriever",". Question: how long did the democrats control the house and senate?","519","9_3,9_4,9_5,9_1,9_6","0.3648809790611267,0.3780578374862671,0.42609357833862305,0.44097596406936646,0.44205808639526367","5.617306232452393"
"rag","26","15","5","5","beam","facebook/contriever",". Question: who sang in the movie i walk the line?","367","26_1,26_3,26_13,66_13,26_15","0.5105039477348328,0.554020881652832,0.6335201263427734,0.6352380514144897,0.6430882215499878","7.067209243774414"
"rag","59","15","5","5","beam","facebook/contriever",". Question: who is the premier of northern cape 2018?","443","59_1,59_2,59_7,59_6,59_3","0.41659873723983765,0.42278027534484863,0.4241619110107422,0.523210883140564,0.5432614684104919","14.213862419128418"
"rag","18","15","5","5","beam","facebook/contriever",". Question: who owns the biggest house in beverly hills?","517","18_2,18_9,18_1,18_18,18_12","0.47363054752349854,0.47492289543151855,0.5138211250305176,0.5144292116165161,0.5161200761795044","10.014693260192871"
"rag","89","15","5","5","beam","facebook/contriever",". Question: who sings god is great beer is good?","457","89_4,69_12,89_12,42_11,89_16","0.6249012351036072,0.6805627942085266,0.6943514347076416,0.7012263536453247,0.7023444771766663","18.508129119873047"
"rag","87","15","5","5","beam","facebook/contriever",". Question: what does the air gap do on a dishwasher?","518","87_3,87_4,87_1,87_2,87_7","0.3667505979537964,0.4300895929336548,0.4378095269203186,0.4572923183441162,0.5096907019615173","16.3576602935791"
"rag","97","15","5","5","beam","facebook/contriever",". Question: who is the first indian climber of mount everest?","489","97_3,97_21,97_12,97_20,97_11","0.4017638564109802,0.4026322364807129,0.41009169816970825,0.4169754981994629,0.4217979311943054","17.518625259399414"
"rag","7","15","5","5","beam","facebook/contriever",". Question: what is in a pat o brien hurricane?","457","7_5,7_1,7_2,7_4,97_23","0.5481581687927246,0.558310866355896,0.5787479281425476,0.6106870770454407,0.6361312866210938","23.966550827026367"
"rag","44","15","5","5","beam","facebook/contriever",". Question: what is the name of son of lord krishna?","516","44_16,44_14,44_18,44_8,44_10","0.5411081314086914,0.5527166128158569,0.5587036609649658,0.5729057788848877,0.5770131349563599","14.429411888122559"
"rag","84","15","5","5","beam","facebook/contriever",". Question: who played anna in once upon a time?","516","84_5,84_1,84_4,84_6,84_3","0.49166935682296753,0.5056591629981995,0.5601989030838013,0.5788911581039429,0.586676836013794","13.09511661529541"
"rag","96","15","5","5","beam","facebook/contriever",". Question: what is the average salary for a us congressman?","471","96_14,96_11,96_13,96_1,96_12","0.45694220066070557,0.516711413860321,0.5188654661178589,0.5326018333435059,0.5886735320091248","14.890918731689453"
"rag","15","15","5","5","beam","facebook/contriever",". Question: what type of joint connects the incus with the malleus?","515","15_1,15_2,15_5,15_3,15_6","0.48296523094177246,0.5170431137084961,0.5362873673439026,0.5548588037490845,0.636883556842804","12.146681785583496"
"rag","17","15","5","5","beam","facebook/contriever",". Question: when was the lupus foundation of america founded?","516","17_4,17_12,17_2,17_6,17_7","0.32590460777282715,0.32829898595809937,0.3409995436668396,0.35542935132980347,0.3610023856163025","8.672990798950195"
"rag","41","15","5","5","beam","facebook/contriever",". Question: what started the war between us and japan?","516","41_3,41_1,41_17,41_8,41_2","0.5222247242927551,0.522724986076355,0.5249277949333191,0.5263946056365967,0.5295814275741577","11.079127311706543"
"rag","24","15","5","5","beam","facebook/contriever",". Question: who sang i put a spell on you in hocus pocus?","519","24_13,24_1,24_21,24_12,24_3","0.5742484927177429,0.5820406675338745,0.6370190382003784,0.6575347185134888,0.6612219214439392","10.14197063446045"
"rag","21","15","5","5","beam","facebook/contriever",". Question: who played jennifer in back to the future?","516","21_2,21_7,21_6,21_3,21_10","0.5505571961402893,0.5547624230384827,0.5555531978607178,0.5580108761787415,0.5644217133522034","16.033565521240234"
"rag","22","15","5","5","beam","facebook/contriever",". Question: where are the cardiac and vasomotor centers found?","514","22_1,22_8,22_2,22_3,22_5","0.4481939673423767,0.5787686109542847,0.5818320512771606,0.6390604376792908,0.655532956123352","15.40631103515625"
"rag","50","15","5","5","beam","facebook/contriever",". Question: who was the first to say i'm going to disney world?","518","50_1,50_17,50_15,50_20,50_14","0.4484078884124756,0.5278307795524597,0.5402358174324036,0.5592242479324341,0.5883681774139404","14.469377517700195"
"rag","12","15","5","5","beam","facebook/contriever",". Question: who sings the whiskey ain't workin anymore?","516","12_1,12_2,12_9,12_16,12_3","0.48400068283081055,0.5222890973091125,0.5238503813743591,0.5523384809494019,0.5726422667503357","8.473404884338379"
"rag","20","15","5","5","beam","facebook/contriever",". Question: this inventor co-created the film fred ott’s sneeze?","523","20_1,20_7,20_2,20_6,20_8","0.41650551557540894,0.4188894033432007,0.5060347318649292,0.5550219416618347,0.5772334337234497","9.004559516906738"
"rag","71","15","5","5","beam","facebook/contriever",". Question: what goes on the bottom of shepherd's pie?","516","71_1,71_4,71_3,71_2,71_9","0.44567710161209106,0.4787258505821228,0.49661076068878174,0.5282909870147705,0.5584967136383057","12.653385162353516"
"rag","75","15","5","5","beam","facebook/contriever",". Question: who sang the most number of songs in the world?","516","75_1,75_19,75_4,75_18,75_17","0.5755903720855713,0.5797280073165894,0.5990933179855347,0.6169468760490417,0.6341723799705505","13.57397747039795"
"rag","57","15","5","5","beam","facebook/contriever",". Question: who owns spirit of the suwannee music park?","516","57_1,57_3,57_6,57_2,57_5","0.3719768524169922,0.4020054340362549,0.4673457145690918,0.49903035163879395,0.5145445466041565","6.829464912414551"
"rag","36","15","5","5","beam","facebook/contriever",". Question: who is the singer of kal ho na ho?","515","36_1,36_10,36_7,36_6,36_2","0.44319939613342285,0.4930879473686218,0.5089904069900513,0.5458201766014099,0.5504475831985474","6.865433216094971"
"rag","13","15","5","5","beam","facebook/contriever",". Question: what episode does marnie come back in geordie shore?","460","13_1,13_5,13_11,13_12,13_9","0.4778022766113281,0.5006505250930786,0.5314944982528687,0.535802960395813,0.5439991354942322","10.961366653442383"
"rag","55","15","5","5","beam","facebook/contriever",". Question: is jaffa cakes a biscuit or a cake?","515","55_2,55_8,55_1,55_3,55_10","0.3880839943885803,0.3928682208061218,0.419094443321228,0.431296706199646,0.4692586660385132","11.956685066223145"
"rag","14","15","5","5","beam","facebook/contriever",". Question: who sings love will keep us alive by the eagles?","518","14_1,14_12,14_10,14_2,14_11","0.4593600034713745,0.5401599407196045,0.5420815348625183,0.544211208820343,0.544853925704956","9.615388870239258"
"rag","70","15","5","5","beam","facebook/contriever",". Question: who sings the theme song for the tv show cops?","448","70_6,70_7,71_26,70_1,70_2","0.5210562944412231,0.6393316984176636,0.6514912843704224,0.6560080051422119,0.6584922075271606","11.587176322937012"
"rag","2","15","5","5","beam","facebook/contriever",". Question: when did 10 shilling note go out of circulation?","515","2_1,2_3,2_5,2_8,2_11","0.40523284673690796,0.4317532181739807,0.43309473991394043,0.47953593730926514,0.4801640510559082","13.286298751831055"
"rag","47","15","5","5","beam","facebook/contriever",". Question: who sang the songs on walk the line?","515","47_1,47_3,47_13,14_15,14_9","0.507867693901062,0.5593587160110474,0.6151098012924194,0.6361975073814392,0.6437572836875916","10.514891624450684"
"rag","77","15","5","5","beam","facebook/contriever",". Question: who sang the song should have been a cowboy?","517","77_1,77_5,77_6,77_7,77_9","0.4921010732650757,0.5544655323028564,0.5807192921638489,0.5842263698577881,0.589779794216156","15.794904708862305"
"rag","1","15","5","5","beam","facebook/contriever",". Question: who sang i ran all the way home?","446","1_3,1_1,71_26,77_17,14_15","0.6009569764137268,0.6250652074813843,0.6751723885536194,0.6805169582366943,0.6877187490463257","18.693042755126953"
"rag","16","15","5","5","beam","facebook/contriever",". Question: what is the second largest country in asia?","514","16_1,16_2,16_7,16_18,16_5","0.48837989568710327,0.533106803894043,0.5409502387046814,0.548701822757721,0.5628913044929504","10.315783500671387"
"rag","32","15","5","5","beam","facebook/contriever",". Question: who sang the theme song for the man with the golden gun?","519","32_2,32_3,32_10,32_8,32_15","0.5049123764038086,0.5191406011581421,0.5217592120170593,0.5224823355674744,0.5453766584396362","11.220542907714844"
"rag","54","15","5","5","beam","facebook/contriever",". Question: where does the last name roberts come from?","515","54_1,54_5,54_6,54_2,54_4","0.44743460416793823,0.5438026189804077,0.5699359178543091,0.592573881149292,0.6124227046966553","10.022027969360352"
"rag","83","15","5","5","beam","facebook/contriever",". Question: what type of plate boundary is associated with iceland and its volcanic eruptions?","521","83_1,83_2,83_21,83_23,83_13","0.4403124451637268,0.48810577392578125,0.4939342737197876,0.5189255475997925,0.5195068120956421","14.238829612731934"
"rag","51","15","5","5","beam","facebook/contriever",". Question: who is the captain of richmond football club?","495","51_9,51_1,51_6,51_4,51_3","0.39997655153274536,0.46011537313461304,0.4837457537651062,0.5264520645141602,0.5512321591377258","14.321208000183105"
"rag","80","15","5","5","beam","facebook/contriever",". Question: what's the difference between salisbury steak and hamburger steak?","521","80_1,80_7,80_5,80_19,80_12","0.3693258762359619,0.44551002979278564,0.4477558135986328,0.46517813205718994,0.47543513774871826","13.05819034576416"
"rag","79","15","5","5","beam","facebook/contriever",". Question: where is the heart of palm on a palm tree?","516","79_1,79_5,79_6,79_2,79_10","0.45832741260528564,0.47340983152389526,0.5016918182373047,0.507787823677063,0.5421129465103149","16.748075485229492"
"rag","61","15","5","5","beam","facebook/contriever",". Question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","528","61_10,61_7,61_9,61_8,61_11","0.461087167263031,0.46948230266571045,0.47119414806365967,0.49792414903640747,0.5113682746887207","2.949357032775879"
"rag","46","15","5","5","beam","facebook/contriever",". Question: how old do you have to be to get a gun licence in nz?","522","46_1,46_11,46_5,46_2,46_13","0.3767968416213989,0.437320351600647,0.45604532957077026,0.47095435857772827,0.47284919023513794","14.226409912109375"
"rag","65","15","5","5","beam","facebook/contriever",". Question: what is the meaning of gorakh dhanda in urdu?","470","65_7,65_2,65_5,65_6,65_8","0.5661785006523132,0.5760089159011841,0.5931627154350281,0.6085216999053955,0.613683819770813","12.738502502441406"
"rag","29","15","5","5","beam","facebook/contriever",". Question: when did the song things that make you go hmmm come out?","448","29_2,29_3,29_1,29_13,80_21","0.5088328719139099,0.5987870693206787,0.6020205020904541,0.6115826368331909,0.6473469734191895","10.246967315673828"
"rag","98","15","5","5","beam","facebook/contriever",". Question: cast of the have and have nots play?","502","98_1,98_13,98_17,98_14,98_16","0.5549885630607605,0.5582758188247681,0.6155998706817627,0.6584373712539673,0.662044882774353","7.665292263031006"
"rag","8","15","5","5","beam","facebook/contriever",". Question: where does the last name orozco originate from?","508","8_1,8_3,8_4,8_5,8_2","0.3877754211425781,0.43705952167510986,0.44946998357772827,0.49641168117523193,0.5254000425338745","10.341181755065918"
"rag","58","15","5","5","beam","facebook/contriever",". Question: what is the name of india pakistan border?","516","58_6,58_7,58_1,58_10,58_8","0.37206584215164185,0.39208441972732544,0.4206405282020569,0.47870171070098877,0.4801425337791443","22.682056427001953"
"rag","11","15","5","5","beam","facebook/contriever",". Question: which british city is farthest from the sea?","518","58_7,11_13,11_12,58_6,11_14","0.6000089049339294,0.6398863792419434,0.6422792077064514,0.6453021168708801,0.6513012051582336","21.81416130065918"
"rag","35","15","5","5","beam","facebook/contriever",". Question: who played mrs warboys in one foot in the grave?","455","35_1,35_5,35_4,35_6,11_18","0.5576386451721191,0.5790178179740906,0.5979528427124023,0.6568610072135925,0.6574346423149109","10.290813446044922"
"rag","19","15","5","5","beam","facebook/contriever",". Question: who stepped out of the dithyrambic chorus to become the first actor?","523","19_2,19_9,19_6,19_3,19_7","0.5073002576828003,0.5912183523178101,0.5953037738800049,0.5975645780563354,0.6054949760437012","25.08190155029297"
"rag","40","15","5","5","beam","facebook/contriever",". Question: where was the salvation army's christmas collection kettle first introduced?","516","40_3,40_11,40_12,40_1,40_10","0.45505261421203613,0.5270053148269653,0.5294070243835449,0.5340111255645752,0.562982439994812","13.13292407989502"
"rag","82","15","5","5","beam","facebook/contriever",". Question: sequel to a christmas story it runs in the family?","514","82_12,82_14,82_3,82_15,82_13","0.5432683229446411,0.5653284788131714,0.6010863780975342,0.6194720268249512,0.622188150882721","12.325947761535645"
"rag","4","15","5","5","beam","facebook/contriever",". Question: where was because i could not stop for death published?","517","4_1,4_13,4_7,4_6,4_11","0.47387176752090454,0.6061297655105591,0.6065905094146729,0.6131273508071899,0.6524392366409302","16.62553596496582"
"rag","43","15","5","5","beam","facebook/contriever",". Question: where does kfc get their chicken in south africa?","518","43_2,43_1,43_6,43_7,43_4","0.3972526788711548,0.404877245426178,0.4317370653152466,0.4374939203262329,0.4838799238204956","9.726197242736816"
"rag","88","15","5","5","beam","facebook/contriever",". Question: who won the super heavyweight gold medal at the 2000 olympics?","515","88_10,88_1,88_11,88_12,88_2","0.4138599634170532,0.48086708784103394,0.532271683216095,0.541576623916626,0.5468766689300537","8.295268058776855"
"rag","28","15","5","5","beam","facebook/contriever",". Question: when did men's curling start in the olympics?","516","28_1,28_15,28_13,28_14,28_8","0.4311842918395996,0.4570472240447998,0.4773945212364197,0.489759624004364,0.5240054726600647","10.521827697753906"
"rag","10","15","5","5","beam","facebook/contriever",". Question: which state is the richest state in nigeria?","512","10_1,10_5,10_2,10_3,10_4","0.4579138159751892,0.4825681447982788,0.5082469582557678,0.5194764733314514,0.5299779772758484","6.635072708129883"
"rag","37","15","5","5","beam","facebook/contriever",". Question: who wrote if she knew what she wants?","443","37_1,37_2,37_8,28_13,43_8","0.5365482568740845,0.6261509656906128,0.6893088817596436,0.726344108581543,0.7346829175949097","9.471793174743652"
"rag","86","15","5","5","beam","facebook/contriever",". Question: where was the film coming home for christmas filmed?","514","86_9,86_2,86_8,86_1,86_7","0.5487402677536011,0.5764775276184082,0.580856442451477,0.5923451781272888,0.6568474769592285","13.816513061523438"
"rag","5","15","5","5","beam","facebook/contriever",". Question: who plays the mother of howard on big bang theory?","447","5_5,5_8,5_4,5_2,43_8","0.4979088306427002,0.5532597303390503,0.5951125621795654,0.6225472092628479,0.6673010587692261","10.986594200134277"
"rag","94","15","5","5","beam","facebook/contriever",". Question: who was the dj on in living color?","480","94_6,94_1,94_7,94_13,94_12","0.5893444418907166,0.6066750288009644,0.6313779354095459,0.6457780599594116,0.64698725938797","13.75490665435791"
"rag","56","15","5","5","beam","facebook/contriever",". Question: when did the granite mountain hotshots get certified?","492","56_8,56_4,56_5,56_13,56_2","0.5394363403320312,0.5654101967811584,0.6067185401916504,0.6504795551300049,0.6630733609199524","10.491530418395996"
"rag","6","15","5","5","beam","facebook/contriever",". Question: who has been appointed as the election commissioner of india?","517","6_1,6_5,6_2,6_14,6_11","0.38595956563949585,0.4014461636543274,0.4675925374031067,0.4853944778442383,0.5030597448348999","12.384927749633789"
"rag","76","15","5","5","beam","facebook/contriever",". Question: what is the ultimate objective of financial management?","515","76_11,76_6,76_9,76_8,76_7","0.40807515382766724,0.4335017204284668,0.4605259895324707,0.47010135650634766,0.5043997764587402","30.46814727783203"
"rag","72","15","5","5","beam","facebook/contriever",". Question: new movie of ajay devgan and sonakshi sinha?","519","72_10,72_3,72_1,72_20,72_4","0.4864232540130615,0.5410165786743164,0.5541139841079712,0.5609855651855469,0.5758437514305115","10.91988468170166"
"rag","85","15","5","5","beam","facebook/contriever",". Question: who kidnapped ben in the deep end of the ocean?","517","85_1,85_3,85_12,85_7,85_13","0.5682147741317749,0.5716963410377502,0.6199930310249329,0.6404622197151184,0.6477056741714478","14.346636772155762"
"rag","90","15","5","5","beam","facebook/contriever",". Question: university of michigan school of public health ranking?","516","90_1,90_2,90_13,90_6,90_7","0.32369959354400635,0.343392014503479,0.4415053129196167,0.5075287818908691,0.5098205804824829","7.511485576629639"
"rag","48","15","5","5","beam","facebook/contriever",". Question: what is the name of the gap between two front teeth?","516","48_2,48_3,48_4,48_6,48_12","0.5006557703018188,0.5217108726501465,0.5398399233818054,0.5985797643661499,0.6199747323989868","15.760478019714355"
"rag","0","15","5","5","beam","facebook/contriever",". Question: who plays colin on young and the restless?","515","0_16,0_9,0_3,0_8,0_14","0.5305004119873047,0.531657338142395,0.5664886236190796,0.583329439163208,0.6105009317398071","14.114289283752441"
"rag","49","15","5","5","beam","facebook/contriever",". Question: when was the last time tug-of-war was an official olympic sport?","519","49_1,49_3,49_9,49_5,49_4","0.42205607891082764,0.5067107677459717,0.5511687397956848,0.5720601081848145,0.5926450490951538","13.19391918182373"
"rag","95","15","5","5","beam","facebook/contriever",". Question: who is the actress who plays baker on blue bloods?","518","95_5,0_16,0_14,95_1,0_13","0.6332496404647827,0.639831006526947,0.6453196406364441,0.6646130084991455,0.6661278605461121","27.94429588317871"
"rag","73","15","5","5","beam","facebook/contriever",". Question: what is the function of the pericardial sac?","511","73_5,73_3,73_10,73_2,73_4","0.3692648410797119,0.39603352546691895,0.44298380613327026,0.4624994993209839,0.46613216400146484","13.478189468383789"
"rag","30","15","5","5","beam","facebook/contriever",". Question: who won the 2017 sports personality of the year?","515","30_17,30_20,30_16,30_1,30_2","0.4596182107925415,0.4599056839942932,0.4770246148109436,0.48327142000198364,0.48564982414245605","7.874527454376221"
"rag","62","15","5","5","beam","facebook/contriever",". Question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","530","62_1,62_8,62_11,62_13,62_6","0.435302197933197,0.4551202654838562,0.45592617988586426,0.4580487608909607,0.46458280086517334","11.735560417175293"
"rag","34","15","5","5","beam","facebook/contriever",". Question: what was the first capital city of australia?","512","34_1,34_10,34_3,34_8,34_2","0.44451600313186646,0.4950484037399292,0.5035004615783691,0.5040611624717712,0.5071672201156616","14.360037803649902"
"rag","99","15","5","5","beam","facebook/contriever",". Question: who is the young man in hawthorne's my kinsman major molineux?","516","99_1,99_10,99_5,99_2,99_7","0.44509780406951904,0.4464130997657776,0.48430335521698,0.4846794605255127,0.5378232002258301","10.182585716247559"
"rag","64","15","5","5","beam","facebook/contriever",". Question: who is the authority or governing body of mca?","473","64_7,64_3,64_2,30_21,64_8","0.5308507680892944,0.6014014482498169,0.6226100325584412,0.6703847050666809,0.6718587875366211","13.731380462646484"
"rag","3","15","5","5","beam","facebook/contriever",". Question: who invented the cornell method of note taking?","515","3_1,3_5,3_2,3_6,3_8","0.3927508592605591,0.45599132776260376,0.4650422930717468,0.4910218119621277,0.5448510646820068","13.832802772521973"
