"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","68","15","5","25","beam","facebook/contriever",". Question: who played the detective in little boy blue?","2033","68_11,68_10,68_1,68_5,68_9,52_18,68_2,68_13,91_9,91_15,68_6,68_7,68_3,68_4,92_21,52_17,51_8,51_9,52_11,52_9,92_4,52_10,52_1,91_2,91_1","0.5461668968200684,0.5657381415367126,0.5674620270729065,0.5899876952171326,0.5987536311149597,0.6424490213394165,0.6643192768096924,0.6770910024642944,0.6916247606277466,0.70055091381073,0.7044637799263,0.7105908393859863,0.7215871810913086,0.7230224609375,0.7238085269927979,0.7259203791618347,0.727036714553833,0.7314486503601074,0.7360626459121704,0.736472487449646,0.7386072874069214,0.7386221885681152,0.7404344081878662,0.7469500303268433,0.7500933408737183","9.0230712890625"
"rag","31","15","5","25","beam","facebook/contriever",". Question: when was the first horrid henry book written?","2033","31_14,31_17,31_2,31_1,31_16,31_13,31_19,31_18,31_15,31_20,31_4,31_11,31_5,31_6,31_7,31_3,31_8,31_9,31_10,31_12,91_9,31_21,68_13,91_15,92_21","0.39870089292526245,0.4086969494819641,0.4286045432090759,0.43626970052719116,0.43685364723205566,0.4526256322860718,0.4589737057685852,0.4610942006111145,0.4753614068031311,0.4801176190376282,0.5318785309791565,0.5351152420043945,0.5425172448158264,0.5781131982803345,0.5786325931549072,0.5949026346206665,0.6015657186508179,0.6020498275756836,0.6291911005973816,0.6484992504119873,0.6731106042861938,0.6941477060317993,0.7125722169876099,0.7177925109863281,0.7312730550765991","11.820012092590332"
"rag","81","15","5","25","beam","facebook/contriever",". Question: who plays grace in the secret life of the american teenager?","2033","81_3,81_2,81_9,81_11,81_6,81_1,81_8,81_12,81_4,81_13,81_5,68_9,68_6,81_7,81_14,81_10,68_10,92_21,68_13,91_15,68_5,68_3,91_9,92_16,68_11","0.5210627317428589,0.5375758409500122,0.5426884889602661,0.5999739170074463,0.6151203513145447,0.639846920967102,0.6493061780929565,0.6598876714706421,0.661086916923523,0.6747184991836548,0.6826568841934204,0.6881062984466553,0.6888951659202576,0.6982444524765015,0.700101912021637,0.7053425312042236,0.7202844619750977,0.7224030494689941,0.7231888771057129,0.7240627408027649,0.7253128290176392,0.7267721891403198,0.7287140488624573,0.7363029718399048,0.7453963160514832","12.757115364074707"
"rag","63","15","5","25","beam","facebook/contriever",". Question: who has won the canada open women's doubles?","2033","63_1,63_2,63_24,63_23,63_4,63_16,63_25,81_1,81_15,63_18,63_20,81_8,92_15,63_8,81_10,92_14,91_15,81_13,68_13,63_6,81_7,81_9,92_21,63_12,81_11","0.5400531888008118,0.5548350214958191,0.5638060569763184,0.5721732378005981,0.6385299563407898,0.6529333591461182,0.6636308431625366,0.6748225688934326,0.6837807297706604,0.6954250931739807,0.6988081336021423,0.7055083513259888,0.7103660106658936,0.7114980220794678,0.71256023645401,0.7130398750305176,0.7176936864852905,0.718022346496582,0.7194533348083496,0.7208067178726196,0.7214556336402893,0.7215248346328735,0.7222058773040771,0.7223483324050903,0.7248088121414185","24.57515525817871"
"rag","45","15","5","25","beam","facebook/contriever",". Question: where does the last name waller come from?","2033","45_10,45_1,45_11,45_5,45_3,45_8,45_9,45_7,45_2,45_6,45_4,68_13,63_25,91_15,92_21,92_14,91_9,92_1,92_15,91_1,68_9,68_10,92_10,63_23,91_6","0.4454770088195801,0.5078780651092529,0.5084515810012817,0.5192887187004089,0.5204659104347229,0.5283390283584595,0.5459389686584473,0.5598070621490479,0.5732895135879517,0.5766410827636719,0.5785007476806641,0.7146995067596436,0.7162458896636963,0.7174238562583923,0.7315595149993896,0.7382579445838928,0.7426316142082214,0.7520301342010498,0.7560209035873413,0.7578774094581604,0.7674842476844788,0.771773636341095,0.7723203301429749,0.7765985727310181,0.7813750505447388","11.092133522033691"
"rag","53","15","5","25","beam","facebook/contriever",". Question: who wrote how do you do it by gerry and the pacemakers?","2033","53_2,53_11,53_10,53_5,53_1,53_6,53_9,53_8,53_7,53_13,53_3,53_4,63_25,68_13,45_10,45_6,45_5,45_11,45_1,53_12,45_2,92_21,68_9,68_6,68_3","0.4720127582550049,0.48421424627304077,0.5410223007202148,0.5589298009872437,0.5674939155578613,0.5965749025344849,0.6187161207199097,0.6496262550354004,0.6633275747299194,0.6974064707756042,0.7182559967041016,0.7279455661773682,0.732499361038208,0.7347680926322937,0.7365697026252747,0.7456585168838501,0.7560870051383972,0.7561928629875183,0.7583597302436829,0.7611600160598755,0.762814998626709,0.7641973495483398,0.7705966830253601,0.770999014377594,0.7718051671981812","9.440382957458496"
"rag","67","15","5","25","beam","facebook/contriever",". Question: what type of reproduction do whiptail lizards use?","2033","67_8,67_9,67_5,67_4,67_1,67_6,67_7,67_11,67_10,67_3,67_2,92_1,92_12,45_10,45_11,92_17,67_13,63_25,92_18,92_9,92_7,92_5,92_14,53_13,92_15","0.4429335594177246,0.4430082440376282,0.4446176290512085,0.44634515047073364,0.47589975595474243,0.48351848125457764,0.4952380657196045,0.51137375831604,0.5376347899436951,0.5822852849960327,0.5868244171142578,0.6919094324111938,0.6955631971359253,0.6972548365592957,0.7010699510574341,0.7013024687767029,0.7027492523193359,0.7027984857559204,0.7085360288619995,0.7123170495033264,0.7125837802886963,0.7129349708557129,0.7146549224853516,0.7209495306015015,0.7229020595550537","10.9840669631958"
"rag","78","15","5","25","beam","facebook/contriever",". Question: who sings i don't want to be lonely?","2033","78_1,78_3,78_11,78_2,78_10,78_9,78_12,78_8,67_13,63_25,78_13,78_7,78_6,78_5,45_10,78_4,63_18,92_21,45_2,45_1,92_14,67_9,45_11,63_23,63_16","0.5703463554382324,0.5893895626068115,0.5915008783340454,0.615708589553833,0.6334249377250671,0.6348727941513062,0.6549311876296997,0.6731380224227905,0.674402117729187,0.6836256980895996,0.7102935314178467,0.7154644727706909,0.7191597819328308,0.7228779792785645,0.7281240224838257,0.7326842546463013,0.7362453937530518,0.7372332811355591,0.745847225189209,0.7498196363449097,0.7534565925598145,0.7550435066223145,0.7568243145942688,0.7574066519737244,0.7625464797019958","11.253050804138184"
"rag","27","15","5","25","beam","facebook/contriever",". Question: who wrote song what a friend we have in jesus?","2033","27_1,27_17,27_18,27_14,27_15,27_6,27_3,27_20,27_10,27_5,27_4,27_19,27_11,27_2,67_13,27_13,45_10,27_9,27_12,78_10,27_22,45_2,27_8,27_21,78_6","0.41471850872039795,0.47131824493408203,0.4833219647407532,0.5245888233184814,0.5536283254623413,0.5560498237609863,0.5676873922348022,0.58948814868927,0.607230007648468,0.6112926602363586,0.621819019317627,0.6281242370605469,0.644877016544342,0.6597241163253784,0.6656970977783203,0.668255627155304,0.6844561696052551,0.6871551871299744,0.68807452917099,0.6914817094802856,0.7096830010414124,0.7135206460952759,0.7139291763305664,0.7159866690635681,0.7180910706520081","16.9671688079834"
"rag","39","15","5","25","beam","facebook/contriever",". Question: who is the original singer of just when i needed you most?","2033","39_1,39_10,39_16,39_8,39_3,39_2,39_19,78_10,39_13,67_13,39_5,39_15,39_9,39_12,78_2,78_11,39_17,39_14,39_4,78_9,78_1,39_11,78_8,78_3,78_5","0.4886869192123413,0.5418868660926819,0.5733131170272827,0.5872860550880432,0.5893850922584534,0.5947912931442261,0.6052566766738892,0.6115091443061829,0.622888445854187,0.624634861946106,0.6278225183486938,0.6284687519073486,0.6475194692611694,0.6515635251998901,0.6658291816711426,0.6689338088035583,0.6720616221427917,0.67613685131073,0.6813329458236694,0.6835903525352478,0.6887310743331909,0.6902380585670471,0.6914706230163574,0.6918126344680786,0.7022462487220764","11.383922576904297"
"rag","69","15","5","25","beam","facebook/contriever",". Question: what allows chyme to enter the small intestine?","2033","69_6,69_8,69_7,69_2,69_3,69_1,69_4,69_9,69_5,69_10,39_19,69_12,92_9,67_13,92_1,92_11,92_17,92_12,92_7,92_10,92_8,67_9,92_21,92_15,92_6","0.4046138525009155,0.4295269846916199,0.4344604015350342,0.4352511763572693,0.4438047409057617,0.4596768617630005,0.4787943363189697,0.5601692199707031,0.6156278252601624,0.6461454629898071,0.6655120849609375,0.6705619096755981,0.6737041473388672,0.6737055778503418,0.6760514974594116,0.6869975328445435,0.6880736947059631,0.6968573331832886,0.7002568244934082,0.7033045291900635,0.7140214443206787,0.7140902876853943,0.714593768119812,0.71769118309021,0.7182114124298096","12.07257080078125"
"rag","42","15","5","25","beam","facebook/contriever",". Question: where would the group bacteroids likely be found?","2033","42_1,42_11,42_20,42_7,42_4,42_8,42_9,42_2,42_12,42_16,42_14,42_3,42_5,42_6,42_10,92_9,69_6,42_19,42_18,69_1,42_13,67_10,69_7,69_12,67_9","0.5250422954559326,0.5332707166671753,0.5460397005081177,0.5513339042663574,0.5516133308410645,0.558502197265625,0.5664860606193542,0.5719108581542969,0.5878906846046448,0.5931653380393982,0.5983239412307739,0.5999056100845337,0.605277419090271,0.6073464155197144,0.6080499887466431,0.6427081227302551,0.6597057580947876,0.6622375249862671,0.6671005487442017,0.6672225594520569,0.6854993104934692,0.688750147819519,0.6922415494918823,0.6960664391517639,0.6985199451446533","10.991894721984863"
"rag","66","15","5","25","beam","facebook/contriever",". Question: where does the last name andersen originate from?","2033","66_1,66_11,66_10,66_9,66_6,66_2,66_3,66_4,66_5,66_8,66_7,66_12,66_13,67_13,69_12,92_15,92_21,42_12,69_1,42_11,92_14,42_8,92_17,42_10,92_19","0.39353978633880615,0.4381603002548218,0.4560062885284424,0.4822050929069519,0.49095505475997925,0.49297553300857544,0.5098767280578613,0.5133522748947144,0.5196563005447388,0.5562556385993958,0.5638441443443298,0.6040320992469788,0.6267082691192627,0.641213059425354,0.6481207609176636,0.71030592918396,0.7113770246505737,0.7166736125946045,0.7216558456420898,0.730063796043396,0.7333228588104248,0.7343552112579346,0.7382317185401917,0.7407872676849365,0.7418496608734131","8.979022026062012"
"rag","9","15","5","25","beam","facebook/contriever",". Question: how long did the democrats control the house and senate?","2033","9_3,9_4,9_5,9_1,9_6,9_7,9_9,9_8,9_2,66_13,69_12,67_13,42_21,66_12,66_10,66_1,42_11,67_9,66_3,66_11,66_2,69_1,67_10,42_1,42_10","0.36488091945648193,0.3780577778816223,0.42609351873397827,0.44097578525543213,0.4420580267906189,0.523357629776001,0.5400733947753906,0.5577027797698975,0.5620983839035034,0.6133196353912354,0.6227366328239441,0.6292518377304077,0.6824777126312256,0.6907349824905396,0.6934620141983032,0.7064802646636963,0.7114168405532837,0.7120196223258972,0.7161250710487366,0.7216724157333374,0.7246174812316895,0.7279360890388489,0.7346653342247009,0.7367242574691772,0.7401536703109741","7.933172702789307"
"rag","26","15","5","25","beam","facebook/contriever",". Question: who sang in the movie i walk the line?","2033","26_1,26_3,26_13,66_13,26_10,26_15,26_5,67_13,69_12,26_6,26_8,26_9,26_7,26_11,26_4,69_1,66_10,26_2,67_9,42_11,66_11,42_7,42_2,42_1,42_9","0.510503888130188,0.5540208220481873,0.6335201859474182,0.6352380514144897,0.6375129222869873,0.6430883407592773,0.6549731492996216,0.6581424474716187,0.6641339063644409,0.6735517978668213,0.6765432357788086,0.6767439246177673,0.6805295944213867,0.7041925191879272,0.7151943445205688,0.7170883417129517,0.7202590107917786,0.7275149822235107,0.7353003025054932,0.7354261875152588,0.737507700920105,0.7421684265136719,0.7422714233398438,0.7427148818969727,0.7443570494651794","9.520867347717285"
"rag","59","15","5","25","beam","facebook/contriever",". Question: who is the premier of northern cape 2018?","2033","59_1,59_2,59_7,59_6,59_3,59_5,59_4,66_13,69_12,67_13,66_12,42_21,42_1,66_11,67_9,42_7,67_1,69_1,66_10,42_9,42_12,67_11,42_11,42_2,42_20","0.4165988564491272,0.4227801561355591,0.4241618514060974,0.523210883140564,0.5432614684104919,0.5451602935791016,0.6023313999176025,0.634597897529602,0.6590970754623413,0.6605147123336792,0.6730995774269104,0.6896693706512451,0.7147786617279053,0.7227163910865784,0.724048376083374,0.7282302975654602,0.7353441715240479,0.7354868054389954,0.7410891056060791,0.7486861944198608,0.7488694190979004,0.7509899139404297,0.7515510320663452,0.7515700459480286,0.7537499070167542","8.507426261901855"
"rag","18","15","5","25","beam","facebook/contriever",". Question: who owns the biggest house in beverly hills?","2033","18_2,18_9,18_1,18_18,18_12,18_16,18_15,18_20,18_19,18_7,18_6,18_22,18_14,18_4,18_11,18_21,18_10,18_17,18_13,18_8,18_5,69_12,67_13,18_3,59_7","0.47363054752349854,0.4749230146408081,0.513821005821228,0.5144290924072266,0.516120195388794,0.5620560646057129,0.5644934177398682,0.5733629465103149,0.5758460760116577,0.5901999473571777,0.5965335369110107,0.5991086959838867,0.6031554341316223,0.6103501319885254,0.6133008003234863,0.6163331270217896,0.6253615617752075,0.6268477439880371,0.6291217803955078,0.6318824291229248,0.637149453163147,0.6467199325561523,0.6606394648551941,0.6636922359466553,0.703906774520874","8.045650482177734"
"rag","89","15","5","25","beam","facebook/contriever",". Question: who sings god is great beer is good?","2033","89_6,89_4,69_12,89_12,42_11,89_16,89_15,42_12,89_9,42_8,89_10,89_3,59_7,42_1,89_11,42_2,89_14,89_7,18_22,89_13,18_2,89_18,89_1,42_9,42_21","0.6150150299072266,0.6249012351036072,0.6805628538131714,0.6943514347076416,0.7012264132499695,0.7023444771766663,0.7061219215393066,0.7080190181732178,0.712114691734314,0.7171945571899414,0.7175823450088501,0.7223494052886963,0.7289001941680908,0.738822340965271,0.7396936416625977,0.7397395372390747,0.7398172616958618,0.7399080991744995,0.7402794361114502,0.7445306181907654,0.7452110052108765,0.7453933954238892,0.7462993860244751,0.7478803396224976,0.7483256459236145","10.585206985473633"
"rag","87","15","5","25","beam","facebook/contriever",". Question: what does the air gap do on a dishwasher?","2033","87_3,87_4,87_1,87_2,87_7,87_8,87_6,87_9,87_5,87_10,18_2,18_9,42_12,87_11,42_8,18_22,89_10,59_7,42_20,18_1,42_11,42_1,42_2,89_18,89_14","0.3667508363723755,0.4300895929336548,0.4378095865249634,0.4572923183441162,0.5096907615661621,0.527285099029541,0.5489606857299805,0.5904387831687927,0.6430840492248535,0.6581639647483826,0.6942495107650757,0.6970700025558472,0.6975051760673523,0.698388934135437,0.7052100896835327,0.7059662342071533,0.7104170918464661,0.7162550687789917,0.7197055816650391,0.7203302979469299,0.7206645607948303,0.7286393642425537,0.7329211235046387,0.7394527196884155,0.7409916520118713","11.067405700683594"
"rag","97","15","5","25","beam","facebook/contriever",". Question: who is the first indian climber of mount everest?","2033","97_3,97_21,97_12,97_20,97_11,97_19,97_10,97_4,97_16,97_2,97_5,97_7,97_9,97_6,97_22,97_8,97_15,97_1,97_13,97_14,97_18,97_23,97_17,87_11,18_22","0.40176403522491455,0.40263229608535767,0.41009169816970825,0.41697555780410767,0.4217982292175293,0.42182743549346924,0.4265980124473572,0.4385465979576111,0.44296199083328247,0.4518304467201233,0.45908695459365845,0.4611845016479492,0.46842843294143677,0.470425009727478,0.4712149500846863,0.47862786054611206,0.5075709819793701,0.5131035447120667,0.5302197933197021,0.5345833897590637,0.5522202849388123,0.616664707660675,0.6359771490097046,0.646862268447876,0.6600288152694702","11.790816307067871"
"rag","7","15","5","25","beam","facebook/contriever",". Question: what is in a pat o brien hurricane?","2033","7_5,7_1,7_2,7_4,97_23,7_3,87_11,7_14,89_10,18_22,7_6,87_1,89_18,7_15,89_16,87_7,97_20,18_2,89_1,18_9,89_14,87_9,7_11,89_12,87_10","0.5481581687927246,0.5583107471466064,0.5787479281425476,0.6106871366500854,0.6361312866210938,0.6664630174636841,0.6723026037216187,0.6907745599746704,0.6934889554977417,0.6970477104187012,0.7014850974082947,0.7036364078521729,0.7037663459777832,0.7050387859344482,0.7078818082809448,0.7193920612335205,0.7213634848594666,0.7214473485946655,0.7216379642486572,0.7237842082977295,0.7253891229629517,0.7262566089630127,0.7278120517730713,0.7300211191177368,0.73048335313797","13.787440299987793"
"rag","44","15","5","25","beam","facebook/contriever",". Question: what is the name of son of lord krishna?","2033","44_16,44_14,44_18,44_8,44_10,44_2,44_9,44_1,44_3,44_5,44_11,44_6,44_17,44_21,44_13,44_4,44_7,44_20,97_23,44_19,97_3,44_15,44_23,97_21,97_22","0.5411081314086914,0.5527166724205017,0.5587035417556763,0.5729058980941772,0.5770130157470703,0.579082190990448,0.5799318552017212,0.5819876194000244,0.5846080780029297,0.5883640050888062,0.5933966636657715,0.6041275262832642,0.6084944009780884,0.6123778223991394,0.6151772737503052,0.6176843047142029,0.6240622401237488,0.6300274729728699,0.643198549747467,0.6438347101211548,0.6513427495956421,0.6523812413215637,0.6590785384178162,0.6595702171325684,0.6605937480926514","12.862035751342773"
"rag","84","15","5","25","beam","facebook/contriever",". Question: who played anna in once upon a time?","2033","84_5,84_1,84_4,84_6,84_3,97_23,44_23,84_9,18_22,87_11,18_9,97_16,97_19,18_20,97_20,18_18,97_7,18_2,18_14,18_16,97_21,84_2,84_7,18_1,18_15","0.4916694164276123,0.5056592226028442,0.560198962688446,0.5788912177085876,0.586676836013794,0.6225283145904541,0.6371587514877319,0.6378821134567261,0.6506267786026001,0.6697437167167664,0.6882681846618652,0.6965920925140381,0.6985286474227905,0.7032879590988159,0.7055462598800659,0.7177591323852539,0.7187559604644775,0.7207096815109253,0.7235260009765625,0.7241644859313965,0.7250754237174988,0.7258912324905396,0.7276315689086914,0.7276963591575623,0.7315405607223511","8.498678207397461"
"rag","96","15","5","25","beam","facebook/contriever",". Question: what is the average salary for a us congressman?","2033","96_14,96_11,96_13,96_1,96_12,96_4,97_23,96_3,84_9,96_8,96_9,44_23,96_5,18_22,96_7,18_2,96_2,18_9,18_6,18_8,18_4,18_1,18_3,97_20,97_21","0.45694220066070557,0.5167113542556763,0.5188655853271484,0.5326017737388611,0.58867347240448,0.5923687219619751,0.6280417442321777,0.6362286806106567,0.6443778276443481,0.6472290754318237,0.648953378200531,0.6500999927520752,0.6560186743736267,0.676694929599762,0.6799659132957458,0.6803708076477051,0.690807044506073,0.6933546662330627,0.7028430700302124,0.7040848135948181,0.704193651676178,0.7145940065383911,0.7245408296585083,0.7252891063690186,0.7264308929443359","11.394733428955078"
"rag","15","15","5","25","beam","facebook/contriever",". Question: what type of joint connects the incus with the malleus?","2033","15_1,15_2,15_5,15_3,15_6,84_9,44_23,97_23,15_4,18_22,18_2,44_4,18_9,18_1,15_7,97_3,97_20,97_16,97_22,97_7,97_21,44_11,97_10,18_21,97_11","0.4829651117324829,0.5170429944992065,0.5362871885299683,0.5548586845397949,0.6368836164474487,0.6543950438499451,0.660255491733551,0.6633998155593872,0.6727422475814819,0.6752824187278748,0.6945763230323792,0.696370542049408,0.7002278566360474,0.7206303477287292,0.7211868762969971,0.7260538339614868,0.729729175567627,0.7382214665412903,0.7397191524505615,0.7460203766822815,0.7478315830230713,0.7515119314193726,0.7548021078109741,0.7555224895477295,0.7557904720306396","10.368638038635254"
"rag","17","15","5","25","beam","facebook/contriever",". Question: when was the lupus foundation of america founded?","2033","17_4,17_12,17_2,17_6,17_7,17_5,17_1,17_11,17_9,17_3,17_13,17_8,17_10,97_23,84_9,44_23,15_7,17_14,15_1,15_6,97_20,15_5,84_5,84_4,84_1","0.32590460777282715,0.3282991051673889,0.34099966287612915,0.35542935132980347,0.36100226640701294,0.36887407302856445,0.37024813890457153,0.3791029453277588,0.39022600650787354,0.3919394612312317,0.4190446138381958,0.4564782381057739,0.4805709719657898,0.6177388429641724,0.6397531032562256,0.6412065029144287,0.6414830684661865,0.6726911067962646,0.7012555599212646,0.7099809646606445,0.7103069424629211,0.7171957492828369,0.7211936712265015,0.722410261631012,0.73178631067276","8.287151336669922"
