"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","68","15","5","20","beam","facebook/contriever",". Question: who played the detective in little boy blue?","1800","68_11,68_10,68_1,68_5,68_9,52_18,68_2,68_13,91_9,91_15,68_6,68_7,68_3,68_4,92_21,52_17,51_8,51_9,52_11,52_9","0.5461669564247131,0.5657380819320679,0.5674619674682617,0.5899876356124878,0.5987536311149597,0.6424489617347717,0.6643192768096924,0.6770910024642944,0.6916247606277466,0.7005508542060852,0.7044638395309448,0.7105907201766968,0.7215871810913086,0.7230225801467896,0.7238085269927979,0.7259203791618347,0.727036714553833,0.7314486503601074,0.7360626459121704,0.736472487449646","8.962127685546875"
"rag","31","15","5","20","beam","facebook/contriever",". Question: when was the first horrid henry book written?","2016","31_14,31_17,31_2,31_1,31_16,31_13,31_19,31_18,31_15,31_20,31_4,31_11,31_5,31_6,31_7,31_3,31_8,31_9,31_10,31_12","0.3987009525299072,0.4086970090866089,0.42860448360443115,0.4362698197364807,0.4368535876274109,0.452625572681427,0.45897382497787476,0.46109437942504883,0.47536134719848633,0.48011767864227295,0.5318785905838013,0.5351152420043945,0.5425172448158264,0.5781130790710449,0.5786325335502625,0.5949026942253113,0.6015655994415283,0.6020497679710388,0.6291912198066711,0.6484993100166321","11.462179183959961"
"rag","81","15","5","20","beam","facebook/contriever",". Question: who plays grace in the secret life of the american teenager?","1956","81_3,81_2,81_9,81_11,81_6,81_1,81_8,81_12,81_4,81_13,81_5,68_9,68_6,81_7,81_14,81_10,68_10,92_21,68_13,91_15","0.5210626721382141,0.5375759601593018,0.5426883697509766,0.5999737977981567,0.6151204705238342,0.639846920967102,0.6493061780929565,0.6598875522613525,0.6610869765281677,0.67471843957901,0.6826569437980652,0.6881061792373657,0.6888951659202576,0.6982443332672119,0.7001018524169922,0.7053424119949341,0.7202843427658081,0.722402811050415,0.7231888175010681,0.7240625023841858","12.398382186889648"
"rag","63","15","5","20","beam","facebook/contriever",". Question: who has won the canada open women's doubles?","1876","63_1,63_2,63_24,63_23,63_4,63_16,63_25,81_1,81_15,63_18,63_20,81_8,92_15,63_8,81_10,92_14,91_15,81_13,68_13,63_6","0.5400532484054565,0.5548351407051086,0.5638061165809631,0.5721730589866638,0.6385300755500793,0.6529332399368286,0.6636308431625366,0.6748225688934326,0.6837806105613708,0.6954250931739807,0.6988081932067871,0.705508291721344,0.7103660106658936,0.711497962474823,0.71256023645401,0.7130399346351624,0.717693567276001,0.7180224657058716,0.7194533944129944,0.7208066582679749","22.13076400756836"
"rag","45","15","5","20","beam","facebook/contriever",". Question: where does the last name waller come from?","1828","45_10,45_1,45_11,45_5,45_3,45_8,45_9,45_7,45_2,45_6,45_4,68_13,63_25,91_15,92_21,92_14,91_9,92_1,92_15,91_1","0.4454768896102905,0.5078781247138977,0.5084516406059265,0.5192884206771851,0.5204657316207886,0.5283389687538147,0.5459389686584473,0.5598070621490479,0.5732896327972412,0.5766410827636719,0.5785007476806641,0.7146995067596436,0.7162458896636963,0.7174238562583923,0.7315593957901001,0.7382580041885376,0.7426315546035767,0.7520301342010498,0.7560208439826965,0.7578774690628052","10.666229248046875"
"rag","53","15","5","20","beam","facebook/contriever",". Question: who wrote how do you do it by gerry and the pacemakers?","1810","53_2,53_11,53_10,53_5,53_1,53_6,53_9,53_8,53_7,53_13,53_3,53_4,63_25,68_13,45_10,45_6,45_5,45_11,45_1,53_12","0.47201287746429443,0.48421454429626465,0.5410224199295044,0.558929979801178,0.5674940347671509,0.5965749025344849,0.6187160611152649,0.6496263742446899,0.6633275151252747,0.6974065899848938,0.7182559967041016,0.7279455661773682,0.732499361038208,0.734768271446228,0.7365696430206299,0.7456585764884949,0.7560869455337524,0.7561928629875183,0.7583596706390381,0.7611600160598755","9.886009216308594"
"rag","67","15","5","20","beam","facebook/contriever",". Question: what type of reproduction do whiptail lizards use?","1857","67_8,67_9,67_5,67_4,67_1,67_6,67_7,67_11,67_10,67_3,67_2,92_1,92_12,45_10,45_11,92_17,67_13,63_25,92_18,92_7","0.4429336190223694,0.4430081844329834,0.44461774826049805,0.44634515047073364,0.475899875164032,0.4835183024406433,0.4952380657196045,0.5113736391067505,0.5376348495483398,0.5822852253913879,0.586824357509613,0.6919094920158386,0.6955631971359253,0.6972547769546509,0.7010700702667236,0.7013024687767029,0.7027492523193359,0.7027984857559204,0.7085361480712891,0.7125838994979858","10.734539031982422"
"rag","78","15","5","20","beam","facebook/contriever",". Question: who sings i don't want to be lonely?","1809","78_1,78_3,78_11,78_2,78_10,78_9,78_12,78_8,67_13,63_25,78_13,78_7,78_6,78_5,45_10,78_4,63_18,92_21,45_2,45_1","0.570346474647522,0.5893895626068115,0.5915008783340454,0.6157087087631226,0.6334249973297119,0.6348727941513062,0.6549311280250549,0.6731380820274353,0.674402117729187,0.6836256980895996,0.7102935314178467,0.7154645323753357,0.719159722328186,0.722878098487854,0.7281239032745361,0.7326844334602356,0.7362455129623413,0.7372332811355591,0.7458473443984985,0.7498195767402649","10.856851577758789"
"rag","27","15","5","20","beam","facebook/contriever",". Question: who wrote song what a friend we have in jesus?","1957","27_1,27_17,27_18,27_14,27_15,27_6,27_3,27_20,27_10,27_5,27_4,27_19,27_11,27_2,67_13,27_13,45_10,27_9,27_12,78_10","0.4147183895111084,0.47131824493408203,0.4833220839500427,0.5245888233184814,0.5536283254623413,0.5560498237609863,0.5676871538162231,0.5894880890846252,0.6072300672531128,0.611292839050293,0.621819019317627,0.6281243562698364,0.6448770761489868,0.6597240567207336,0.6656970977783203,0.668255627155304,0.6844561100006104,0.6871551871299744,0.6880744695663452,0.6914817094802856","17.18815803527832"
"rag","39","15","5","20","beam","facebook/contriever",". Question: who is the original singer of just when i needed you most?","1887","39_1,39_10,39_16,39_8,39_3,39_2,39_19,78_10,39_13,67_13,39_5,39_15,39_9,39_12,78_2,78_11,39_17,39_14,39_4,78_9","0.48868680000305176,0.5418869853019714,0.5733132362365723,0.587286114692688,0.5893852114677429,0.5947911739349365,0.6052565574645996,0.6115092039108276,0.6228883862495422,0.6246349811553955,0.6278225779533386,0.6284687519073486,0.6475195288658142,0.6515635251998901,0.6658292412757874,0.6689338088035583,0.672061562538147,0.6761370301246643,0.6813329458236694,0.6835904121398926","11.752004623413086"
"rag","69","15","5","20","beam","facebook/contriever",". Question: what allows chyme to enter the small intestine?","1849","69_6,69_8,69_7,69_2,69_3,69_1,69_4,69_9,69_5,69_10,39_19,69_12,92_9,67_13,92_1,92_11,92_17,92_12,92_7,92_10","0.4046139717102051,0.4295269846916199,0.43446046113967896,0.43525123596191406,0.4438047409057617,0.4596768617630005,0.47879457473754883,0.5601692199707031,0.6156278848648071,0.6461453437805176,0.6655121445655823,0.6705617904663086,0.6737041473388672,0.6737056374549866,0.6760514378547668,0.686997652053833,0.6880737543106079,0.6968573331832886,0.7002569437026978,0.7033045887947083","11.815047264099121"
"rag","42","15","5","20","beam","facebook/contriever",". Question: where would the group bacteroids likely be found?","2009","42_1,42_11,42_20,42_7,42_4,42_8,42_9,42_2,42_12,42_16,42_14,42_3,42_5,42_6,42_10,92_9,69_6,42_19,42_18,69_1","0.5250421762466431,0.5332707166671753,0.5460395812988281,0.5513339042663574,0.5516132712364197,0.5585020780563354,0.566486120223999,0.5719107389450073,0.5878908038139343,0.593165397644043,0.5983240604400635,0.5999057292938232,0.6052773594856262,0.6073464751243591,0.6080499887466431,0.6427081823348999,0.6597058176994324,0.6622374057769775,0.6671006679534912,0.6672226190567017","11.051700592041016"
"rag","66","15","5","20","beam","facebook/contriever",". Question: where does the last name andersen originate from?","1839","66_1,66_11,66_10,66_9,66_6,66_2,66_3,66_4,66_5,66_8,66_7,66_12,66_13,67_13,69_12,92_15,92_21,42_12,69_1,42_11","0.3935396075248718,0.438160240650177,0.4560062885284424,0.48220503330230713,0.4909549355506897,0.4929755926132202,0.5098766684532166,0.5133523344993591,0.5196563005447388,0.556255578994751,0.5638442039489746,0.6040319204330444,0.6267082691192627,0.6412129998207092,0.6481207013130188,0.7103058695793152,0.7113769054412842,0.7166736125946045,0.7216558456420898,0.730063796043396","8.732446670532227"
"rag","9","15","5","20","beam","facebook/contriever",". Question: how long did the democrats control the house and senate?","1766","9_3,9_4,9_5,9_1,9_6,9_7,9_9,9_8,9_2,66_13,69_12,67_13,42_21,66_12,66_10,66_1,67_9,66_3,66_11,66_2","0.3648809790611267,0.3780578374862671,0.42609357833862305,0.44097596406936646,0.44205808639526367,0.5233578681945801,0.5400733947753906,0.5577027797698975,0.5620983839035034,0.6133196949958801,0.6227367520332336,0.6292518377304077,0.6824777126312256,0.6907349824905396,0.693462073802948,0.7064802646636963,0.712019681930542,0.7161250114440918,0.7216724157333374,0.7246173620223999","7.158050060272217"
"rag","26","15","5","20","beam","facebook/contriever",". Question: who sang in the movie i walk the line?","1769","26_1,26_3,26_13,66_13,26_10,26_15,26_5,67_13,69_12,26_6,26_8,26_9,26_7,26_11,26_4,69_1,66_10,26_2,67_9,42_11","0.5105039477348328,0.554020881652832,0.6335201263427734,0.6352380514144897,0.6375128626823425,0.6430882215499878,0.6549731492996216,0.6581425666809082,0.6641337871551514,0.6735518574714661,0.6765432357788086,0.6767439246177673,0.6805295944213867,0.7041923999786377,0.7151944041252136,0.7170883417129517,0.7202589511871338,0.7275149822235107,0.7353003025054932,0.7354261875152588","9.905780792236328"
"rag","59","15","5","20","beam","facebook/contriever",". Question: who is the premier of northern cape 2018?","1727","59_1,59_2,59_7,59_6,59_3,59_5,59_4,66_13,69_12,67_13,66_12,42_21,42_1,66_11,67_9,42_7,67_1,69_1,66_10,42_9","0.41659873723983765,0.42278027534484863,0.4241619110107422,0.523210883140564,0.5432614684104919,0.5451604127883911,0.6023313999176025,0.634597897529602,0.6590969562530518,0.6605147123336792,0.6730995178222656,0.6896694898605347,0.7147785425186157,0.7227163314819336,0.7240482568740845,0.728230357170105,0.7353442311286926,0.7354868650436401,0.7410891056060791,0.7486863136291504","8.39742374420166"
"rag","18","15","5","20","beam","facebook/contriever",". Question: who owns the biggest house in beverly hills?","1998","18_2,18_9,18_1,18_18,18_12,18_16,18_15,18_20,18_19,18_7,18_6,18_22,18_14,18_4,18_11,18_21,18_10,18_17,18_13,18_8","0.47363054752349854,0.47492289543151855,0.5138211250305176,0.5144292116165161,0.5161200761795044,0.5620560646057129,0.5644933581352234,0.5733629465103149,0.5758461356163025,0.5902000069618225,0.5965332984924316,0.5991087555885315,0.6031554341316223,0.6103501915931702,0.6133007407188416,0.6163330674171448,0.625361442565918,0.6268476247787476,0.6291217803955078,0.63188236951828","7.981826305389404"
"rag","89","15","5","20","beam","facebook/contriever",". Question: who sings god is great beer is good?","1867","89_6,89_4,69_12,89_12,42_11,89_16,89_15,42_12,89_9,42_8,89_10,89_3,59_7,42_1,89_11,42_2,89_14,18_22,89_13,18_2","0.6150150299072266,0.6249012351036072,0.6805627942085266,0.6943514347076416,0.7012263536453247,0.7023444771766663,0.7061219811439514,0.7080190181732178,0.7121145725250244,0.7171946167945862,0.7175823450088501,0.7223494052886963,0.7289001941680908,0.7388222217559814,0.7396936416625977,0.7397395372390747,0.7398172616958618,0.7402794361114502,0.7445305585861206,0.7452110052108765","10.911700248718262"
"rag","87","15","5","20","beam","facebook/contriever",". Question: what does the air gap do on a dishwasher?","1830","87_3,87_4,87_1,87_2,87_7,87_8,87_6,87_9,87_5,87_10,18_2,18_9,42_12,87_11,42_8,18_22,89_10,59_7,42_20,18_1","0.3667505979537964,0.4300895929336548,0.4378095269203186,0.4572923183441162,0.5096907019615173,0.5272849202156067,0.5489606857299805,0.5904387831687927,0.6430841088294983,0.6581639647483826,0.6942495107650757,0.6970700025558472,0.6975051760673523,0.698388934135437,0.7052100896835327,0.7059662938117981,0.7104170322418213,0.7162550687789917,0.7197055816650391,0.7203304767608643","12.198281288146973"
"rag","97","15","5","20","beam","facebook/contriever",". Question: who is the first indian climber of mount everest?","1925","97_3,97_21,97_12,97_20,97_11,97_19,97_10,97_4,97_16,97_2,97_5,97_7,97_9,97_6,97_22,97_8,97_15,97_1,97_13,97_14","0.4017638564109802,0.4026322364807129,0.41009169816970825,0.4169754981994629,0.4217979311943054,0.4218275547027588,0.4265979528427124,0.4385465979576111,0.4429619312286377,0.4518303871154785,0.4590867757797241,0.461184561252594,0.46842849254608154,0.470425009727478,0.4712148904800415,0.47862768173217773,0.5075709223747253,0.5131035447120667,0.5302196145057678,0.5345832705497742","11.991294860839844"
"rag","7","15","5","20","beam","facebook/contriever",". Question: what is in a pat o brien hurricane?","1727","7_5,7_1,7_2,7_4,97_23,7_3,87_11,7_14,89_10,18_22,7_6,87_1,89_18,7_15,89_16,87_7,97_20,18_2,89_1,18_9","0.5481581687927246,0.558310866355896,0.5787479281425476,0.6106870770454407,0.6361312866210938,0.6664630770683289,0.6723026037216187,0.6907744407653809,0.6934888362884521,0.6970477104187012,0.7014851570129395,0.7036364078521729,0.7037663459777832,0.7050387859344482,0.7078818082809448,0.7193920612335205,0.7213634848594666,0.7214473485946655,0.7216378450393677,0.7237842082977295","14.088737487792969"
"rag","44","15","5","20","beam","facebook/contriever",". Question: what is the name of son of lord krishna?","1941","44_16,44_14,44_18,44_8,44_10,44_2,44_9,44_1,44_3,44_5,44_11,44_6,44_17,44_21,44_13,44_4,44_7,44_20,97_23,44_19","0.5411081314086914,0.5527166128158569,0.5587036609649658,0.5729057788848877,0.5770131349563599,0.5790820121765137,0.5799317955970764,0.581987738609314,0.5846081376075745,0.5883641242980957,0.5933966636657715,0.6041274666786194,0.6084945201873779,0.6123777627944946,0.6151770353317261,0.6176842451095581,0.6240622997283936,0.6300274133682251,0.6431986093521118,0.6438347101211548","12.194015502929688"
"rag","84","15","5","20","beam","facebook/contriever",". Question: who played anna in once upon a time?","1752","84_5,84_1,84_4,84_6,84_3,97_23,44_23,84_9,18_22,87_11,18_9,97_16,97_19,18_20,97_20,18_18,97_7,18_2,18_14,18_16","0.49166935682296753,0.5056591629981995,0.5601989030838013,0.5788911581039429,0.586676836013794,0.6225283741950989,0.6371586918830872,0.6378819942474365,0.6506268382072449,0.6697437167167664,0.6882681846618652,0.6965920329093933,0.6985286474227905,0.7032880783081055,0.7055462002754211,0.7177591323852539,0.7187560796737671,0.7207098007202148,0.7235260009765625,0.7241645455360413","8.978304862976074"
"rag","96","15","5","20","beam","facebook/contriever",". Question: what is the average salary for a us congressman?","1797","96_14,96_11,96_13,96_1,96_12,96_4,97_23,96_3,84_9,96_8,96_9,44_23,96_5,18_22,96_7,18_2,96_2,18_9,18_6,18_8","0.45694220066070557,0.516711413860321,0.5188654661178589,0.5326018333435059,0.5886735320091248,0.5923687815666199,0.6280418038368225,0.6362287402153015,0.6443776488304138,0.6472289562225342,0.6489533185958862,0.6500999927520752,0.6560187339782715,0.676694929599762,0.6799659729003906,0.6803708076477051,0.690807044506073,0.6933546662330627,0.7028430104255676,0.7040846943855286","11.24167251586914"
"rag","15","15","5","20","beam","facebook/contriever",". Question: what type of joint connects the incus with the malleus?","1729","15_1,15_2,15_5,15_3,15_6,84_9,44_23,97_23,15_4,18_22,18_2,44_4,18_9,18_1,15_7,97_20,97_16,97_22,97_7,97_21","0.48296523094177246,0.5170431137084961,0.5362873673439026,0.5548588037490845,0.636883556842804,0.6543951034545898,0.6602555513381958,0.6633998155593872,0.672742486000061,0.6752825379371643,0.6945764422416687,0.6963706016540527,0.7002278566360474,0.7206305265426636,0.7211869955062866,0.7297292947769165,0.7382214665412903,0.7397192716598511,0.7460204362869263,0.7478314638137817","9.346863746643066"
"rag","17","15","5","20","beam","facebook/contriever",". Question: when was the lupus foundation of america founded?","1686","17_4,17_12,17_2,17_6,17_7,17_5,17_1,17_11,17_9,17_3,17_13,17_8,17_10,97_23,84_9,44_23,15_7,17_14,15_1,15_6","0.32590460777282715,0.32829898595809937,0.3409995436668396,0.35542935132980347,0.3610023856163025,0.3688739538192749,0.37024807929992676,0.37910306453704834,0.39022600650787354,0.39193952083587646,0.41904449462890625,0.45647817850112915,0.4805711507797241,0.6177388429641724,0.639752984046936,0.6412065625190735,0.6414830684661865,0.6726911664009094,0.7012555599212646,0.7099809646606445","7.275801181793213"
"rag","41","15","5","20","beam","facebook/contriever",". Question: what started the war between us and japan?","1769","41_3,41_1,41_17,41_8,41_2,41_5,41_4,41_10,41_16,41_12,41_9,41_13,41_15,41_11,97_23,84_9,44_23,41_14,41_18,41_7","0.5222247242927551,0.522724986076355,0.5249277949333191,0.5263946056365967,0.5295814275741577,0.5383033752441406,0.5436258316040039,0.5480446219444275,0.5555620193481445,0.5620326995849609,0.5705090761184692,0.5788769721984863,0.5805220007896423,0.6045703887939453,0.6402410268783569,0.6456831693649292,0.6474825143814087,0.650987982749939,0.6656889915466309,0.6896217465400696","10.293240547180176"
"rag","24","15","5","20","beam","facebook/contriever",". Question: who sang i put a spell on you in hocus pocus?","1915","24_13,24_1,24_21,24_12,24_3,24_18,24_2,24_5,24_8,84_9,24_16,97_23,24_4,24_15,84_5,24_14,24_10,24_19,24_7,24_6","0.5742484927177429,0.5820406675338745,0.6370190382003784,0.6575347185134888,0.6612219214439392,0.6727274656295776,0.6793181896209717,0.6793614625930786,0.6916756629943848,0.6920008659362793,0.6925678253173828,0.6933413743972778,0.6987118124961853,0.7003124952316284,0.7081962823867798,0.7092832326889038,0.712234377861023,0.7181911468505859,0.7193968892097473,0.7264755368232727","10.84023380279541"
"rag","21","15","5","20","beam","facebook/contriever",". Question: who played jennifer in back to the future?","1775","21_2,21_7,21_6,21_3,21_10,21_8,21_13,21_4,21_12,21_11,97_23,41_15,41_18,21_1,21_15,21_9,21_5,41_17,24_15,41_16","0.5505571961402893,0.5547624230384827,0.5555531978607178,0.5580108761787415,0.5644217133522034,0.6006403565406799,0.608851432800293,0.6103237271308899,0.6157246828079224,0.6256917715072632,0.6387603282928467,0.6835152506828308,0.6856409311294556,0.6924813985824585,0.693287193775177,0.6966591477394104,0.6972901821136475,0.6977162957191467,0.7007659673690796,0.7009474635124207","13.469621658325195"
"rag","22","15","5","20","beam","facebook/contriever",". Question: where are the cardiac and vasomotor centers found?","1708","22_1,22_8,22_2,22_3,22_5,22_4,15_5,21_15,15_4,97_23,22_7,15_6,22_9,22_6,41_18,15_1,97_22,41_15,41_17,97_20","0.4481939673423767,0.5787686109542847,0.5818320512771606,0.6390604376792908,0.655532956123352,0.6894852519035339,0.6964520215988159,0.6973757743835449,0.6982495784759521,0.7003989815711975,0.7006354928016663,0.7012342214584351,0.711390495300293,0.719423770904541,0.7309707403182983,0.7373025417327881,0.7476220726966858,0.7502408623695374,0.7530267834663391,0.7560237646102905","10.650981903076172"
"rag","50","15","5","20","beam","facebook/contriever",". Question: who was the first to say i'm going to disney world?","1733","50_1,50_17,50_15,50_20,50_14,50_18,50_3,50_7,50_6,50_5,50_12,97_23,50_21,97_20,50_2,50_11,50_10,41_18,50_13,21_15","0.4484078884124756,0.5278307795524597,0.5402358174324036,0.5592242479324341,0.5883681774139404,0.6065494418144226,0.6138380765914917,0.6415847539901733,0.6416415572166443,0.6452382802963257,0.6472541689872742,0.6501022577285767,0.6509515047073364,0.655571460723877,0.6614447832107544,0.6656998991966248,0.6658591032028198,0.6675732731819153,0.6710060238838196,0.6772934198379517","13.52844524383545"
"rag","12","15","5","20","beam","facebook/contriever",". Question: who sings the whiskey ain't workin anymore?","1804","12_1,12_2,12_9,12_16,12_3,12_17,12_7,12_11,12_15,12_8,12_13,12_14,12_6,97_23,12_19,12_12,50_21,50_17,12_10,50_19","0.48400068283081055,0.5222890973091125,0.5238503813743591,0.5523384809494019,0.5726422667503357,0.5811771154403687,0.5994148850440979,0.6033036708831787,0.6066684722900391,0.6083726286888123,0.6127504110336304,0.6129846572875977,0.6376118063926697,0.6390125751495361,0.6404238939285278,0.6489065885543823,0.6503886580467224,0.657081663608551,0.6665612459182739,0.6695461273193359","10.897595405578613"
"rag","20","15","5","20","beam","facebook/contriever",". Question: this inventor co-created the film fred ott’s sneeze?","1730","20_1,20_7,20_2,20_6,20_8,20_5,50_21,12_19,97_23,20_3,97_20,21_11,21_12,21_15,12_7,50_18,50_13,50_14,50_19,97_17","0.41650551557540894,0.4188894033432007,0.5060347318649292,0.5550219416618347,0.5772334337234497,0.6549433469772339,0.6561010479927063,0.6649699807167053,0.6759735345840454,0.6942148208618164,0.6972427368164062,0.6989328861236572,0.702600359916687,0.7041696906089783,0.7163985967636108,0.7171801328659058,0.7255168557167053,0.7263163328170776,0.7273752689361572,0.7275371551513672","10.96341323852539"
"rag","71","15","5","20","beam","facebook/contriever",". Question: what goes on the bottom of shepherd's pie?","1623","71_1,71_4,71_3,71_2,71_9,71_6,71_11,71_5,71_10,71_24,71_8,71_26,12_19,71_7,50_21,21_15,20_10,50_19,71_20,50_18","0.44567710161209106,0.4787258505821228,0.49661076068878174,0.5282909870147705,0.5584967136383057,0.5673633813858032,0.598293662071228,0.615800142288208,0.6226745843887329,0.633080005645752,0.6381220817565918,0.6478875279426575,0.6605355739593506,0.6629712581634521,0.6631173491477966,0.6839120388031006,0.6880160570144653,0.6893559694290161,0.691684901714325,0.6997916102409363","11.85632038116455"
