"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","68","15","5","10","beam","facebook/contriever",". Question: who played the detective in little boy blue?","860","68_11,68_10,68_1,68_5,68_9,52_18,68_2,68_13,91_9,91_15","0.5461668968200684,0.5657381415367126,0.5674620270729065,0.5899876952171326,0.5987536311149597,0.6424490213394165,0.6643192768096924,0.6770910024642944,0.6916247606277466,0.70055091381073","9.65053939819336"
"rag","31","15","5","10","beam","facebook/contriever",". Question: when was the first horrid henry book written?","1016","31_14,31_17,31_2,31_1,31_16,31_13,31_19,31_18,31_15,31_20","0.39870089292526245,0.4086969494819641,0.4286045432090759,0.43626970052719116,0.43685364723205566,0.4526256322860718,0.4589737057685852,0.4610942006111145,0.4753614068031311,0.4801176190376282","6.746486663818359"
"rag","81","15","5","10","beam","facebook/contriever",". Question: who plays grace in the secret life of the american teenager?","1017","81_3,81_2,81_9,81_11,81_6,81_1,81_8,81_12,81_4,81_13","0.5210627317428589,0.5375758409500122,0.5426884889602661,0.5999739170074463,0.6151203513145447,0.639846920967102,0.6493061780929565,0.6598876714706421,0.661086916923523,0.6747184991836548","13.740326881408691"
"rag","63","15","5","10","beam","facebook/contriever",". Question: who has won the canada open women's doubles?","930","63_1,63_2,63_24,63_23,63_4,63_16,63_25,81_1,81_15,63_18","0.5400531888008118,0.5548350214958191,0.5638060569763184,0.5721732378005981,0.6385299563407898,0.6529333591461182,0.6636308431625366,0.6748225688934326,0.6837807297706604,0.6954250931739807","21.423677444458008"
"rag","45","15","5","10","beam","facebook/contriever",". Question: where does the last name waller come from?","995","45_10,45_1,45_11,45_5,45_3,45_8,45_9,45_7,45_2,45_6","0.4454770088195801,0.5078780651092529,0.5084515810012817,0.5192887187004089,0.5204659104347229,0.5283390283584595,0.5459389686584473,0.5598070621490479,0.5732895135879517,0.5766410827636719","13.89374828338623"
"rag","53","15","5","10","beam","facebook/contriever",". Question: who wrote how do you do it by gerry and the pacemakers?","941","53_2,53_11,53_10,53_5,53_1,53_6,53_9,53_8,53_7,53_13","0.4720127582550049,0.48421424627304077,0.5410223007202148,0.5589298009872437,0.5674939155578613,0.5965749025344849,0.6187161207199097,0.6496262550354004,0.6633275747299194,0.6974064707756042","10.461092948913574"
"rag","67","15","5","10","beam","facebook/contriever",". Question: what type of reproduction do whiptail lizards use?","1016","67_8,67_9,67_5,67_4,67_1,67_6,67_7,67_11,67_10,67_3","0.4429335594177246,0.4430082440376282,0.4446176290512085,0.44634515047073364,0.47589975595474243,0.48351848125457764,0.4952380657196045,0.51137375831604,0.5376347899436951,0.5822852849960327","10.115228652954102"
"rag","78","15","5","10","beam","facebook/contriever",". Question: who sings i don't want to be lonely?","906","78_1,78_3,78_11,78_2,78_10,78_9,78_12,78_8,67_13,78_13","0.5703463554382324,0.5893895626068115,0.5915008783340454,0.615708589553833,0.6334249377250671,0.6348727941513062,0.6549311876296997,0.6731380224227905,0.674402117729187,0.7102935314178467","9.718867301940918"
"rag","27","15","5","10","beam","facebook/contriever",". Question: who wrote song what a friend we have in jesus?","1019","27_1,27_17,27_18,27_14,27_15,27_6,27_3,27_20,27_10,27_5","0.41471850872039795,0.47131824493408203,0.4833219647407532,0.5245888233184814,0.5536283254623413,0.5560498237609863,0.5676873922348022,0.58948814868927,0.607230007648468,0.6112926602363586","15.919351577758789"
"rag","39","15","5","10","beam","facebook/contriever",". Question: who is the original singer of just when i needed you most?","892","39_1,39_10,39_16,39_8,39_3,39_2,39_19,78_10,67_13,39_5","0.4886869192123413,0.5418868660926819,0.5733131170272827,0.5872860550880432,0.5893850922584534,0.5947912931442261,0.6052566766738892,0.6115091443061829,0.624634861946106,0.6278225183486938","12.192699432373047"
"rag","69","15","5","10","beam","facebook/contriever",". Question: what allows chyme to enter the small intestine?","1012","69_6,69_8,69_7,69_2,69_3,69_1,69_4,69_9,69_5,69_10","0.4046138525009155,0.4295269846916199,0.4344604015350342,0.4352511763572693,0.4438047409057617,0.4596768617630005,0.4787943363189697,0.5601692199707031,0.6156278252601624,0.6461454629898071","10.466718673706055"
"rag","42","15","5","10","beam","facebook/contriever",". Question: where would the group bacteroids likely be found?","1014","42_1,42_11,42_20,42_7,42_4,42_8,42_9,42_2,42_12,42_16","0.5250422954559326,0.5332707166671753,0.5460397005081177,0.5513339042663574,0.5516133308410645,0.558502197265625,0.5664860606193542,0.5719108581542969,0.5878906846046448,0.5931653380393982","11.75139331817627"
"rag","66","15","5","10","beam","facebook/contriever",". Question: where does the last name andersen originate from?","1014","66_1,66_11,66_10,66_9,66_6,66_2,66_3,66_4,66_5,66_8","0.39353978633880615,0.4381603002548218,0.4560062885284424,0.4822050929069519,0.49095505475997925,0.49297553300857544,0.5098767280578613,0.5133522748947144,0.5196563005447388,0.5562556385993958","10.306398391723633"
"rag","9","15","5","10","beam","facebook/contriever",". Question: how long did the democrats control the house and senate?","913","9_3,9_4,9_5,9_1,9_6,9_7,9_9,9_8,9_2,66_13","0.36488091945648193,0.3780577778816223,0.42609351873397827,0.44097578525543213,0.4420580267906189,0.523357629776001,0.5400733947753906,0.5577027797698975,0.5620983839035034,0.6133196353912354","6.2298903465271"
"rag","26","15","5","10","beam","facebook/contriever",". Question: who sang in the movie i walk the line?","770","26_1,26_3,26_13,66_13,26_10,26_15,26_5,67_13,69_12,26_6","0.510503888130188,0.5540208220481873,0.6335201859474182,0.6352380514144897,0.6375129222869873,0.6430883407592773,0.6549731492996216,0.6581424474716187,0.6641339063644409,0.6735517978668213","6.90857458114624"
"rag","59","15","5","10","beam","facebook/contriever",". Question: who is the premier of northern cape 2018?","778","59_1,59_2,59_7,59_6,59_3,59_5,59_4,66_13,69_12,67_13","0.4165988564491272,0.4227801561355591,0.4241618514060974,0.523210883140564,0.5432614684104919,0.5451602935791016,0.6023313999176025,0.634597897529602,0.6590970754623413,0.6605147123336792","8.74073314666748"
"rag","18","15","5","10","beam","facebook/contriever",". Question: who owns the biggest house in beverly hills?","1015","18_2,18_9,18_1,18_18,18_12,18_16,18_15,18_20,18_19,18_7","0.47363054752349854,0.4749230146408081,0.513821005821228,0.5144290924072266,0.516120195388794,0.5620560646057129,0.5644934177398682,0.5733629465103149,0.5758460760116577,0.5901999473571777","9.971219062805176"
"rag","89","15","5","10","beam","facebook/contriever",". Question: who sings god is great beer is good?","957","89_4,69_12,89_12,42_11,89_16,89_15,42_12,89_9,89_10,89_3","0.6249012351036072,0.6805628538131714,0.6943514347076416,0.7012264132499695,0.7023444771766663,0.7061219215393066,0.7080190181732178,0.712114691734314,0.7175823450088501,0.7223494052886963","15.438454627990723"
"rag","87","15","5","10","beam","facebook/contriever",". Question: what does the air gap do on a dishwasher?","1016","87_3,87_4,87_1,87_2,87_7,87_8,87_6,87_9,87_5,87_10","0.3667508363723755,0.4300895929336548,0.4378095865249634,0.4572923183441162,0.5096907615661621,0.527285099029541,0.5489606857299805,0.5904387831687927,0.6430840492248535,0.6581639647483826","12.134848594665527"
"rag","97","15","5","10","beam","facebook/contriever",". Question: who is the first indian climber of mount everest?","989","97_3,97_21,97_12,97_20,97_11,97_19,97_10,97_4,97_16,97_2","0.40176403522491455,0.40263229608535767,0.41009169816970825,0.41697555780410767,0.4217982292175293,0.42182743549346924,0.4265980124473572,0.4385465979576111,0.44296199083328247,0.4518304467201233","12.731689453125"
"rag","7","15","5","10","beam","facebook/contriever",". Question: what is in a pat o brien hurricane?","842","7_5,7_1,7_2,7_4,97_23,7_3,87_11,7_14,89_10,18_22","0.5481581687927246,0.5583107471466064,0.5787479281425476,0.6106871366500854,0.6361312866210938,0.6664630174636841,0.6723026037216187,0.6907745599746704,0.6934889554977417,0.6970477104187012","15.532856941223145"
"rag","44","15","5","10","beam","facebook/contriever",". Question: what is the name of son of lord krishna?","1014","44_16,44_14,44_18,44_8,44_10,44_2,44_9,44_1,44_3,44_5","0.5411081314086914,0.5527166724205017,0.5587035417556763,0.5729058980941772,0.5770130157470703,0.579082190990448,0.5799318552017212,0.5819876194000244,0.5846080780029297,0.5883640050888062","13.08517074584961"
"rag","84","15","5","10","beam","facebook/contriever",". Question: who played anna in once upon a time?","752","84_5,84_1,84_4,84_6,84_3,97_23,44_23,84_9,18_22,87_11","0.4916694164276123,0.5056592226028442,0.560198962688446,0.5788912177085876,0.586676836013794,0.6225283145904541,0.6371587514877319,0.6378821134567261,0.6506267786026001,0.6697437167167664","7.552749156951904"
"rag","96","15","5","10","beam","facebook/contriever",". Question: what is the average salary for a us congressman?","864","96_14,96_11,96_13,96_1,96_12,96_4,97_23,96_3,84_9,96_8","0.45694220066070557,0.5167113542556763,0.5188655853271484,0.5326017737388611,0.58867347240448,0.5923687219619751,0.6280417442321777,0.6362286806106567,0.6443778276443481,0.6472290754318237","13.162333488464355"
"rag","15","15","5","10","beam","facebook/contriever",". Question: what type of joint connects the incus with the malleus?","850","15_1,15_2,15_5,15_3,15_6,84_9,44_23,97_23,15_4,18_22","0.4829651117324829,0.5170429944992065,0.5362871885299683,0.5548586845397949,0.6368836164474487,0.6543950438499451,0.660255491733551,0.6633998155593872,0.6727422475814819,0.6752824187278748","7.698587417602539"
"rag","17","15","5","10","beam","facebook/contriever",". Question: when was the lupus foundation of america founded?","1012","17_4,17_12,17_2,17_6,17_7,17_5,17_1,17_11,17_9,17_3","0.32590460777282715,0.3282991051673889,0.34099966287612915,0.35542935132980347,0.36100226640701294,0.36887407302856445,0.37024813890457153,0.3791029453277588,0.39022600650787354,0.3919394612312317","7.451234340667725"
"rag","41","15","5","10","beam","facebook/contriever",". Question: what started the war between us and japan?","1016","41_3,41_1,41_17,41_8,41_2,41_5,41_4,41_10,41_16,41_12","0.5222247242927551,0.5227248668670654,0.5249277949333191,0.5263944864273071,0.5295812487602234,0.5383033156394958,0.5436258912086487,0.5480446815490723,0.5555620789527893,0.5620326399803162","11.162117004394531"
"rag","24","15","5","10","beam","facebook/contriever",". Question: who sang i put a spell on you in hocus pocus?","971","24_13,24_1,24_21,24_12,24_3,24_18,24_2,24_5,24_8,84_9","0.5742486715316772,0.5820406675338745,0.6370190978050232,0.6575348377227783,0.6612217426300049,0.6727272272109985,0.6793180704116821,0.6793615221977234,0.6916756629943848,0.6920009851455688","10.35022258758545"
"rag","21","15","5","10","beam","facebook/contriever",". Question: who played jennifer in back to the future?","1014","21_2,21_7,21_6,21_3,21_10,21_8,21_13,21_4,21_12,21_11","0.5505572557449341,0.5547623634338379,0.5555531978607178,0.5580109357833862,0.5644217133522034,0.6006404161453247,0.6088514924049377,0.6103236675262451,0.6157246828079224,0.6256917715072632","16.543298721313477"
"rag","22","15","5","10","beam","facebook/contriever",". Question: where are the cardiac and vasomotor centers found?","951","22_1,22_8,22_2,22_3,22_5,22_4,15_5,15_4,97_23,22_7","0.4481942057609558,0.5787687301635742,0.5818321108818054,0.639060378074646,0.6555328369140625,0.6894851922988892,0.6964520215988159,0.6982494592666626,0.7003989815711975,0.7006354928016663","14.609034538269043"
"rag","50","15","5","10","beam","facebook/contriever",". Question: who was the first to say i'm going to disney world?","1016","50_1,50_17,50_15,50_20,50_14,50_18,50_3,50_7,50_6,50_12","0.4484078884124756,0.5278308391571045,0.5402358174324036,0.5592242479324341,0.5883681178092957,0.6065493822097778,0.6138380765914917,0.6415846347808838,0.6416415572166443,0.6472541689872742","15.236644744873047"
"rag","12","15","5","10","beam","facebook/contriever",". Question: who sings the whiskey ain't workin anymore?","1013","12_1,12_2,12_9,12_16,12_3,12_17,12_7,12_11,12_15,12_8","0.484000563621521,0.5222888588905334,0.5238504409790039,0.5523384809494019,0.572641909122467,0.5811771154403687,0.5994148254394531,0.6033036112785339,0.6066685318946838,0.6083725690841675","9.106365203857422"
"rag","20","15","5","10","beam","facebook/contriever",". Question: this inventor co-created the film fred ott’s sneeze?","847","20_1,20_7,20_2,20_6,20_8,20_5,50_21,12_19,97_23,20_3","0.4165055751800537,0.4188896417617798,0.5060348510742188,0.5550220012664795,0.5772335529327393,0.6549434661865234,0.6561009883880615,0.6649700999259949,0.6759735345840454,0.6942148208618164","7.188199520111084"
"rag","71","15","5","10","beam","facebook/contriever",". Question: what goes on the bottom of shepherd's pie?","1015","71_1,71_4,71_3,71_2,71_9,71_6,71_11,71_5,71_10,71_24","0.44567734003067017,0.47872602939605713,0.49661093950271606,0.5282914042472839,0.5584969520568848,0.5673636198043823,0.5982939004898071,0.6158002614974976,0.6226747632026672,0.633080244064331","11.504009246826172"
"rag","75","15","5","10","beam","facebook/contriever",". Question: who sang the most number of songs in the world?","870","75_1,75_19,75_4,75_18,75_17,75_2,75_5,75_3,71_26,12_19","0.5755904316902161,0.5797280669212341,0.5990932583808899,0.616946816444397,0.6341724395751953,0.6342024803161621,0.6350069046020508,0.6354698538780212,0.6464935541152954,0.6481515765190125","12.357040405273438"
"rag","57","15","5","10","beam","facebook/contriever",". Question: who owns spirit of the suwannee music park?","788","57_1,57_3,57_6,57_2,57_5,71_26,12_19,12_11,12_13,21_15","0.37197721004486084,0.402005672454834,0.46734607219696045,0.4990304708480835,0.514544665813446,0.640341579914093,0.6452783346176147,0.6980825662612915,0.7155703902244568,0.7203892469406128","9.405109405517578"
"rag","36","15","5","10","beam","facebook/contriever",". Question: who is the singer of kal ho na ho?","877","36_1,36_10,36_7,36_6,36_2,36_8,36_5,36_12,71_26,36_4","0.4431993365287781,0.4930878281593323,0.508990466594696,0.5458201169967651,0.5504476428031921,0.5882068872451782,0.6013064384460449,0.6275663375854492,0.6317669749259949,0.6324459314346313","7.985260486602783"
"rag","13","15","5","10","beam","facebook/contriever",". Question: what episode does marnie come back in geordie shore?","886","13_1,13_5,13_11,13_12,13_9,13_3,13_10,13_4,13_13,13_6","0.4778022766113281,0.5006505846977234,0.5314944982528687,0.5358027219772339,0.543999195098877,0.5725865364074707,0.5798506140708923,0.5972585678100586,0.6022422313690186,0.6742509007453918","7.8463006019592285"
"rag","55","15","5","10","beam","facebook/contriever",". Question: is jaffa cakes a biscuit or a cake?","1013","55_2,55_8,55_1,55_3,55_10,55_15,55_4,55_6,55_7,55_11","0.388083815574646,0.3928682804107666,0.4190945029258728,0.43129652738571167,0.46925854682922363,0.4809749126434326,0.4826529026031494,0.4838804602622986,0.48758018016815186,0.489590048789978","11.495537757873535"
"rag","14","15","5","10","beam","facebook/contriever",". Question: who sings love will keep us alive by the eagles?","942","14_1,14_12,14_10,14_2,14_11,14_14,14_9,14_15,14_13,12_19","0.45936018228530884,0.5401599407196045,0.5420815348625183,0.5442110896110535,0.544853687286377,0.5466670989990234,0.561795711517334,0.5839461088180542,0.6064813733100891,0.6067295074462891","10.324481964111328"
"rag","70","15","5","10","beam","facebook/contriever",". Question: who sings the theme song for the tv show cops?","858","70_6,70_7,71_26,70_1,70_2,70_13,70_11,14_14,70_18,14_9","0.5210562348365784,0.6393316388130188,0.6514911651611328,0.6560080051422119,0.6584922075271606,0.6615136861801147,0.6638270616531372,0.6700513362884521,0.6725887656211853,0.6747158169746399","12.371986389160156"
"rag","2","15","5","10","beam","facebook/contriever",". Question: when did 10 shilling note go out of circulation?","1015","2_1,2_3,2_5,2_8,2_11,2_2,2_4,2_7,2_6,2_10","0.4052329659461975,0.43175315856933594,0.43309491872787476,0.47953617572784424,0.48016393184661865,0.4867364764213562,0.4975207448005676,0.5015980005264282,0.5170260071754456,0.5210199356079102","11.636399269104004"
"rag","47","15","5","10","beam","facebook/contriever",". Question: who sang the songs on walk the line?","945","47_1,47_3,47_13,14_15,14_9,47_10,14_14,71_26,14_11,47_8","0.5078678131103516,0.5593585968017578,0.6151098012924194,0.636197566986084,0.6437572240829468,0.6455283164978027,0.6581919193267822,0.6604831218719482,0.6614038944244385,0.6666895151138306","12.655835151672363"
"rag","77","15","5","10","beam","facebook/contriever",". Question: who sang the song should have been a cowboy?","1017","77_1,77_5,77_6,77_7,77_9,77_11,77_2,77_17,77_10,77_16","0.49210113286972046,0.5544652938842773,0.5807193517684937,0.5842264294624329,0.589779794216156,0.6128149628639221,0.6134226322174072,0.6225957274436951,0.6244182586669922,0.6256378889083862","10.200790405273438"
"rag","1","15","5","10","beam","facebook/contriever",". Question: who sang i ran all the way home?","944","1_3,1_1,71_26,77_17,14_15,77_10,77_12,77_5,1_2,1_5","0.6009569764137268,0.6250650882720947,0.6751724481582642,0.6805169582366943,0.6877188682556152,0.688035249710083,0.690255880355835,0.6945551633834839,0.6962250471115112,0.6965067386627197","16.694175720214844"
"rag","16","15","5","10","beam","facebook/contriever",". Question: what is the second largest country in asia?","989","16_1,16_2,16_7,16_18,16_5,16_17,16_8,16_15,16_4,16_6","0.48837995529174805,0.5331068634986877,0.5409502387046814,0.5487017035484314,0.5628913044929504,0.5654381513595581,0.5716822147369385,0.5802764296531677,0.5874930024147034,0.5979890823364258","11.568259239196777"
"rag","32","15","5","10","beam","facebook/contriever",". Question: who sang the theme song for the man with the golden gun?","1019","32_2,32_3,32_10,32_8,32_15,32_9,32_1,32_11,32_12,32_4","0.5049127340316772,0.5191407203674316,0.5217593908309937,0.5224825143814087,0.5453765988349915,0.554949939250946,0.5686413645744324,0.5839128494262695,0.5949766635894775,0.595861554145813","8.56491756439209"
"rag","54","15","5","10","beam","facebook/contriever",". Question: where does the last name roberts come from?","742","54_1,54_5,54_6,54_2,54_4,16_19,77_21,14_18,54_3,54_7","0.44743478298187256,0.5438026189804077,0.5699360370635986,0.5925738215446472,0.6124227046966553,0.6394799947738647,0.6555772423744202,0.6940769553184509,0.6987706422805786,0.6996117830276489","8.95187759399414"
"rag","83","15","5","10","beam","facebook/contriever",". Question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1021","83_1,83_2,83_21,83_23,83_13,83_8,83_10,83_14,83_16,83_17","0.4403124451637268,0.4881058931350708,0.4939343333244324,0.5189255475997925,0.5195068120956421,0.531902551651001,0.5325015783309937,0.5445953607559204,0.5487228631973267,0.5491026043891907","10.98202133178711"
"rag","51","15","5","10","beam","facebook/contriever",". Question: who is the captain of richmond football club?","885","51_9,51_1,51_6,51_4,51_3,51_2,51_8,83_24,16_19,51_7","0.3999764323234558,0.46011531352996826,0.4837457537651062,0.5264521241188049,0.5512322187423706,0.5558432340621948,0.5633018016815186,0.6492640972137451,0.6561540365219116,0.6757982969284058","7.65396785736084"
"rag","80","15","5","10","beam","facebook/contriever",". Question: what's the difference between salisbury steak and hamburger steak?","1020","80_1,80_7,80_5,80_19,80_12,80_10,80_4,80_9,80_13,80_8","0.3693259358406067,0.44551002979278564,0.4477558732032776,0.46517813205718994,0.47543513774871826,0.5145232677459717,0.5360621213912964,0.5397025942802429,0.5609878897666931,0.5631299018859863","13.66504955291748"
"rag","79","15","5","10","beam","facebook/contriever",". Question: where is the heart of palm on a palm tree?","944","79_1,79_5,79_6,79_2,79_10,79_4,79_9,79_3,79_8,80_21","0.4583275318145752,0.47340983152389526,0.5016920566558838,0.507787823677063,0.5421128273010254,0.5522191524505615,0.5693743228912354,0.5750958919525146,0.579001784324646,0.6779085397720337","17.035541534423828"
"rag","61","15","5","10","beam","facebook/contriever",". Question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1028","61_10,61_7,61_9,61_8,61_11,61_12,61_3,61_13,61_4,61_2","0.46108704805374146,0.4694823622703552,0.47119420766830444,0.4979240894317627,0.5113682150840759,0.5331850051879883,0.564110279083252,0.5653992891311646,0.5677698850631714,0.5710968971252441","4.595362186431885"
"rag","46","15","5","10","beam","facebook/contriever",". Question: how old do you have to be to get a gun licence in nz?","1018","46_1,46_11,46_5,46_2,46_13,46_12,46_8,46_3,46_7,46_4","0.3767968416213989,0.43732041120529175,0.45604538917541504,0.4709544777870178,0.47284913063049316,0.4851735234260559,0.49933934211730957,0.5286577343940735,0.551899254322052,0.5564359426498413","12.994043350219727"
"rag","65","15","5","10","beam","facebook/contriever",". Question: what is the meaning of gorakh dhanda in urdu?","782","65_7,65_2,65_5,65_6,65_8,65_4,65_1,80_21,61_14,65_9","0.5661786198616028,0.5760090351104736,0.5931626558303833,0.6085216999053955,0.6136837005615234,0.6322330236434937,0.6550948619842529,0.6587395668029785,0.6634005308151245,0.6685197949409485","10.643241882324219"
"rag","29","15","5","10","beam","facebook/contriever",". Question: when did the song things that make you go hmmm come out?","865","29_2,29_3,29_1,29_13,80_21,29_10,29_9,29_11,29_15,61_14","0.5088328123092651,0.5987870097160339,0.6020204424858093,0.6115825176239014,0.6473469734191895,0.6531727313995361,0.6820963621139526,0.6905431747436523,0.6910785436630249,0.7018987536430359","9.893393516540527"
"rag","98","15","5","10","beam","facebook/contriever",". Question: cast of the have and have nots play?","862","98_1,98_13,98_17,98_14,98_16,98_12,98_15,51_8,61_14,98_18","0.5549885630607605,0.5582758188247681,0.6155999898910522,0.6584374904632568,0.6620450019836426,0.6634256839752197,0.6981796026229858,0.7254768013954163,0.7304069995880127,0.7379648685455322","8.489383697509766"
"rag","8","15","5","10","beam","facebook/contriever",". Question: where does the last name orozco originate from?","889","8_1,8_3,8_4,8_5,8_2,8_6,61_14,29_11,29_15,79_11","0.3877755403518677,0.4370596408843994,0.4494701623916626,0.4964118003845215,0.5254002809524536,0.6530329585075378,0.6719948649406433,0.7141717076301575,0.7306932210922241,0.7393938302993774","9.439800262451172"
"rag","58","15","5","10","beam","facebook/contriever",". Question: what is the name of india pakistan border?","1016","58_6,58_7,58_1,58_10,58_8,58_5,58_2,58_16,58_12,58_3","0.3720659613609314,0.39208441972732544,0.4206405282020569,0.47870177030563354,0.4801425337791443,0.4913964867591858,0.4947187304496765,0.5087807178497314,0.5235514044761658,0.5243295431137085","16.100431442260742"
"rag","11","15","5","10","beam","facebook/contriever",". Question: which british city is farthest from the sea?","894","58_7,11_13,11_12,58_6,11_14,11_18,58_18,58_2,58_5,58_3","0.6000089645385742,0.6398863196372986,0.6422791481018066,0.6453022360801697,0.6513012051582336,0.6537727117538452,0.666536271572113,0.6684711575508118,0.673410177230835,0.6797020435333252","15.981014251708984"
"rag","35","15","5","10","beam","facebook/contriever",". Question: who played mrs warboys in one foot in the grave?","906","35_1,35_5,35_4,35_6,11_18,35_7,35_3,35_14,35_2,35_12","0.5576387643814087,0.5790178179740906,0.5979529023170471,0.6568610072135925,0.6574347019195557,0.669184148311615,0.6830755472183228,0.6877680420875549,0.6879515051841736,0.6951190829277039","7.763977527618408"
"rag","19","15","5","10","beam","facebook/contriever",". Question: who stepped out of the dithyrambic chorus to become the first actor?","957","19_2,19_9,19_6,19_3,19_7,19_11,35_5,19_5,11_18,35_12","0.5073003768920898,0.5912184715270996,0.5953037738800049,0.597564697265625,0.605495035648346,0.6069167852401733,0.6413512825965881,0.6499296426773071,0.6499361991882324,0.653384268283844","15.98218059539795"
"rag","40","15","5","10","beam","facebook/contriever",". Question: where was the salvation army's christmas collection kettle first introduced?","1016","40_3,40_11,40_12,40_1,40_10,40_6,40_9,40_5,40_2,40_8","0.45505261421203613,0.5270051956176758,0.5294070839881897,0.5340111255645752,0.5629825592041016,0.5639479756355286,0.5659980773925781,0.5748347640037537,0.5749063491821289,0.586005449295044","18.499107360839844"
"rag","82","15","5","10","beam","facebook/contriever",". Question: sequel to a christmas story it runs in the family?","924","82_12,82_14,82_3,82_15,82_13,82_5,19_15,82_1,82_18,82_10","0.5432681441307068,0.5653284788131714,0.6010863780975342,0.6194720268249512,0.6221882104873657,0.6424202919006348,0.6486829519271851,0.651305079460144,0.6570768356323242,0.6641630530357361","11.59508228302002"
"rag","4","15","5","10","beam","facebook/contriever",". Question: where was because i could not stop for death published?","975","4_1,4_13,4_7,4_6,4_11,4_15,4_16,4_12,82_15,82_18","0.47387176752090454,0.6061298847198486,0.6065905094146729,0.6131272315979004,0.6524391174316406,0.660477876663208,0.703092098236084,0.7113252878189087,0.7153992652893066,0.7222896814346313","11.242166519165039"
