"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","68","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang the song good morning good morning? Answer: ","535","68_1,7_10,38_7,68_5,7_9","0.3134108781814575,0.34304600954055786,0.36730653047561646,0.3745373487472534,0.37916505336761475","~~~ The  song  was  written  ","Judy Garland and,Mickey Rooney .,Debbie Reynolds ,,Gene Kelly and,Donald O'Connor .","14.142840385437012,28.5113582611084,42.60661315917969,54.92122268676758,36.73598098754883,60.22185134887695,39.68297576904297,62.09878158569336,48.92753601074219,67.83216857910156","0","0","0"
"rag","31","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when does season 8 of shameless come back? Answer: ","517","31_1,31_15,31_2,31_19,31_27","0.25695931911468506,0.3051592707633972,0.3059333562850952,0.3301110863685608,0.33915334939956665"," been waiting for season 8 of shameless to","November 5 , 2017 .,November 5 , 2017 .,November 5 , 2017 .,November 5 , 2017 .,November 5 , 2017 .","17.12141227722168,53.51670837402344,54.538665771484375,54.5437126159668,57.59397506713867,60.683380126953125,51.29477310180664,66.13728332519531,21.932559967041016,52.715171813964844","0","0","0"
"rag","81","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: which level of weight bearing often comes with a set number of pounds? Answer: ","522","81_8,81_9,79_25,81_1,81_4","0.20996642112731934,0.2315908670425415,0.23710942268371582,0.23794156312942505,0.23801296949386597"," been told that the first level of weight bearing","Partial weight - bearing :","12.626585006713867,48.993125915527344,49.47313690185547,46.36324691772461,46.74818420410156,50.32256317138672,45.93161392211914,50.66396713256836,55.85054397583008,63.6217155456543","0.030601688609851067","0.3333333333333333","0"
"rag","63","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: actress who plays penelope garcia on criminal minds? Answer: ","561","63_3,63_14,63_15,63_27,63_24","0.24442058801651,0.2952191233634949,0.3004346489906311,0.33393049240112305,0.33393096923828125","Penelope Garcia is played by Kirsten","Kirsten Simone Vangsness (,Kirsten Simone Vangsness (,Kirsten Simone Vangsness (,Kirsten Simone Vangsness (,Kirsten Simone Vangsness (","13.471044540405273,39.72052764892578,22.188859939575195,60.94596862792969,47.36306381225586,54.40908432006836,57.4822883605957,25.88953399658203,37.347320556640625,45.71735763549805","0.03759340464156993","0.22222222222222224","0"
"rag","45","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what city was zeus the patron god of? Answer: ","538","45_7,45_15,45_4,45_13,45_10","0.20300441980361938,0.2103838324546814,0.21368956565856934,0.21871960163116455,0.23366737365722656",".
The  patron  gods","Elis and,Olympia had,Elis and,Olympia had,Elis and,Olympia had,Elis and,Olympia had,Elis and,Olympia had","17.971769332885742,47.9018669128418,51.76276397705078,19.10975456237793,58.403526306152344,43.85893630981445,31.694732666015625,67.148193359375,49.448822021484375,41.72823715209961","0","0","0"
"rag","53","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the phrase rock chalk jayhawk come from? Answer: ","512","53_1,53_4,53_2,53_11,53_12","0.2781909108161926,0.28097808361053467,0.30180680751800537,0.3030860424041748,0.3218756318092346"," heard it said that it comes from the fact","the university 's science club in 1886 .","15.419946670532227,55.9748420715332,49.07722854614258,47.47406005859375,52.271934509277344,53.84733581542969,58.60357666015625,61.320404052734375,54.384273529052734,50.041709899902344","0.02573285025273419","0.125","0"
"rag","67","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when should a non rebreather mask be used? Answer: ","535","67_2,67_11,67_9,67_4,67_16","0.2696130871772766,0.2700836658477783,0.2702444791793823,0.2712444067001343,0.2910153865814209","A non-rebreather mask is used","for patients with physical trauma , chronic airway limitation , cluster headache , smoke inhalation , and carbon monoxide poisoning , or any other patients who require high - concentration oxygen , but do not require breathing assistance .,patients with physical trauma , chronic airway limitation , cluster headache , smoke inhalation , and carbon monoxide poisoning , or any other patients who require high - concentration oxygen , but do not require breathing assistance .,for patients with physical trauma , chronic airway limitation , cluster headache , smoke inhalation , and carbon monoxide poisoning , or any other patients who require high - concentration oxygen , but do not require breathing assistance .","13.396906852722168,35.782039642333984,51.163604736328125,60.61267852783203,52.09886169433594,30.043292999267578,35.73454284667969,53.6982536315918,51.61846923828125,52.29154586791992","0","0","0"
"rag","78","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: locations for the film an englishman who went up a hill? Answer: ","534","78_27,78_1,78_18,78_22,78_4","0.22788280248641968,0.2294597625732422,0.24191176891326904,0.25273656845092773,0.2549765110015869"," been looking for this film for years and i","Llanrhaeadr - ym - Mochnant and Llansilin in Powys .,Llanrhaeadr - ym - Mochnant and Llansilin in Powys .,Llanrhaeadr - ym - Mochnant and,Llansilin in Powys .","14.496696472167969,50.13002014160156,52.67969512939453,54.248512268066406,54.734336853027344,52.47002410888672,52.28422546386719,56.857421875,53.21482467651367,51.26577377319336","0.02302676613984314","0.10096153846153846","0"
"rag","27","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who said life is like a bowl of cherries? Answer: ","534","27_1,78_18,27_12,27_9,78_25","0.239912748336792,0.3241352438926697,0.3426453471183777,0.3431258797645569,0.36348551511764526","est hemingway.
Life  is","Lew Brown ,","14.446560859680176,34.129512786865234,34.60935974121094,34.05406188964844,56.8931770324707,49.30337142944336,50.07240676879883,15.78111457824707,62.76430130004883,39.08760452270508","0","0","0"
"rag","39","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who has the most yards per carry in nfl history? Answer: ","540","39_21,39_2,39_1,39_3,39_22","0.19284510612487793,0.20788055658340454,0.21953284740447998,0.23357731103897095,0.24053001403808594","  marshall  has  the  most","Emmitt Smith </Td>,Emmitt Smith </Td>,Jim Brown </Td>,Jim Brown </Td>","14.929265022277832,17.951637268066406,15.809991836547852,18.684202194213867,49.714176177978516,29.92998504638672,51.160545349121094,41.76067352294922,60.54306411743164,45.888545989990234","0","0","0"
"rag","69","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what time is it in alaska time zone? Answer: ","525","69_1,69_14,69_5,69_11,69_16","0.22518283128738403,0.22871756553649902,0.22956931591033936,0.2415158748626709,0.2471473217010498"," been wondering the same thing. i live in","UTC − 09 : 00 )","13.916764259338379,52.8030891418457,51.381980895996094,54.55074691772461,58.32698059082031,59.85100555419922,55.51321029663086,50.50885009765625,53.21053695678711,57.354034423828125","0","0","0"
"rag","42","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when was the miraculous journey of edward tulane published? Answer: ","530","42_1,78_25,42_3,45_25,53_6","0.2517915964126587,0.3131035566329956,0.3233473300933838,0.3367909789085388,0.34023135900497437","the miraculous journey of edward tul","March 30 , 2006 </Td>,March 30 , 2006 </Td>,2006 novel,2006 novel,March 30 , 2006 </Td>","14.454483985900879,34.45561218261719,56.7551155090332,33.5391960144043,60.46497344970703,60.3045768737793,60.32872009277344,27.32757568359375,53.1012077331543,33.21421813964844","0","0","0"
"rag","66","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did jelly beans became associated with easter? Answer: ","534","66_5,66_4,66_7,66_3,66_2","0.24863159656524658,0.33240270614624023,0.3457181453704834,0.34685224294662476,0.3740745782852173"," heard that they were first associated with easter","1930s due,during the 1930s due,sometime during the 1930s due,sometime during the 1930s due,sometime during the 1930s due","14.796116828918457,54.28767395019531,51.798641204833984,54.47230911254883,55.588890075683594,51.7974967956543,56.70973205566406,60.44282531738281,65.10285949707031,42.708919525146484","0","0","0"
"rag","9","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: is jaffa cakes a biscuit or a cake? Answer: ","536","9_14,9_1,9_2,9_4,9_11","0.2135137915611267,0.2233874797821045,0.2368432879447937,0.24540168046951294,0.2562263011932373"," always thought of jaffa cakes as a","cakes introduced,Cake </Td>,the Jaffa cake should be considered a cake for tax purposes .,biscuit - sized cakes introduced","15.51229190826416,53.92366027832031,52.29759979248047,58.03184509277344,63.46025085449219,50.88917541503906,57.76972961425781,62.7718505859375,57.027793884277344,59.45053482055664","0.03848196746087264","0.2398989898989899","0"
"rag","26","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name waters come from? Answer: ","532","26_23,26_22,26_19,78_16,26_3","0.280931293964386,0.3110843896865845,0.32402920722961426,0.33962225914001465,0.34186506271362305"," been told that it comes from the welsh","Wales and Yorkshire .,`` Wat '' , or `` Wa'ter '' , an old pronunciation of Gaultier or Walter ,,the surname Watson ( `` Wat 's son '' ) .,Wales and,Yorkshire .,Wales and,Yorkshire .","15.812650680541992,51.88328170776367,50.7462043762207,52.7831916809082,57.351497650146484,57.7406005859375,58.210777282714844,54.7994270324707,51.86276626586914,49.31520080566406","0.019656210252772192","0.020408163265306124","0"
"rag","59","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: the father son and holy spirit in latin? Answer: ","519","59_6,59_19,59_2,59_4,59_18","0.21433591842651367,0.2339416742324829,0.242389976978302,0.2577630281448364,0.2910935878753662","�Ego sum qui sum, et qui","in nomine Patris et Filii et Spiritus Sancti ),Patris et Filii et Spiritus Sancti ),Patris et Filii et Spiritus Sancti ),in nomine Patris et Filii et Spiritus Sancti )","10.310948371887207,21.99169921875,17.41328239440918,21.08110237121582,26.25251007080078,21.688974380493164,19.932498931884766,29.240995407104492,27.419189453125,20.18263816833496","0.03182213000550693","0.15476190476190477","0"
"rag","18","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: ahana from dil sambhal ja zara real name? Answer: ","522","18_36,18_1,18_37,18_35,18_2","0.26658743619918823,0.275567889213562,0.30523282289505005,0.307223379611969,0.3102715015411377"," Dil Sambhal Ja Zara is a","Smriti Kalra </Td>,Smriti Kalra </Td>,Smriti Kalra </Td>,Smriti Kalra </Td>","13.612844467163086,40.54139709472656,47.03457260131836,42.43596649169922,54.30356216430664,54.11183166503906,44.538150787353516,53.05910110473633,41.206485748291016,45.04659652709961","0","0","0"
"rag","89","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: the patient self-determination act (psda) mandates that? Answer: ","529","89_13,89_1,89_22,89_25,89_10","0.21332675218582153,0.2337055802345276,0.2458122968673706,0.2488311529159546,0.24914371967315674","the patient self-determination act (psda","required many hospitals , nursing homes , home health agencies , hospice providers , health maintenance organizations ( HMOs ) , and other health care institutions to provide information about advance health care directives to adult patients upon their admission to the healthcare facility .,required many hospitals , nursing homes , home health agencies , hospice providers , health maintenance organizations ( HMOs ) , and other health care institutions to provide information about advance health care directives to adult patients upon their admission to the healthcare facility .,many hospitals , nursing homes , home health agencies , hospice providers , health maintenance organizations ( HMOs ) , and other health care institutions to provide information about advance health care directives to adult patients upon their admission to the healthcare facility .","13.426825523376465,35.4791374206543,49.166316986083984,47.65283203125,65.88075256347656,48.799617767333984,54.5378532409668,58.48001480102539,40.95607376098633,43.153961181640625","0.000018704276051920803","0.04688076781100037","0"
"rag","87","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: uruguay is located along what body of water? Answer: ","508","87_1,87_4,87_2,87_3,26_1","0.2556154727935791,0.2687729597091675,0.3445885181427002,0.3600121736526489,0.3715860843658447"," been looking for this answer for a while now","Bay of Montevideo </Li>","13.825512886047363,51.40761184692383,50.50095748901367,53.993255615234375,53.456295013427734,47.386436462402344,56.48890686035156,56.86708450317383,55.65367889404297,57.7087516784668","0","0","0"
"rag","97","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did the song holiday road come out? Answer: ","527","97_2,97_9,97_11,97_10,97_3","0.2881760597229004,0.3344320058822632,0.3391605615615845,0.3398172855377197,0.3454324007034302"," been looking for this song for a while now","June 24 , 1983 </Td>,1983 single,1983 single,June 24 , 1983 </Td>,1983 single","15.507987976074219,54.09420394897461,54.494327545166016,55.00224304199219,55.3979377746582,54.7044792175293,54.281986236572266,56.97388458251953,58.5523796081543,56.24433898925781","0","0","0"
"rag","7","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote trust and believe by keyshia cole? Answer: ","533","7_2,7_7,7_31,7_3,7_25","0.26778537034988403,0.28283005952835083,0.31489527225494385,0.31720560789108276,0.3212968111038208"," been looking for the lyrics to trust and believe","Guordan Banks and Jessyca Wilson of R&B duo The Righterz .,Keyshia Cole ,,Darhyl Camper , Jr. ,,Jessyca Wilson &,Guordan Banks </Td>,Guordan Banks and,Jessyca Wilson of,Keyshia Cole ,,Darhyl Camper , Jr. ,,Jessyca Wilson &,Guordan Banks </Td>","15.259904861450195,52.05300521850586,52.52360153198242,52.947296142578125,50.96224594116211,50.2080192565918,51.50653076171875,60.01288604736328,57.549644470214844,53.92726135253906","0.0206052556810215","0.024242424242424242","0"
"rag","44","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is net profit on the balance sheet? Answer: ","542","44_11,44_13,44_16,44_7,44_6","0.22427910566329956,0.22774040699005127,0.2463001012802124,0.24993932247161865,0.2543654441833496","Net profit is the bottom line of the income","on the bottom line of the report .,on the bottom line of the report .,on the bottom line of the report .","12.551669120788574,34.03340148925781,58.9758415222168,47.38615417480469,45.104148864746094,49.9970703125,58.09952926635742,45.3523063659668,51.18901824951172,52.69199752807617","0.44632361378533286","0.6250000000000001","0"
"rag","84","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is the table of contents found in a book? Answer: ","507","84_2,84_11,84_5,84_8,84_9","0.20931005477905273,0.22684931755065918,0.2571777105331421,0.2606574296951294,0.2610691785812378","  The  table  of  contents  ","usually appears after the title page , copyright notices , and , in technical journals , the abstract ; and before any lists of tables or figures , the foreword , and the preface .,usually found on a page before the start of a written work ,,usually found on a page before the start of a written work ,,usually found on a page before the start of a written work ,,on a page before the start of a written work , of its chapter or section titles or brief descriptions with their commencing page numbers .","13.124092102050781,46.42771911621094,22.94904136657715,61.491844177246094,46.98019027709961,69.38922882080078,53.802249908447266,68.3077163696289,47.043670654296875,64.06541442871094","0.006432854093395396","0.2043778801843318","0"
"rag","96","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who became the king of ayodhya after ram? Answer: ","527","96_10,96_13,96_12,96_4,96_11","0.23162221908569336,0.23168379068374634,0.2503873109817505,0.2618929147720337,0.2670658826828003","o and juliet essay on love.
","Kusha ruled,Kusha ruled,Kusha ruled,Kusha -","14.92011547088623,33.46475601196289,44.516761779785156,53.5490608215332,52.86614227294922,40.42715072631836,38.0474739074707,36.36592483520508,46.06501388549805,50.80064010620117","0","0","0"
"rag","15","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is net profit on the balance sheet? Answer: ","538","44_11,15_11,44_13,15_13,44_16","0.22427910566329956,0.22427910566329956,0.22774040699005127,0.22774040699005127,0.2463001012802124","  including  a  fair  share  ","on the bottom line of the report .,on the bottom line of the report .,on the bottom line of the report .","13.15291976928711,52.40116882324219,31.308120727539062,60.89266586303711,41.34367370605469,71.31948852539062,44.54965591430664,72.20059204101562,32.052101135253906,74.01984405517578","0","0","0"
"rag","17","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what is the meaning of the name mandy? Answer: ","519","17_1,44_11,15_11,17_6,17_2","0.26162660121917725,0.3463626503944397,0.3463626503944397,0.35628485679626465,0.3608057498931885"," been told that it means ""loved""","Lovable </Td>,Lovable </Td>,Lovable </Td>,Lovable </Td>","14.12496566772461,51.61121368408203,48.592552185058594,54.31196212768555,60.01213073730469,60.19689178466797,55.01720428466797,47.39156723022461,41.13478469848633,45.22523498535156","0","0","0"
"rag","41","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when was the immigration act passed in canada? Answer: ","546","41_2,41_7,41_22,41_3,41_1","0.24805808067321777,0.2521989345550537,0.2598327398300171,0.2650070786476135,0.2699723243713379"," The Chinese Immigration Act, 1923, also known","1923 ,,1923 ,,1923 .,1923 ,","13.501277923583984,40.2349853515625,53.10847091674805,52.81562805175781,52.95325469970703,49.36056900024414,44.984413146972656,42.56942367553711,42.6788444519043,60.20636749267578","0","0.25","0"
"rag","24","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name galvez come from? Answer: ","505","24_1,24_7,87_4,44_11,15_11","0.27858030796051025,0.3079100251197815,0.3505362272262573,0.3611181974411011,0.3611181974411011"," been told that it comes from the spanish","Spanish surname .,Spanish surname","17.09918975830078,52.34064483642578,50.442893981933594,52.67755126953125,55.9372444152832,57.91931915283203,58.71937561035156,50.84214782714844,52.37485122680664,45.254398345947266","0","0.2","0"
"rag","21","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: seven union territories of india and their capital? Answer: ","541","21_1,21_6,21_9,21_2,21_3","0.2056177854537964,0.2381334900856018,0.32597851753234863,0.346987783908844,0.36091387271881104"," Andaman and Nicobar Islands - Port Blair","Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>,Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>,Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>","14.683854103088379,42.48834991455078,51.320289611816406,56.10505294799805,57.59721374511719,37.21087646484375,58.890804290771484,40.70198440551758,40.39788818359375,59.10399627685547","0.488923022434901","0.18165168165168163","0"
"rag","22","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played bailey in the sisterhood of the traveling pants? Answer: ","542","22_7,22_8,22_10,22_11,22_4","0.2907201051712036,0.2944490909576416,0.2976580858230591,0.319713830947876,0.3392679691314697","se boyd.
The  Sister","Jenna Boyd was,Jenna Boyd was,Jenna Boyd was","14.237054824829102,21.96430015563965,22.86042594909668,44.44660949707031,44.00238037109375,49.58052062988281,16.27667999267578,58.22621154785156,45.9736213684082,51.08595275878906","0","0.28571428571428575","0"
"rag","50","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when does a building need a fire pump? Answer: ","527","50_6,50_9,50_8,50_7,50_2","0.25152772665023804,0.2699540853500366,0.2838518023490906,0.28729188442230225,0.2937901020050049"," A fire pump is a part of a fire","the local municipal water system can not provide sufficient pressure to meet the hydraulic design requirements of the fire sprinkler system .,when the local municipal water system can not provide sufficient pressure to meet the hydraulic design requirements of the fire sprinkler system .","13.323348045349121,46.73977279663086,50.56537628173828,56.212493896484375,44.14388656616211,51.62242126464844,44.29792022705078,55.32843017578125,62.91250228881836,59.40473937988281","0.00721823704372839","0.13118279569892471","0"
"rag","12","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name cintron come from? Answer: ","509","12_1,12_7,24_7,24_1,12_2","0.27311092615127563,0.3008157014846802,0.31774306297302246,0.33253979682922363,0.3614731431007385"," been told that it comes from the word c","Portuguese and Spanish - French origins .,Portuguese and,Spanish - French origins,Portuguese and,Spanish - French origins","15.811383247375488,51.94008255004883,50.08125686645508,51.323631286621094,52.56299591064453,57.677757263183594,58.70603942871094,49.85498046875,52.47640609741211,37.327049255371094","0","0","0"
"rag","20","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nitty gritty dirt band fishin in the dark album? Answer: ","543","20_1,20_2,20_20,20_21,20_4","0.17396783828735352,0.23282694816589355,0.28082162141799927,0.28101617097854614,0.28276383876800537"," been looking for this album for a long time","Hold On .","13.850284576416016,52.86558532714844,53.275306701660156,55.09803009033203,56.52391052246094,54.81123352050781,51.7597770690918,56.45781707763672,59.05133819580078,60.65350341796875","0","0","0"
"rag","71","10","10","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who plays young voldemort in the half blood prince? Answer: ","526","71_7,71_4,71_10,71_6,71_8","0.25020885467529297,0.26741039752960205,0.29096847772598267,0.3170830011367798,0.3575425148010254"," fiennes tiffin.
Who","Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (","14.79011344909668,25.23549461364746,26.45982551574707,37.95148468017578,41.98681640625,39.88838577270508,48.14498519897461,46.41444778442383,49.7630615234375,16.889217376708984","0","0.5714285714285715","0"
