"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","67","15","1","10","beam","facebook/contriever",". Question: what type of reproduction do whiptail lizards use?","1016","67_8,67_9,67_5,67_4,67_1,67_6,67_7,67_11,67_10,67_3","0.4429336190223694,0.4430081844329834,0.44461774826049805,0.44634515047073364,0.475899875164032,0.4835183024406433,0.4952380657196045,0.5113736391067505,0.5376348495483398,0.5822852253913879",") sexual reproduction B) asexual reproduction C) parthenogenesis D","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","40.90958786010742,32.37042999267578,26.863996505737305,28.187286376953125,53.42853546142578,37.200775146484375,27.908069610595703,29.025394439697266,43.165855407714844,48.36161804199219,35.49332809448242,19.46011734008789,30.156478881835938,18.583072662353516,50.365928649902344","0.02573285025273419","0.17777777777777776","0"
"rag","78","15","1","10","beam","facebook/contriever",". Question: who sings i don't want to be lonely?","963","78_1,78_3,78_11,78_2,78_10,78_9,78_12,78_8,78_13,78_7","0.570346474647522,0.5893895626068115,0.5915008783340454,0.6157087087631226,0.6334249973297119,0.6348727941513062,0.6549311280250549,0.6731380820274353,0.7102935314178467,0.7154645323753357"," answers.","Ronnie Dyson","48.5323371887207,29.05533218383789,38.14514923095703","0","0","0"
"rag","27","15","1","10","beam","facebook/contriever",". Question: who wrote song what a friend we have in jesus?","1019","27_1,27_17,27_18,27_14,27_15,27_6,27_3,27_20,27_10,27_5","0.4147183895111084,0.47131824493408203,0.4833220839500427,0.5245888233184814,0.5536283254623413,0.5560498237609863,0.5676871538162231,0.5894880890846252,0.6072300672531128,0.611292839050293",": Charles Converse and Joseph Scriven.","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","46.59812927246094,31.918359756469727,46.48930358886719,27.36784553527832,30.23679542541504,37.64332580566406,60.4985237121582,37.90350341796875,34.05108642578125,40.98966598510742,34.396724700927734","0.049475702907177795","0.42857142857142855","0"
"rag","39","15","1","10","beam","facebook/contriever",". Question: who is the original singer of just when i needed you most?","950","39_1,39_10,39_16,39_8,39_3,39_2,39_19,39_13,39_5,39_15","0.48868680000305176,0.5418869853019714,0.5733132362365723,0.587286114692688,0.5893852114677429,0.5947911739349365,0.6052565574645996,0.6228883862495422,0.6278225779533386,0.6284687519073486"," Quora Just When I Needed You Most (song) - Wikipedia","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","43.04073715209961,24.855127334594727,24.32830238342285,35.80085754394531,47.425941467285156,54.903953552246094,38.90480422973633,24.704431533813477,52.88867950439453,37.3068733215332,20.379920959472656,18.26323890686035,30.33600425720215,37.07356643676758,32.74574661254883","0","0","0"
"rag","69","15","1","10","beam","facebook/contriever",". Question: what allows chyme to enter the small intestine?","1012","69_6,69_8,69_7,69_2,69_3,69_1,69_4,69_9,69_5,69_10","0.4046139717102051,0.4295269846916199,0.43446046113967896,0.43525123596191406,0.4438047409057617,0.4596768617630005,0.47879457473754883,0.5601692199707031,0.6156278848648071,0.6461453437805176",": The pyloric sphincter and the hormone CCK. Question","pyloric valve,the pyloric valve,the pyloric valve","30.086559295654297,23.03526496887207,29.7485408782959,28.062673568725586,28.605323791503906,46.52475357055664,27.835054397583008,36.29714584350586,31.002504348754883,24.26384162902832,25.105266571044922,26.478275299072266,29.563419342041016,32.631832122802734,30.344640731811523","0.030601688609851067","0.30909090909090914","0"
"rag","42","15","1","10","beam","facebook/contriever",". Question: where would the group bacteroids likely be found?","1014","42_1,42_11,42_20,42_7,42_4,42_8,42_9,42_2,42_12,42_16","0.5250421762466431,0.5332707166671753,0.5460395812988281,0.5513339042663574,0.5516132712364197,0.5585020780563354,0.566486120223999,0.5719107389450073,0.5878908038139343,0.593165397644043",": in the large intestine of the human body. Bacteroides frag","human colon,human colon,the human colon,human colon","37.34257125854492,39.9833869934082,33.149600982666016,34.94432830810547,30.364290237426758,38.066097259521484,39.29822540283203,35.656620025634766,40.097434997558594,35.97690200805664,42.43503952026367,44.50039291381836,29.308347702026367,20.25115394592285,29.082866668701172","0.05190794196013298","0.20192307692307693","0"
"rag","66","15","1","10","beam","facebook/contriever",". Question: where does the last name andersen originate from?","1014","66_1,66_11,66_10,66_9,66_6,66_2,66_3,66_4,66_5,66_8","0.3935396075248718,0.438160240650177,0.4560062885284424,0.48220503330230713,0.4909549355506897,0.4929755926132202,0.5098766684532166,0.5133523344993591,0.5196563005447388,0.556255578994751"," Quora The last name Andersen is of Danish origin and is derived","Danish,Norwegian","48.57481384277344,33.013973236083984,30.22312355041504,48.563873291015625,49.17403793334961,58.667972564697266,57.19456481933594,42.94069290161133,56.84710693359375,42.0242805480957,27.35836410522461,47.83281707763672,48.50017547607422,43.43400955200195,31.717018127441406","0.020044994979069072","0.07692307692307693","0"
"rag","9","15","1","9","beam","facebook/contriever",". Question: how long did the democrats control the house and senate?","879","9_3,9_4,9_5,9_1,9_6,9_7,9_9,9_8,9_2","0.3648809790611267,0.3780578374862671,0.42609357833862305,0.44097596406936646,0.44205808639526367,0.5233578681945801,0.5400733947753906,0.5577027797698975,0.5620983839035034",": from 2007 to 2011.","57 yrs,57 yrs,57 yrs,35 yrs","42.949588775634766,35.87933349609375,37.719608306884766,33.371116638183594,52.357120513916016,41.364471435546875,43.945343017578125","0","0","0"
"rag","26","15","1","10","beam","facebook/contriever",". Question: who sang in the movie i walk the line?","933","26_1,26_3,26_13,26_10,26_15,26_5,26_6,26_8,26_9,26_7","0.5105039477348328,0.554020881652832,0.6335201263427734,0.6375128626823425,0.6430882215499878,0.6549731492996216,0.6735518574714661,0.6765432357788086,0.6767439246177673,0.6805295944213867",": joaquin phoenix, reese witherspoon","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","49.059226989746094,44.75941848754883,35.49733352661133,39.365745544433594,34.16238784790039,24.601350784301758,25.885780334472656,26.108373641967773,38.81364059448242,30.740005493164062,40.912506103515625,17.801992416381836,32.05148696899414,35.97512435913086,42.38802719116211","0","0.2222222222222222","0"
"rag","59","15","1","7","beam","facebook/contriever",". Question: who is the premier of northern cape 2018?","641","59_1,59_2,59_7,59_6,59_3,59_5,59_4","0.41659873723983765,0.42278027534484863,0.4241619110107422,0.523210883140564,0.5432614684104919,0.5451604127883911,0.6023313999176025",": the premier of northern cape is sylvia lucas.","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","46.75096893310547,39.79549026489258,39.3079833984375,52.790855407714844,48.77634811401367,63.03481674194336,42.58847427368164,29.132526397705078,45.7691650390625,35.38200378417969,28.786821365356445,40.979400634765625,40.627872467041016,35.74735641479492,35.06074523925781","0","0.4","0"
"rag","18","15","1","10","beam","facebook/contriever",". Question: who owns the biggest house in beverly hills?","1015","18_2,18_9,18_1,18_18,18_12,18_16,18_15,18_20,18_19,18_7","0.47363054752349854,0.47492289543151855,0.5138211250305176,0.5144292116165161,0.5161200761795044,0.5620560646057129,0.5644933581352234,0.5733629465103149,0.5758461356163025,0.5902000069618225"," Quora The largest house in Beverly Hills is owned by the Peb","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","43.149166107177734,34.19967269897461,31.73324203491211,37.907161712646484,48.66451644897461,52.25522994995117,44.57781982421875,59.457191467285156,55.05075454711914,43.68619918823242,32.26092529296875,43.14659118652344,41.19759750366211,35.71125793457031,23.71308135986328","0","0","0"
"rag","89","15","1","10","beam","facebook/contriever",". Question: who sings god is great beer is good?","994","89_6,89_4,89_12,89_16,89_15,89_9,89_10,89_3,89_11,89_14","0.6150150299072266,0.6249012351036072,0.6943514347076416,0.7023444771766663,0.7061219811439514,0.7121145725250244,0.7175823450088501,0.7223494052886963,0.7396936416625977,0.7398172616958618","Answer: Billy Currington, from the song ""People Are Crazy","Currington","41.1477165222168,13.615256309509277,36.02224349975586,48.62731170654297,44.22763442993164,24.477901458740234,27.45323371887207,27.119747161865234,48.27452850341797,42.5103759765625,48.366214752197266,46.065067291259766,59.257476806640625,50.48471450805664,21.85843276977539","0","0.19999999999999998","0"
"rag","87","15","1","10","beam","facebook/contriever",". Question: what does the air gap do on a dishwasher?","1016","87_3,87_4,87_1,87_2,87_7,87_8,87_6,87_9,87_5,87_10","0.3667505979537964,0.4300895929336548,0.4378095269203186,0.4572923183441162,0.5096907019615173,0.5272849202156067,0.5489606857299805,0.5904387831687927,0.6430841088294983,0.6581639647483826","Air gap ( plumbing ) - wikipedia
Air gap ( plumbing )","backflow prevention","45.9326057434082,13.810750961303711,59.05937194824219,41.37971496582031,21.95769500732422,46.95289611816406,21.776233673095703,43.87195587158203,32.58677291870117,32.81278991699219,17.848194122314453,56.846431732177734,30.91242218017578,26.52903938293457,47.86148452758789","0","0","0"
"rag","97","15","1","10","beam","facebook/contriever",". Question: who is the first indian climber of mount everest?","989","97_3,97_21,97_12,97_20,97_11,97_19,97_10,97_4,97_16,97_2","0.4017638564109802,0.4026322364807129,0.41009169816970825,0.4169754981994629,0.4217979311943054,0.4218275547027588,0.4265979528427124,0.4385465979576111,0.4429619312286377,0.4518303871154785",": the first indian climber of mount everest was sherpa","Bachendri Pal","34.68023681640625,42.137001037597656,27.839948654174805,50.103675842285156,53.7026252746582,47.87747573852539,56.63775634765625,49.92850112915039,50.880523681640625,60.858436584472656,50.43368148803711,26.82781982421875,41.456146240234375,23.263023376464844,24.89938735961914","0","0","0"
"rag","7","15","1","10","beam","facebook/contriever",". Question: what is in a pat o brien hurricane?","918","7_5,7_1,7_2,7_4,7_3,7_14,7_6,7_15,7_11,7_10","0.5481581687927246,0.558310866355896,0.5787479281425476,0.6106870770454407,0.6664630770683289,0.6907744407653809,0.7014851570129395,0.7050387859344482,0.7278120517730713,0.7458450794219971",": dark rum, white rum, passion fruit syrup, lemon juice,","rum,fruit juice,syrup or grenadine","34.41064453125,39.06028366088867,43.033546447753906,48.919403076171875,40.366416931152344,37.55052185058594,45.83633804321289,32.332027435302734,37.735191345214844,55.88827133178711,49.567840576171875,31.165138244628906,49.47222900390625,49.67063522338867,24.46697235107422","0.023457495174891017","0.24343434343434342","0"
"rag","44","15","1","10","beam","facebook/contriever",". Question: what is the name of son of lord krishna?","1014","44_16,44_14,44_18,44_8,44_10,44_2,44_9,44_1,44_3,44_5","0.5411081314086914,0.5527166128158569,0.5587036609649658,0.5729057788848877,0.5770131349563599,0.5790820121765137,0.5799317955970764,0.581987738609314,0.5846081376075745,0.5883641242980957",": Pradyumna. What is the name of Lord Krishna","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","42.28691101074219,49.221832275390625,31.712512969970703,36.80854034423828,28.212125778198242,41.46253967285156,37.78645706176758,43.12196350097656,41.60608673095703,45.13860321044922,41.940101623535156,45.44496536254883,49.37102127075195,59.95722961425781,56.10227966308594","0","0.22222222222222224","0"
"rag","84","15","1","9","beam","facebook/contriever",". Question: who played anna in once upon a time?","870","84_5,84_1,84_4,84_6,84_3,84_9,84_2,84_7,84_8","0.49166935682296753,0.5056591629981995,0.5601989030838013,0.5788911581039429,0.586676836013794,0.6378819942474365,0.7258912324905396,0.7276316285133362,0.8176568746566772","Answer: elizabeth dean lail.","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","39.935150146484375,17.532188415527344,33.46193313598633,50.53536605834961,29.345964431762695,31.45638656616211,34.23250961303711,27.358957290649414,29.548404693603516,27.535139083862305","0","0.8571428571428571","0"
"rag","96","15","1","10","beam","facebook/contriever",". Question: what is the average salary for a us congressman?","963","96_14,96_11,96_13,96_1,96_12,96_4,96_3,96_8,96_9,96_5","0.45694220066070557,0.516711413860321,0.5188654661178589,0.5326018333435059,0.5886735320091248,0.5923687815666199,0.6362287402153015,0.6472289562225342,0.6489533185958862,0.6560187339782715",": $174,000 per annum.","$174,000,$174,000","47.26518249511719,40.87845230102539,46.59063720703125,23.204261779785156,49.95764923095703,56.139286041259766,51.10993576049805,57.50812911987305,35.256385803222656,45.502933502197266","0.061033220311973134","0.6666666666666666","0"
"rag","15","15","1","7","beam","facebook/contriever",". Question: what type of joint connects the incus with the malleus?","625","15_1,15_2,15_5,15_3,15_6,15_4,15_7","0.48296523094177246,0.5170431137084961,0.5362873673439026,0.5548588037490845,0.636883556842804,0.672742486000061,0.7211869955062866",") synovial B) fibrous C) cartilaginous D)","incudomallear joint,synovial,a small synovial joint,synovial joint","47.07857131958008,30.07284927368164,25.965017318725586,21.46430206298828,45.376319885253906,37.760986328125,22.97913932800293,32.840736389160156,37.618690490722656,20.102928161621094,24.708078384399414,22.630563735961914,30.942575454711914,50.5992431640625,39.919952392578125","0.03235934848975789","0.18392857142857144","0"
"rag","17","15","1","10","beam","facebook/contriever",". Question: when was the lupus foundation of america founded?","1012","17_4,17_12,17_2,17_6,17_7,17_5,17_1,17_11,17_9,17_3","0.32590460777282715,0.32829898595809937,0.3409995436668396,0.35542935132980347,0.3610023856163025,0.3688739538192749,0.37024807929992676,0.37910306453704834,0.39022600650787354,0.39193952083587646","Answer: the lupus foundation of america was founded in 1977.","1977,1977,1977,1977,1977","43.589080810546875,14.21650505065918,24.38522720336914,43.444549560546875,36.307594299316406,32.43061828613281,43.64329147338867,29.59306526184082,32.31805419921875,36.193206787109375,43.170528411865234,59.151302337646484,52.00509262084961,50.64532470703125,46.25680160522461","0","0.18181818181818182","0"
"rag","41","15","1","10","beam","facebook/contriever",". Question: what started the war between us and japan?","1016","41_3,41_1,41_17,41_8,41_2,41_5,41_4,41_10,41_16,41_12","0.5222247242927551,0.522724986076355,0.5249277949333191,0.5263946056365967,0.5295814275741577,0.5383033752441406,0.5436258316040039,0.5480446219444275,0.5555620193481445,0.5620326995849609","Answer: Japan attacked Pearl Harbor on December 7, 1941.","attack on Pearl Harbor,attack on Pearl Harbor","45.84187316894531,13.353529930114746,33.13486862182617,41.66694641113281,43.347686767578125,44.93391418457031,60.07807922363281,39.62785339355469,46.45331573486328,51.045108795166016,60.04944610595703,50.36753463745117,51.01114273071289","0.0699543285114998","0.46153846153846156","0"
"rag","24","15","1","10","beam","facebook/contriever",". Question: who sang i put a spell on you in hocus pocus?","1017","24_13,24_1,24_21,24_12,24_3,24_18,24_2,24_5,24_8,24_16","0.5742484927177429,0.5820406675338745,0.6370190382003784,0.6575347185134888,0.6612219214439392,0.6727274656295776,0.6793181896209717,0.6793614625930786,0.6916756629943848,0.6925678253173828"," Quora I Put a Spell on You ( song) - Wikipedia","Bette Midler,Bette Midler,Bette Midler,Bette Midler,Bette Midler","44.6082878112793,25.860645294189453,26.784591674804688,29.271108627319336,55.75246810913086,55.75399398803711,48.18547058105469,34.26251220703125,49.145042419433594,44.05307388305664,30.556562423706055,20.64496612548828,37.671810150146484,38.52320861816406,36.82181930541992","0","0","0"
"rag","21","15","1","10","beam","facebook/contriever",". Question: who played jennifer in back to the future?","1014","21_2,21_7,21_6,21_3,21_10,21_8,21_13,21_4,21_12,21_11","0.5505571961402893,0.5547624230384827,0.5555531978607178,0.5580108761787415,0.5644217133522034,0.6006403565406799,0.608851432800293,0.6103237271308899,0.6157246828079224,0.6256917715072632"," Answer: claudia wells.. Retrieved March 19, 2018","Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells","42.57377624511719,42.369476318359375,36.185447692871094,45.55036926269531,31.05950927734375,46.67942428588867,27.532669067382812,43.75199890136719,41.66850280761719,39.9961051940918,25.541669845581055,46.245697021484375,64.76200103759766,54.857460021972656,60.06333541870117","0","0.4","0"
"rag","22","15","1","9","beam","facebook/contriever",". Question: where are the cardiac and vasomotor centers found?","849","22_1,22_8,22_2,22_3,22_5,22_4,22_7,22_9,22_6","0.4481939673423767,0.5787686109542847,0.5818320512771606,0.6390604376792908,0.655532956123352,0.6894852519035339,0.7006354928016663,0.711390495300293,0.719423770904541",": in the medulla oblongata.","the medulla oblongata,medulla oblongata,medulla oblongata","40.59206771850586,42.82506561279297,36.2415771484375,33.449668884277344,24.059017181396484,26.40833854675293,35.090797424316406,25.416555404663086,31.611032485961914,35.90974044799805","0.12121093525642128","0.7301587301587301","0"
"rag","50","15","1","10","beam","facebook/contriever",". Question: who was the first to say i'm going to disney world?","1016","50_1,50_17,50_15,50_20,50_14,50_18,50_3,50_7,50_6,50_12","0.4484078884124756,0.5278307795524597,0.5402358174324036,0.5592242479324341,0.5883681774139404,0.6065494418144226,0.6138380765914917,0.6415847539901733,0.6416415572166443,0.6472541689872742"," ( YouTube ) - via YouTube. Jump up ^ Disney Parks Blog (","Phil Simms,Dick Rutan,Jeana Yeager","35.58860778808594,39.65428161621094,28.966794967651367,36.18165969848633,25.900772094726562,17.50522804260254,27.853124618530273,31.971012115478516,38.51325988769531,40.74969482421875,22.900306701660156,42.94913864135742,37.2672004699707,45.230316162109375,46.28022766113281","0","0","0"
