"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","218","15","1","5","beam","facebook/contriever",". Question: Why did the demonstrator reduce the price to $3 for Biff? 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","539","218_2,218_10,218_11,218_1,218_21","0.5055501461029053,0.5524476170539856,0.5861666202545166,0.5930912494659424,0.5995631217956543","29.778074264526367"
"rag","339","15","1","5","beam","facebook/contriever",". Question: What isn't a problem happening because people don't face their emotions? 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","399","339_15,339_27,339_10,339_34,339_44","0.5623253583908081,0.5698962807655334,0.625855565071106,0.6449205279350281,0.64498370885849","35.12690353393555"
"rag","162","15","1","5","beam","facebook/contriever",". Question: What is a quality included in each of the martial art descriptions that was not mentioned in the introductory paragraphs? 1) Coordination and balance 2) Degree-of-contact 3) Reputation 4) Intimidation. Answer: ","301","162_24,162_40,162_20,162_26,162_8","0.3914831280708313,0.4320768713951111,0.4412311315536499,0.45857298374176025,0.4616268277168274","20.345884323120117"
"rag","290","15","1","5","beam","facebook/contriever",". Question: What does the author use as a counterpoint to the concerns of the publishers about subscription cancelations?  1) The success of Gold OA policies for publishers  2) A lack of empirical evidence  3) The systematic requirement of waivers  4) The fact that green OA practices were the standard in the past . Answer: ","400","290_39,290_3,290_1,290_5,290_18","0.3506109118461609,0.3670004606246948,0.393707275390625,0.4003199338912964,0.40416502952575684","30.88656997680664"
"rag","109","15","1","5","beam","facebook/contriever",". Question: What is the most spoken about topic in inaugural speeches that were analyzed? 1) Foreign wars 2) Slavery 3) Women's rights 4) Taxes. Answer: ","430","109_27,109_22,109_17,109_7,109_4","0.46275758743286133,0.4722634553909302,0.47747188806533813,0.486519455909729,0.48768752813339233","26.55117416381836"
"rag","208","15","1","5","beam","facebook/contriever",". Question: Why did the people at the mayor's office and Police station laugh at Parks? 1) He claimed he was an extra-terrestrial 2) He waited for hours to speak to someome 3) He had inhuman like features 4) He wouldn't tell them where he lived. Answer: ","506","208_13,208_6,208_23,208_14,208_37","0.5821733474731445,0.5960114598274231,0.598616898059845,0.6064985990524292,0.6298514604568481","20.463165283203125"
"rag","117","15","1","5","beam","facebook/contriever",". Question: What is the difference between how baseball stadiums used to be paid for and how they are paid for at the time of this writing? 1) They have always been paid for by stadium owners, and the owners now have so much more money they can upgrade the parks 2) They were paid for by team owners, and now mostly by taxpayers 3) They have always been paid by taxpayers, but now there is more tax money going towards it 4) They used to be payed for by taxes, but as they became more expensive the team owners began having to pay for them. Answer: ","454","117_17,117_13,117_20,117_38,117_32","0.46730107069015503,0.4942471385002136,0.4995485544204712,0.5018009543418884,0.5191295742988586","17.24636459350586"
"rag","104","15","1","5","beam","facebook/contriever",". Question: What was the important thing for Linda to do? 1) Cover up the details for Monica 2) Speak with the president 3) Deny ever hearing Monica tell the story 4) Get a recording of Monica telling the story. Answer: ","432","104_28,104_11,104_32,104_1,104_23","0.48405683040618896,0.508345365524292,0.5113292932510376,0.5389776825904846,0.5426167845726013","34.53632736206055"
"rag","20","15","1","5","beam","facebook/contriever",". Question: What is one of the things that give Mike McCurry a ""plus?"" 1) He completely enjoyed his time in the spotlight in regards to this scandal. 2) He did his best to defend Clinton. 3) He spoke out against Monica. 4) He quit his position.. Answer: ","446","20_46,20_39,20_33,20_42,20_26","0.46539896726608276,0.46883875131607056,0.4838610887527466,0.48425835371017456,0.48843562602996826","21.282947540283203"
"rag","115","15","1","5","beam","facebook/contriever",". Question: What is the trend happening in new stadium construction? 1) There are escalators to bring fans right from the parking lots 2) All seats are getting closer to the action with new steel construction methods 3) Fans spend more time in the restaurants than at their seats 4) Cheap seats are getting further away from the action due to being higher from the field. Answer: ","393","115_13,115_11,115_8,115_38,115_14","0.39082884788513184,0.4641153812408447,0.47137850522994995,0.491283118724823,0.49474334716796875","21.56590461730957"
"rag","9","15","1","5","beam","facebook/contriever",". Question: When does the author think we will have an Olympics in which no new records are set? 1) Never 2) At some point in the far future 3) Within 20 years 4) Within 40 years. Answer: ","382","9_37,9_32,9_1,9_19,9_29","0.49084633588790894,0.5106677412986755,0.590951681137085,0.6022186279296875,0.6038066744804382","32.89452362060547"
"rag","132","15","1","5","beam","facebook/contriever",". Question: What was the general set up of the experiment? 1) The tasters each brought their favorite beer and poured it into 10 different cups to be blindly dispersed to the rest of the participants 2) The tasters had a list of the names of the beers and had to assign them to cups labelled only with letters based on how they tasted 3) The tasters chose the best and worst out of a set of 5 beers, and the author ran statistics to come out with rankings 4) The tasters were completely blind to which beers were being used in the experiment. Answer: ","461","132_24,132_26,132_29,132_33,132_27","0.34452247619628906,0.3749922513961792,0.38138270378112793,0.40171366930007935,0.40472090244293213","30.14346694946289"
"rag","258","15","1","5","beam","facebook/contriever",". Question: What made teaching magic to the Free'l difficult? 1) They did not want many things 2) They were lazy 3) All of the other choices are correct 4) They were innaccurate. Answer: ","487","258_31,258_12,258_3,258_42,258_19","0.4790390729904175,0.49291783571243286,0.5011957883834839,0.5289563536643982,0.5295571088790894","27.604673385620117"
"rag","163","15","1","5","beam","facebook/contriever",". Question: Why does the author think that Akido could explain why Steven Seagal is not in good shape? 1) It does not need to be practiced often 2) It is not a good self-defense martial art 3) There is little aerobic exercise involved 4) It is a non-aggressive martial art. Answer: ","397","163_28,163_26,163_20,163_24,163_15","0.4243599772453308,0.4624958038330078,0.5025904178619385,0.5251590609550476,0.533636748790741","19.78648567199707"
"rag","291","15","1","5","beam","facebook/contriever",". Question: What does the author use as a synonym for OA  1) APS 2) IOP 3) Subscription cancellations  4) Self-archiving. Answer: ","314","291_30,291_8,291_1,291_26,291_9","0.4154660105705261,0.44663673639297485,0.4673559069633484,0.4884026050567627,0.4894411563873291","21.397424697875977"
"rag","215","15","1","5","beam","facebook/contriever",". Question: Why does Biff stay to watch the demonstration? 1) He wants a job at the toy shop.  2) He wants to see if the gadget will go on sale.  3) He wants to buy the gadget for his nephew.  4) He wants to know the trick to how the gadget works.. Answer: ","536","215_2,215_1,215_10,215_11,215_19","0.497241735458374,0.5124366283416748,0.5772838592529297,0.5901201963424683,0.6010653972625732","28.2045955657959"
"rag","57","15","1","5","beam","facebook/contriever",". Question: How many people knew about Monica's relationship with Clinton? 1) No one 2) One person 3) Many people  4) Only the secret service. Answer: ","441","57_32,57_1,57_23,57_19,57_24","0.4549121856689453,0.46259015798568726,0.4851170778274536,0.5016272068023682,0.5148428678512573","36.46041488647461"
"rag","337","15","1","5","beam","facebook/contriever",". Question: How does the author feel about Brexit? 1) it would have gone differently if people would have been more logical 2) it was backed by research and an iconic move 3) it was a turning point for Britain 4) emotional persuasion was used appropriately to produce the best outcome. Answer: ","424","337_10,337_23,337_20,337_19,337_44","0.5302391052246094,0.554716944694519,0.6073009371757507,0.630392849445343,0.6390599012374878","35.75988006591797"
"rag","118","15","1","5","beam","facebook/contriever",". Question: What are some of the things that the author thinks are detrimental about new stadium design? 1) There are columns blocking the view from some seats 2) The parking lots aren’t built efficiently 3) There are not enough bathrooms for the expanding attendance 4) The seating divides people in castes. Answer: ","379","118_13,118_32,118_8,118_14,118_38","0.432081937789917,0.5202170610427856,0.5253901481628418,0.5255355834960938,0.5300803184509277","20.627042770385742"
"rag","120","15","1","5","beam","facebook/contriever",". Question: What did the author outline as the importance of friendships to his father? 1) His friends were essential in his early career days, but he lost touch with most through raising his family 2) He didn’t keep many friends at the end of his life 3) He kept friends even from early school days throughout his life and they were very important to him even as he became busy through life 4) He did not value friendships, and often felt regretful later in life that he hadn’t. Answer: ","547","120_28,120_38,120_30,120_46,120_48","0.5720633268356323,0.5770958662033081,0.6182727813720703,0.6286974549293518,0.6304149031639099","26.6566104888916"
"rag","237","15","1","5","beam","facebook/contriever",". Question: Why would it be needed to memory-wash Ronnie? 1) So that he would learn how to read faster 2) So that he would forget how to read 3) So that he could continue going to school 4) So that he would forget his Dad hitting his Mom. Answer: ","486","237_32,237_29,237_10,237_28,237_7","0.5139312744140625,0.5386214256286621,0.563435435295105,0.5665744543075562,0.5875245332717896","30.769542694091797"
"rag","187","15","1","5","beam","facebook/contriever",". Question: According to Falwell, why will the antichrist be male and Jewish? 1) The antichrist will have similar traits to Jesus.  2) World leaders are men.  3) The Bible states this as fact.  4) Women are never important people in history. . Answer: ","386","187_6,187_26,187_31,187_28,187_23","0.40066325664520264,0.40240466594696045,0.4230097532272339,0.42595839500427246,0.44365394115448","12.567831993103027"
"rag","69","15","1","5","beam","facebook/contriever",". Question: How many of the golden era ballparks had already been torn down? 1) 13 2) 3 3) 1 4) 10. Answer: ","372","69_16,69_38,69_17,69_2,69_36","0.47709137201309204,0.5279046297073364,0.5367628335952759,0.5437277555465698,0.5490965843200684","27.991352081298828"
"rag","103","15","1","5","beam","facebook/contriever",". Question: What are the general topics the author uses to make their case? 1) Corruption, fraud, mistrust, espionage 2) Culture, consumer spending, politics, language, corruption, telecommunications 3) Political platforms, language, telecommunications, Trains 4) Consumer spending, language, public strikes, acts of war. Answer: ","401","103_5,103_26,103_27,103_25,103_4","0.6258671879768372,0.6292113065719604,0.6462301015853882,0.6644648313522339,0.6656439900398254","42.55950164794922"
"rag","188","15","1","5","beam","facebook/contriever",". Question: What is a symbol of the Antichrist? 1) The numbers 666 2) The European Union 3) A star 4) Royalty. Answer: ","370","188_3,188_1,188_9,188_32,188_26","0.47186923027038574,0.4901733994483948,0.49459391832351685,0.5120542049407959,0.529161810874939","21.028921127319336"
"rag","252","15","1","5","beam","facebook/contriever",". Question: Why did the protagonist want a room directly across the street from Henry's shop? 1) So that he could watch Henry's comings and goings 2) So that he could spy during the card game 3) So that he could hide from Chapo 4) So that he could be nearby if anything went wrong with Henry and Chapo. Answer: ","505","252_16,252_13,252_27,252_19,252_15","0.5067976713180542,0.514569878578186,0.5343984365463257,0.5537452697753906,0.5555957555770874","25.890594482421875"
"rag","72","15","1","5","beam","facebook/contriever",". Question: Choose the one best statement. 1) A majority of teams either built new ballparks in the last decade or plan to build soon 2) Almost no teams either built new ballparks in the last decade or plan to build soon 3) All teams either built new ballparks in the last decade or plan to build soon 4) Some teams either built new ballparks in the last decade or plan to build soon. Answer: ","422","72_16,72_38,72_11,72_17,72_13","0.43737930059432983,0.4820823669433594,0.5226027369499207,0.5234121680259705,0.5262789726257324","16.615093231201172"
"rag","134","15","1","5","beam","facebook/contriever",". Question: What discipline does Tannen apply to many of the topics discussed? 1) Social science 2) Philosophy 3) Theology 4) Psychiatry. Answer: ","340","134_35,134_24,134_19,134_3,134_6","0.40619611740112305,0.48713254928588867,0.5017668008804321,0.510215163230896,0.5224077701568604","33.043296813964844"
"rag","198","15","1","5","beam","facebook/contriever",". Question: According to the article, why do most people value the dentist? 1) Cosmetic reasons 2) Medical reasons 3) Curing halitosis 4) They don't. Answer: ","471","198_17,198_16,198_32,198_10,198_9","0.4710705280303955,0.4790542721748352,0.48118364810943604,0.5030139684677124,0.5115029811859131","26.041780471801758"
"rag","172","15","1","5","beam","facebook/contriever",". Question: How is the beginning of Topsy-Turvy described? 1) exciting and fast paced  2) boring and slow 3) dramatic and interesting  4) sad and depressing. Answer: ","441","172_4,172_17,172_2,172_11,172_19","0.5113705396652222,0.5722512006759644,0.5731685757637024,0.5823662877082825,0.5829593539237976","28.591176986694336"
"rag","171","15","1","5","beam","facebook/contriever",". Question: What is implied at the end of the passage by the author about Barry Diller? 1) That he is Jewish, gay, and famous 2) That he believes that Antichrist has come 3) That he will be a world leader some day 4) That he is an anti-semite. Answer: ","444","171_35,171_9,171_6,171_36,171_34","0.4468616843223572,0.5233747959136963,0.5252184867858887,0.5362118482589722,0.5367597341537476","14.493804931640625"
