"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","255","15","1","15","beam","facebook/contriever",". Question: What caused Skippy to start hearing different voices? 1) Using his telepathy too much 2) Being hit in the head by Henry 3) Spending too much on his own 4) Getting over excited by winning too much money. Answer: ","1345","255_43,255_41,255_26,255_13,255_23,255_39,255_40,255_38,255_22,255_42,255_31,255_16,255_32,255_37,255_19","0.45988690853118896,0.5313752293586731,0.5561882257461548,0.5671305060386658,0.5682237148284912,0.580828070640564,0.5818422436714172,0.5825046300888062,0.5862550735473633,0.601582944393158,0.6123633980751038,0.6164809465408325,0.6191941499710083,0.625984251499176,0.6278461217880249","22.766326904296875"
"rag","181","15","1","15","beam","facebook/contriever",". Question: What was different about the Kung Fu class? 1) Participants sparred with each other.  2) The author was not allowed to participate, but was only allowed to watch.  3) The participants wore uniforms.  4) The class was done in the park. . Answer: ","1165","181_16,181_13,181_25,181_15,181_19,181_23,181_22,181_40,181_8,181_24,181_20,181_27,181_28,181_18,181_32","0.45615774393081665,0.4649084806442261,0.4889332056045532,0.4906570315361023,0.49140632152557373,0.4927721619606018,0.5111284255981445,0.5183892250061035,0.5282719731330872,0.529194712638855,0.536565363407135,0.5382062196731567,0.5421829223632812,0.5448362827301025,0.546181321144104","13.511859893798828"
"rag","212","15","1","15","beam","facebook/contriever",". Question: What did Morgan assume when he thought that principles of business would be the same in both worlds? 1) That he would be able to start a business without any issues 2) That he would be able to get a newspaper for free 3) That his money would be good in this world 4) That he could negotiate the price of items at the store. Answer: ","1408","212_12,212_35,212_15,212_38,212_13,212_33,212_37,212_36,212_34,212_9,212_3,212_11,212_28,212_5,212_4","0.5590773820877075,0.579738974571228,0.6118643283843994,0.6239762306213379,0.6264089345932007,0.6347340941429138,0.6369083523750305,0.6381344199180603,0.6384589672088623,0.6428596377372742,0.6488710045814514,0.6530472040176392,0.6560689806938171,0.6590574979782104,0.6626359224319458","17.59465217590332"
"rag","269","15","1","15","beam","facebook/contriever",". Question: What is the main factor that makes maglev trains more successful in Asia? 1) More efficient organization of construction projects 2) A greater importance on speed of travel 3) Increased passenger volume 4) More accurate train schedules. Answer: ","1173","269_33,269_30,269_32,269_37,269_22,269_31,269_16,269_24,269_14,269_25,269_13,269_12,269_20,269_17,269_10","0.40888071060180664,0.4538297653198242,0.46660441160202026,0.5154024362564087,0.518737256526947,0.5505767464637756,0.5718798637390137,0.5919947624206543,0.5998547077178955,0.6068716049194336,0.608468234539032,0.6124550104141235,0.6205040216445923,0.6217663288116455,0.6256656050682068","22.887712478637695"
"rag","315","15","1","15","beam","facebook/contriever",". Question: The narrator's false sense of superiority 1) leads him to believe that he was the mastermind behind the victory over the high roller, but the kid actually was the one who saved the day. 2) almost got them killed when the big roller came to play. 3) turns out to be a huge joke at his expense because they are all exposed. 4) actually comes in handy because he comes up with a great plan to use when the high roller comes in.. Answer: ","1423","315_31,315_32,315_36,315_12,315_28,315_2,315_9,315_4,315_39,315_11,315_38,315_33,315_34,315_1,315_37","0.6490113139152527,0.6875742673873901,0.699968695640564,0.7091443538665771,0.7125476598739624,0.7127748727798462,0.7144471406936646,0.7170321941375732,0.7242720127105713,0.7251718044281006,0.7262659072875977,0.7271510362625122,0.7298105955123901,0.7307379841804504,0.7316737174987793","26.469789505004883"
"rag","111","15","1","15","beam","facebook/contriever",". Question: How was Nash’s family involved in the story? 1) His two sons and previous wife were talked about 2) His father was a large influence on his life 3) His mother’s influence was discussed at length 4) His parents and wife were discussed. Answer: ","1226","111_25,111_5,111_36,111_14,111_33,111_28,111_34,111_35,111_26,111_11,111_27,111_22,111_4,111_6,111_32","0.5787985324859619,0.5816229581832886,0.6022526025772095,0.6086835861206055,0.6108255982398987,0.6299697756767273,0.631665825843811,0.6379910707473755,0.6393600702285767,0.6428635120391846,0.6463608741760254,0.6511578559875488,0.6531203985214233,0.6640224456787109,0.6710540056228638","23.702346801757812"
"rag","158","15","1","15","beam","facebook/contriever",". Question: Which martial art did the author think was the hardest workout? 1) Tae Kwon Do 2) Kung Fu 3) Jujistui 4) Karate. Answer: ","1034","158_15,158_20,158_24,158_43,158_30,158_23,158_8,158_40,158_16,158_13,158_17,158_32,158_3,158_18,158_26","0.3992319703102112,0.4088703393936157,0.4551747441291809,0.46204710006713867,0.4688318967819214,0.4734465479850769,0.47518080472946167,0.4800780415534973,0.4832707643508911,0.48577994108200073,0.49827539920806885,0.4994911551475525,0.5023937225341797,0.5039774775505066,0.5066066384315491","13.966858863830566"
"rag","278","15","1","15","beam","facebook/contriever",". Question: What type of media does the author believe will be the most influential on the immediate future? 1) Government-approved media 2) Visual media 3) Participatory media 4) Print media. Answer: ","1397","278_28,278_22,278_27,278_31,278_32,278_21,278_34,278_25,278_29,278_30,278_13,278_35,278_23,278_5,278_12","0.4915623068809509,0.5551351308822632,0.5692548155784607,0.5749664306640625,0.5970775485038757,0.6031947135925293,0.603922426700592,0.6094496250152588,0.6155115365982056,0.619407057762146,0.6197948455810547,0.6201533675193787,0.626064658164978,0.6434105634689331,0.6464999914169312","23.97798728942871"
"rag","169","15","1","15","beam","facebook/contriever",". Question: Why do some evangelical authors believe that the Antichrist will not be Jewish? 1) They believe that the Antichrist is Henry Kissinger 2) It is thought that the Antichrist will make an agreement with Israel, which would be more likely by a gentile 3) They think that the Antichrist will be a United States President 4) It is believed that the Antichrist will not come until after the upcoming turn of the century. Answer: ","1186","169_9,169_31,169_29,169_23,169_34,169_21,169_17,169_26,169_3,169_25,169_10,169_6,169_30,169_1,169_32","0.37691617012023926,0.4089188575744629,0.43596774339675903,0.4386941194534302,0.44563108682632446,0.4763803482055664,0.47828036546707153,0.4826509952545166,0.48791104555130005,0.4932277798652649,0.4942626953125,0.4969146251678467,0.5010929703712463,0.5085941553115845,0.5098307132720947","12.765141487121582"
"rag","265","15","1","15","beam","facebook/contriever",". Question: Why did the Maglev trains not become popular in the western hemisphere? 1) People did not like traveling so fast 2) The technology was unreliable 3) Their cost was not justifiable 4) All of the other answers are correct. Answer: ","1156","265_37,265_33,265_32,265_16,265_24,265_30,265_22,265_17,265_14,265_31,265_13,265_25,265_6,265_12,265_26","0.4738790988922119,0.4863124489784241,0.504733681678772,0.5139366984367371,0.5178071856498718,0.5219577550888062,0.5437602996826172,0.5615991353988647,0.56222003698349,0.5681116580963135,0.580430269241333,0.5823596715927124,0.6040369272232056,0.6041887998580933,0.604249119758606","23.49672508239746"
"rag","38","15","1","15","beam","facebook/contriever",". Question: Who was on the list of those who knew about Kennedy's affair? 1) The Secret Service members were the only ones who knew what was going on. 2) His wife and mistress were the only two who knew about the affair. 3) He did not have an affair. 4) His aids, secretary, drivers, guards, Secret Service, the domestic staff, and many friends and family members of both parties.. Answer: ","931","38_10,38_18,38_12,38_17,38_11,38_7,38_31,38_8,38_14,38_41,38_27,38_9,38_3,38_1,38_37","0.3306933641433716,0.4627227187156677,0.4797203540802002,0.512326717376709,0.5139457583427429,0.5239052772521973,0.531907320022583,0.5382568836212158,0.5455780029296875,0.5482590198516846,0.548556923866272,0.5497128367424011,0.5508625507354736,0.5744829177856445,0.5802992582321167","22.9624080657959"
"rag","105","15","1","15","beam","facebook/contriever",". Question: What is the musical’s relationship like between Monica and Linda? 1) Monica and Linda conspired together to hatch the plan 2) Monica keeps reiterating the story over and over in different ways to Linda 3) Linda does not believe what Monica is telling here and discredits it 4) Linda presses for details and Monica obliges. Answer: ","1156","105_1,105_28,105_24,105_32,105_19,105_25,105_27,105_23,105_11,105_36,105_21,105_51,105_29,105_46,105_17","0.5493103265762329,0.5571534633636475,0.5696040391921997,0.5738993287086487,0.5951098203659058,0.5995840430259705,0.6038292050361633,0.6140457391738892,0.6144475936889648,0.6171562671661377,0.6189713478088379,0.6406472325325012,0.6540859341621399,0.6578938961029053,0.6670495271682739","22.696088790893555"
"rag","239","15","1","15","beam","facebook/contriever",". Question: What made father realize he couldn't memory-wash Ronnie? 1) Others would notice and it would hurt Dad's reputation 2) Ronnie would just learn to read again 3) The technology wouldn't work on someone so young 4) Ronnie had already ingrained reading in his memory permanently . Answer: ","1329","239_32,239_10,239_29,239_9,239_7,239_28,239_27,239_14,239_8,239_51,239_6,239_3,239_4,239_17,239_11","0.4374706745147705,0.4468995928764343,0.46507108211517334,0.473064124584198,0.4895961284637451,0.49461138248443604,0.4985504150390625,0.5038449764251709,0.5172464847564697,0.5287612676620483,0.5309450626373291,0.5323998332023621,0.5329803228378296,0.5336172580718994,0.5358477830886841","24.350608825683594"
"rag","75","15","1","15","beam","facebook/contriever",". Question: Why do owners want to build large ballparks? 1) they want to increase the total number of seats 2) they can afford it and don't need to budget 3) they want to sell more expensive tickets to the rich 4) they want to help bring an economic boom to the area. Answer: ","1164","75_24,75_13,75_31,75_36,75_38,75_16,75_20,75_17,75_11,75_27,75_26,75_21,75_35,75_18,75_10","0.44357413053512573,0.4523862600326538,0.4542933702468872,0.4605060815811157,0.4635915756225586,0.4682048559188843,0.4688684940338135,0.4809156060218811,0.4867420792579651,0.4917818307876587,0.5132813453674316,0.5134748220443726,0.5188416242599487,0.5209965705871582,0.5210773944854736","22.43488121032715"
"rag","344","15","1","15","beam","facebook/contriever",". Question: Which answer doesn't support the idea that green OA isn't likely to cause subscription cancellations? 1) 6 2) 4 3) 2 4) 10. Answer: ","1071","344_18,344_39,344_5,344_36,344_45,344_30,344_21,344_16,344_1,344_6,344_3,344_31,344_17,344_7,344_26","0.4107552766799927,0.42465370893478394,0.4276084899902344,0.43085652589797974,0.43229246139526367,0.43448370695114136,0.4496142268180847,0.4580986499786377,0.4584592580795288,0.46873772144317627,0.49624741077423096,0.5003964900970459,0.5083333253860474,0.511597752571106,0.5250080823898315","16.722858428955078"
"rag","108","15","1","15","beam","facebook/contriever",". Question: How is the topic of slavery treated in inaugural speeches? 1) It is not treated with proper gravity, and referred to only in terms of progress 2) Is was mentioned 17 times in the Roosevelt address 3) It is often referenced in inaugural speeches from the 1850s through the 1960s 4) Its reference depends on the political party in power. Answer: ","1207","108_29,108_17,108_27,108_32,108_4,108_18,108_33,108_22,108_36,108_31,108_7,108_28,108_5,108_9,108_11","0.4650230407714844,0.4658668041229248,0.46769511699676514,0.5019939541816711,0.5117273926734924,0.5194210410118103,0.5203244686126709,0.5211770534515381,0.5268413424491882,0.5281668901443481,0.5338972210884094,0.5407691597938538,0.5480393171310425,0.5503989458084106,0.5533602237701416","19.777217864990234"
"rag","210","15","1","15","beam","facebook/contriever",". Question: Why is Parks stuck on Earth? 1) He is outlawed on his own planet 2) He must to finish his mission before his is allowed to leave 3) The warp beacon blew up 4) His rocket ship blew up. Answer: ","1389","210_23,210_27,210_37,210_36,210_7,210_24,210_6,210_30,210_13,210_22,210_21,210_25,210_11,210_12,210_17","0.6246540546417236,0.6403546929359436,0.6469607949256897,0.6841436624526978,0.6864160895347595,0.6899300217628479,0.6901045441627502,0.6909651756286621,0.7031606435775757,0.7088704109191895,0.7098665237426758,0.7130454778671265,0.7193776369094849,0.7269736528396606,0.740120530128479","19.820201873779297"
"rag","29","15","1","15","beam","facebook/contriever",". Question: Of the following options, who might enjoy reading this the most? 1) A creationist who wants to prove that evolution isn't real through the ways in which adopted and biological children are treated differently. 2) A potential parent deciding between adopting a child and having a biological child. 3) A preteen who's adopted and wants to learn more about the differences between parenting of adopted and biological children.  4) A high schooler interested in learning more about family dynamics and the chemical/evolutionary processes with regard to parenting.. Answer: ","1240","29_17,29_25,29_27,29_4,29_23,29_14,29_11,29_15,29_26,29_13,29_10,29_5,29_21,29_12,29_18","0.596142590045929,0.6033421754837036,0.6103906631469727,0.6146855354309082,0.6161693334579468,0.627887487411499,0.6357403993606567,0.6453484892845154,0.6461848616600037,0.6466091275215149,0.6541504263877869,0.6544777154922485,0.655186653137207,0.6561675071716309,0.6580502986907959","23.209739685058594"
"rag","178","15","1","15","beam","facebook/contriever",". Question: What does the author NOT rate for each class? 1) The difficulty of the workout. 2) The cost of each class.  3) The degree that the class requires contact with other participants.  4) If the skills are useful for self-defense.. Answer: ","1082","178_24,178_20,178_40,178_13,178_15,178_17,178_23,178_43,178_25,178_5,178_14,178_29,178_16,178_3,178_18","0.41600751876831055,0.4578717350959778,0.45884716510772705,0.48552680015563965,0.48891139030456543,0.5032190084457397,0.5077384114265442,0.5119866132736206,0.5139309167861938,0.5139634609222412,0.5214695930480957,0.525385320186615,0.5289384722709656,0.5361096858978271,0.5452914834022522","14.708331108093262"
"rag","321","15","1","15","beam","facebook/contriever",". Question: How does Neeshan feel initially when he sees the Free'l doing magic correctly? 1) He is not surprised.  He knew he would be able to get them to do it eventually. 2) He wonders who helped them learn magic because he could take no credit for their work. 3) He almost feels a sense of pride and excitement. 4) He is angry because it took them too long to finally get it.. Answer: ","1448","321_42,321_17,321_38,321_35,321_18,321_32,321_2,321_26,321_37,321_20,321_29,321_22,321_39,321_7,321_36","0.41862350702285767,0.44451093673706055,0.46595460176467896,0.47683894634246826,0.4906381368637085,0.49717259407043457,0.5135184526443481,0.5137556791305542,0.5177572965621948,0.528614342212677,0.5480684638023376,0.549308717250824,0.5528704524040222,0.5529794692993164,0.556930661201477","21.67699432373047"
"rag","213","15","1","15","beam","facebook/contriever",". Question: Why did Parks want to speak with Morgan? 1) Morgan had enough knowledge to help Parks build a beacon 2) Parks found Morgan by pure chance 3) Morgan had enough money to help Parks build a ship 4) Morgan could write Parks' story and spread it for him. Answer: ","1374","213_37,213_23,213_30,213_13,213_11,213_12,213_36,213_35,213_21,213_6,213_17,213_34,213_7,213_31,213_3","0.46159297227859497,0.4928709864616394,0.5016196966171265,0.5341966152191162,0.5349270701408386,0.5458558797836304,0.5769044756889343,0.5802444815635681,0.5805619955062866,0.5823427438735962,0.592242956161499,0.6155874133110046,0.6210106611251831,0.621467649936676,0.6263151168823242","18.20162582397461"
"rag","238","15","1","15","beam","facebook/contriever",". Question: Why is it likely that reading was outlawed? 1) To save paper for environmental purposes  2) To make the population have a lower intelligence 3) To control what content the population was able to consume 4) So that readers could retain their power. Answer: ","1370","238_23,238_27,238_1,238_10,238_25,238_42,238_43,238_33,238_41,238_9,238_34,238_24,238_36,238_13,238_12","0.683609127998352,0.689393162727356,0.6911661624908447,0.6983885765075684,0.7009882926940918,0.7168742418289185,0.7196483612060547,0.719973087310791,0.7240304946899414,0.7371320724487305,0.7394957542419434,0.7418822050094604,0.7475866079330444,0.7491073608398438,0.7499240040779114","23.255970001220703"
"rag","63","15","1","15","beam","facebook/contriever",". Question: Why did the addresses change in style over time? 1) The presidents had different problems to address 2) They were adapting to the changing populace 3) They deteriorated over time 4) They got less wordy. Answer: ","1085","63_18,63_5,63_9,63_4,63_11,63_13,63_36,63_12,63_17,63_6,63_16,63_3,63_20,63_2,63_7","0.5230531096458435,0.5368942022323608,0.5442577004432678,0.5661865472793579,0.572006106376648,0.5746326446533203,0.5762121677398682,0.5773454904556274,0.5822261571884155,0.5849456787109375,0.5945136547088623,0.6072325110435486,0.6078841090202332,0.6088535785675049,0.611485481262207","19.729909896850586"
"rag","71","15","1","15","beam","facebook/contriever",". Question: Which is true? 1) All newer ballparks have top-level seating closer to the field than ever 2) Newer ballparks do not have upper deck seating 3) All newer ballparks have top-level seating further away from the field than ever 4) Some newer ballparks have top-level seating further away from the field than ever. Answer: ","1163","71_13,71_11,71_14,71_16,71_38,71_20,71_24,71_15,71_35,71_32,71_17,71_21,71_27,71_33,71_31","0.3440003991127014,0.37577521800994873,0.4522901177406311,0.47436147928237915,0.47567903995513916,0.49279558658599854,0.5071190595626831,0.5081380605697632,0.5152066349983215,0.5178414583206177,0.5207639932632446,0.5237243175506592,0.5267557501792908,0.5355993509292603,0.5361300706863403","19.617210388183594"
"rag","167","15","1","15","beam","facebook/contriever",". Question: What effect does the author believe the Antichrist myth has on Judaism as a whole? 1) It is fuel for antisemitism 2) It is unimportant  3) It sheds a good light on modern day Jews 4) It brings attention to the plight of the Jewish people. Answer: ","1139","167_30,167_3,167_6,167_9,167_10,167_23,167_34,167_29,167_31,167_1,167_21,167_18,167_7,167_26,167_25","0.4711163640022278,0.47864770889282227,0.4900844097137451,0.4902495741844177,0.496263325214386,0.5064668655395508,0.5108377933502197,0.5200346112251282,0.5241900682449341,0.5279741287231445,0.5322021245956421,0.5390772223472595,0.5530774593353271,0.5550253987312317,0.5636216998100281","13.683760643005371"
"rag","199","15","1","15","beam","facebook/contriever",". Question: Why are people less satisfied with their smile now than in previous generations? 1) People had nicer smiles in the past 2) Plastic implants are not as effective as amalgam fillings 3) They aren't 4) They have different expectations. Answer: ","1180","199_12,199_16,199_32,199_28,199_25,199_10,199_30,199_11,199_31,199_29,199_23,199_15,199_2,199_24,199_13","0.4498794674873352,0.49615299701690674,0.501965343952179,0.5066642165184021,0.5070351362228394,0.5165277123451233,0.5285699963569641,0.5296173691749573,0.5303502082824707,0.5324867963790894,0.544369101524353,0.5482063293457031,0.5590875148773193,0.5598706007003784,0.5627715587615967","23.21558380126953"
"rag","333","15","1","15","beam","facebook/contriever",". Question: How does the author likely feel about the present? 1) He is optimistic 2) He is cynical 3) This is an impossible question to answer based on the article 4) He does not feel anything. Answer: ","1405","333_20,333_36,333_22,333_17,333_16,333_25,333_12,333_11,333_18,333_21,333_26,333_32,333_31,333_1,333_23","0.713051438331604,0.7517657279968262,0.7519721984863281,0.7542896270751953,0.7564288377761841,0.7588079571723938,0.7590740919113159,0.7618257999420166,0.7637426853179932,0.7669721245765686,0.7760685682296753,0.7771246433258057,0.7776980996131897,0.781089186668396,0.781356692314148","25.431459426879883"
"rag","176","15","1","15","beam","facebook/contriever",". Question: What is the author’s major criticism of the documentary Mr. Death? 1) The film is offensive.  2) The film does not include a counterargument to Leuchter's argument.  3) The film is shallow and emotionless. 4) The film contains false information. . Answer: ","1278","176_32,176_24,176_33,176_27,176_26,176_20,176_23,176_30,176_29,176_25,176_21,176_31,176_22,176_28,176_5","0.46642065048217773,0.4811813235282898,0.49894100427627563,0.5011975765228271,0.5388662219047546,0.5573325753211975,0.5723252892494202,0.5741827487945557,0.5893088579177856,0.6090615391731262,0.6117357015609741,0.6141098737716675,0.6681209802627563,0.7327331304550171,0.7413451671600342","25.573347091674805"
"rag","347","15","1","15","beam","facebook/contriever",". Question: Which most closely describes how the author feels? 1) Green OA should not be stifled regardless of cost 2) Gold OA is more successful than green OA 3) If green OA causes too many cancellations, it should be stopped 4) TA publishing is going to lose a lot of money because of green OA. Answer: ","1088","347_39,347_18,347_36,347_21,347_3,347_42,347_16,347_1,347_43,347_7,347_6,347_5,347_45,347_38,347_10","0.367489755153656,0.4228588342666626,0.43696850538253784,0.44434690475463867,0.45119887590408325,0.4530261158943176,0.45788466930389404,0.4644865393638611,0.4698956608772278,0.4700574278831482,0.47092556953430176,0.4714372158050537,0.4817025661468506,0.4950407147407532,0.5108399987220764","17.729928970336914"
"rag","166","15","1","15","beam","facebook/contriever",". Question: What is the author referencing when they say Christian imperialism? 1) The attempt to change Judaism to include Jesus as messiah 2) The attempt to include Muhammad 3) The New World being colonized by Christians 4) The crusades and other violent acts of Christians. Answer: ","1056","166_10,166_16,166_7,166_9,166_21,166_3,166_14,166_30,166_31,166_23,166_15,166_17,166_29,166_11,166_8","0.5081826448440552,0.5304551124572754,0.5361025333404541,0.5620260238647461,0.5803189277648926,0.5904064178466797,0.5945615768432617,0.600398063659668,0.600949227809906,0.6092853546142578,0.6121736764907837,0.6171231269836426,0.6181017160415649,0.6204931735992432,0.6206578612327576","16.254459381103516"
"rag","218","15","1","15","beam","facebook/contriever",". Question: Why did the demonstrator reduce the price to $3 for Biff? 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","1480","218_2,218_10,218_11,218_1,218_21,218_19,218_8,218_12,218_5,218_13,218_16,218_7,218_14,218_4,218_6","0.5055500268936157,0.5524475574493408,0.5861666202545166,0.5930912494659424,0.5995631814002991,0.617190420627594,0.6313056945800781,0.6440404653549194,0.6492083072662354,0.6621106863021851,0.6649215817451477,0.6734684109687805,0.6858487129211426,0.6956906914710999,0.7026923894882202","22.837238311767578"
"rag","339","15","1","15","beam","facebook/contriever",". Question: What isn't a problem happening because people don't face their emotions? 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","1028","339_15,339_27,339_10,339_34,339_44,339_42,339_25,339_41,339_28,339_16,339_24,339_32,339_6,339_5,339_36","0.5623253583908081,0.5698964595794678,0.6258554458618164,0.6449204683303833,0.6449835896492004,0.6616525650024414,0.6631541848182678,0.6632444858551025,0.6637275815010071,0.6674045324325562,0.671258807182312,0.6715707778930664,0.6753250360488892,0.6866074800491333,0.6896325349807739","28.73630142211914"
