"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"35","15","beam","4","20","Question: what is the name of the restaurant in seinfeld? Answer: ","17","84,96,15,17",".
Question: what is the name of the restaurant in seinf","Monk 's Café is,Monk 's Café is,Monk 's Café is,Monk 's Café is,Monk 's because","15.30862045288086,36.260868072509766,54.00660705566406,16.438575744628906,55.1065559387207,54.66719055175781,57.29533767700195,52.363525390625,60.99717712402344,56.5350227355957,56.75281524658203,63.511634826660156,55.37588882446289,53.08042526245117,31.858219146728516","0.021598265052211615","0.1142857142857143","0"
"36","15","beam","4","20","Question: who sang let me tell you about the birds and the bees? Answer: ","18","41,24,21,22"," hunter.
Question: who sang let me tell you about the birds","Jewel Akens with,Jewel Akens with,Jewel Akens with,Jewel Akens with,Jewel Akens with","15.104439735412598,27.107505798339844,48.15109634399414,48.283164978027344,18.649673461914062,51.45773696899414,53.62309265136719,62.77052307128906,54.974205017089844,59.477394104003906,54.72301483154297,59.78200912475586,59.223777770996094,61.00693893432617,63.47170639038086","0","0","0"
"37","15","beam","4","20","Question: who is running for south dakota attorney general? Answer: ","16","41,24,21,22","st, ron.
Question: who is running for south d","Lawrence County State 's Attorney John Fitzgerald ,,Chief Deputy Attorney General Charlie McGuigan ,,attorney and 2014 U.S. Senate candidate Jason Ravnsborg are","15.591511726379395,37.32181930541992,41.90998458862305,45.39897918701172,34.959083557128906,23.7335147857666,50.26136016845703,25.618078231811523,52.89579391479492,59.280540466308594,60.65026092529297,62.03785705566406,49.99635696411133,59.12477111816406,60.829063415527344","0","0","0"
"38","15","beam","4","20","Question: who was the dj on in living color? Answer: ","15","41,24,21,22"," mcshane.
Question: who was the dj on","DJ Twist and","14.704477310180664,33.70895767211914,41.18989944458008,31.317596435546875,38.13754653930664,52.576053619384766,47.37556838989258,17.572010040283203,54.5204963684082,53.16233825683594,59.78152847290039,56.433170318603516,63.051353454589844,45.75803756713867,58.94546890258789","0","0.2","0"
"39","15","beam","4","20","Question: who sings i'm going to soak up the sun? Answer: ","16","41,24,21,22"," brown.
Question: who sings i'm going to soak up the","Sheryl Crow .,American artist Sheryl Crow .,covered by the Kidz Bop Kids in 2003 .,Sheryl Crow .,Kidz Bop Kids in,American artist Sheryl Crow .,backing vocals by Liz Phair ,,Sheryl Crow .","16.64641761779785,27.336833953857422,48.48876953125,49.52033996582031,19.458974838256836,52.97854232788086,50.48379135131836,62.73986053466797,53.168739318847656,56.93183517456055,58.89133071899414,56.700904846191406,64.33145904541016,61.49674987792969,61.641300201416016","0.023457495174891017","0.013157894736842106","0"
"40","15","beam","4","20","Question: where do the astros play for spring training? Answer: ","15","50,12,20,71",".......
Question: where do the astros play for spring training","Osceola County Stadium </Td>,The Ballpark of The Palm Beaches </Td>,West Palm Beach </Td>","13.475546836853027,48.48406219482422,44.7619743347168,39.09098815917969,22.9976749420166,47.813297271728516,58.3498649597168,64.51708984375,61.02048110961914,63.48350143432617,39.81277084350586,53.761783599853516,59.044586181640625,66.16574096679688,62.64977264404297","0","0.041666666666666664","0"
"41","15","beam","4","20","Question: who inaugurated 'world teachers' day'? Answer: ","15","50,12,20,71","..
Question: who inaugurated 'world teachers' day'?","UNESCO /,ILO Recommendation","15.375861167907715,48.236656188964844,40.593421936035156,20.286664962768555,48.04794692993164,49.58032989501953,61.07361602783203,27.129878997802734,38.50778579711914,55.98295211791992,44.034324645996094,56.36463928222656,56.495384216308594,54.123252868652344,63.99832534790039","0","0","0"
"42","15","beam","4","20","Question: locations for the film an englishman who went up a hill? Answer: ","18","50,12,20,71","land, england, scotland, wales, and northern","Llanrhaeadr - ym - Mochnant and Llansilin in Powys .,Llanrhaeadr - ym - Mochnant and Llansilin in Powys .,Llanrhaeadr - ym - Mochnant and,Llansilin in Powys .","14.739083290100098,41.13622283935547,52.80867004394531,52.51589584350586,41.02459716796875,57.01848602294922,54.871673583984375,37.82985305786133,58.74168395996094,57.086280822753906,52.91920471191406,42.227294921875,56.55183792114258,50.151824951171875,45.669403076171875","0.03759340464156993","0.12692307692307692","0"
"43","15","beam","4","20","Question: how many gold medals won by india in 2018 commonwealth games? Answer: ","19","50,12,20,71","..
Question: how many gold medals won by india in 2018","26 </Td>,26 </Td>,26 </Td>,26 </Td>,66 </Td>","14.975892066955566,43.8718147277832,39.725746154785156,19.421749114990234,45.44975280761719,41.328346252441406,61.00236511230469,56.51585006713867,67.1063232421875,56.30872344970703,56.519893646240234,59.22409439086914,50.82197952270508,52.6778450012207,51.324546813964844","0","0","0"
"44","15","beam","4","20","Question: where can tight junctions be found in the body? Answer: ","15","75,57,36,13",".. Answer:.......... Question: what is the function of tight","Internal epithelia on,the cytoskeletons of adjacent cells .","12.263030052185059,34.689456939697266,29.03216552734375,47.90364074707031,32.63723373413086,20.598905563354492,47.46971130371094,44.97225570678711,52.983375549316406,39.81991195678711,39.43277359008789,37.9348258972168,38.58729553222656,48.67411422729492,42.029361724853516","0.030601688609851067","0.15384615384615385","0"
"45","15","beam","4","20","Question: cls bank deals with transactions arising out of? Answer: ","15","75,57,36,13",".. Question: cls bank deals with transactions arising out of? Answer","the foreign exchange market (,foreign exchange market (,the foreign exchange market ( FX ) .,the foreign exchange market ( FX ) .","13.36766242980957,51.054893493652344,46.97504425048828,47.10433578491211,53.27096939086914,30.48676300048828,52.626014709472656,55.816741943359375,58.29944610595703,57.64964294433594,60.72523498535156,62.43708419799805,59.82798385620117,52.43072509765625,56.45663833618164","0","0","0"
"46","15","beam","4","20","Question: a synonym for the content component of communication is? Answer: ","16","75,57,36,13","..
Question: a synonym for the content component of communication is","information and,information and","14.10332202911377,50.97132110595703,48.88459014892578,19.963581085205078,45.67343521118164,51.97976303100586,57.75286865234375,26.8531436920166,54.670265197753906,59.0477294921875,53.86955261230469,60.32307815551758,58.32201385498047,60.13062286376953,57.30918884277344","0","0","0"
"47","15","beam","4","20","Question: what does watch your p's and q's? Answer: ","15","75,57,36,13","�wɒt ʃɪp ɪ","`` mind your manners '' , `` mind your language '' , `` be on your best behaviour '' or similar .","12.676589012145996,22.667217254638672,22.521263122558594,18.79773712158203,21.61708641052246,22.213130950927734,22.974647521972656,21.270849227905273,21.80537986755371,21.01508331298828,20.400686264038086,24.104564666748047,25.759639739990234,22.328197479248047,21.529775619506836","0","0","0"
"48","15","beam","4","20","Question: what is the official symbol of the carnival of quebec? Answer: ","18","55,14,70,2","o and juliet.
Question: what is the official symbol of","Bonhomme Carnaval ,","13.060872077941895,38.980445861816406,42.17860412597656,52.91780471801758,47.384037017822266,47.47690963745117,55.105438232421875,18.82743263244629,51.3974609375,58.56256103515625,59.31696319580078,58.8541374206543,60.5335693359375,60.48553466796875,54.00364303588867","0","0","0"
"49","15","beam","4","20","Question: when did radio shack change to the source? Answer: ","15","55,14,70,2","I think it was in the early 2000's.
","2005 .,April 26 , 2005 ,,2005 ,","17.33878517150879,20.692928314208984,56.40940475463867,55.661842346191406,57.540443420410156,53.27061080932617,60.32006072998047,60.32630157470703,60.16431427001953,61.8230094909668,52.235591888427734,49.909912109375,22.7790584564209","0","0","0"
"50","15","beam","4","20","Question: where does the phrase good bye felicia come from? Answer: ","16","55,14,70,2"," heard it used in a movie, but i cant remember which one.","a scene in the American stoner buddy crime comedy film Friday ( 1995 ) .,a scene in the American stoner buddy crime comedy film Friday ( 1995 ) .,intended as a dismissive kiss - off .,a scene in the American stoner buddy crime comedy film Friday (,came from a scene in the American stoner buddy crime comedy film Friday ( 1995 ) .","16.445430755615234,55.051918029785156,55.54251480102539,51.58470916748047,56.65025329589844,53.07438659667969,52.37101745605469,51.08871841430664,48.80435562133789,56.65214920043945,58.86953353881836,53.268760681152344,56.40162658691406,58.908199310302734,57.31047439575195","0.02383765064930276","0.08833147528799704","0"
"51","15","beam","4","20","Question: how many wing stops are there in the united states? Answer: ","16","55,14,70,2",", none.
Question: how many wing stops are there in the","more than 1,000 restaurants,1,000 </Td>,more than 1,000 restaurants","14.95362663269043,46.72835159301758,52.8162956237793,55.05010223388672,55.771812438964844,47.21961975097656,57.02467346191406,58.58835220336914,62.90896224975586,66.17059326171875,62.73432922363281,60.360633850097656,60.7603645324707,63.97511291503906,63.90879821777344","0","0","0"
"52","15","beam","4","20","Question: who sings that aint no way to go? Answer: ","15","47,77,1,16"," brown.
Question: who sings that aint no way to go","American country music duo Brooks & Dunn .,Brooks & Dunn .,Brooks & Dunn </Th>,American country music duo Brooks & Dunn .,American country music duo Brooks & Dunn .","15.382686614990234,36.55067443847656,51.520591735839844,52.36412048339844,19.32316780090332,54.876930236816406,50.621036529541016,63.642127990722656,46.985225677490234,56.92457580566406,50.2342643737793,58.20403289794922,54.48772430419922,58.982566833496094,59.51375198364258","0","0","0"
"53","15","beam","4","20","Question: what was the purpose of the bantu education act? Answer: ","17","47,77,1,16","the bantu education act was passed in 1953 to provide education for","legalised several aspects of the apartheid system .,enforcing racially separated educational facilities .,enforcing racially separated educational facilities .","13.910001754760742,40.03118133544922,55.22787857055664,37.490997314453125,47.81513214111328,43.71272659301758,57.32254409790039,48.358863830566406,54.67225646972656,54.75145721435547,24.450389862060547,53.745811462402344,48.79914855957031,41.09236526489258,52.45927429199219","0.020044994979069072","0.11351909184726523","0"
"54","15","beam","4","20","Question: when did the military plane crash in mississippi? Answer: ","15","47,77,1,16","o and juliet is a tragedy written by william shakespeare early","around 4 P.M. on Monday , July 10 , 2017 ,,around 4 P.M. on Monday , July 10 , 2017 ,,Monday , July 10 , 2017 ,,July 10 , 2017 ,,around 4 P.M. on Monday , July 10 , 2017 ,","13.35331916809082,39.45100402832031,32.4893798828125,52.520179748535156,46.50727081298828,42.66368865966797,48.54396057128906,44.138179779052734,43.613216400146484,56.92709732055664,41.07204055786133,44.587928771972656,43.278324127197266,32.87507629394531,32.66072463989258","0","0","0"
"55","15","beam","4","20","Question: jharkhand which festival is associated with cattle worship? Answer: ","17","47,77,1,16","�००० जनवरी �","Sohrai is,Sohrai is,Sohrai is,Sohrai is,Sohrai is","12.310650825500488,20.90927505493164,18.168804168701172,19.557689666748047,17.991622924804688,21.085216522216797,16.75701904296875,20.756080627441406,16.604900360107422,17.194133758544922,15.869755744934082,18.55835723876953,18.414993286132812,19.948869705200195,20.093900680541992","0","0","0"
"56","15","beam","4","20","Question: who's the model on let's make a deal? Answer: ","16","32,54,83,51"," ziering.
Question: who's the model on let's","Tiffany Adams Coyne (,Tiffany Adams Coyne (,Tiffany Adams Coyne (,Tiffany Adams Coyne (,Tiffany Adams Coyne (","13.775611877441406,34.104984283447266,28.030595779418945,34.891265869140625,53.54307174682617,47.569026947021484,19.104761123657227,55.198768615722656,56.20572280883789,57.0814323425293,55.53861618041992,63.90717697143555,58.00555419921875,55.07575225830078,54.12821578979492","0","0","0"
