"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"84","20","beam","5","25","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","8366.205078125"
"85","20","beam","5","25","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","45659.57421875"
"86","20","beam","5","25","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","37074.2734375"
"87","20","beam","5","25","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","29880.15234375"
"88","20","beam","5","25","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","75957.7265625"
"89","20","beam","5","25","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","34716.46875"
"90","20","beam","5","25","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","17607.162109375"
"91","20","beam","5","25","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","6876.95849609375"
"92","20","beam","5","25","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","12714.8662109375"
"93","20","beam","5","25","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","7282.9931640625"
"94","20","beam","5","25","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","25903.595703125"
"95","20","beam","5","25","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","3366.021240234375"
"96","20","beam","5","25","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","15879.3427734375"
"97","20","beam","5","25","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","25405.69921875"
"98","20","beam","5","25","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","28587.9140625"
"99","20","beam","5","25","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","19044.96484375"
