"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"21","20","beam","5","5","Answer the question: where would the group bacteroids likely be found?","1","69,42,66,9,26","26954.107421875"
"22","20","beam","5","5","Answer the question: where does the last name andersen originate from?","1","69,42,66,9,26","27570.68359375"
"23","20","beam","5","5","Answer the question: how long did the democrats control the house and senate?","1","69,42,66,9,26","7935.7763671875"
"24","20","beam","5","5","Answer the question: who sang in the movie i walk the line?","1","69,42,66,9,26","49672.734375"
"25","20","beam","5","5","Answer the question: who is the premier of northern cape 2018?","1","59,18,89,87,97","17029.923828125"
"26","20","beam","5","5","Answer the question: who owns the biggest house in beverly hills?","1","59,18,89,87,97","11276.6357421875"
"27","20","beam","5","5","Answer the question: who sings god is great beer is good?","1","59,18,89,87,97","58627.16015625"
"28","20","beam","5","5","Answer the question: what does the air gap do on a dishwasher?","1","59,18,89,87,97","10789.2998046875"
"29","20","beam","5","5","Answer the question: who is the first indian climber of mount everest?","1","59,18,89,87,97","6122.63330078125"
"30","20","beam","5","5","Answer the question: what is in a pat o brien hurricane?","1","7,44,84,96,15","15465.353515625"
"31","20","beam","5","5","Answer the question: what is the name of son of lord krishna?","1","7,44,84,96,15","4294.15966796875"
"32","20","beam","5","5","Answer the question: who played anna in once upon a time?","1","7,44,84,96,15","11256.3388671875"
"33","20","beam","5","5","Answer the question: what is the average salary for a us congressman?","1","7,44,84,96,15","8153.0732421875"
"34","20","beam","5","5","Answer the question: what type of joint connects the incus with the malleus?","1","7,44,84,96,15","6709.43310546875"
"35","20","beam","5","5","Answer the question: when was the lupus foundation of america founded?","1","17,41,24,21,22","15994.3642578125"
"36","20","beam","5","5","Answer the question: what started the war between us and japan?","1","17,41,24,21,22","30301.18359375"
"37","20","beam","5","5","Answer the question: who sang i put a spell on you in hocus pocus?","1","17,41,24,21,22","10714.345703125"
"38","20","beam","5","5","Answer the question: who played jennifer in back to the future?","1","17,41,24,21,22","16192.7041015625"
"39","20","beam","5","5","Answer the question: where are the cardiac and vasomotor centers found?","1","17,41,24,21,22","11081.0966796875"
"40","20","beam","5","5","Answer the question: who was the first to say i'm going to disney world?","1","50,12,20,71,75","9300.5322265625"
"41","20","beam","5","5","Answer the question: who sings the whiskey ain't workin anymore?","1","50,12,20,71,75","50411.4375"
"42","20","beam","5","5","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","50,12,20,71,75","15082.5546875"
"43","20","beam","5","5","Answer the question: what goes on the bottom of shepherd's pie?","1","50,12,20,71,75","52374.7265625"
"44","20","beam","5","5","Answer the question: who sang the most number of songs in the world?","1","50,12,20,71,75","16696.966796875"
"45","20","beam","5","5","Answer the question: who owns spirit of the suwannee music park?","1","57,36,13,55,14","9541.548828125"
"46","20","beam","5","5","Answer the question: who is the singer of kal ho na ho?","1","57,36,13,55,14","13321.583984375"
"47","20","beam","5","5","Answer the question: what episode does marnie come back in geordie shore?","1","57,36,13,55,14","26175.640625"
"48","20","beam","5","5","Answer the question: is jaffa cakes a biscuit or a cake?","1","57,36,13,55,14","20544.810546875"
"49","20","beam","5","5","Answer the question: who sings love will keep us alive by the eagles?","1","57,36,13,55,14","12839.30078125"
"50","20","beam","5","5","Answer the question: who sings the theme song for the tv show cops?","1","70,2,47,77,1","20546.318359375"
"51","20","beam","5","5","Answer the question: when did 10 shilling note go out of circulation?","1","70,2,47,77,1","30447.294921875"
"52","20","beam","5","5","Answer the question: who sang the songs on walk the line?","1","70,2,47,77,1","24118.5"
"53","20","beam","5","5","Answer the question: who sang the song should have been a cowboy?","1","70,2,47,77,1","14177.115234375"
"54","20","beam","5","5","Answer the question: who sang i ran all the way home?","1","70,2,47,77,1","30848.826171875"
"55","20","beam","5","5","Answer the question: what is the second largest country in asia?","1","16,32,54,83,51","20543.046875"
"56","20","beam","5","5","Answer the question: who sang the theme song for the man with the golden gun?","1","16,32,54,83,51","16633.521484375"
"57","20","beam","5","5","Answer the question: where does the last name roberts come from?","1","16,32,54,83,51","23922.18359375"
"58","20","beam","5","5","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","16,32,54,83,51","3846.537109375"
"59","20","beam","5","5","Answer the question: who is the captain of richmond football club?","1","16,32,54,83,51","28259.35546875"
"60","20","beam","5","5","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80,79,61,46,65","1647.417724609375"
"61","20","beam","5","5","Answer the question: where is the heart of palm on a palm tree?","1","80,79,61,46,65","7487.44091796875"
"62","20","beam","5","5","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","80,79,61,46,65","2387.986572265625"
"63","20","beam","5","5","Answer the question: how old do you have to be to get a gun licence in nz?","1","80,79,61,46,65","3785.28466796875"
"64","20","beam","5","5","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","80,79,61,46,65","3891.693359375"
"65","20","beam","5","5","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","9103.62890625"
"66","20","beam","5","5","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","23808.294921875"
"67","20","beam","5","5","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","25110.935546875"
"68","20","beam","5","5","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","10888.376953125"
"69","20","beam","5","5","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","8256.9560546875"
"70","20","beam","5","5","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","6293.31298828125"
"71","20","beam","5","5","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","8769.4638671875"
"72","20","beam","5","5","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","29441.658203125"
"73","20","beam","5","5","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","30789.19140625"
"74","20","beam","5","5","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","35218.00390625"
"75","20","beam","5","5","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","4826.01904296875"
"76","20","beam","5","5","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","3452.567626953125"
"77","20","beam","5","5","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","7101.7080078125"
"78","20","beam","5","5","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","27585.701171875"
"79","20","beam","5","5","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","25223.1875"
"80","20","beam","5","5","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","29911.34375"
"81","20","beam","5","5","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","17927.724609375"
"82","20","beam","5","5","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","48501.33984375"
"83","20","beam","5","5","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","76034.328125"
"84","20","beam","5","5","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","8710.80078125"
"85","20","beam","5","5","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","33085.92578125"
"86","20","beam","5","5","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","17442.72265625"
"87","20","beam","5","5","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","27625.875"
"88","20","beam","5","5","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","48504.80859375"
"89","20","beam","5","5","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","45177.57421875"
"90","20","beam","5","5","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","10047.109375"
"91","20","beam","5","5","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","3899.5361328125"
"92","20","beam","5","5","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","10433.5107421875"
"93","20","beam","5","5","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","6012.1865234375"
"94","20","beam","5","5","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","17692.400390625"
"95","20","beam","5","5","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","3818.711181640625"
"96","20","beam","5","5","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","16985.90234375"
"97","20","beam","5","5","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","21777.57421875"
"98","20","beam","5","5","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","23197.6328125"
"99","20","beam","5","5","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","17996.2265625"
