"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"69","20","beam","5","10","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","10905.8154296875"
"70","20","beam","5","10","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","3501.47705078125"
"71","20","beam","5","10","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","7545.1943359375"
"72","20","beam","5","10","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","33840.41015625"
"73","20","beam","5","10","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","23226.720703125"
"74","20","beam","5","10","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","28536.458984375"
"75","20","beam","5","10","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","5799.9169921875"
"76","20","beam","5","10","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","6580.9853515625"
"77","20","beam","5","10","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","7488.16943359375"
"78","20","beam","5","10","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","28153.31640625"
"79","20","beam","5","10","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","29470.705078125"
"80","20","beam","5","10","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","23889.58203125"
"81","20","beam","5","10","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","15077.2763671875"
"82","20","beam","5","10","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","39432.96484375"
"83","20","beam","5","10","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","50361.703125"
"84","20","beam","5","10","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","5883.98681640625"
"85","20","beam","5","10","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","25264.8125"
"86","20","beam","5","10","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","25850.90625"
"87","20","beam","5","10","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","35573.484375"
"88","20","beam","5","10","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","70545.4140625"
"89","20","beam","5","10","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","33850.02734375"
"90","20","beam","5","10","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","17451.44140625"
"91","20","beam","5","10","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","5014.80224609375"
"92","20","beam","5","10","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","9737.8623046875"
"93","20","beam","5","10","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","6790.06298828125"
"94","20","beam","5","10","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","26826.26953125"
"95","20","beam","5","10","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","3256.658935546875"
"96","20","beam","5","10","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","14986.8759765625"
"97","20","beam","5","10","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","28530.4453125"
"98","20","beam","5","10","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","31314.609375"
"99","20","beam","5","10","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","15165.6767578125"
