"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"47","20","beam","5","1","Answer the question: what episode does marnie come back in geordie shore?","1","57,36,13,55,14","11588.7490234375"
"48","20","beam","5","1","Answer the question: is jaffa cakes a biscuit or a cake?","1","57,36,13,55,14","8385.34375"
"49","20","beam","5","1","Answer the question: who sings love will keep us alive by the eagles?","1","57,36,13,55,14","6362.57373046875"
"50","20","beam","5","1","Answer the question: who sings the theme song for the tv show cops?","1","70,2,47,77,1","51463.64453125"
"51","20","beam","5","1","Answer the question: when did 10 shilling note go out of circulation?","1","70,2,47,77,1","45584.609375"
"52","20","beam","5","1","Answer the question: who sang the songs on walk the line?","1","70,2,47,77,1","27205.125"
"53","20","beam","5","1","Answer the question: who sang the song should have been a cowboy?","1","70,2,47,77,1","32473.751953125"
"54","20","beam","5","1","Answer the question: who sang i ran all the way home?","1","70,2,47,77,1","50684.9609375"
"55","20","beam","5","1","Answer the question: what is the second largest country in asia?","1","16,32,54,83,51","12306.6884765625"
"56","20","beam","5","1","Answer the question: who sang the theme song for the man with the golden gun?","1","16,32,54,83,51","12387.4296875"
"57","20","beam","5","1","Answer the question: where does the last name roberts come from?","1","16,32,54,83,51","10231.2294921875"
"58","20","beam","5","1","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","16,32,54,83,51","2303.36181640625"
"59","20","beam","5","1","Answer the question: who is the captain of richmond football club?","1","16,32,54,83,51","15452.453125"
"60","20","beam","5","1","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80,79,61,46,65","2225.922607421875"
"61","20","beam","5","1","Answer the question: where is the heart of palm on a palm tree?","1","80,79,61,46,65","5097.7783203125"
"62","20","beam","5","1","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","80,79,61,46,65","1965.62255859375"
"63","20","beam","5","1","Answer the question: how old do you have to be to get a gun licence in nz?","1","80,79,61,46,65","4961.86376953125"
"64","20","beam","5","1","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","80,79,61,46,65","4454.556640625"
"65","20","beam","5","1","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","6946.41259765625"
"66","20","beam","5","1","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","9745.0615234375"
"67","20","beam","5","1","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","8448.1455078125"
"68","20","beam","5","1","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","5191.25830078125"
"69","20","beam","5","1","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","3379.056884765625"
"70","20","beam","5","1","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","5533.2587890625"
"71","20","beam","5","1","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","6204.791015625"
"72","20","beam","5","1","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","10676.5244140625"
"73","20","beam","5","1","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","12172.24609375"
"74","20","beam","5","1","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","13771.0126953125"
"75","20","beam","5","1","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","6122.28857421875"
"76","20","beam","5","1","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","3151.634521484375"
"77","20","beam","5","1","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","11160.873046875"
"78","20","beam","5","1","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","15967.2666015625"
"79","20","beam","5","1","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","33657.91796875"
"80","20","beam","5","1","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","24813.720703125"
"81","20","beam","5","1","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","13078.0576171875"
"82","20","beam","5","1","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","21056.701171875"
"83","20","beam","5","1","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","29173.591796875"
"84","20","beam","5","1","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","3176.9013671875"
"85","20","beam","5","1","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","16380.3447265625"
"86","20","beam","5","1","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","11019.7412109375"
"87","20","beam","5","1","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","14032.5009765625"
"88","20","beam","5","1","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","34267.69921875"
"89","20","beam","5","1","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","12664.00390625"
"90","20","beam","5","1","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","43612.90234375"
"91","20","beam","5","1","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","2337.8681640625"
"92","20","beam","5","1","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","10218.5439453125"
"93","20","beam","5","1","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","10895.0556640625"
"94","20","beam","5","1","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","72810.9375"
"95","20","beam","5","1","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","2998.98193359375"
"96","20","beam","5","1","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","16087.0068359375"
"97","20","beam","5","1","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","5890.9150390625"
"98","20","beam","5","1","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","22838.1171875"
"99","20","beam","5","1","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","28130.53125"
