"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"65","20","beam","5","15","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","6179.1689453125"
"66","20","beam","5","15","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","16384.828125"
"67","20","beam","5","15","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","20621.66015625"
"68","20","beam","5","15","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","9590.3466796875"
"69","20","beam","5","15","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","9100"
"70","20","beam","5","15","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","3839.958251953125"
"71","20","beam","5","15","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","10445.0087890625"
"72","20","beam","5","15","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","39738.375"
"73","20","beam","5","15","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","35080.8359375"
"74","20","beam","5","15","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","28776.845703125"
"75","20","beam","5","15","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","6279.78173828125"
"76","20","beam","5","15","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","7233.7080078125"
"77","20","beam","5","15","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","7852.220703125"
"78","20","beam","5","15","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","31177.685546875"
"79","20","beam","5","15","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","37814.9453125"
"80","20","beam","5","15","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","24972.517578125"
"81","20","beam","5","15","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","12155.0322265625"
"82","20","beam","5","15","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","34690.71875"
"83","20","beam","5","15","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","45610.7890625"
"84","20","beam","5","15","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","6386.78759765625"
"85","20","beam","5","15","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","40973.9296875"
"86","20","beam","5","15","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","28081.42578125"
"87","20","beam","5","15","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","32558.533203125"
"88","20","beam","5","15","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","62186.03125"
"89","20","beam","5","15","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","40676.359375"
"90","20","beam","5","15","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","14398.0654296875"
"91","20","beam","5","15","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","5029.75048828125"
"92","20","beam","5","15","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","8478.056640625"
"93","20","beam","5","15","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","6806.23193359375"
"94","20","beam","5","15","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","22232.654296875"
"95","20","beam","5","15","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","2750.65625"
"96","20","beam","5","15","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","15358.3828125"
"97","20","beam","5","15","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","23963.26171875"
"98","20","beam","5","15","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","34202.98828125"
"99","20","beam","5","15","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","16116.0595703125"
