"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"13","20","beam","1","15",". What is the main factor that makes maglev trains more successful in Asia?. Answer one of the following options: 1) More efficient organization of construction projects 2) A greater importance on speed of travel 3) Increased passenger volume 4) More accurate train schedules. Answer: ","1","269","86.22208404541016"
"14","20","beam","1","15",". The narrator's false sense of superiority. Answer one of the following options: 1) leads him to believe that he was the mastermind behind the victory over the high roller, but the kid actually was the one who saved the day. 2) almost got them killed when the big roller came to play. 3) turns out to be a huge joke at his expense because they are all exposed. 4) actually comes in handy because he comes up with a great plan to use when the high roller comes in.. Answer: ","1","315","44.548519134521484"
"15","20","beam","1","15",". How was Nash’s family involved in the story?. Answer one of the following options: 1) His two sons and previous wife were talked about 2) His father was a large influence on his life 3) His mother’s influence was discussed at length 4) His parents and wife were discussed. Answer: ","1","111","45.91202926635742"
"16","20","beam","1","15",". Which martial art did the author think was the hardest workout?. Answer one of the following options: 1) Tae Kwon Do 2) Kung Fu 3) Jujistui 4) Karate. Answer: ","1","158","48.32810974121094"
"17","20","beam","1","15",". What type of media does the author believe will be the most influential on the immediate future?. Answer one of the following options: 1) Government-approved media 2) Visual media 3) Participatory media 4) Print media. Answer: ","1","278","72.57795715332031"
"18","20","beam","1","15",". Why do some evangelical authors believe that the Antichrist will not be Jewish?. Answer one of the following options: 1) They believe that the Antichrist is Henry Kissinger 2) It is thought that the Antichrist will make an agreement with Israel, which would be more likely by a gentile 3) They think that the Antichrist will be a United States President 4) It is believed that the Antichrist will not come until after the upcoming turn of the century. Answer: ","1","169","15.161673545837402"
"19","20","beam","1","15",". Why did the Maglev trains not become popular in the western hemisphere?. Answer one of the following options: 1) People did not like traveling so fast 2) The technology was unreliable 3) Their cost was not justifiable 4) All of the other answers are correct. Answer: ","1","265","53.75928497314453"
"20","20","beam","1","15",". Who was on the list of those who knew about Kennedy's affair?. Answer one of the following options: 1) The Secret Service members were the only ones who knew what was going on. 2) His wife and mistress were the only two who knew about the affair. 3) He did not have an affair. 4) His aids, secretary, drivers, guards, Secret Service, the domestic staff, and many friends and family members of both parties.. Answer: ","1","38","21.471586227416992"
"21","20","beam","1","15",". What is the musical’s relationship like between Monica and Linda?. Answer one of the following options: 1) Monica and Linda conspired together to hatch the plan 2) Monica keeps reiterating the story over and over in different ways to Linda 3) Linda does not believe what Monica is telling here and discredits it 4) Linda presses for details and Monica obliges. Answer: ","1","105","58.12688446044922"
"22","20","beam","1","15",". What made father realize he couldn't memory-wash Ronnie?. Answer one of the following options: 1) Others would notice and it would hurt Dad's reputation 2) Ronnie would just learn to read again 3) The technology wouldn't work on someone so young 4) Ronnie had already ingrained reading in his memory permanently . Answer: ","1","239","118.56832122802734"
"23","20","beam","1","15",". Why do owners want to build large ballparks?. Answer one of the following options: 1) they want to increase the total number of seats 2) they can afford it and don't need to budget 3) they want to sell more expensive tickets to the rich 4) they want to help bring an economic boom to the area. Answer: ","1","75","25.886194229125977"
"24","20","beam","1","15",". Which answer doesn't support the idea that green OA isn't likely to cause subscription cancellations?. Answer one of the following options: 1) 6 2) 4 3) 2 4) 10. Answer: ","1","344","71.94114685058594"
"25","20","beam","1","15",". How is the topic of slavery treated in inaugural speeches?. Answer one of the following options: 1) It is not treated with proper gravity, and referred to only in terms of progress 2) Is was mentioned 17 times in the Roosevelt address 3) It is often referenced in inaugural speeches from the 1850s through the 1960s 4) Its reference depends on the political party in power. Answer: ","1","108","48.88753890991211"
"26","20","beam","1","15",". Why is Parks stuck on Earth?. Answer one of the following options: 1) He is outlawed on his own planet 2) He must to finish his mission before his is allowed to leave 3) The warp beacon blew up 4) His rocket ship blew up. Answer: ","1","210","157.4482421875"
"27","20","beam","1","15",". Of the following options, who might enjoy reading this the most?. Answer one of the following options: 1) A creationist who wants to prove that evolution isn't real through the ways in which adopted and biological children are treated differently. 2) A potential parent deciding between adopting a child and having a biological child. 3) A preteen who's adopted and wants to learn more about the differences between parenting of adopted and biological children.  4) A high schooler interested in learning more about family dynamics and the chemical/evolutionary processes with regard to parenting.. Answer: ","1","29","28.758255004882812"
"28","20","beam","1","15",". What does the author NOT rate for each class?. Answer one of the following options: 1) The difficulty of the workout. 2) The cost of each class.  3) The degree that the class requires contact with other participants.  4) If the skills are useful for self-defense.. Answer: ","1","178","32.09657287597656"
"29","20","beam","1","15",". How does Neeshan feel initially when he sees the Free'l doing magic correctly?. Answer one of the following options: 1) He is not surprised.  He knew he would be able to get them to do it eventually. 2) He wonders who helped them learn magic because he could take no credit for their work. 3) He almost feels a sense of pride and excitement. 4) He is angry because it took them too long to finally get it.. Answer: ","1","321","49.2326774597168"
"30","20","beam","1","15",". Why did Parks want to speak with Morgan?. Answer one of the following options: 1) Morgan had enough knowledge to help Parks build a beacon 2) Parks found Morgan by pure chance 3) Morgan had enough money to help Parks build a ship 4) Morgan could write Parks' story and spread it for him. Answer: ","1","213","73.34271240234375"
"31","20","beam","1","15",". Why is it likely that reading was outlawed?. Answer one of the following options: 1) To save paper for environmental purposes  2) To make the population have a lower intelligence 3) To control what content the population was able to consume 4) So that readers could retain their power. Answer: ","1","238","133.4095916748047"
"32","20","beam","1","15",". Why did the addresses change in style over time?. Answer one of the following options: 1) The presidents had different problems to address 2) They were adapting to the changing populace 3) They deteriorated over time 4) They got less wordy. Answer: ","1","63","56.15861511230469"
"33","20","beam","1","15",". Which is true?. Answer one of the following options: 1) All newer ballparks have top-level seating closer to the field than ever 2) Newer ballparks do not have upper deck seating 3) All newer ballparks have top-level seating further away from the field than ever 4) Some newer ballparks have top-level seating further away from the field than ever. Answer: ","1","71","12.17733383178711"
"34","20","beam","1","15",". What effect does the author believe the Antichrist myth has on Judaism as a whole?. Answer one of the following options: 1) It is fuel for antisemitism 2) It is unimportant  3) It sheds a good light on modern day Jews 4) It brings attention to the plight of the Jewish people. Answer: ","1","167","28.116802215576172"
"35","20","beam","1","15",". Why are people less satisfied with their smile now than in previous generations?. Answer one of the following options: 1) People had nicer smiles in the past 2) Plastic implants are not as effective as amalgam fillings 3) They aren't 4) They have different expectations. Answer: ","1","199","34.53168487548828"
"36","20","beam","1","15",". How does the author likely feel about the present?. Answer one of the following options: 1) He is optimistic 2) He is cynical 3) This is an impossible question to answer based on the article 4) He does not feel anything. Answer: ","1","333","52.253414154052734"
"37","20","beam","1","15",". What is the author’s major criticism of the documentary Mr. Death?. Answer one of the following options: 1) The film is offensive.  2) The film does not include a counterargument to Leuchter's argument.  3) The film is shallow and emotionless. 4) The film contains false information. . Answer: ","1","176","41.79222869873047"
"38","20","beam","1","15",". Which most closely describes how the author feels?. Answer one of the following options: 1) Green OA should not be stifled regardless of cost 2) Gold OA is more successful than green OA 3) If green OA causes too many cancellations, it should be stopped 4) TA publishing is going to lose a lot of money because of green OA. Answer: ","1","347","42.441593170166016"
"39","20","beam","1","15",". What is the author referencing when they say Christian imperialism?. Answer one of the following options: 1) The attempt to change Judaism to include Jesus as messiah 2) The attempt to include Muhammad 3) The New World being colonized by Christians 4) The crusades and other violent acts of Christians. Answer: ","1","166","53.7136116027832"
"40","20","beam","1","15",". Why did the demonstrator reduce the price to $3 for Biff?. Answer one of the following options: 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","1","218","23.217382431030273"
"41","20","beam","1","15",". What isn't a problem happening because people don't face their emotions?. Answer one of the following options: 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","1","339","104.79476165771484"
"42","20","beam","1","15",". What is a quality included in each of the martial art descriptions that was not mentioned in the introductory paragraphs?. Answer one of the following options: 1) Coordination and balance 2) Degree-of-contact 3) Reputation 4) Intimidation. Answer: ","1","162","66.78005981445312"
"43","20","beam","1","15",". What does the author use as a counterpoint to the concerns of the publishers about subscription cancelations? . Answer one of the following options: 1) The success of Gold OA policies for publishers  2) A lack of empirical evidence  3) The systematic requirement of waivers  4) The fact that green OA practices were the standard in the past . Answer: ","1","290","54.026737213134766"
"44","20","beam","1","15",". What is the most spoken about topic in inaugural speeches that were analyzed?. Answer one of the following options: 1) Foreign wars 2) Slavery 3) Women's rights 4) Taxes. Answer: ","1","109","60.970619201660156"
"45","20","beam","1","15",". Why did the people at the mayor's office and Police station laugh at Parks?. Answer one of the following options: 1) He claimed he was an extra-terrestrial 2) He waited for hours to speak to someome 3) He had inhuman like features 4) He wouldn't tell them where he lived. Answer: ","1","208","89.54996490478516"
"46","20","beam","1","15",". What is the difference between how baseball stadiums used to be paid for and how they are paid for at the time of this writing?. Answer one of the following options: 1) They have always been paid for by stadium owners, and the owners now have so much more money they can upgrade the parks 2) They were paid for by team owners, and now mostly by taxpayers 3) They have always been paid by taxpayers, but now there is more tax money going towards it 4) They used to be payed for by taxes, but as they became more expensive the team owners began having to pay for them. Answer: ","1","117","13.472537994384766"
"47","20","beam","1","15",". What was the important thing for Linda to do?. Answer one of the following options: 1) Cover up the details for Monica 2) Speak with the president 3) Deny ever hearing Monica tell the story 4) Get a recording of Monica telling the story. Answer: ","1","104","59.50160598754883"
"48","20","beam","1","15",". What is one of the things that give Mike McCurry a ""plus?"". Answer one of the following options: 1) He completely enjoyed his time in the spotlight in regards to this scandal. 2) He did his best to defend Clinton. 3) He spoke out against Monica. 4) He quit his position.. Answer: ","1","20","56.92644500732422"
"49","20","beam","1","15",". What is the trend happening in new stadium construction?. Answer one of the following options: 1) There are escalators to bring fans right from the parking lots 2) All seats are getting closer to the action with new steel construction methods 3) Fans spend more time in the restaurants than at their seats 4) Cheap seats are getting further away from the action due to being higher from the field. Answer: ","1","115","50.85661315917969"
"50","20","beam","1","15",". When does the author think we will have an Olympics in which no new records are set?. Answer one of the following options: 1) Never 2) At some point in the far future 3) Within 20 years 4) Within 40 years. Answer: ","1","9","37.79662322998047"
"51","20","beam","1","15",". What was the general set up of the experiment?. Answer one of the following options: 1) The tasters each brought their favorite beer and poured it into 10 different cups to be blindly dispersed to the rest of the participants 2) The tasters had a list of the names of the beers and had to assign them to cups labelled only with letters based on how they tasted 3) The tasters chose the best and worst out of a set of 5 beers, and the author ran statistics to come out with rankings 4) The tasters were completely blind to which beers were being used in the experiment. Answer: ","1","132","26.978303909301758"
"52","20","beam","1","15",". What made teaching magic to the Free'l difficult?. Answer one of the following options: 1) They did not want many things 2) They were lazy 3) All of the other choices are correct 4) They were innaccurate. Answer: ","1","258","53.10527038574219"
"53","20","beam","1","15",". Why does the author think that Akido could explain why Steven Seagal is not in good shape?. Answer one of the following options: 1) It does not need to be practiced often 2) It is not a good self-defense martial art 3) There is little aerobic exercise involved 4) It is a non-aggressive martial art. Answer: ","1","163","23.645565032958984"
"54","20","beam","1","15",". What does the author use as a synonym for OA . Answer one of the following options: 1) APS 2) IOP 3) Subscription cancellations  4) Self-archiving. Answer: ","1","291","60.252647399902344"
"55","20","beam","1","15",". Why does Biff stay to watch the demonstration?. Answer one of the following options: 1) He wants a job at the toy shop.  2) He wants to see if the gadget will go on sale.  3) He wants to buy the gadget for his nephew.  4) He wants to know the trick to how the gadget works.. Answer: ","1","215","17.587223052978516"
"56","20","beam","1","15",". How many people knew about Monica's relationship with Clinton?. Answer one of the following options: 1) No one 2) One person 3) Many people  4) Only the secret service. Answer: ","1","57","82.2275619506836"
"57","20","beam","1","15",". How does the author feel about Brexit?. Answer one of the following options: 1) it would have gone differently if people would have been more logical 2) it was backed by research and an iconic move 3) it was a turning point for Britain 4) emotional persuasion was used appropriately to produce the best outcome. Answer: ","1","337","64.42050170898438"
"58","20","beam","1","15",". What are some of the things that the author thinks are detrimental about new stadium design?. Answer one of the following options: 1) There are columns blocking the view from some seats 2) The parking lots aren’t built efficiently 3) There are not enough bathrooms for the expanding attendance 4) The seating divides people in castes. Answer: ","1","118","57.16840744018555"
"59","20","beam","1","15",". What did the author outline as the importance of friendships to his father?. Answer one of the following options: 1) His friends were essential in his early career days, but he lost touch with most through raising his family 2) He didn’t keep many friends at the end of his life 3) He kept friends even from early school days throughout his life and they were very important to him even as he became busy through life 4) He did not value friendships, and often felt regretful later in life that he hadn’t. Answer: ","1","120","42.00482177734375"
"60","20","beam","1","15",". Why would it be needed to memory-wash Ronnie?. Answer one of the following options: 1) So that he would learn how to read faster 2) So that he would forget how to read 3) So that he could continue going to school 4) So that he would forget his Dad hitting his Mom. Answer: ","1","237","46.92681121826172"
"61","20","beam","1","15",". According to Falwell, why will the antichrist be male and Jewish?. Answer one of the following options: 1) The antichrist will have similar traits to Jesus.  2) World leaders are men.  3) The Bible states this as fact.  4) Women are never important people in history. . Answer: ","1","187","37.25648498535156"
"62","20","beam","1","15",". How many of the golden era ballparks had already been torn down?. Answer one of the following options: 1) 13 2) 3 3) 1 4) 10. Answer: ","1","69","56.43452072143555"
"63","20","beam","1","15",". What are the general topics the author uses to make their case?. Answer one of the following options: 1) Corruption, fraud, mistrust, espionage 2) Culture, consumer spending, politics, language, corruption, telecommunications 3) Political platforms, language, telecommunications, Trains 4) Consumer spending, language, public strikes, acts of war. Answer: ","1","103","74.72660064697266"
"64","20","beam","1","15",". What is a symbol of the Antichrist?. Answer one of the following options: 1) The numbers 666 2) The European Union 3) A star 4) Royalty. Answer: ","1","188","48.85295867919922"
"65","20","beam","1","15",". Why did the protagonist want a room directly across the street from Henry's shop?. Answer one of the following options: 1) So that he could watch Henry's comings and goings 2) So that he could spy during the card game 3) So that he could hide from Chapo 4) So that he could be nearby if anything went wrong with Henry and Chapo. Answer: ","1","252","39.33073043823242"
"66","20","beam","1","15",". Choose the one best statement.. Answer one of the following options: 1) A majority of teams either built new ballparks in the last decade or plan to build soon 2) Almost no teams either built new ballparks in the last decade or plan to build soon 3) All teams either built new ballparks in the last decade or plan to build soon 4) Some teams either built new ballparks in the last decade or plan to build soon. Answer: ","1","72","11.034213066101074"
"67","20","beam","1","15",". What discipline does Tannen apply to many of the topics discussed?. Answer one of the following options: 1) Social science 2) Philosophy 3) Theology 4) Psychiatry. Answer: ","1","134","60.49888229370117"
"68","20","beam","1","15",". According to the article, why do most people value the dentist?. Answer one of the following options: 1) Cosmetic reasons 2) Medical reasons 3) Curing halitosis 4) They don't. Answer: ","1","198","44.81476593017578"
"69","20","beam","1","15",". How is the beginning of Topsy-Turvy described?. Answer one of the following options: 1) exciting and fast paced  2) boring and slow 3) dramatic and interesting  4) sad and depressing. Answer: ","1","172","42.18380355834961"
"70","20","beam","1","15",". What is implied at the end of the passage by the author about Barry Diller?. Answer one of the following options: 1) That he is Jewish, gay, and famous 2) That he believes that Antichrist has come 3) That he will be a world leader some day 4) That he is an anti-semite. Answer: ","1","171","29.74824333190918"
"71","20","beam","1","15",". Neeshan's plan to get the Free'l to actually perform magic is . Answer one of the following options: 1) to get Rhn to do magic, then the rest will follow his lead. 2) to annoy them to the point that they do magic out of spite. 3) put one of them in danger, then they will be forced to do magic to save that person. 4) he is going to work with them until they get it or until it kills them all.. Answer: ","1","320","29.598669052124023"
"72","20","beam","1","15",". What is a criticism that has not been said about Edward's best-known book?. Answer one of the following options: 1) It was too exhaustively researched 2) It was written with political intentions 3) It was written from a liberal anti-West perspective 4) It was written for egotistical reasons. Answer: ","1","86","28.355756759643555"
"73","20","beam","1","15",". Why were they concerned about giving Nash the prize?. Answer one of the following options: 1) He had killed animals as a child 2) He was in remission from illness 3) He might offend the dignitaries 4) He had not worked for very long yet. Answer: ","1","67","58.962093353271484"
"74","20","beam","1","15",". What did the research show as the main reason for libraries canceling publication subscriptions?. Answer one of the following options: 1) The presence of extra media such as photos and commentary in the publication 2) Whether or not the published content was completely free 3) The length of content embargo that the subscription publisher used  4) The cost and amount of use related to the subscription. Answer: ","1","294","75.47813415527344"
"75","20","beam","1","15",". Which of the following is the main theme of this article?. Answer one of the following options: 1) We should take advantage of the free labor provided by these collaborative environments. 2) We should develop better legislation to support technological advancement 3) We should embrace and develop literacy in this moment of cultural shifting 4) Governments will try to control people's freedom. Answer: ","1","330","50.48356246948242"
"76","20","beam","1","15",". What genetic influences on running speed does the author identify?. Answer one of the following options: 1) The author is focused on differences in ""nurture"" and doesn't believe that there are any examples of differences in ""nature"" (genes). 2) Body type matters. If you are not born an ectomorph, a genetically controlled body type, you will not be able to run fast over long distances. 3) He calls out abnormal genetic conditions that would impede speed, and also references the effect of mixing races in producing ""hybrid vigor."" 4) Secretariat had an abnormally large heart. As with horses, people born with genetically larger hearts can run faster and longer.. Answer: ","1","33","33.193511962890625"
"77","20","beam","1","15",". What does the author think will be in the future of Europe?. Answer one of the following options: 1) enlightened politics 2) costly decline 3) efficient government 4) lack of bureaucracy. Answer: ","1","50","57.01416015625"
"78","20","beam","1","15",". How did the tasters feel during the experiment. Answer one of the following options: 1) Dismayed 2) Confident 3) Drunk 4) Happy. Answer: ","1","88","40.050254821777344"
"79","20","beam","1","15",". What was the relationship like between Dermott and Casey?. Answer one of the following options: 1) A superior and subordinate 2) Two patrol officers brought very close together by their experience discovering an alien 3) Dermott was like a father to Casey 4) Colleagues from the same graduating class at the academy. Answer: ","1","2","90.9248275756836"
"80","20","beam","1","15",". Why did the author say his father had left him a big estate?. Answer one of the following options: 1) Because he did leave a large amount before taxes 2) Because his father lived frugally and saved a little 3) Because he only has 1 sibling to share the inheritance 4) Because of the intangible things his father left him. Answer: ","1","77","30.0771541595459"
"81","20","beam","1","15",". What is ironic about the story?. Answer one of the following options: 1) Parks ends up helping Morgan.  2) The one and only person who believes Parks cannot help him.  3) Morgan is famous for preaching that there is no life on other planets.  4) Morgan is Parks' twin from a parallel universe. . Answer: ","1","224","62.30088806152344"
"82","20","beam","1","15",". What does the author believe that information provided by using physics as an example of OA practices imply?. Answer one of the following options: 1) That OA practices would increase journal subscriptions  2) That OA practices would decrease journal subscriptions  3) The author makes no further implications from the data provided about physics  4) That OA practices would not affect publishers profits at all. Answer: ","1","292","53.45063781738281"
"83","20","beam","1","15",". Who is the target audience for this article?. Answer one of the following options: 1) Someone who is already in really great shape. 2) Someone who is shy to meet new people.  3) Someone who has never done martial arts before. 4) Someone who is an expert at martial arts.. Answer: ","1","179","21.004844665527344"
"84","20","beam","1","15",". How much time passes during the story?. Answer one of the following options: 1) Part of a day 2) Two years 3) A month 4) Eight years. Answer: ","1","305","83.61243438720703"
"85","20","beam","1","15",". According to this article, is there any way for a president to have an affair without anyone knowing about it?  Why or why not?. Answer one of the following options: 1) No, the President is actually video recorded 24/7 for safety issues. 2) Yes, they are not watched every second of every day.  They have to figure out the window of opportunity and use it. 3) No, there is no way that NO ONE will know, but they can keep the number small if they plan things just right. 4) Yes, all they have to do is keep their mouth shut.. Answer: ","1","41","22.188133239746094"
"86","20","beam","1","15",". What are the sources the author uses for the article?. Answer one of the following options: 1) Likely some news reporting, plus personal experience in the culture and economy 2) Only personal experience and interviews 3) Economists that have studied the EU as their life’s work 4) They cite several government publications. Answer: ","1","100","73.09907531738281"
"87","20","beam","1","15",". What issue does the Author have with Natalie Portman's character?. Answer one of the following options: 1) Her inability to deal with Darth Sidious' threats 2) She is too aggressive as a leader 3) Her monotone and emotionless tone 4) Her costume design is distracting . Answer: ","1","145","70.45182037353516"
"88","20","beam","1","15",". What does the author explain was his father’s opinions on status?. Answer one of the following options: 1) He was never able to reach status and he resented those with it 2) He sought to achieve status in life and pass on wealth 3) Status was less important to him than friendships 4) He respected status and the power that is brought to the holder. Answer: ","1","122","53.59363555908203"
"89","20","beam","1","15",". How had Ronnie learned to read?. Answer one of the following options: 1) At school from his teacher 2) From his friends' father 3) From his mother 4) He taught himself. Answer: ","1","236","72.11895751953125"
"90","20","beam","1","15",". How does the author think the populist movement has succeed in using emotions?. Answer one of the following options: 1) By including more women in their political movement 2) By blaming other people for the source of negative emotions 3) By convincing people to embrace their emotional relationship with the world 4) By ignoring the use of emotion altogether. Answer: ","1","284","51.934120178222656"
"91","20","beam","1","15",". Why did Mr. Partch think that society involved constant noises and sounds?. Answer one of the following options: 1) It was a product of industrialization 2) To distract people from their fears 3) To advertise products to people as much as possible 4) To drive people insane on purpose. Answer: ","1","246","73.55852508544922"
"92","20","beam","1","15",". Why would Morgan be “worse than no help at all”?. Answer one of the following options: 1) He writes fiction, so people will think he made up Parks' story.  2) He is against space exploration.  3) He lost his credibility by writing a fact story.  4) He is also lost and homeless. . Answer: ","1","223","141.41006469726562"
"93","20","beam","1","15",". What qualities does a person need before they are taught to read?. Answer one of the following options: 1) Lack of farming skills 2) High IQ, no mechanical abilities 3) Government credentials 4) Status, allegiance. Answer: ","1","310","241.95191955566406"
"94","20","beam","1","15",". What is the primary problem Bob is trying to solve with his invention?. Answer one of the following options: 1) Time stopping 2) Engine efficiency 3) Quieting 4) New moon-ship designs. Answer: ","1","313","226.24110412597656"
"95","20","beam","1","15",". According to The Washington Times, . Answer one of the following options: 1) No president before Clinton had an affair while in the White house. 2) The Secret Service is more of an ""in name only"" title, and there was no way they could keep an eye on Clinton all the time, so they probably knew nothing of the affair. 3) There are no fewer than five possible explanations of how Clinton had an affair without the world finding out faster than it did. 4) It would be almost impossible for Clinton to have had an affair without the Secret Service knowing.. Answer: ","1","36","23.44793701171875"
"96","20","beam","1","15",". How do modern dental procedures compare to those of the past?. Answer one of the following options: 1) There are less options available 2) They are more temporary  3) They are more permanent 4) They are more comfortable . Answer: ","1","154","33.64034652709961"
"97","20","beam","1","15",". What did Andy Jones plan to do with his maglev railcar?. Answer one of the following options: 1) Keep it on his property 2) Sell it for a profit 3) Return it to Birmingham Maglev 4) Restore it to working condition. Answer: ","1","271","47.07807159423828"
"98","20","beam","1","15",". The ultimate betrayal from Henry. Answer one of the following options: 1) comes when he does not come clean about the true amount of money won that night. 2) is when he tells the narrator that Skippy will be his new partner, leaving the narrator to fend for himself.   3) comes when Henry beats the narrator to Skippy. 4) never comes because Henry gives the narrator what is owed him, and the narrator forgives him for lying.. Answer: ","1","318","50.045013427734375"
"99","20","beam","1","15",". According to the author, how does the availability of better health care impact running speed?. Answer one of the following options: 1) Better health care allows athletes to come back from injuries that would formerly have ended their careers. 2) Disease prevention and good nutrition throughout childhood and young adulthood prevent an accumulation of small, barely noticeable permanent effects left behind by diseases and any periods of malnutrition. 3) Better health care means people have more access to doctors, and more access to doctors means more opportunities for access to performance-enhancing drugs. 4) The author points out that when you are healthy more often, you can train more, thus you get faster.. Answer: ","1","34","26.719694137573242"
