"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"41","20","beam","5","1","Answer the question: who sings the whiskey ain't workin anymore?","1","50,12,20,71,75","330.26654052734375"
"42","20","beam","5","1","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","50,12,20,71,75","228.30242919921875"
"43","20","beam","5","1","Answer the question: what goes on the bottom of shepherd's pie?","1","50,12,20,71,75","91.3536376953125"
"44","20","beam","5","1","Answer the question: who sang the most number of songs in the world?","1","50,12,20,71,75","22.392850875854492"
"45","20","beam","5","1","Answer the question: who owns spirit of the suwannee music park?","1","57,36,13,55,14","315.6219787597656"
"46","20","beam","5","1","Answer the question: who is the singer of kal ho na ho?","1","57,36,13,55,14","42.90300750732422"
"47","20","beam","5","1","Answer the question: what episode does marnie come back in geordie shore?","1","57,36,13,55,14","234.0027313232422"
"48","20","beam","5","1","Answer the question: is jaffa cakes a biscuit or a cake?","1","57,36,13,55,14","41.292789459228516"
"49","20","beam","5","1","Answer the question: who sings love will keep us alive by the eagles?","1","57,36,13,55,14","105.23275756835938"
"50","20","beam","5","1","Answer the question: who sings the theme song for the tv show cops?","1","70,2,47,77,1","87.05451965332031"
"51","20","beam","5","1","Answer the question: when did 10 shilling note go out of circulation?","1","70,2,47,77,1","314.6449279785156"
"52","20","beam","5","1","Answer the question: who sang the songs on walk the line?","1","70,2,47,77,1","488.688720703125"
"53","20","beam","5","1","Answer the question: who sang the song should have been a cowboy?","1","70,2,47,77,1","127.75487518310547"
"54","20","beam","5","1","Answer the question: who sang i ran all the way home?","1","70,2,47,77,1","138.58499145507812"
"55","20","beam","5","1","Answer the question: what is the second largest country in asia?","1","16,32,54,83,51","22.171222686767578"
"56","20","beam","5","1","Answer the question: who sang the theme song for the man with the golden gun?","1","16,32,54,83,51","48.177001953125"
"57","20","beam","5","1","Answer the question: where does the last name roberts come from?","1","16,32,54,83,51","69.57836151123047"
"58","20","beam","5","1","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","16,32,54,83,51","57.10446548461914"
"59","20","beam","5","1","Answer the question: who is the captain of richmond football club?","1","16,32,54,83,51","197.2330780029297"
"60","20","beam","5","1","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80,79,61,46,65","9.136800765991211"
"61","20","beam","5","1","Answer the question: where is the heart of palm on a palm tree?","1","80,79,61,46,65","86.34090423583984"
"62","20","beam","5","1","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","80,79,61,46,65","95.14729309082031"
"63","20","beam","5","1","Answer the question: how old do you have to be to get a gun licence in nz?","1","80,79,61,46,65","70.70803833007812"
"64","20","beam","5","1","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","80,79,61,46,65","91.98609924316406"
"65","20","beam","5","1","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","84.06654357910156"
"66","20","beam","5","1","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","312.87457275390625"
"67","20","beam","5","1","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","136.17864990234375"
"68","20","beam","5","1","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","38.277896881103516"
"69","20","beam","5","1","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","65.51200103759766"
"70","20","beam","5","1","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","208.5023956298828"
"71","20","beam","5","1","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","103.56230926513672"
"72","20","beam","5","1","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","247.74456787109375"
"73","20","beam","5","1","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","211.34991455078125"
"74","20","beam","5","1","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","638.3904418945312"
"75","20","beam","5","1","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","115.62921142578125"
"76","20","beam","5","1","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","129.30062866210938"
"77","20","beam","5","1","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","85.64248657226562"
"78","20","beam","5","1","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","266.7162780761719"
"79","20","beam","5","1","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","421.22540283203125"
"80","20","beam","5","1","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","514.1568603515625"
"81","20","beam","5","1","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","149.12110900878906"
"82","20","beam","5","1","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","286.81170654296875"
"83","20","beam","5","1","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","814.9209594726562"
"84","20","beam","5","1","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","54.29003143310547"
"85","20","beam","5","1","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","40.82416915893555"
"86","20","beam","5","1","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","79.18354034423828"
"87","20","beam","5","1","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","142.820068359375"
"88","20","beam","5","1","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","130.91876220703125"
"89","20","beam","5","1","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","81.48988342285156"
"90","20","beam","5","1","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","438.2764892578125"
"91","20","beam","5","1","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","20.08863067626953"
"92","20","beam","5","1","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","186.72886657714844"
"93","20","beam","5","1","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","50.99469757080078"
"94","20","beam","5","1","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","126.10673522949219"
"95","20","beam","5","1","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","68.01053619384766"
"96","20","beam","5","1","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","42.42047119140625"
"97","20","beam","5","1","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","171.95265197753906"
"98","20","beam","5","1","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","58.95520782470703"
"99","20","beam","5","1","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","205.09580993652344"
