"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"18","20","beam","5","20","Answer the question: who wrote song what a friend we have in jesus?","1","53,67,78,27,39","380.3734436035156"
"19","20","beam","5","20","Answer the question: who is the original singer of just when i needed you most?","1","53,67,78,27,39","449.37005615234375"
"20","20","beam","5","20","Answer the question: what allows chyme to enter the small intestine?","1","69,42,66,9,26","211.47845458984375"
"21","20","beam","5","20","Answer the question: where would the group bacteroids likely be found?","1","69,42,66,9,26","1609.9644775390625"
"22","20","beam","5","20","Answer the question: where does the last name andersen originate from?","1","69,42,66,9,26","513.1641845703125"
"23","20","beam","5","20","Answer the question: how long did the democrats control the house and senate?","1","69,42,66,9,26","942.4591674804688"
"24","20","beam","5","20","Answer the question: who sang in the movie i walk the line?","1","69,42,66,9,26","2053.611328125"
"25","20","beam","5","20","Answer the question: who is the premier of northern cape 2018?","1","59,18,89,87,97","52.116416931152344"
"26","20","beam","5","20","Answer the question: who owns the biggest house in beverly hills?","1","59,18,89,87,97","157.2731170654297"
"27","20","beam","5","20","Answer the question: who sings god is great beer is good?","1","59,18,89,87,97","1082.14306640625"
"28","20","beam","5","20","Answer the question: what does the air gap do on a dishwasher?","1","59,18,89,87,97","472.8057861328125"
"29","20","beam","5","20","Answer the question: who is the first indian climber of mount everest?","1","59,18,89,87,97","123.39247131347656"
"30","20","beam","5","20","Answer the question: what is in a pat o brien hurricane?","1","7,44,84,96,15","240.99070739746094"
"31","20","beam","5","20","Answer the question: what is the name of son of lord krishna?","1","7,44,84,96,15","260.4109802246094"
"32","20","beam","5","20","Answer the question: who played anna in once upon a time?","1","7,44,84,96,15","594.2884521484375"
"33","20","beam","5","20","Answer the question: what is the average salary for a us congressman?","1","7,44,84,96,15","429.9624328613281"
"34","20","beam","5","20","Answer the question: what type of joint connects the incus with the malleus?","1","7,44,84,96,15","1496.7093505859375"
"35","20","beam","5","20","Answer the question: when was the lupus foundation of america founded?","1","17,41,24,21,22","113.87031555175781"
"36","20","beam","5","20","Answer the question: what started the war between us and japan?","1","17,41,24,21,22","463.9032897949219"
"37","20","beam","5","20","Answer the question: who sang i put a spell on you in hocus pocus?","1","17,41,24,21,22","437.5783996582031"
"38","20","beam","5","20","Answer the question: who played jennifer in back to the future?","1","17,41,24,21,22","213.2334747314453"
"39","20","beam","5","20","Answer the question: where are the cardiac and vasomotor centers found?","1","17,41,24,21,22","320.0680847167969"
"40","20","beam","5","20","Answer the question: who was the first to say i'm going to disney world?","1","50,12,20,71,75","66.25904846191406"
"41","20","beam","5","20","Answer the question: who sings the whiskey ain't workin anymore?","1","50,12,20,71,75","912.4219360351562"
"42","20","beam","5","20","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","50,12,20,71,75","377.2154541015625"
"43","20","beam","5","20","Answer the question: what goes on the bottom of shepherd's pie?","1","50,12,20,71,75","317.4340515136719"
"44","20","beam","5","20","Answer the question: who sang the most number of songs in the world?","1","50,12,20,71,75","362.0052795410156"
"45","20","beam","5","20","Answer the question: who owns spirit of the suwannee music park?","1","57,36,13,55,14","84.3285140991211"
"46","20","beam","5","20","Answer the question: who is the singer of kal ho na ho?","1","57,36,13,55,14","269.3787536621094"
"47","20","beam","5","20","Answer the question: what episode does marnie come back in geordie shore?","1","57,36,13,55,14","1217.3343505859375"
"48","20","beam","5","20","Answer the question: is jaffa cakes a biscuit or a cake?","1","57,36,13,55,14","576.4443359375"
"49","20","beam","5","20","Answer the question: who sings love will keep us alive by the eagles?","1","57,36,13,55,14","338.0126647949219"
"50","20","beam","5","20","Answer the question: who sings the theme song for the tv show cops?","1","70,2,47,77,1","436.5020446777344"
"51","20","beam","5","20","Answer the question: when did 10 shilling note go out of circulation?","1","70,2,47,77,1","5104.0341796875"
"52","20","beam","5","20","Answer the question: who sang the songs on walk the line?","1","70,2,47,77,1","1003.4583740234375"
"53","20","beam","5","20","Answer the question: who sang the song should have been a cowboy?","1","70,2,47,77,1","313.1347351074219"
"54","20","beam","5","20","Answer the question: who sang i ran all the way home?","1","70,2,47,77,1","625.6996459960938"
"55","20","beam","5","20","Answer the question: what is the second largest country in asia?","1","16,32,54,83,51","30.068178176879883"
"56","20","beam","5","20","Answer the question: who sang the theme song for the man with the golden gun?","1","16,32,54,83,51","256.4049987792969"
"57","20","beam","5","20","Answer the question: where does the last name roberts come from?","1","16,32,54,83,51","156.58819580078125"
"58","20","beam","5","20","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","16,32,54,83,51","228.05360412597656"
"59","20","beam","5","20","Answer the question: who is the captain of richmond football club?","1","16,32,54,83,51","262.7540588378906"
"60","20","beam","5","20","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80,79,61,46,65","17.52750587463379"
"61","20","beam","5","20","Answer the question: where is the heart of palm on a palm tree?","1","80,79,61,46,65","193.94679260253906"
"62","20","beam","5","20","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","80,79,61,46,65","590.4743041992188"
"63","20","beam","5","20","Answer the question: how old do you have to be to get a gun licence in nz?","1","80,79,61,46,65","197.4626922607422"
"64","20","beam","5","20","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","80,79,61,46,65","239.07003784179688"
"65","20","beam","5","20","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","130.93350219726562"
"66","20","beam","5","20","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","766.6334228515625"
"67","20","beam","5","20","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","1242.7412109375"
"68","20","beam","5","20","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","149.75323486328125"
"69","20","beam","5","20","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","507.4553527832031"
"70","20","beam","5","20","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","52.7845344543457"
"71","20","beam","5","20","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","368.9494934082031"
"72","20","beam","5","20","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","1024.4439697265625"
"73","20","beam","5","20","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","495.29803466796875"
"74","20","beam","5","20","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","664.8701782226562"
"75","20","beam","5","20","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","106.90084075927734"
"76","20","beam","5","20","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","170.832763671875"
"77","20","beam","5","20","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","202.5017547607422"
"78","20","beam","5","20","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","775.0639038085938"
"79","20","beam","5","20","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","832.8487548828125"
"80","20","beam","5","20","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","84.76661682128906"
"81","20","beam","5","20","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","366.6911926269531"
"82","20","beam","5","20","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","778.501220703125"
"83","20","beam","5","20","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","1377.4814453125"
"84","20","beam","5","20","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","103.7112045288086"
"85","20","beam","5","20","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","67.84951782226562"
"86","20","beam","5","20","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","479.6188659667969"
"87","20","beam","5","20","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","837.1045532226562"
"88","20","beam","5","20","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","444.85430908203125"
"89","20","beam","5","20","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","207.45416259765625"
"90","20","beam","5","20","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","567.3282470703125"
"91","20","beam","5","20","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","69.00151824951172"
"92","20","beam","5","20","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","735.3563232421875"
"93","20","beam","5","20","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","147.0200653076172"
"94","20","beam","5","20","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","254.36111450195312"
"95","20","beam","5","20","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","78.70828247070312"
"96","20","beam","5","20","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","58.75331497192383"
"97","20","beam","5","20","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","461.5028076171875"
"98","20","beam","5","20","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","216.6554412841797"
"99","20","beam","5","20","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","501.1746826171875"
