"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"25","20","beam","5","25","Answer the question: who is the premier of northern cape 2018?","1","59,18,89,87,97","50.15256118774414"
"26","20","beam","5","25","Answer the question: who owns the biggest house in beverly hills?","1","59,18,89,87,97","140.76315307617188"
"27","20","beam","5","25","Answer the question: who sings god is great beer is good?","1","59,18,89,87,97","1130.89599609375"
"28","20","beam","5","25","Answer the question: what does the air gap do on a dishwasher?","1","59,18,89,87,97","541.4767456054688"
"29","20","beam","5","25","Answer the question: who is the first indian climber of mount everest?","1","59,18,89,87,97","113.23993682861328"
"30","20","beam","5","25","Answer the question: what is in a pat o brien hurricane?","1","7,44,84,96,15","119.14356994628906"
"31","20","beam","5","25","Answer the question: what is the name of son of lord krishna?","1","7,44,84,96,15","140.74462890625"
"32","20","beam","5","25","Answer the question: who played anna in once upon a time?","1","7,44,84,96,15","449.8739013671875"
"33","20","beam","5","25","Answer the question: what is the average salary for a us congressman?","1","7,44,84,96,15","307.3233642578125"
"34","20","beam","5","25","Answer the question: what type of joint connects the incus with the malleus?","1","7,44,84,96,15","1211.453857421875"
"35","20","beam","5","25","Answer the question: when was the lupus foundation of america founded?","1","17,41,24,21,22","75.8124008178711"
"36","20","beam","5","25","Answer the question: what started the war between us and japan?","1","17,41,24,21,22","363.3691101074219"
"37","20","beam","5","25","Answer the question: who sang i put a spell on you in hocus pocus?","1","17,41,24,21,22","346.95794677734375"
"38","20","beam","5","25","Answer the question: who played jennifer in back to the future?","1","17,41,24,21,22","219.3297576904297"
"39","20","beam","5","25","Answer the question: where are the cardiac and vasomotor centers found?","1","17,41,24,21,22","321.5799865722656"
"40","20","beam","5","25","Answer the question: who was the first to say i'm going to disney world?","1","50,12,20,71,75","88.23311614990234"
"41","20","beam","5","25","Answer the question: who sings the whiskey ain't workin anymore?","1","50,12,20,71,75","818.0075073242188"
"42","20","beam","5","25","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","50,12,20,71,75","377.7757873535156"
"43","20","beam","5","25","Answer the question: what goes on the bottom of shepherd's pie?","1","50,12,20,71,75","412.4552001953125"
"44","20","beam","5","25","Answer the question: who sang the most number of songs in the world?","1","50,12,20,71,75","299.35369873046875"
"45","20","beam","5","25","Answer the question: who owns spirit of the suwannee music park?","1","57,36,13,55,14","87.38345336914062"
"46","20","beam","5","25","Answer the question: who is the singer of kal ho na ho?","1","57,36,13,55,14","267.45391845703125"
"47","20","beam","5","25","Answer the question: what episode does marnie come back in geordie shore?","1","57,36,13,55,14","902.6165771484375"
"48","20","beam","5","25","Answer the question: is jaffa cakes a biscuit or a cake?","1","57,36,13,55,14","432.7928161621094"
"49","20","beam","5","25","Answer the question: who sings love will keep us alive by the eagles?","1","57,36,13,55,14","282.91900634765625"
"50","20","beam","5","25","Answer the question: who sings the theme song for the tv show cops?","1","70,2,47,77,1","407.1272277832031"
"51","20","beam","5","25","Answer the question: when did 10 shilling note go out of circulation?","1","70,2,47,77,1","4649.87353515625"
"52","20","beam","5","25","Answer the question: who sang the songs on walk the line?","1","70,2,47,77,1","716.4885864257812"
"53","20","beam","5","25","Answer the question: who sang the song should have been a cowboy?","1","70,2,47,77,1","116.91764831542969"
"54","20","beam","5","25","Answer the question: who sang i ran all the way home?","1","70,2,47,77,1","547.3228759765625"
"55","20","beam","5","25","Answer the question: what is the second largest country in asia?","1","16,32,54,83,51","35.59217071533203"
"56","20","beam","5","25","Answer the question: who sang the theme song for the man with the golden gun?","1","16,32,54,83,51","327.4474182128906"
"57","20","beam","5","25","Answer the question: where does the last name roberts come from?","1","16,32,54,83,51","142.94146728515625"
"58","20","beam","5","25","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","16,32,54,83,51","287.90869140625"
"59","20","beam","5","25","Answer the question: who is the captain of richmond football club?","1","16,32,54,83,51","356.0750732421875"
"60","20","beam","5","25","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80,79,61,46,65","15.738016128540039"
"61","20","beam","5","25","Answer the question: where is the heart of palm on a palm tree?","1","80,79,61,46,65","144.73114013671875"
"62","20","beam","5","25","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","80,79,61,46,65","543.5592041015625"
"63","20","beam","5","25","Answer the question: how old do you have to be to get a gun licence in nz?","1","80,79,61,46,65","146.18101501464844"
"64","20","beam","5","25","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","80,79,61,46,65","179.3505859375"
"65","20","beam","5","25","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","56.871395111083984"
"66","20","beam","5","25","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","580.773193359375"
"67","20","beam","5","25","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","504.9520568847656"
"68","20","beam","5","25","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","79.86766815185547"
"69","20","beam","5","25","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","186.94491577148438"
"70","20","beam","5","25","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","74.58182525634766"
"71","20","beam","5","25","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","533.5408935546875"
"72","20","beam","5","25","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","976.9525146484375"
"73","20","beam","5","25","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","506.7115783691406"
"74","20","beam","5","25","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","724.70654296875"
"75","20","beam","5","25","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","157.51882934570312"
"76","20","beam","5","25","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","146.06582641601562"
"77","20","beam","5","25","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","243.1828155517578"
"78","20","beam","5","25","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","1024.8221435546875"
"79","20","beam","5","25","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","592.3911743164062"
"80","20","beam","5","25","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","205.56686401367188"
"81","20","beam","5","25","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","765.8990478515625"
"82","20","beam","5","25","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","1360.0181884765625"
"83","20","beam","5","25","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","4026.560302734375"
"84","20","beam","5","25","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","182.74874877929688"
"85","20","beam","5","25","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","83.29290008544922"
"86","20","beam","5","25","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","730.1773681640625"
"87","20","beam","5","25","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","684.744384765625"
"88","20","beam","5","25","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","447.3951416015625"
"89","20","beam","5","25","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","225.18377685546875"
"90","20","beam","5","25","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","550.1734619140625"
"91","20","beam","5","25","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","94.38573455810547"
"92","20","beam","5","25","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","740.8135375976562"
"93","20","beam","5","25","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","264.0281066894531"
"94","20","beam","5","25","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","356.559814453125"
"95","20","beam","5","25","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","89.21475219726562"
"96","20","beam","5","25","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","67.59673309326172"
"97","20","beam","5","25","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","676.641357421875"
"98","20","beam","5","25","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","278.1876525878906"
"99","20","beam","5","25","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","817.0333251953125"
