"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"27","20","beam","1","10","Answer the question: who sings god is great beer is good?","1","89","48730.515625"
"28","20","beam","1","10","Answer the question: what does the air gap do on a dishwasher?","1","87","5458.80517578125"
"29","20","beam","1","10","Answer the question: who is the first indian climber of mount everest?","1","97","3020.673583984375"
"30","20","beam","1","10","Answer the question: what is in a pat o brien hurricane?","1","7","27269.12890625"
"31","20","beam","1","10","Answer the question: what is the name of son of lord krishna?","1","44","4147.3427734375"
"32","20","beam","1","10","Answer the question: who played anna in once upon a time?","1","84","11354.33203125"
"33","20","beam","1","10","Answer the question: what is the average salary for a us congressman?","1","96","11682.458984375"
"34","20","beam","1","10","Answer the question: what type of joint connects the incus with the malleus?","1","15","2050.700927734375"
"35","20","beam","1","10","Answer the question: when was the lupus foundation of america founded?","1","17","8959.64453125"
"36","20","beam","1","10","Answer the question: what started the war between us and japan?","1","41","15394.44140625"
"37","20","beam","1","10","Answer the question: who sang i put a spell on you in hocus pocus?","1","24","6421.447265625"
"38","20","beam","1","10","Answer the question: who played jennifer in back to the future?","1","21","7865.07373046875"
"39","20","beam","1","10","Answer the question: where are the cardiac and vasomotor centers found?","1","22","3509.36328125"
"40","20","beam","1","10","Answer the question: who was the first to say i'm going to disney world?","1","50","10667.7509765625"
"41","20","beam","1","10","Answer the question: who sings the whiskey ain't workin anymore?","1","12","9999.5146484375"
"42","20","beam","1","10","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","20","13478.7431640625"
"43","20","beam","1","10","Answer the question: what goes on the bottom of shepherd's pie?","1","71","19348.0703125"
"44","20","beam","1","10","Answer the question: who sang the most number of songs in the world?","1","75","5371.87890625"
"45","20","beam","1","10","Answer the question: who owns spirit of the suwannee music park?","1","57","8100.1708984375"
"46","20","beam","1","10","Answer the question: who is the singer of kal ho na ho?","1","36","5996.685546875"
"47","20","beam","1","10","Answer the question: what episode does marnie come back in geordie shore?","1","13","12623.1396484375"
"48","20","beam","1","10","Answer the question: is jaffa cakes a biscuit or a cake?","1","55","5915.16748046875"
"49","20","beam","1","10","Answer the question: who sings love will keep us alive by the eagles?","1","14","2535.832763671875"
"50","20","beam","1","10","Answer the question: who sings the theme song for the tv show cops?","1","70","19182.82421875"
"51","20","beam","1","10","Answer the question: when did 10 shilling note go out of circulation?","1","2","13392.115234375"
"52","20","beam","1","10","Answer the question: who sang the songs on walk the line?","1","47","25488.576171875"
"53","20","beam","1","10","Answer the question: who sang the song should have been a cowboy?","1","77","28469.455078125"
"54","20","beam","1","10","Answer the question: who sang i ran all the way home?","1","1","16191.654296875"
"55","20","beam","1","10","Answer the question: what is the second largest country in asia?","1","16","13916.169921875"
"56","20","beam","1","10","Answer the question: who sang the theme song for the man with the golden gun?","1","32","13547.896484375"
"57","20","beam","1","10","Answer the question: where does the last name roberts come from?","1","54","8827.2509765625"
"58","20","beam","1","10","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","83","2357.274169921875"
"59","20","beam","1","10","Answer the question: who is the captain of richmond football club?","1","51","17116.3828125"
"60","20","beam","1","10","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80","3326.659912109375"
"61","20","beam","1","10","Answer the question: where is the heart of palm on a palm tree?","1","79","6207.46630859375"
"62","20","beam","1","10","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","61","1701.7259521484375"
"63","20","beam","1","10","Answer the question: how old do you have to be to get a gun licence in nz?","1","46","5121.38720703125"
"64","20","beam","1","10","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","65","2975.17138671875"
"65","20","beam","1","10","Answer the question: when did the song things that make you go hmmm come out?","1","29","9331.57421875"
"66","20","beam","1","10","Answer the question: cast of the have and have nots play?","1","98","5918.26513671875"
"67","20","beam","1","10","Answer the question: where does the last name orozco originate from?","1","8","9917.677734375"
"68","20","beam","1","10","Answer the question: what is the name of india pakistan border?","1","58","7080.04833984375"
"69","20","beam","1","10","Answer the question: which british city is farthest from the sea?","1","11","5108.6162109375"
"70","20","beam","1","10","Answer the question: who played mrs warboys in one foot in the grave?","1","35","3614.15576171875"
"71","20","beam","1","10","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","19","5679.78466796875"
"72","20","beam","1","10","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","40","10883.4560546875"
"73","20","beam","1","10","Answer the question: sequel to a christmas story it runs in the family?","1","82","12661.576171875"
"74","20","beam","1","10","Answer the question: where was because i could not stop for death published?","1","4","14524.19921875"
"75","20","beam","1","10","Answer the question: where does kfc get their chicken in south africa?","1","43","4122.56640625"
"76","20","beam","1","10","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","88","5927.8623046875"
"77","20","beam","1","10","Answer the question: when did men's curling start in the olympics?","1","28","5674.4951171875"
"78","20","beam","1","10","Answer the question: which state is the richest state in nigeria?","1","10","50326.55859375"
"79","20","beam","1","10","Answer the question: who wrote if she knew what she wants?","1","37","9351.8154296875"
"80","20","beam","1","10","Answer the question: where was the film coming home for christmas filmed?","1","86","14017.7880859375"
"81","20","beam","1","10","Answer the question: who plays the mother of howard on big bang theory?","1","5","5827.94482421875"
"82","20","beam","1","10","Answer the question: who was the dj on in living color?","1","94","28123.744140625"
"83","20","beam","1","10","Answer the question: when did the granite mountain hotshots get certified?","1","56","17695.3359375"
"84","20","beam","1","10","Answer the question: who has been appointed as the election commissioner of india?","1","6","4516.4541015625"
"85","20","beam","1","10","Answer the question: what is the ultimate objective of financial management?","1","76","22307.66796875"
"86","20","beam","1","10","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","72","9113.41015625"
"87","20","beam","1","10","Answer the question: who kidnapped ben in the deep end of the ocean?","1","85","9536.4453125"
"88","20","beam","1","10","Answer the question: university of michigan school of public health ranking?","1","90","10985.5869140625"
"89","20","beam","1","10","Answer the question: what is the name of the gap between two front teeth?","1","48","7909.15087890625"
"90","20","beam","1","10","Answer the question: who plays colin on young and the restless?","1","0","11398.923828125"
"91","20","beam","1","10","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","49","3785.28466796875"
"92","20","beam","1","10","Answer the question: who is the actress who plays baker on blue bloods?","1","95","5484.22216796875"
"93","20","beam","1","10","Answer the question: what is the function of the pericardial sac?","1","73","3613.508056640625"
"94","20","beam","1","10","Answer the question: who won the 2017 sports personality of the year?","1","30","12312.0419921875"
"95","20","beam","1","10","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62","3831.08056640625"
"96","20","beam","1","10","Answer the question: what was the first capital city of australia?","1","34","11931.9990234375"
"97","20","beam","1","10","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","99","6774.13232421875"
"98","20","beam","1","10","Answer the question: who is the authority or governing body of mca?","1","64","22269.38671875"
"99","20","beam","1","10","Answer the question: who invented the cornell method of note taking?","1","3","11129.220703125"
