"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"30","20","beam","1","30","Answer the question: what is in a pat o brien hurricane?","1","7","34462.203125"
"31","20","beam","1","30","Answer the question: what is the name of son of lord krishna?","1","44","6113.78173828125"
"32","20","beam","1","30","Answer the question: who played anna in once upon a time?","1","84","6956.9736328125"
"33","20","beam","1","30","Answer the question: what is the average salary for a us congressman?","1","96","15532.162109375"
"34","20","beam","1","30","Answer the question: what type of joint connects the incus with the malleus?","1","15","1399.581298828125"
"35","20","beam","1","30","Answer the question: when was the lupus foundation of america founded?","1","17","11804.171875"
"36","20","beam","1","30","Answer the question: what started the war between us and japan?","1","41","15099.853515625"
"37","20","beam","1","30","Answer the question: who sang i put a spell on you in hocus pocus?","1","24","8253.3818359375"
"38","20","beam","1","30","Answer the question: who played jennifer in back to the future?","1","21","8540.1357421875"
"39","20","beam","1","30","Answer the question: where are the cardiac and vasomotor centers found?","1","22","3353.44189453125"
"40","20","beam","1","30","Answer the question: who was the first to say i'm going to disney world?","1","50","12626.9443359375"
"41","20","beam","1","30","Answer the question: who sings the whiskey ain't workin anymore?","1","12","15972.5361328125"
"42","20","beam","1","30","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","20","10757.849609375"
"43","20","beam","1","30","Answer the question: what goes on the bottom of shepherd's pie?","1","71","20021.99609375"
"44","20","beam","1","30","Answer the question: who sang the most number of songs in the world?","1","75","5612.78857421875"
"45","20","beam","1","30","Answer the question: who owns spirit of the suwannee music park?","1","57","7965.90185546875"
"46","20","beam","1","30","Answer the question: who is the singer of kal ho na ho?","1","36","9080.3994140625"
"47","20","beam","1","30","Answer the question: what episode does marnie come back in geordie shore?","1","13","16573.146484375"
"48","20","beam","1","30","Answer the question: is jaffa cakes a biscuit or a cake?","1","55","5319.33447265625"
"49","20","beam","1","30","Answer the question: who sings love will keep us alive by the eagles?","1","14","4721.0810546875"
"50","20","beam","1","30","Answer the question: who sings the theme song for the tv show cops?","1","70","23922.50390625"
"51","20","beam","1","30","Answer the question: when did 10 shilling note go out of circulation?","1","2","15473.7626953125"
"52","20","beam","1","30","Answer the question: who sang the songs on walk the line?","1","47","17218.001953125"
"53","20","beam","1","30","Answer the question: who sang the song should have been a cowboy?","1","77","19345.689453125"
"54","20","beam","1","30","Answer the question: who sang i ran all the way home?","1","1","24104.794921875"
"55","20","beam","1","30","Answer the question: what is the second largest country in asia?","1","16","26030.38671875"
"56","20","beam","1","30","Answer the question: who sang the theme song for the man with the golden gun?","1","32","19519.857421875"
"57","20","beam","1","30","Answer the question: where does the last name roberts come from?","1","54","11436.2939453125"
"58","20","beam","1","30","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","83","3500.418701171875"
"59","20","beam","1","30","Answer the question: who is the captain of richmond football club?","1","51","18184.70703125"
"60","20","beam","1","30","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80","3652.22412109375"
"61","20","beam","1","30","Answer the question: where is the heart of palm on a palm tree?","1","79","17790.296875"
"62","20","beam","1","30","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","61","2282.625"
"63","20","beam","1","30","Answer the question: how old do you have to be to get a gun licence in nz?","1","46","6640.6767578125"
"64","20","beam","1","30","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","65","2888.159423828125"
"65","20","beam","1","30","Answer the question: when did the song things that make you go hmmm come out?","1","29","9929.8857421875"
"66","20","beam","1","30","Answer the question: cast of the have and have nots play?","1","98","8619.7919921875"
"67","20","beam","1","30","Answer the question: where does the last name orozco originate from?","1","8","7648.111328125"
"68","20","beam","1","30","Answer the question: what is the name of india pakistan border?","1","58","9211.6162109375"
"69","20","beam","1","30","Answer the question: which british city is farthest from the sea?","1","11","5452.3330078125"
"70","20","beam","1","30","Answer the question: who played mrs warboys in one foot in the grave?","1","35","2788.46923828125"
"71","20","beam","1","30","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","19","5036.796875"
"72","20","beam","1","30","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","40","13750.619140625"
"73","20","beam","1","30","Answer the question: sequel to a christmas story it runs in the family?","1","82","23383.09765625"
"74","20","beam","1","30","Answer the question: where was because i could not stop for death published?","1","4","13282.0302734375"
"75","20","beam","1","30","Answer the question: where does kfc get their chicken in south africa?","1","43","9749.5703125"
"76","20","beam","1","30","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","88","5299.2431640625"
"77","20","beam","1","30","Answer the question: when did men's curling start in the olympics?","1","28","9930.4638671875"
"78","20","beam","1","30","Answer the question: which state is the richest state in nigeria?","1","10","89570.171875"
"79","20","beam","1","30","Answer the question: who wrote if she knew what she wants?","1","37","9410.07421875"
"80","20","beam","1","30","Answer the question: where was the film coming home for christmas filmed?","1","86","16677.85546875"
"81","20","beam","1","30","Answer the question: who plays the mother of howard on big bang theory?","1","5","4183.802734375"
"82","20","beam","1","30","Answer the question: who was the dj on in living color?","1","94","31717.021484375"
"83","20","beam","1","30","Answer the question: when did the granite mountain hotshots get certified?","1","56","21637.009765625"
"84","20","beam","1","30","Answer the question: who has been appointed as the election commissioner of india?","1","6","4197.9033203125"
"85","20","beam","1","30","Answer the question: what is the ultimate objective of financial management?","1","76","49310.296875"
"86","20","beam","1","30","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","72","15658.23828125"
"87","20","beam","1","30","Answer the question: who kidnapped ben in the deep end of the ocean?","1","85","15358.6171875"
"88","20","beam","1","30","Answer the question: university of michigan school of public health ranking?","1","90","22935.76953125"
"89","20","beam","1","30","Answer the question: what is the name of the gap between two front teeth?","1","48","9728.2080078125"
"90","20","beam","1","30","Answer the question: who plays colin on young and the restless?","1","0","26452.740234375"
"91","20","beam","1","30","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","49","4727.1318359375"
"92","20","beam","1","30","Answer the question: who is the actress who plays baker on blue bloods?","1","95","5562.92578125"
"93","20","beam","1","30","Answer the question: what is the function of the pericardial sac?","1","73","3438.326904296875"
"94","20","beam","1","30","Answer the question: who won the 2017 sports personality of the year?","1","30","19775"
"95","20","beam","1","30","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62","3808.404296875"
"96","20","beam","1","30","Answer the question: what was the first capital city of australia?","1","34","19046.34375"
"97","20","beam","1","30","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","99","6720.75537109375"
"98","20","beam","1","30","Answer the question: who is the authority or governing body of mca?","1","64","28532.921875"
"99","20","beam","1","30","Answer the question: who invented the cornell method of note taking?","1","3","10882.916015625"
