"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","44","15","1","1","beam","facebook/contriever",". Question: what is the name of son of lord krishna?","118","44_16","0.5411081314086914","11.19810962677002"
"rag","84","15","1","1","beam","facebook/contriever",". Question: who played anna in once upon a time?","116","84_5","0.49166935682296753","24.605541229248047"
"rag","96","15","1","1","beam","facebook/contriever",". Question: what is the average salary for a us congressman?","95","96_14","0.45694220066070557","17.42794418334961"
"rag","15","15","1","1","beam","facebook/contriever",". Question: what type of joint connects the incus with the malleus?","118","15_1","0.48296523094177246","22.829105377197266"
"rag","17","15","1","1","beam","facebook/contriever",". Question: when was the lupus foundation of america founded?","117","17_4","0.32590460777282715","24.250696182250977"
"rag","41","15","1","1","beam","facebook/contriever",". Question: what started the war between us and japan?","116","41_3","0.5222247242927551","23.36798095703125"
"rag","24","15","1","1","beam","facebook/contriever",". Question: who sang i put a spell on you in hocus pocus?","120","24_13","0.5742484927177429","22.665552139282227"
"rag","21","15","1","1","beam","facebook/contriever",". Question: who played jennifer in back to the future?","117","21_2","0.5505571961402893","8.909858703613281"
"rag","22","15","1","1","beam","facebook/contriever",". Question: where are the cardiac and vasomotor centers found?","116","22_1","0.4481939673423767","21.007883071899414"
"rag","50","15","1","1","beam","facebook/contriever",". Question: who was the first to say i'm going to disney world?","120","50_1","0.4484078884124756","12.314826011657715"
"rag","12","15","1","1","beam","facebook/contriever",". Question: who sings the whiskey ain't workin anymore?","115","12_1","0.48400068283081055","20.900299072265625"
"rag","20","15","1","1","beam","facebook/contriever",". Question: this inventor co-created the film fred ott’s sneeze?","123","20_1","0.41650551557540894","12.617860794067383"
"rag","71","15","1","1","beam","facebook/contriever",". Question: what goes on the bottom of shepherd's pie?","116","71_1","0.44567710161209106","20.363271713256836"
"rag","75","15","1","1","beam","facebook/contriever",". Question: who sang the most number of songs in the world?","117","75_1","0.5755903720855713","19.522844314575195"
"rag","57","15","1","1","beam","facebook/contriever",". Question: who owns spirit of the suwannee music park?","116","57_1","0.3719768524169922","5.6369099617004395"
"rag","36","15","1","1","beam","facebook/contriever",". Question: who is the singer of kal ho na ho?","116","36_1","0.44319939613342285","8.692578315734863"
"rag","13","15","1","1","beam","facebook/contriever",". Question: what episode does marnie come back in geordie shore?","120","13_1","0.4778022766113281","8.660004615783691"
"rag","55","15","1","1","beam","facebook/contriever",". Question: is jaffa cakes a biscuit or a cake?","118","55_2","0.3880839943885803","12.04018497467041"
"rag","14","15","1","1","beam","facebook/contriever",". Question: who sings love will keep us alive by the eagles?","117","14_1","0.4593600034713745","18.834453582763672"
"rag","70","15","1","1","beam","facebook/contriever",". Question: who sings the theme song for the tv show cops?","117","70_6","0.5210562944412231","23.04081916809082"
"rag","2","15","1","1","beam","facebook/contriever",". Question: when did 10 shilling note go out of circulation?","116","2_1","0.40523284673690796","23.5655460357666"
"rag","47","15","1","1","beam","facebook/contriever",". Question: who sang the songs on walk the line?","115","47_1","0.507867693901062","9.213187217712402"
"rag","77","15","1","1","beam","facebook/contriever",". Question: who sang the song should have been a cowboy?","117","77_1","0.4921010732650757","28.26487159729004"
"rag","1","15","1","1","beam","facebook/contriever",". Question: who sang i ran all the way home?","115","1_3","0.6009569764137268","43.076377868652344"
"rag","16","15","1","1","beam","facebook/contriever",". Question: what is the second largest country in asia?","116","16_1","0.48837989568710327","6.048478126525879"
"rag","32","15","1","1","beam","facebook/contriever",". Question: who sang the theme song for the man with the golden gun?","119","32_2","0.5049123764038086","10.992395401000977"
"rag","54","15","1","1","beam","facebook/contriever",". Question: where does the last name roberts come from?","116","54_1","0.44743460416793823","12.205345153808594"
"rag","83","15","1","1","beam","facebook/contriever",". Question: what type of plate boundary is associated with iceland and its volcanic eruptions?","122","83_1","0.4403124451637268","14.913722038269043"
"rag","51","15","1","1","beam","facebook/contriever",". Question: who is the captain of richmond football club?","95","51_9","0.39997655153274536","19.003084182739258"
"rag","80","15","1","1","beam","facebook/contriever",". Question: what's the difference between salisbury steak and hamburger steak?","121","80_1","0.3693258762359619","20.6915340423584"
"rag","79","15","1","1","beam","facebook/contriever",". Question: where is the heart of palm on a palm tree?","116","79_1","0.45832741260528564","15.273343086242676"
"rag","61","15","1","1","beam","facebook/contriever",". Question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","128","61_10","0.461087167263031","10.98033332824707"
"rag","46","15","1","1","beam","facebook/contriever",". Question: how old do you have to be to get a gun licence in nz?","122","46_1","0.3767968416213989","16.02003288269043"
"rag","65","15","1","1","beam","facebook/contriever",". Question: what is the meaning of gorakh dhanda in urdu?","120","65_7","0.5661785006523132","23.42780876159668"
"rag","29","15","1","1","beam","facebook/contriever",". Question: when did the song things that make you go hmmm come out?","120","29_2","0.5088328719139099","11.529221534729004"
"rag","98","15","1","1","beam","facebook/contriever",". Question: cast of the have and have nots play?","116","98_1","0.5549885630607605","9.595002174377441"
"rag","8","15","1","1","beam","facebook/contriever",". Question: where does the last name orozco originate from?","117","8_1","0.3877754211425781","14.832231521606445"
"rag","58","15","1","1","beam","facebook/contriever",". Question: what is the name of india pakistan border?","118","58_6","0.37206584215164185","38.19647979736328"
"rag","11","15","1","1","beam","facebook/contriever",". Question: which british city is farthest from the sea?","117","11_13","0.6398863792419434","30.95606803894043"
"rag","35","15","1","1","beam","facebook/contriever",". Question: who played mrs warboys in one foot in the grave?","119","35_1","0.5576386451721191","10.780248641967773"
"rag","19","15","1","1","beam","facebook/contriever",". Question: who stepped out of the dithyrambic chorus to become the first actor?","123","19_2","0.5073002576828003","30.71108055114746"
"rag","40","15","1","1","beam","facebook/contriever",". Question: where was the salvation army's christmas collection kettle first introduced?","120","40_3","0.45505261421203613","30.61186408996582"
"rag","82","15","1","1","beam","facebook/contriever",". Question: sequel to a christmas story it runs in the family?","114","82_12","0.5432683229446411","44.212074279785156"
"rag","4","15","1","1","beam","facebook/contriever",". Question: where was because i could not stop for death published?","117","4_1","0.47387176752090454","19.23619270324707"
"rag","43","15","1","1","beam","facebook/contriever",". Question: where does kfc get their chicken in south africa?","118","43_2","0.3972526788711548","29.367616653442383"
"rag","88","15","1","1","beam","facebook/contriever",". Question: who won the super heavyweight gold medal at the 2000 olympics?","121","88_10","0.4138599634170532","26.267683029174805"
"rag","28","15","1","1","beam","facebook/contriever",". Question: when did men's curling start in the olympics?","117","28_1","0.4311842918395996","11.956682205200195"
"rag","10","15","1","1","beam","facebook/contriever",". Question: which state is the richest state in nigeria?","116","10_1","0.4579138159751892","6.669212818145752"
"rag","37","15","1","1","beam","facebook/contriever",". Question: who wrote if she knew what she wants?","114","37_1","0.5365482568740845","13.121037483215332"
"rag","86","15","1","1","beam","facebook/contriever",". Question: where was the film coming home for christmas filmed?","117","86_9","0.5487402677536011","10.27429485321045"
"rag","5","15","1","1","beam","facebook/contriever",". Question: who plays the mother of howard on big bang theory?","117","5_5","0.4979088306427002","34.78010559082031"
"rag","94","15","1","1","beam","facebook/contriever",". Question: who was the dj on in living color?","116","94_6","0.5893444418907166","33.86738204956055"
"rag","56","15","1","1","beam","facebook/contriever",". Question: when did the granite mountain hotshots get certified?","116","56_8","0.5394363403320312","11.628447532653809"
"rag","6","15","1","1","beam","facebook/contriever",". Question: who has been appointed as the election commissioner of india?","118","6_1","0.38595956563949585","12.30622386932373"
"rag","76","15","1","1","beam","facebook/contriever",". Question: what is the ultimate objective of financial management?","115","76_11","0.40807515382766724","24.220279693603516"
"rag","72","15","1","1","beam","facebook/contriever",". Question: new movie of ajay devgan and sonakshi sinha?","120","72_10","0.4864232540130615","47.618797302246094"
"rag","85","15","1","1","beam","facebook/contriever",". Question: who kidnapped ben in the deep end of the ocean?","117","85_1","0.5682147741317749","6.850532054901123"
"rag","90","15","1","1","beam","facebook/contriever",". Question: university of michigan school of public health ranking?","116","90_1","0.32369959354400635","9.868735313415527"
"rag","48","15","1","1","beam","facebook/contriever",". Question: what is the name of the gap between two front teeth?","118","48_2","0.5006557703018188","17.51298713684082"
"rag","0","15","1","1","beam","facebook/contriever",". Question: who plays colin on young and the restless?","116","0_16","0.5305004119873047","28.143951416015625"
"rag","49","15","1","1","beam","facebook/contriever",". Question: when was the last time tug-of-war was an official olympic sport?","121","49_1","0.42205607891082764","11.88011646270752"
"rag","95","15","1","1","beam","facebook/contriever",". Question: who is the actress who plays baker on blue bloods?","119","95_3","0.5585174560546875","21.171873092651367"
"rag","73","15","1","1","beam","facebook/contriever",". Question: what is the function of the pericardial sac?","117","73_5","0.3692648410797119","10.377531051635742"
"rag","30","15","1","1","beam","facebook/contriever",". Question: who won the 2017 sports personality of the year?","115","30_17","0.4596182107925415","34.3463134765625"
"rag","62","15","1","1","beam","facebook/contriever",". Question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","132","62_1","0.435302197933197","33.78959274291992"
"rag","34","15","1","1","beam","facebook/contriever",". Question: what was the first capital city of australia?","117","34_1","0.44451600313186646","8.819984436035156"
"rag","99","15","1","1","beam","facebook/contriever",". Question: who is the young man in hawthorne's my kinsman major molineux?","121","99_1","0.44509780406951904","18.79031753540039"
"rag","64","15","1","1","beam","facebook/contriever",". Question: who is the authority or governing body of mca?","117","64_7","0.5308507680892944","26.146984100341797"
"rag","3","15","1","1","beam","facebook/contriever",". Question: who invented the cornell method of note taking?","115","3_1","0.3927508592605591","6.254148960113525"
