"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"10","20","beam","1","15","Answer the question: who played the detective in little boy blue?","20","68","Little Boy Blue ( tv series )
Little Boy Blue is a British television series created by Jeff","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","20.285951614379883,19.123680114746094,56.238380432128906,52.59646987915039,27.375146865844727,23.04877281188965,41.773765563964844,22.191246032714844,26.919246673583984,22.569101333618164,52.537208557128906,50.50811004638672,29.902341842651367,49.46482467651367,39.31999969482422,30.68145751953125,37.62722396850586,41.9961051940918,49.793209075927734,27.234203338623047","0","0","0"
"11","20","beam","1","15","Answer the question: when was the first horrid henry book written?","20","31","Horrid Henry is a series of children's books written by Francesca Simon and illustrated by Tony","published in 1994,1994,1994,in 1994,1994","25.507171630859375,15.186009407043457,24.293123245239258,49.68769073486328,39.053871154785156,44.72425842285156,38.983646392822266,52.21847152709961,26.63033676147461,54.43878173828125,25.943309783935547,48.612064361572266,50.37110900878906,27.148303985595703,30.97699546813965,40.203086853027344,40.60737609863281,44.128028869628906,53.84342575073242,48.721195220947266","0","0","0"
"12","20","beam","1","15","Answer the question: who plays grace in the secret life of the american teenager?","20","81","Megan Park ( born July 24, 1986 ) Canadian actress and singer.
Park was born","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","16.126480102539062,15.07907485961914,27.37605857849121,24.462305068969727,15.793493270874023,19.089876174926758,49.409324645996094,46.3087158203125,52.994911193847656,41.44511413574219,43.843421936035156,19.02654457092285,46.363616943359375,16.08648109436035,52.296871185302734,14.965848922729492,19.98374366760254,16.9918212890625,45.734222412109375,48.1871337890625","0.03868052697542155","0.2666666666666667","0"
"13","20","beam","1","15","Answer the question: who has won the canada open women's doubles?","20","63","The Canadian Open is a tournament for badminton players.","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","20.691015243530273,16.17672348022461,49.81946563720703,47.90481948852539,46.17300796508789,46.2803955078125,39.53536605834961,45.84226989746094,38.902503967285156,40.05353546142578,36.427337646484375,36.604454040527344,48.19432067871094","0","0","0"
"14","20","beam","1","15","Answer the question: where does the last name waller come from?","20","45","
Waller is a surname mainly of Anglo-Saxon origin, and is a variant of","Anglo - Saxon origin","24.561603546142578,19.864484786987305,24.38996696472168,43.058719635009766,43.527931213378906,46.92840576171875,45.57475662231445,49.835784912109375,46.695220947265625,56.91751480102539,58.675689697265625,32.63086700439453,34.64366149902344,48.28310012817383,52.15050506591797,33.023136138916016,36.5836181640625,28.558216094970703,23.917675018310547,27.73663330078125","0","0.35294117647058826","0"
"15","20","beam","1","15","Answer the question: who wrote how do you do it by gerry and the pacemakers?","20","53","How Do You Do It? - Wikipedia
How Do You Do It? is a song written","Mitch Murray,Mitch Murray,Mitch Murray,Mitch Murray","21.082250595092773,14.386995315551758,60.46513366699219,58.07895278930664,59.54637908935547,60.6573600769043,55.81806564331055,27.398134231567383,46.24101257324219,25.258203506469727,14.116738319396973,57.84711456298828,62.17597961425781,61.69141387939453,67.26561737060547,58.68324661254883,27.476430892944336,50.31547164916992,30.05622100830078,44.16877746582031","0","0","0"
"16","20","beam","1","15","Answer the question: what type of reproduction do whiptail lizards use?","20","67","The New Mexico whiptail ( Cnemidophorus neomexicanus )","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","27.602588653564453,15.630012512207031,35.103721618652344,40.90167999267578,38.24296951293945,31.648059844970703,41.397796630859375,34.06772232055664,22.03103256225586,27.26801872253418,26.135957717895508,24.524070739746094,27.958887100219727,28.67551040649414,14.16661262512207,23.378265380859375,25.463647842407227,29.239551544189453,34.376834869384766,26.598102569580078","0","0","0"
"17","20","beam","1","15","Answer the question: who sings i don't want to be lonely?","20","78","Just Don't Want to Be Lonely '' on Amazon
""Just Don't Want to","Ronnie Dyson","16.50882339477539,12.001357078552246,47.293678283691406,35.28477478027344,24.944007873535156,51.775936126708984,39.666812896728516,39.9062614440918,46.21949005126953,25.776737213134766,21.839244842529297,19.573577880859375,24.088712692260742,29.11071014404297,20.711997985839844,37.22235107421875,52.0589485168457,44.15332794189453,46.02302551269531,58.212528228759766","0","0","0"
"18","20","beam","1","15","Answer the question: who wrote song what a friend we have in jesus?","20","27","What a Friend We Have in Jesus (also known as ""In the Garden"") was written by","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","17.736021041870117,16.58017921447754,48.49489974975586,57.861297607421875,54.60679244995117,48.39384078979492,54.29582214355469,53.686927795410156,35.36127471923828,12.066787719726562,38.72537612915039,46.44622039794922,26.83854866027832,21.039871215820312,20.01947784423828,26.128332138061523,40.95218276977539,30.655183792114258,51.78852462768555,54.76459503173828","0","0","0"
"19","20","beam","1","15","Answer the question: who is the original singer of just when i needed you most?","20","39","Just When I Needed You Most - Randy VanWarmer - Songfacts Just When I Ne","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","18.878633499145508,17.72799301147461,47.54214859008789,45.9256706237793,44.70849609375,33.23099899291992,41.46813201904297,37.07148742675781,17.84935760498047,28.477359771728516,37.10765838623047,29.125476837158203,33.60863494873047,19.43562889099121,22.36366844177246,20.086009979248047,23.207561492919922,38.85204315185547,45.13710021972656,41.37793731689453","0.03868052697542155","0.2666666666666667","0"
"20","20","beam","1","15","Answer the question: what allows chyme to enter the small intestine?","20","69","Chyme is a mixture of undigested food and digestive juices from the stomach and small intestine","pyloric valve,the pyloric valve,the pyloric valve","15.122138977050781,11.52628231048584,19.50308609008789,20.20796775817871,32.71867370605469,23.8431339263916,45.041717529296875,18.277053833007812,26.49602699279785,28.416921615600586,16.306169509887695,25.407358169555664,16.2415828704834,21.3068790435791,32.175201416015625,33.414581298828125,26.226896286010742,24.603538513183594,19.452390670776367,40.80356216430664","0.01571523700545522","0.07017543859649122","0"
"21","20","beam","1","15","Answer the question: where would the group bacteroids likely be found?","20","42"," J.","human colon,human colon,the human colon,human colon","23.911418914794922,25.668529510498047,32.648231506347656","0","0","0"
"22","20","beam","1","15","Answer the question: where does the last name andersen originate from?","20","66","The surname Andersen is of patronymic origin, meaning son of Anders. It is the","Danish,Norwegian","27.226131439208984,15.906434059143066,48.2140007019043,51.830352783203125,52.19096755981445,45.6186637878418,43.5855712890625,25.457311630249023,26.907119750976562,25.71132469177246,33.460968017578125,45.052978515625,33.57065200805664,39.01319122314453,52.56801223754883,41.442169189453125,41.94749450683594,42.2059326171875,42.525020599365234,30.60996437072754","0","0","0"
"23","20","beam","1","15","Answer the question: how long did the democrats control the house and senate?","20","9","The two-party system"", en:wikipedia : political_parties_of_the","57 yrs,57 yrs,57 yrs,35 yrs","18.711427688598633,24.444034576416016,40.52859878540039,46.94778060913086,33.360233306884766,38.36781311035156,41.68272018432617,21.57477569580078,28.75794219970703,23.76727867126465,22.943553924560547,29.63517189025879,16.353015899658203,34.69505310058594,26.539594650268555,25.497268676757812,27.014850616455078,29.557828903198242,36.798152923583984,34.19257354736328","0","0","0"
"24","20","beam","1","15","Answer the question: who sang in the movie i walk the line?","20","26","Walk the Line ( soundtrack )
Walk the Line is the soundtrack to the 2005 biographical drama","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","17.644306182861328,22.352270126342773,42.942134857177734,53.18537139892578,19.870243072509766,20.554309844970703,21.721738815307617,22.547210693359375,16.68688201904297,36.23396301269531,48.72214889526367,19.00128936767578,35.79390335083008,37.32079315185547,42.758148193359375,37.42122268676758,30.732004165649414,26.296293258666992,23.836368560791016,25.706714630126953","0","0","0"
"25","20","beam","1","15","Answer the question: who is the premier of northern cape 2018?","20","59","Premier of the Northern Cape
The Premier of the Northern Cape is the head of the executive","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","32.4994010925293,22.280637741088867,26.69840431213379,40.28566360473633,62.334869384765625,60.68730926513672,43.31373596191406,34.770050048828125,25.6319637298584,50.040557861328125,48.3520393371582,45.56734085083008,43.03390884399414,30.613197326660156,42.8828239440918,45.72398376464844,29.803590774536133,40.699520111083984,32.357215881347656,25.59242057800293","0","0","0"
"26","20","beam","1","15","Answer the question: who owns the biggest house in beverly hills?","20","18","
The largest house in the Los Angeles metropolitan area is the ""Beverly Hills Estate""","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","21.629283905029297,13.602554321289062,17.162485122680664,42.21604537963867,48.479522705078125,46.31120300292969,53.74687194824219,57.3195915222168,48.40488815307617,59.392791748046875,50.39822006225586,44.24847412109375,31.174283981323242,24.496686935424805,21.78607940673828,27.49702262878418,35.831092834472656,22.567134857177734,18.85089111328125,43.75454330444336","0","0","0"
"27","20","beam","1","15","Answer the question: who sings god is great beer is good?","20","89","People Are Crazy - Billy Currington | Shazam
Billy Currington - People","Currington","19.513280868530273,16.17670249938965,46.72356033325195,43.57960891723633,32.3789176940918,22.39743995666504,35.604652404785156,30.172710418701172,22.58237075805664,21.094860076904297,18.06778335571289,30.023740768432617,26.48219871520996,24.524059295654297,16.495134353637695,44.0460319519043,34.714027404785156,24.802783966064453,21.397972106933594,38.08723831176758","0.020044994979069072","0.19999999999999998","0"
"28","20","beam","1","15","Answer the question: what does the air gap do on a dishwasher?","20","87","
A: The air gap is a device that prevents the flow of water from the sink to","backflow prevention","21.61073875427246,12.267413139343262,17.655614852905273,29.416486740112305,34.6192626953125,43.373111724853516,56.594844818115234,43.68115997314453,47.68450927734375,38.00127410888672,49.38789367675781,50.371551513671875,27.35939598083496,30.831321716308594,52.89696502685547,23.687175750732422,38.23228454589844,30.55733299255371,29.94019889831543,41.59065628051758","0","0.10526315789473684","0"
"29","20","beam","1","15","Answer the question: who is the first indian climber of mount everest?","20","97","Bachendri Pal is the first Indian woman to climb Mount Everest, the highest peak","Bachendri Pal","19.9317626953125,15.87973403930664,32.045555114746094,27.932659149169922,29.127986907958984,25.41889190673828,28.901214599609375,48.96661376953125,48.87366485595703,48.200748443603516,38.03096389770508,34.28347396850586,47.218177795410156,47.488948822021484,52.382568359375,33.68940734863281,36.015193939208984,27.03302764892578,46.07136917114258,44.02633285522461","0.041263216881455095","0.25","0"
"30","20","beam","1","15","Answer the question: what is in a pat o brien hurricane?","20","7","
A hurricane is a cocktail made with rum, passion fruit syrup, lime juice, and a","rum,fruit juice,syrup or grenadine","17.27715301513672,16.86040687561035,15.042133331298828,41.00724411010742,46.66019058227539,52.340171813964844,42.31980514526367,44.33359146118164,45.343265533447266,29.74968719482422,33.786895751953125,19.000751495361328,44.759727478027344,39.91965866088867,49.79164123535156,25.034832000732422,47.633705139160156,48.55046463012695,23.87773895263672,17.755468368530273","0.016591439325163958","0.1571350762527233","0"
"31","20","beam","1","15","Answer the question: what is the name of son of lord krishna?","20","44","Pradyumna ( Sanskrit : प्रद्युम्","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","17.301862716674805,11.304835319519043,22.373741149902344,27.581283569335938,25.851516723632812,42.248050689697266,31.7679386138916,16.949037551879883,27.61618423461914,17.58026695251465,14.868703842163086,18.35191535949707,11.857756614685059,12.275094985961914,15.946206092834473,13.549975395202637,12.769885063171387,11.707121849060059,14.85817813873291,23.181137084960938","0.0456496931223525","0.6666666666666666","0"
"32","20","beam","1","15","Answer the question: who played anna in once upon a time?","20","84"," Lail Elizabeth Dean Lail ( born March 25, 1992 ) American actress Filmography ( 1","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","19.58197021484375,46.203338623046875,32.82133483886719,26.763769149780273,37.546470642089844,51.863014221191406,32.47246551513672,23.357585906982422,27.753103256225586,51.65974044799805,47.234596252441406,52.187129974365234,40.56231689453125,38.21585464477539,31.327579498291016,50.01686096191406,32.81513214111328,23.260528564453125,38.37800979614258,19.915786743164062","0.08392010470693981","0.4","0"
"33","20","beam","1","15","Answer the question: what is the average salary for a us congressman?","20","96","
The basic salary for a US Senator is $174,000 and the Speaker of the House","$174,000,$174,000","26.114866256713867,17.080974578857422,22.320459365844727,36.780662536621094,27.696306228637695,36.06275177001953,36.214420318603516,39.06208801269531,46.931129455566406,40.14472961425781,36.00115203857422,18.835418701171875,36.72144317626953,26.29460906982422,44.30712890625,24.173076629638672,23.34037971496582,43.65102767944336,45.932884216308594,44.00328826904297","0.016591439325163958","0.2222222222222222","0"
"34","20","beam","1","15","Answer the question: what type of joint connects the incus with the malleus?","20","15","The incudomalleolar joint is a type of joint that connects the incus with the","incudomallear joint,synovial,a small synovial joint,synovial joint","38.270240783691406,24.931425094604492,41.28969192504883,27.293149948120117,24.48758316040039,29.055418014526367,22.91240692138672,39.837406158447266,47.560638427734375,48.29585266113281,23.380393981933594,46.57630920410156,20.618249893188477,47.72122573852539,51.483123779296875,41.77413558959961,25.725866317749023,28.88376235961914,26.556198120117188,47.752872467041016","0.020912708837155788","0.11805555555555555","0"
"35","20","beam","1","15","Answer the question: when was the lupus foundation of america founded?","20","17"," '

The Lupus Foundation of America was founded in 1977 to provide support for people","1977,1977,1977,1977,1977","23.307464599609375,14.829357147216797,12.137057304382324,16.95142936706543,19.18968391418457,40.51953125,38.20917510986328,30.305330276489258,46.040897369384766,47.07191467285156,50.205997467041016,31.77699851989746,60.167274475097656,51.147281646728516,33.97894287109375,45.25774383544922,40.11711883544922,31.56989288330078,42.95676040649414,43.091949462890625","0.016591439325163958","0.13333333333333333","0"
"36","20","beam","1","15","Answer the question: what started the war between us and japan?","20","41","
The Japanese attack on Pearl Harbor, Hawaii","attack on Pearl Harbor,attack on Pearl Harbor","19.07916831970215,14.76561450958252,16.956295013427734,42.3982048034668,29.466638565063477,43.26670837402344,40.95988845825195,54.455265045166016,29.071548461914062,33.330711364746094,29.959516525268555,26.730403900146484","0.19308506685901675","0.7272727272727273","0"
"37","20","beam","1","15","Answer the question: who sang i put a spell on you in hocus pocus?","20","24","I Put a Spell on You - Wikipedia, the free encyclopedia
I Put a Sp","Bette Midler,Bette Midler,Bette Midler,Bette Midler,Bette Midler","26.221744537353516,12.281487464904785,52.98284912109375,55.9896240234375,48.369834899902344,43.33115005493164,41.51462936401367,39.25312042236328,18.698856353759766,28.34115982055664,24.93463134765625,26.338653564453125,50.969993591308594,46.91220474243164,26.02747917175293,25.591644287109375,14.899848937988281,49.46044158935547,58.736576080322266,50.415283203125","0","0","0"
"38","20","beam","1","15","Answer the question: who played jennifer in back to the future?","20","21","IMDb"". Retrieved on October 1, 2014. ^ Jump up to: a","Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells","17.421798706054688,18.699363708496094,43.73408508300781,43.54155731201172,21.41716957092285,18.12596321105957,25.093849182128906,25.27020263671875,29.82632064819336,16.59295654296875,45.429290771484375,32.39476776123047,46.72697448730469,28.40924644470215,30.732759475708008,33.35305404663086,31.726179122924805,32.64134216308594,36.71830368041992,29.805761337280273","0","0","0"
"39","20","beam","1","15","Answer the question: where are the cardiac and vasomotor centers found?","20","22","omotor center
The vasomotor center is a part of the medulla oblongata","the medulla oblongata,medulla oblongata,medulla oblongata","26.94887924194336,20.74049186706543,28.207063674926758,33.268028259277344,27.95808982849121,16.80949592590332,36.16855239868164,24.398433685302734,30.508657455444336,36.70331573486328,37.843936920166016,50.83987045288086,34.02381896972656,42.253204345703125,40.2757568359375,28.249740600585938,24.908512115478516,32.21773910522461,27.151601791381836,28.362424850463867","0.10584277604455784","0.3238095238095238","0"
"40","20","beam","1","15","Answer the question: who was the first to say i'm going to disney world?","20","50"," The New York Times.","Phil Simms,Dick Rutan,Jeana Yeager","18.683021545410156,24.80828857421875,41.39472198486328,57.48628234863281,52.449039459228516,21.344100952148438","0","0","0"
"41","20","beam","1","15","Answer the question: who sings the whiskey ain't workin anymore?","20","12","
For other uses, see Whiskey Ain't Workin' (song) Travis","Travis Tritt,Marty Stuart,Tim Passmore,Dennis Locorriere,Travis Tritt,Travis Tritt,Travis Tritt,Marty Stuart","19.205810546875,22.527301788330078,16.361465454101562,27.842174530029297,31.356782913208008,36.33436965942383,43.30964660644531,39.399757385253906,29.615633010864258,28.083877563476562,42.506004333496094,25.61467933654785,45.047054290771484,29.916706085205078,40.032711029052734,36.821693420410156,23.045703887939453,20.458782196044922,21.04452896118164,20.918014526367188","0.02573285025273419","0.08333333333333334","0"
"42","20","beam","1","15","Answer the question: this inventor co-created the film fred ott’s sneeze?","21","20"," Ott's Sneeze ( 1894 ) Jump to : citations, external links, or.","Edison,Fred Ott","18.525842666625977,56.674049377441406,39.75132369995117,50.1810188293457,44.20646286010742,49.26900863647461,49.90682601928711,41.2022590637207,29.999279022216797,45.77202606201172,29.839031219482422,36.815208435058594,21.735538482666016,24.59065818786621,42.614139556884766,22.217247009277344,38.88535690307617,33.999881744384766,30.93841552734375,25.16170883178711","0","0.08333333333333334","0"
"43","20","beam","1","15","Answer the question: what goes on the bottom of shepherd's pie?","20","71","Shepherd's pie is a traditional British dish made with minced meat and vegetables in a m","mashed potato,minced meat,mashed potato","32.3058967590332,17.255449295043945,37.128746032714844,51.52583312988281,37.311893463134766,55.80794906616211,38.42188262939453,45.174007415771484,36.30058670043945,26.511104583740234,28.177024841308594,50.70036697387695,51.686832427978516,24.807191848754883,23.28453826904297,36.74241256713867,23.006145477294922,40.53367614746094,30.22774314880371,23.978065490722656","0.036422694300114855","0.07017543859649122","0"
"44","20","beam","1","15","Answer the question: who sang the most number of songs in the world?","20","75"," Retrieved on the Internet ( dead link ) Hollywood ( edit )
A playback singer is a","Asha Bhosle,Asha Bhosle","28.24361228942871,32.21792221069336,24.72805404663086,17.096210479736328,16.1624755859375,13.87753677368164,25.34105682373047,19.173961639404297,32.27812957763672,33.60249710083008,26.734739303588867,37.3130989074707,18.850040435791016,19.056859970092773,29.996265411376953,14.204950332641602,39.069786071777344,48.02946090698242,27.65145492553711,39.83835983276367","0","0","0"
"45","20","beam","1","15","Answer the question: who owns spirit of the suwannee music park?","20","57","Spirit of the Suwannee Music Park is a music venue and recreational campground located in","The Cornett family,The Cornett family","31.189659118652344,23.398483276367188,34.0579833984375,49.305458068847656,46.213172912597656,59.38618850708008,39.82701873779297,35.89911651611328,48.65108108520508,48.35749816894531,30.3117618560791,46.68962478637695,30.64805030822754,42.00760269165039,54.1727180480957,18.82645034790039,22.7501220703125,27.13125228881836,45.43291091918945,48.303897857666016","0","0.1111111111111111","0"
"46","20","beam","1","15","Answer the question: who is the singer of kal ho na ho?","20","36"," (in Hindi). Retrieved from https://en.","Sonu Nigam,Sonu Nigam,Sonu Nigam,Sonu Nigam,Alka Yagnik,Richa Sharma,Sonu Nigam","21.64611053466797,22.249794006347656,29.1602783203125,42.980377197265625,34.52180099487305,25.027109146118164,26.945323944091797,28.805057525634766,35.04236602783203,20.09394645690918,37.1468391418457,28.008054733276367,31.949447631835938","0","0","0"
"47","20","beam","1","15","Answer the question: what episode does marnie come back in geordie shore?","20","13","Geordie Shore ( series 12 )
Geordie Shore is a British reality television series","5","28.126508712768555,15.452985763549805,29.091102600097656,51.490684509277344,57.05104064941406,39.36494445800781,32.838966369628906,53.73823547363281,43.017364501953125,39.91474914550781,23.032928466796875,28.389564514160156,53.02252960205078,52.031883239746094,34.67711639404297,41.937889099121094,24.779935836791992,20.562732696533203,23.00484848022461,24.403217315673828","0","0","0"
"48","20","beam","1","15","Answer the question: is jaffa cakes a biscuit or a cake?","20","55"," (PDF). Retrieved from =https://web.","cakes,Cake,biscuit - sized cakes","30.864070892333984,16.716638565063477,22.9163761138916,25.40579605102539,30.723480224609375,26.70358657836914,32.86982345581055,22.0206356048584,19.16352081298828,19.682552337646484,23.945392608642578,30.601604461669922","0","0","0"
"49","20","beam","1","15","Answer the question: who sings love will keep us alive by the eagles?","20","14","
""Love Will Keep Us Alive"" is a song written by Don Henley and Glenn","Timothy B. Schmit","17.40480613708496,14.825084686279297,17.891969680786133,27.091190338134766,45.235008239746094,40.718013763427734,51.32150650024414,42.00691604614258,33.782169342041016,43.14667892456055,23.980144500732422,49.138858795166016,48.21384048461914,51.46469497680664,53.22077178955078,27.5101318359375,27.18576431274414,30.545507431030273,41.188987731933594,18.873563766479492","0","0","0"
"50","20","beam","1","15","Answer the question: who sings the theme song for the tv show cops?","20","70","
The song was written by the band's lead singer, Robert ""Kenny"" Jordan (","Inner Circle,Inner Circle","15.96102523803711,15.32326889038086,16.708017349243164,44.885459899902344,41.61995315551758,52.65059280395508,50.941162109375,35.276798248291016,36.45746994018555,42.1543083190918,32.4232177734375,38.10439682006836,20.365434646606445,15.227620124816895,19.131826400756836,17.909748077392578,17.585561752319336,22.521636962890625,12.995955467224121,36.23283767700195","0","0","0"
"51","20","beam","1","15","Answer the question: when did 10 shilling note go out of circulation?","20","2","
The Bank of England 10s note was a banknote of the pound sterling. It","22 November 1970,1970,1970,1970,1970","23.802030563354492,17.82723617553711,23.41013526916504,40.13381576538086,35.52159118652344,48.34568405151367,27.290563583374023,36.301307678222656,37.4922981262207,40.292842864990234,29.54916000366211,22.980609893798828,37.76655197143555,29.52386474609375,25.374221801757812,32.06601333618164,43.82493209838867,32.33293533325195,24.9910831451416,33.984214782714844","0","0","0"
"52","20","beam","1","15","Answer the question: who sang the songs on walk the line?","20","47","Walk the Line ( soundtrack )
Walk the Line is the soundtrack to the 2005 biographical drama","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings,Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","16.65042495727539,20.536989212036133,43.11491012573242,50.905147552490234,19.52393341064453,21.09757423400879,19.5786190032959,18.686851501464844,17.569210052490234,36.459007263183594,47.18134689331055,19.337261199951172,34.252681732177734,34.6400146484375,39.85066223144531,37.216182708740234,29.501096725463867,25.25863265991211,23.93613624572754,24.904001235961914","0","0","0"
"53","20","beam","1","15","Answer the question: who sang the song should have been a cowboy?","20","77","""Should've Been a Cowboy"" is a song written and recorded by American country","Toby Keith,Toby Keith,Toby Keith","18.13043212890625,19.912099838256836,26.67638397216797,50.0854377746582,35.515907287597656,43.68516540527344,35.96337890625,33.443817138671875,40.814697265625,45.015960693359375,40.41051483154297,21.668535232543945,48.98154830932617,32.979061126708984,40.57145309448242,42.001441955566406,40.68206024169922,42.40538024902344,47.74346160888672,35.551151275634766","0","0","0"
