"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"10","20","beam","1","50","Answer the question: who played the detective in little boy blue?","20","68"," accessed on 3 February 2017. [ permanent dead link ] Little Boy Blue on IMDb Little","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","19.090497970581055,19.639545440673828,30.606199264526367,23.640161514282227,43.923343658447266,50.610286712646484,25.466903686523438,28.3519287109375,23.16893768310547,36.668521881103516,31.59199333190918,33.234344482421875,32.91450119018555,55.896202087402344,56.55121612548828,39.807823181152344,32.778228759765625,34.81184387207031,48.19419479370117,37.946720123291016","0","0","0"
"11","20","beam","1","50","Answer the question: when was the first horrid henry book written?","20","31","Horrid Henry is a children's book series written by Francesca Simon and illustrated by Tony Ross","published in 1994,1994,1994,in 1994,1994","35.54972457885742,19.64210319519043,25.998146057128906,50.74467849731445,42.11919403076172,44.10980224609375,39.018062591552734,60.10570526123047,34.99824905395508,42.77676010131836,53.50404357910156,50.56589126586914,30.105897903442383,34.282493591308594,45.91212463378906,51.001773834228516,47.7981071472168,58.90947341918945,52.96686935424805,45.1937370300293","0","0","0"
"12","20","beam","1","50","Answer the question: who plays grace in the secret life of the american teenager?","20","81","Megan Park Jump to : navigation, search Megan Park ( born July 24, 1986 ) is","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","17.314395904541016,13.91914176940918,27.780540466308594,27.68827247619629,17.2935791015625,30.888656616210938,25.41851043701172,24.713916778564453,22.801664352416992,20.70478057861328,23.96737289428711,31.14290428161621,18.665714263916016,20.284587860107422,47.33993148803711,42.53343200683594,52.42567443847656,39.22137451171875,41.931304931640625,20.648826599121094","0.036422694300114855","0.2666666666666667","0"
"13","20","beam","1","50","Answer the question: who has won the canada open women's doubles?","20","63","
The Canadian Open is a tournament for badminton players.","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","26.678531646728516,14.743107795715332,17.97819709777832,50.03847885131836,47.39734649658203,44.29538345336914,46.5584602355957,38.388648986816406,44.12977600097656,32.12559127807617,40.110469818115234,35.887718200683594,34.27263259887695,46.33164978027344","0","0","0"
"14","20","beam","1","50","Answer the question: where does the last name waller come from?","20","45","
Waller is a surname mainly of Anglo-Saxon origin. It is a variant of","Anglo - Saxon origin","20.290422439575195,14.585858345031738,20.148080825805664,41.2963981628418,40.72178268432617,48.10195541381836,43.99367141723633,50.331539154052734,46.04117202758789,57.975982666015625,58.55059814453125,32.28622055053711,33.889434814453125,45.329803466796875,51.67536926269531,35.47575759887695,42.52338409423828,32.81107711791992,23.462940216064453,29.81647300720215","0","0.35294117647058826","0"
"15","20","beam","1","50","Answer the question: who wrote how do you do it by gerry and the pacemakers?","20","53","How Do You Do It? - Wikipedia
How Do You Do It? - Wikipedia
How","Mitch Murray,Mitch Murray,Mitch Murray,Mitch Murray","21.20400047302246,14.131385803222656,60.4544792175293,59.31640625,58.07075119018555,59.852840423583984,54.54663848876953,20.49900245666504,45.93122100830078,19.975549697875977,14.027080535888672,58.55474853515625,63.403438568115234,62.568382263183594,66.97315216064453,51.66518783569336,21.95233726501465,34.67620849609375,23.02810287475586,14.986305236816406","0","0","0"
"16","20","beam","1","50","Answer the question: what type of reproduction do whiptail lizards use?","20","67","The New Mexico whiptail ( Cnemidophorus neomexicanus )","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","29.391557693481445,22.439525604248047,34.35712814331055,42.86051940917969,41.926395416259766,33.200950622558594,44.12828826904297,34.576141357421875,21.728532791137695,26.745800018310547,26.455175399780273,24.759605407714844,28.024105072021484,29.7996883392334,15.224132537841797,23.399682998657227,25.583044052124023,28.889995574951172,35.48081970214844,29.690916061401367","0","0","0"
"17","20","beam","1","50","Answer the question: who sings i don't want to be lonely?","20","78","
-

Just Don't Want to Be Lonely is a song written by Bobby Eli","Ronnie Dyson","16.403623580932617,15.278346061706543,15.716754913330078,15.413612365722656,17.758548736572266,14.781213760375977,36.07967758178711,43.66361618041992,44.5272331237793,49.480751037597656,43.61188888549805,51.76774597167969,29.180072784423828,23.55327033996582,47.091678619384766,41.64970779418945,47.61105728149414,51.665096282958984,30.864870071411133,25.409143447875977","0","0","0"
"18","20","beam","1","50","Answer the question: who wrote song what a friend we have in jesus?","20","27","What a Friend We Have in Jesus - Wikipedia, the free encyclopedia
What a Friend We","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","18.55308723449707,16.411100387573242,47.0523567199707,55.196414947509766,53.62977600097656,49.536869049072266,55.342193603515625,54.28530502319336,41.31097412109375,41.18537902832031,20.13728904724121,29.00084686279297,53.301788330078125,50.43693161010742,25.544666290283203,24.244632720947266,15.077938079833984,49.140159606933594,58.99871826171875,54.166908264160156","0","0","0"
"19","20","beam","1","50","Answer the question: who is the original singer of just when i needed you most?","20","39","Just When I Needed You Most - Randy VanWarmer | Discogs
Just When I","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","20.087276458740234,16.56548500061035,40.91623306274414,32.987205505371094,46.213218688964844,32.996517181396484,39.03003692626953,34.30919647216797,19.720441818237305,30.730825424194336,35.663108825683594,29.39604377746582,35.839027404785156,23.688962936401367,17.435964584350586,21.406253814697266,18.84010887145996,18.424083709716797,49.62639617919922,41.10683822631836","0.041263216881455095","0.2857142857142857","0"
"20","20","beam","1","50","Answer the question: what allows chyme to enter the small intestine?","20","69","
Chyme is a mixture of undigested food and digestive juices produced in the stomach and","pyloric valve,the pyloric valve,the pyloric valve","19.961484909057617,12.765413284301758,17.552961349487305,20.119525909423828,25.973739624023438,30.850143432617188,24.57424545288086,50.20912551879883,20.500757217407227,26.773595809936523,28.326719284057617,17.07758331298828,25.688274383544922,18.207408905029297,22.39764404296875,35.26034164428711,48.491233825683594,30.873615264892578,26.728288650512695,33.96944046020508","0.016591439325163958","0.07407407407407407","0"
"21","20","beam","1","50","Answer the question: where would the group bacteroids likely be found?","20","42","Bacteroides fragilis is a member of the family Bacteroidaceae and the genus B","human colon,human colon,the human colon,human colon","20.80670166015625,14.603985786437988,26.046215057373047,20.548315048217773,28.32467269897461,29.142311096191406,27.750011444091797,37.05397033691406,28.7763614654541,37.118316650390625,36.90041732788086,28.051820755004883,30.0183162689209,26.73326301574707,25.1372013092041,19.12856674194336,41.953128814697266,26.467111587524414,26.107013702392578,30.552343368530273","0.018724372764461875","0.03125","0"
"22","20","beam","1","50","Answer the question: where does the last name andersen originate from?","20","66","
The surname Andersen is a patronymic surname derived from the given name Anders. It","Danish,Norwegian","23.323305130004883,18.808198928833008,25.05082130432129,49.049617767333984,53.580970764160156,51.38967514038086,42.56758117675781,43.054771423339844,27.717451095581055,27.493040084838867,28.272907257080078,25.29425811767578,37.068756103515625,49.57334899902344,39.88559341430664,31.065322875976562,44.476104736328125,44.255126953125,40.68980407714844,40.19269561767578","0","0","0"
"23","20","beam","1","50","Answer the question: how long did the democrats control the house and senate?","20","9","^ Jump up to: a b ""The Presidency"". The White House. Retrieved","57 yrs,57 yrs,57 yrs,35 yrs","23.972421646118164,18.75826644897461,33.450111389160156,27.511899948120117,41.33303451538086,39.11346435546875,39.565032958984375,31.484432220458984,33.61566162109375,38.095970153808594,29.145814895629883,24.175769805908203,39.25825881958008,28.782367706298828,26.397245407104492,22.839208602905273,35.39850616455078,42.47993087768555,33.53866958618164,28.048044204711914","0","0","0"
"24","20","beam","1","50","Answer the question: who sang in the movie i walk the line?","20","26"," Walk the Line ( soundtrack ) - IMDb Walk the Line ( soundtrack ) - IMD","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","19.25242805480957,24.50647735595703,39.79261779785156,52.39009475708008,23.5644588470459,25.152652740478516,22.53115463256836,27.63266944885254,31.417171478271484,28.318336486816406,33.754417419433594,28.12459945678711,39.21885299682617,52.55643081665039,27.620952606201172,30.03230094909668,38.89033889770508,31.717477798461914,36.677677154541016,32.13744354248047","0","0","0"
"25","20","beam","1","50","Answer the question: who is the premier of northern cape 2018?","20","59","Premier of the Northern Cape Jump to : navigation, search Incumbent Sylvia Lucas since 23","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","37.92657470703125,23.26120376586914,27.17037010192871,41.705345153808594,61.586448669433594,60.825408935546875,45.119476318359375,36.18647766113281,39.70937728881836,33.718345642089844,30.494291305541992,37.96033477783203,30.446514129638672,46.09590148925781,26.22610855102539,51.766624450683594,33.80834197998047,59.810909271240234,27.979156494140625,42.599273681640625","0.03868052697542155","0.25","0"
"26","20","beam","1","50","Answer the question: who owns the biggest house in beverly hills?","20","18","
The largest house in the Los Angeles metropolitan area is the ""Beverly Hills Estate"",","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","28.102479934692383,12.227849960327148,14.441025733947754,42.746761322021484,45.97264099121094,44.27424621582031,50.31922149658203,55.67972946166992,48.87079620361328,56.40416717529297,48.92159652709961,47.0180549621582,31.645488739013672,25.285579681396484,22.211278915405273,28.414897918701172,41.724937438964844,25.949413299560547,20.165313720703125,45.56824493408203","0","0","0"
"27","20","beam","1","50","Answer the question: who sings god is great beer is good?","20","89","
People Are Crazy is a song written by Bobby Braddock and Troy Jones. It","Currington","18.825687408447266,14.883502006530762,16.084980010986328,48.39051818847656,40.09215545654297,33.46389389038086,22.82449722290039,45.38246154785156,44.06069564819336,43.975975036621094,45.218971252441406,34.74177551269531,28.072574615478516,33.37443923950195,26.137361526489258,48.83781814575195,18.654769897460938,24.84117889404297,35.35626983642578,34.20136642456055","0","0","0"
"28","20","beam","1","50","Answer the question: what does the air gap do on a dishwasher?","20","87","
A: An air gap is a plumbing device that prevents the backflow of contaminated water into","backflow prevention","24.4563045501709,15.530854225158691,22.745452880859375,32.57246017456055,38.53374099731445,43.465057373046875,53.30790328979492,40.38962173461914,46.53000259399414,35.30120849609375,37.798587799072266,53.195518493652344,50.562374114990234,28.46168327331543,34.57052230834961,29.527711868286133,46.82332992553711,21.82278823852539,32.30430221557617,42.780025482177734","0.01571523700545522","0.1111111111111111","0"
"29","20","beam","1","50","Answer the question: who is the first indian climber of mount everest?","20","97","Mount Everest is the highest peak in the world and is located in the Himalayas on","Bachendri Pal","18.569231033325195,14.39644718170166,50.637210845947266,38.87713623046875,35.857852935791016,45.3259162902832,52.924198150634766,47.86933517456055,42.741207122802734,54.66952896118164,52.10457229614258,45.64836883544922,32.31480026245117,35.95598220825195,50.95379638671875,48.453895568847656,37.01566696166992,66.94457244873047,35.15537643432617,48.33382034301758","0","0","0"
"30","20","beam","1","50","Answer the question: what is in a pat o brien hurricane?","20","7","Hurricane ( cocktail )
A hurricane is a cocktail made with rum, passion fruit syrup","rum,fruit juice,syrup or grenadine","16.73046875,16.795352935791016,31.843690872192383,20.48918342590332,41.191009521484375,19.72406578063965,32.275638580322266,19.950883865356445,17.518383026123047,48.63028335571289,51.02853775024414,53.35034942626953,42.780704498291016,45.02456283569336,46.67093276977539,30.781641006469727,34.62256622314453,20.812646865844727,46.73371887207031,41.232364654541016","0.019730657693620934","0.13373015873015873","0"
"31","20","beam","1","50","Answer the question: what is the name of son of lord krishna?","20","44","adyumna was the son of Lord Rukmini and Lord Krishna's brother.","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","26.608598709106445,30.50167465209961,30.750017166137695,48.36971664428711,37.81706237792969,42.34192657470703,36.89400100708008,46.25197982788086,39.83522033691406,42.71928024291992,24.54686164855957,26.623510360717773,33.769718170166016,19.761289596557617,28.049449920654297,48.98048782348633,44.47322082519531,45.69497299194336,33.87696838378906,26.657791137695312","0","0","0"
"32","20","beam","1","50","Answer the question: who played anna in once upon a time?","20","84","Elizabeth Lail on IMDb Elizabeth Lail Elizabeth Lail Elizabeth Lail Elizabeth Lail","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","21.144603729248047,17.262285232543945,64.75762939453125,41.472557067871094,19.867591857910156,34.79526901245117,37.965843200683594,44.99403381347656,34.908042907714844,64.12093353271484,37.355812072753906,21.426712036132812,61.928558349609375,35.459259033203125,21.850303649902344,57.29937744140625,35.1047477722168,23.890483856201172,55.87371063232422,34.500404357910156","0.02383765064930276","0.26666666666666666","0"
"33","20","beam","1","50","Answer the question: what is the average salary for a us congressman?","20","96","
The basic pay for members of the United States Congress is set by law at $174,","$174,000,$174,000","22.874832153320312,16.717437744140625,16.102787017822266,39.07152557373047,35.424964904785156,41.8143196105957,41.05793762207031,47.84877014160156,57.191837310791016,45.79701232910156,51.75975036621094,46.72089385986328,37.287757873535156,32.68173599243164,54.302215576171875,38.802547454833984,37.319602966308594,32.637245178222656,17.546390533447266,33.95063400268555","0","0.1111111111111111","0"
"34","20","beam","1","50","Answer the question: what type of joint connects the incus with the malleus?","20","15","The incudomalleolar joint is a synovial joint between the incus and malle","incudomallear joint,synovial,a small synovial joint,synovial joint","33.13691329956055,21.75122833251953,39.983463287353516,28.84174156188965,24.89914321899414,28.6240291595459,23.274269104003906,50.32550048828125,46.752567291259766,47.56896209716797,25.875612258911133,20.876007080078125,26.46363067626953,47.45372772216797,39.467735290527344,24.546184539794922,27.01018714904785,29.287548065185547,26.952651977539062,31.413171768188477","0.05284133043873052","0.23935439560439561","0"
"35","20","beam","1","50","Answer the question: when was the lupus foundation of america founded?","20","17","
The Lupus Foundation of America was founded in 1977 by a group of lupus patients and","1977,1977,1977,1977,1977","21.607654571533203,18.074569702148438,19.777524948120117,42.82801055908203,38.863006591796875,31.460105895996094,44.452880859375,47.49420166015625,51.93925094604492,31.82988166809082,59.98625183105469,51.4177360534668,36.34683609008789,48.13203811645508,35.23368835449219,34.09696960449219,35.931785583496094,31.9776668548584,27.791536331176758,41.93949890136719","0.01571523700545522","0.11764705882352941","0"
"36","20","beam","1","50","Answer the question: what started the war between us and japan?","20","41","The United States entered World War II with the Japanese attack on Pearl Harbor on December 7, 1941","attack on Pearl Harbor,attack on Pearl Harbor","27.973997116088867,14.997808456420898,48.36479949951172,58.5797119140625,48.47332763671875,49.9373893737793,57.47956848144531,56.246089935302734,50.21781921386719,38.34357452392578,33.97202682495117,29.248159408569336,49.84608459472656,37.753807067871094,58.022918701171875,36.99375534057617,37.610740661621094,49.00265121459961,55.40884780883789,50.719566345214844","0.13445273575332964","0.3636363636363636","0"
"37","20","beam","1","50","Answer the question: who sang i put a spell on you in hocus pocus?","20","24","I Put a Spell on You is a song written by American musician Huey ""P","Bette Midler,Bette Midler,Bette Midler,Bette Midler,Bette Midler","26.036861419677734,10.065518379211426,46.71361541748047,49.37176513671875,43.83711624145508,43.51539993286133,41.107967376708984,37.282081604003906,18.88042640686035,38.71099853515625,35.38667297363281,46.387054443359375,51.37434768676758,22.827634811401367,26.260601043701172,21.138635635375977,27.146976470947266,36.143592834472656,27.400575637817383,17.752662658691406","0","0","0"
"38","20","beam","1","50","Answer the question: who played jennifer in back to the future?","20","21","Claudia Wells is an American actress and model. She is best known for her role as","Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells","16.73174285888672,18.798446655273438,36.91341018676758,44.92481994628906,60.762149810791016,16.868896484375,50.13153839111328,57.595821380615234,52.86620330810547,54.854393005371094,41.62841796875,46.19978332519531,42.73217010498047,50.9553108215332,53.658058166503906,54.758880615234375,59.2005500793457,57.405338287353516,44.38674545288086,62.611549377441406","0.018688671660841403","0.21052631578947367","0"
"39","20","beam","1","50","Answer the question: where are the cardiac and vasomotor centers found?","20","22","
The vasomotor center is located in the medulla oblongata and is part of","the medulla oblongata,medulla oblongata,medulla oblongata","34.88499069213867,20.861568450927734,27.879215240478516,34.32215881347656,23.72044563293457,30.245746612548828,35.38229751586914,42.70096206665039,50.76029586791992,44.96954345703125,35.956298828125,23.08043670654297,23.724178314208984,29.130332946777344,26.482685089111328,26.986881256103516,35.1474723815918,20.535539627075195,38.78111267089844,36.17854690551758","0.09731464224859211","0.3027777777777778","0"
"40","20","beam","1","50","Answer the question: who was the first to say i'm going to disney world?","20","50","'. AdAge.","Phil Simms,Dick Rutan,Jeana Yeager","29.32266616821289,24.500591278076172,42.94874954223633,25.439125061035156,26.105867385864258","0","0","0"
"41","20","beam","1","50","Answer the question: who sings the whiskey ain't workin anymore?","20","12"," Tritt singles chronology "" "" "" "" ( with "" "" "" "" "" "" "" ""","Travis Tritt,Marty Stuart,Tim Passmore,Dennis Locorriere,Travis Tritt,Travis Tritt,Travis Tritt,Marty Stuart","18.316566467285156,43.524784088134766,28.75615119934082,15.462629318237305,27.336549758911133,24.931215286254883,27.22551155090332,20.116985321044922,20.049955368041992,25.138395309448242,21.43804931640625,24.860673904418945,25.98089027404785,18.997831344604492,22.410293579101562,24.22981071472168,20.659223556518555,25.26913070678711,28.343473434448242,29.872081756591797","0.014936192853457254","0.16666666666666666","0"
"42","20","beam","1","50","Answer the question: this inventor co-created the film fred ott’s sneeze?","21","20","Fred Ott's Sneeze is a film made by Thomas Edison's Kinetoscope","Edison,Fred Ott","19.545963287353516,20.7257022857666,55.989723205566406,45.87563705444336,45.24638366699219,55.85403060913086,46.64702606201172,43.724552154541016,35.049400329589844,44.06732177734375,32.23900604248047,30.554731369018555,44.0805778503418,26.103515625,39.78240203857422,39.96487045288086,48.82510757446289,21.910829544067383,26.96180534362793,20.85296630859375","0.021598265052211615","0.2047619047619048","0"
"43","20","beam","1","50","Answer the question: what goes on the bottom of shepherd's pie?","20","71","
Shepherd's pie is a traditional British dish made with minced meat and vegetables in a","mashed potato,minced meat,mashed potato","32.929290771484375,14.916757583618164,19.865734100341797,38.72452926635742,52.84714126586914,36.38859939575195,55.637779235839844,35.04696273803711,47.54629898071289,34.45458221435547,26.57200050354004,27.491724014282227,50.27788543701172,49.66790771484375,27.126893997192383,23.716962814331055,36.835205078125,24.051027297973633,40.148826599121094,31.63432502746582","0.03868052697542155","0.07407407407407407","0"
"44","20","beam","1","50","Answer the question: who sang the most number of songs in the world?","20","75"," Retrieved from the playback singer - wikipedia - en. com / a / index. php","Asha Bhosle,Asha Bhosle","22.25736427307129,41.40550994873047,24.167957305908203,27.101961135864258,24.498117446899414,22.227462768554688,47.545806884765625,24.69767189025879,19.97380256652832,33.529510498046875,26.32301139831543,17.28426170349121,25.244670867919922,19.11762809753418,20.561704635620117,18.406530380249023,18.784770965576172,28.05254364013672,33.23243713378906,28.09808921813965","0","0","0"
"45","20","beam","1","50","Answer the question: who owns spirit of the suwannee music park?","20","57","Spirit of the Suwannee Music Park is a music venue and recreational park located on the","The Cornett family,The Cornett family","30.729978561401367,22.570293426513672,35.05470657348633,50.61600875854492,43.685726165771484,59.38844299316406,41.953914642333984,34.15342330932617,47.40483474731445,49.581050872802734,32.886165618896484,47.53999710083008,30.77940559387207,42.62221145629883,54.13446044921875,20.16513442993164,24.490131378173828,47.24510955810547,50.34644317626953,34.889915466308594","0","0.10526315789473684","0"
"46","20","beam","1","50","Answer the question: who is the singer of kal ho na ho?","20","36"," "" Kal Ho Naa Ho "" on: IMDb, the free online movie data base","Sonu Nigam,Sonu Nigam,Sonu Nigam,Sonu Nigam,Alka Yagnik,Richa Sharma,Sonu Nigam","20.50564956665039,22.5623722076416,21.345420837402344,50.09480667114258,43.491615295410156,33.79512023925781,43.325531005859375,40.861968994140625,21.628808975219727,23.665334701538086,19.3131103515625,24.999242782592773,40.67342758178711,26.725780487060547,27.100378036499023,25.23232650756836,38.054481506347656,31.143409729003906,26.17279815673828,23.254806518554688","0","0","0"
"47","20","beam","1","50","Answer the question: what episode does marnie come back in geordie shore?","20","13","Geordie Shore is a British reality television series that was first broadcast on MTV in 2011.","5","20.407756805419922,13.17873477935791,26.289363861083984,53.34712600708008,55.64565658569336,40.21974182128906,45.94117736816406,25.44274139404297,20.512537002563477,24.369277954101562,24.71953773498535,29.904523849487305,30.959518432617188,38.6739616394043,44.44281005859375,50.42656707763672,31.623092651367188,35.01132583618164,20.062740325927734,49.654273986816406","0","0","0"
"48","20","beam","1","50","Answer the question: is jaffa cakes a biscuit or a cake?","20","55","Jaffa Cakes are a popular chocolate sponge cake covered in orange-flavoured jelly","cakes,Cake,biscuit - sized cakes","25.48272705078125,17.189727783203125,49.90684509277344,44.25273513793945,58.066890716552734,39.26466751098633,35.78787612915039,46.20980453491211,35.019710540771484,29.793790817260742,25.235475540161133,25.236730575561523,26.77802276611328,48.33306121826172,24.30315589904785,19.497438430786133,26.73999786376953,29.805112838745117,48.31511688232422,19.179889678955078","0","0.13690476190476192","0"
"49","20","beam","1","50","Answer the question: who sings love will keep us alive by the eagles?","20","14","Love Will Keep Us Alive - Wikipedia, the free encyclopedia
""Love Will Keep Us","Timothy B. Schmit","18.133832931518555,12.901165008544922,44.929710388183594,41.59696960449219,49.33436965942383,46.090362548828125,32.46841049194336,20.23301124572754,36.182003021240234,22.512569427490234,26.211790084838867,53.19485092163086,47.79341125488281,24.661836624145508,22.213132858276367,14.493669509887695,24.798673629760742,45.989715576171875,40.680789947509766,53.614105224609375","0","0","0"
"50","20","beam","1","50","Answer the question: who sings the theme song for the tv show cops?","20","70"," Boys ( Inner Circle song ) - wikipedia
Bad Boys ( Inner Circle song ) - w","Inner Circle,Inner Circle","16.88898468017578,36.9998893737793,19.43670654296875,19.12030792236328,28.29483413696289,19.89568519592285,26.437284469604492,24.777502059936523,28.64154815673828,26.779048919677734,21.35373878479004,17.035484313964844,49.82988357543945,26.48876953125,27.87432289123535,32.61602783203125,28.340131759643555,34.64788055419922,22.99465560913086,26.298324584960938","0.034430441335820114","0.3076923076923077","0"
"51","20","beam","1","50","Answer the question: when did 10 shilling note go out of circulation?","20","2","
The Bank of England 10s note was a banknote of the pound sterling. It","22 November 1970,1970,1970,1970,1970","20.902719497680664,16.607059478759766,22.899288177490234,43.168304443359375,44.25279998779297,50.15960693359375,31.075267791748047,40.39704132080078,44.76614761352539,42.594276428222656,37.20766067504883,27.920074462890625,43.19520568847656,36.00418472290039,28.207979202270508,35.58678436279297,50.106143951416016,32.21250534057617,30.35498046875,33.90629196166992","0","0","0"
